Subject_ID,Factor_1,Factor_2
Subject_1,0.6655951,-0.14737391
Subject_2,-0.8169604,-0.23711894
Subject_3,0.14284678,-0.7137084
Subject_4,-2.0717187,2.191043
Subject_5,1.1678089,1.499561
Subject_6,-0.5801685,-0.23135696
Subject_7,0.26882136,-1.78328
Subject_8,-0.07575484,-0.17009097
Subject_9,1.5212057,0.011536939
Subject_10,-0.4582131,0.22150707
Subject_11,1.2605052,-0.09497018
Subject_12,-1.3326442,-0.51135564
Subject_13,-0.9263898,0.07846823
Subject_14,-2.007708,-1.1860309
Subject_15,-0.9846899,-0.01434989
Subject_16,0.46584326,0.21308485
Subject_17,0.14624014,-0.12810151
Subject_18,0.19218189,-0.035617433
Subject_19,-0.12337554,0.12530197
Subject_20,-1.0713629,2.289054
Subject_21,-0.36455145,1.1262959
Subject_22,1.2066872,-0.23739612
Subject_23,-2.363744,0.088343665
Subject_24,-0.94548666,-1.2391137
Subject_25,-1.418919,-0.60871536
Subject_26,-1.2930087,-0.591603
Subject_27,0.21175125,0.19844383
Subject_28,-0.62917453,-1.0010918
Subject_29,-0.004737306,-0.10000964
Subject_30,-0.93979293,0.16372584
Subject_31,1.1448363,-0.7342557
Subject_32,0.46190095,0.11248467
Subject_33,-0.91232353,-1.3320563
Subject_34,0.64549685,0.6158561
Subject_35,-1.0594682,0.48323387
Subject_36,-0.3436048,0.9436347
Subject_37,0.60932124,-0.62708974
Subject_38,0.42670992,-0.6935876
Subject_39,-0.4278231,0.09499458
Subject_40,-1.4859736,0.65479165
Subject_41,1.6013489,0.11872183
Subject_42,0.69220686,0.0134182535
Subject_43,1.2842253,0.4868066
Subject_44,2.1454346,0.92715764
Subject_45,0.7529298,0.0027712071
Subject_46,1.0530547,0.9348743
Subject_47,-1.467161,-1.5257148
Subject_48,1.0028762,-0.088139206
Subject_49,-4.542959,3.2964034
Subject_50,0.9540133,-0.61754346
Subject_51,0.37574577,0.26372233
Subject_52,-1.4373128,0.595063
Subject_53,-1.0386485,0.06146051
Subject_54,-1.1179067,-1.0489706
Subject_55,2.1615906,0.0843922
Subject_56,1.0336939,-0.19291478
Subject_57,-1.018028,-0.35431582
Subject_58,1.010885,2.3646345
Subject_59,-0.3841542,-2.0924187
Subject_60,0.6111862,-0.20964883
Subject_61,-1.0390543,0.6604749
Subject_62,0.7792176,-0.03756165
Subject_63,-0.89517885,0.9772739
Subject_64,1.2548487,0.17047636
Subject_65,0.19200796,0.10955279
Subject_66,0.6028396,-0.12343117
Subject_67,-0.65316975,1.041852
Subject_68,-0.065829284,0.33042294
Subject_69,-0.35190567,-1.5800983
Subject_70,-0.02522026,-0.50937676
Subject_71,1.1508884,-0.46288398
Subject_72,1.0199846,-0.70609033
Subject_73,-1.2026626,-0.74196935
Subject_74,-0.48765576,0.32631278
Subject_75,1.9806665,0.7409748
Subject_76,1.6234902,0.48777178
Subject_77,1.2154006,0.26841465
Subject_78,-1.1948745,0.18337901
Subject_79,1.1397109,-0.8179886
Subject_80,0.93899155,0.3584069
Subject_81,-1.4109215,-0.26967427
Subject_82,-1.213127,-0.9712708
Subject_83,-3.4611797,2.862457
Subject_84,-0.015836194,0.41199362
Subject_85,0.7391949,-0.4104536
Subject_86,0.56209546,-0.2666933
