Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.1969267,2.0819354,0.26112112,0.058451362
Subject_2,0.07772652,0.079182066,-0.71525455,-2.0380368
Subject_3,0.008042909,-0.66673195,-0.40124547,-1.4860826
Subject_4,-1.4064181,-0.11865939,-0.8139055,1.3432143
Subject_5,-0.9314838,-1.0829718,1.4761573,-2.1134014
Subject_6,-1.6058285,-2.6417437,0.063505255,1.0171323
Subject_7,0.40842092,-1.8219609,1.7234511,0.35748288
Subject_8,-1.0377431,-0.24187101,2.2506635,-1.7532109
Subject_9,0.5584847,0.2405814,0.66774493,1.7023427
Subject_10,-1.3447268,0.9205158,0.5261363,0.5458699
Subject_11,0.18370838,-1.0164849,0.5562663,-1.4374486
Subject_12,2.1107383,-0.90777797,0.8872777,-1.8156828
Subject_13,-0.31275457,1.1816391,0.91675436,-0.6134138
Subject_14,-1.0544912,-0.15788457,-1.6223861,0.7435539
Subject_15,-1.4687208,-1.945841,1.6648651,-0.03278683
Subject_16,0.12043244,-1.4997027,1.0940008,-1.4050263
Subject_17,-1.5470442,-0.25690836,1.8678024,0.51557916
Subject_18,-0.118760966,-1.7464911,-0.65311956,-0.6348217
Subject_19,0.16774936,-0.81485945,-0.12880376,1.1142284
Subject_20,-0.033760887,0.40032044,1.1612374,1.4306695
Subject_21,-1.7592064,2.70597,-0.2839114,-1.0153288
Subject_22,-0.0892754,-0.48927024,-0.29791883,2.409642
Subject_23,1.50297,0.34249365,-1.8833867,0.1346991
Subject_24,0.48818305,-0.20423439,0.47635967,0.3066827
Subject_25,0.62505436,-0.48390585,0.62204033,-1.0693632
Subject_26,-0.5143016,0.94848555,-1.1174864,1.0093213
Subject_27,-2.5208614,0.6724309,0.81225425,0.5761343
Subject_28,2.218458,-0.2987845,-0.32036796,-0.24329911
Subject_29,0.40868032,0.3614103,-0.2120403,-0.27596375
Subject_30,1.4028491,-1.6134357,0.99913365,1.9475037
Subject_31,1.3519213,-0.29234108,-0.79653496,-0.3080463
Subject_32,-0.05824037,-0.10630972,0.90462524,1.101787
Subject_33,-0.20421955,-1.5034013,-1.4287869,0.6402906
Subject_34,-1.8258859,1.6174793,2.235893,2.0946712
Subject_35,0.41556877,-1.8467095,0.6538949,1.2831014
Subject_36,0.98388636,-1.4934471,1.4876779,0.7503593
Subject_37,0.17766874,0.24489368,0.26845685,0.93533325
Subject_38,-0.8550104,0.1660868,0.6113893,1.2585076
Subject_39,-1.1627959,-0.061828844,0.528866,0.47224438
Subject_40,1.3016434,1.1872485,1.214381,-0.0062992964
Subject_41,-1.0104909,-0.3724901,-0.35351995,-0.13821472
Subject_42,0.54002035,0.13956891,0.40256584,-0.34034273
Subject_43,-0.8291611,-0.6733822,0.16881147,-1.0640105
Subject_44,0.13636312,-1.9395821,0.026860911,-1.1044381
Subject_45,0.08426011,0.67588156,1.2906458,-1.2644513
Subject_46,-0.17482236,-0.35554603,1.7556498,1.1821384
Subject_47,0.93115765,-1.487598,-0.39706382,0.65205795
Subject_48,-1.5069458,0.80829394,0.07972307,1.7099603
Subject_49,-1.0934186,-0.8460964,0.8044848,2.3015037
Subject_50,0.5231737,0.28783295,0.043346632,-0.9434312
Subject_51,-0.011846209,0.9433991,-0.96035707,-1.0400704
Subject_52,-1.8691343,-0.118505046,1.6089321,-0.45254385
Subject_53,0.24056527,-1.1860653,-1.1028672,-0.5609293
Subject_54,0.74147236,-0.8462209,-0.22462952,0.38423207
Subject_55,0.34855166,-0.5976492,1.6434588,1.6400329
Subject_56,-0.9280333,-0.31050435,1.133857,-0.6235289
Subject_57,-2.213613,0.14303496,-0.38248545,0.17083001
Subject_58,-0.1347019,-1.3372962,1.8813992,1.6034099
Subject_59,-0.32603323,0.06941667,-0.22574855,-1.1112945
Subject_60,-0.22308645,0.5405652,0.99973124,0.8525508
Subject_61,1.1371493,-1.2382451,1.5247399,0.19717067
Subject_62,-1.8652093,0.08473673,-0.87713534,-0.62533206
Subject_63,-0.3991581,0.6090954,-0.88672364,0.6095537
Subject_64,0.3106527,-0.2400438,2.365953,0.52223426
Subject_65,0.6794537,0.8864384,-1.4046876,-0.7892258
Subject_66,1.3777924,0.7245917,-1.5641788,-1.2869729
Subject_67,1.0089803,-0.47930554,0.8932489,-0.5992213
Subject_68,0.96045005,0.22718123,-2.0415545,-1.2327763
Subject_69,1.0761361,-1.5281818,-1.2067857,-1.1236988
Subject_70,-2.2789195,0.27121085,-0.26996684,-0.8547218
Subject_71,-2.0505936,0.9019886,-0.61027706,1.2195841
Subject_72,0.55439854,0.118782006,1.0997181,0.69166476
Subject_73,1.2311019,-2.5648828,-0.5819416,-0.9146445
Subject_74,-0.7884801,0.24154454,-1.6063509,0.6644025
Subject_75,-0.5883816,-3.164834,1.2616436,1.5921365
Subject_76,1.1375536,-1.6103002,0.7167411,-0.8513923
Subject_77,-0.9273955,1.016117,1.2561849,-0.002112198
Subject_78,-1.710418,0.18853694,-0.5332941,-0.73796064
Subject_79,0.39382595,-0.10479139,-1.678114,0.7420945
Subject_80,-1.7364423,-0.9522045,2.0708823,0.3595356
Subject_81,-1.0287707,-0.24506924,1.227438,-1.9661545
Subject_82,-1.0718322,1.3606116,-0.7842744,0.6470669
Subject_83,0.67527366,1.571659,-1.3656372,0.10208164
Subject_84,-0.8366515,1.1301885,-0.91203076,-0.43370357
Subject_85,0.20473999,-1.27701,1.3624593,1.6484069
Subject_86,-0.22619167,-2.1366382,-0.4268976,0.41888878
