Subject_ID,Factor_1,Factor_2
Subject_1,-0.016981952,0.57012284
Subject_2,0.07142662,0.5270246
Subject_3,0.1436285,2.7881508
Subject_4,-2.2659497,-1.1654006
Subject_5,-0.19420981,-0.6603393
Subject_6,0.24374543,1.1607524
Subject_7,0.5616632,0.7734085
Subject_8,0.74063665,0.6981069
Subject_9,-0.024756614,0.5160425
Subject_10,0.02405118,-0.4629621
Subject_11,0.12685852,-0.099034086
Subject_12,0.049329974,0.272047
Subject_13,0.37594503,0.23432684
Subject_14,0.64151865,1.610128
Subject_15,-0.8135028,0.2104447
Subject_16,-0.55765283,1.0347396
Subject_17,0.14450127,0.5884223
Subject_18,0.29915598,-0.04512171
Subject_19,-0.2985826,-0.61079717
Subject_20,-4.057951,-3.3237498
Subject_21,1.1343753,-1.8096777
Subject_22,0.16452184,0.26822776
Subject_23,-0.99149317,-0.4218601
Subject_24,0.3140255,2.090696
Subject_25,0.9376779,0.3033012
Subject_26,1.0347685,0.33084688
Subject_27,-0.11452085,-0.16089147
Subject_28,-1.2866076,1.0671976
Subject_29,0.011221944,0.31897715
Subject_30,-0.076014645,-1.5513114
Subject_31,0.6838216,0.37208757
Subject_32,-0.029066468,-0.75338703
Subject_33,-1.2167048,0.78073776
Subject_34,-0.23659046,-1.5959799
Subject_35,-0.66138804,-1.5164429
Subject_36,-1.1501062,-1.3061817
Subject_37,-0.047417633,0.035840366
Subject_38,0.10910385,-0.092144385
Subject_39,-0.74510753,-0.62375075
Subject_40,0.87287134,-2.0775454
Subject_41,0.11165829,-0.021178443
Subject_42,0.040544122,-0.014250915
Subject_43,-0.39326942,-0.9752636
Subject_44,-0.16065054,-0.65197206
Subject_45,-2.3592885,0.008451704
Subject_46,0.009782661,-0.8319676
Subject_47,-2.0938904,-2.8454823
Subject_48,0.40783077,-0.673097
Subject_49,-3.5875547,-4.53045
Subject_50,0.102609746,0.3501175
Subject_51,-0.77119935,-0.20262396
Subject_52,-0.47200456,-1.6141454
Subject_53,-0.53997,1.1682636
Subject_54,-0.17576782,0.69781697
Subject_55,0.7779962,0.31948578
Subject_56,0.08877798,0.2442742
Subject_57,0.574485,0.98595023
Subject_58,-0.2256247,-0.8737016
Subject_59,0.15254799,0.6832299
Subject_60,0.08204987,0.32745814
Subject_61,-1.1816921,-0.85472476
Subject_62,-0.7446988,0.14030012
Subject_63,1.7803646,-0.29286572
Subject_64,0.33779943,-0.37983412
Subject_65,0.11541466,-0.7908753
Subject_66,1.1419357,0.15680103
Subject_67,-1.9978931,-1.3540275
Subject_68,-0.2750429,-0.44872355
Subject_69,0.33926743,0.23902147
Subject_70,0.4738528,0.1215077
Subject_71,-1.0844573,0.34250885
Subject_72,1.0161207,0.43776095
Subject_73,-0.018161852,0.26313037
Subject_74,-0.10720521,-0.25025606
Subject_75,-0.77548677,-0.99659395
Subject_76,-0.4246388,-1.6256888
Subject_77,0.20925279,-0.33988875
Subject_78,-1.3779017,-1.1539493
Subject_79,-0.077988856,1.1167859
Subject_80,-0.2281208,-1.0467786
Subject_81,-0.19744872,0.12602009
Subject_82,1.087282,1.9184515
Subject_83,-3.7207968,-2.576383
Subject_84,0.80542207,-1.5347103
Subject_85,-1.1178281,0.4478952
Subject_86,-1.1288351,0.20595156
