0,1,2
0.8539443,-0.79169714,1.802054
-1.0238289,-1.3476498,-0.27908683
-0.94844157,-0.7968746,-0.063241094
2.28332,0.5043038,1.1517638
0.34329778,-0.1304489,0.23426402
-0.14820333,-0.55096126,-0.7638839
0.14719872,0.5444502,1.9513583
-0.28011292,-1.1270683,-0.8343503
-0.23374179,-0.7482625,1.2095959
-0.009357316,2.0956085,0.8291209
-0.9068328,-0.13142332,-0.37225786
-0.043261252,0.6943054,-0.62268496
0.17851754,0.8373732,-0.886006
1.9083488,1.3187598,2.1814039
0.22565755,0.39188904,1.2051365
-1.0424211,0.3131539,-0.92037344
0.26428282,-0.29442704,-0.9146521
-1.0821643,0.6207936,0.13420126
0.76424235,0.21988226,1.0722692
-1.2089916,1.6600552,-0.4316329
0.59537977,0.34664696,1.4426166
0.048313282,-0.34454447,-0.8528346
0.65956634,-1.1208581,0.33108068
-0.5256832,1.0125698,0.6346851
-0.33141032,1.2640476,-0.53836155
-0.8315436,0.47028852,0.92964643
1.3158062,-1.6409451,-0.788543
1.5561163,-0.20844817,-0.85837996
0.15573917,1.5594124,-0.83638626
2.3051922,-0.30784822,-0.045541946
-0.64095294,2.303926,-1.9424968
0.33887336,-0.27616808,-0.35439852
1.1934279,-0.21450613,0.0727927
-0.06319478,-0.17594415,2.1187406
-0.3615121,-1.5544418,1.2691828
-1.018849,0.007321968,-0.2689535
-0.4663114,-0.41170532,-0.67042994
0.34221092,-0.14929624,0.47821078
-0.5852272,-1.3531882,1.2152712
1.9932605,-2.1987898,1.6149799
-0.9618912,-0.53011805,-0.5387553
-0.46790224,0.51734924,1.8160774
0.8076736,-0.622726,0.49387696
-0.607995,-1.3222407,0.87988204
-2.8855803,-0.4690725,0.3965058
-1.0690747,1.074299,-0.21907043
0.10895651,0.5474394,-0.59460247
-1.8504839,-1.7527428,0.7494541
-0.873685,0.4683395,-0.29528233
-1.0731748,-0.26796702,-0.33727866
-1.5904932,0.96881807,0.48142925
-0.22232659,0.23649333,2.193734
1.5058249,0.14365461,-0.044468716
0.7814068,2.4936306,-0.099760436
0.82700545,1.3522419,-1.9900723
1.9007685,0.94408876,0.53861606
-0.27758184,1.3328644,-0.25804567
0.5278459,-0.5564644,0.34007695
1.3699129,1.7685345,1.4828955
-0.3246662,-0.50256944,-1.5205331
-1.5658332,0.4859548,-0.34340596
1.0831532,-0.80033195,-0.033514787
-0.8679494,0.38641617,-1.3640089
-0.1438778,0.82653093,0.2646304
-1.7814198,-2.1070955,-0.1379475
0.32120347,0.81509787,-0.51573986
-0.08179145,0.97332036,-0.12018459
0.36252263,-0.22194524,0.41239133
0.59597284,-0.32252055,0.15944596
0.5679476,-0.50280815,2.5381808
0.9779896,-2.1010392,-1.0958077
0.45596844,-2.44912,0.55861723
-1.2423073,-0.20740335,1.7439423
0.8388415,-0.84308046,-0.97163045
-0.862517,0.9194223,-0.22147126
-0.09057312,-0.015465774,-0.880044
0.36822027,1.183587,-1.1938301
0.9654175,0.33231902,0.25444418
-0.15134387,-0.9251293,0.38561133
-0.7199109,-2.1534867,0.90737534
0.9533081,-0.18552546,1.4749484
-1.7007169,1.2769167,-0.8443266
-1.07594,0.14187366,-1.1533376
1.5854284,-0.56158364,0.020243958
0.11458046,0.07334418,-0.30487168
0.116641566,-1.4482697,-1.1681063
-0.12186982,0.5726773,-1.2825963
-0.7222553,-1.5826312,-0.43327036
-0.4689091,-0.59416425,-1.0299101
1.7543266,-0.3386029,-0.3822277
-0.46914324,0.9935715,-0.23186229
-0.33296746,0.7971575,-0.00133877
-0.6969271,-0.38520563,0.650495
0.62011546,-0.78206056,1.0845042
0.1257222,0.38584754,0.65906256
-0.7962315,-0.5310633,0.5104374
0.55203897,0.19531338,0.97525007
1.7388841,1.0346866,-0.53073144
1.77048,-1.7566018,-0.49118012
0.8339295,0.34546226,0.041089397
-0.18509112,1.3379694,-2.6843152
-1.3952086,-0.3106243,-2.1132088
1.3641787,0.18854703,0.62195265
-0.3187612,0.86805665,0.9591084
-0.1904673,0.82539886,0.5275619
0.27876282,1.7241472,-0.39892465
0.22567233,1.3396734,-0.6515015
1.395781,0.9521428,1.337147
0.0037414217,-1.7633134,-0.34535143
0.18661632,2.5194,1.2979801
-0.7060997,-0.44183025,-0.18708059
-0.66486883,1.9340072,1.1919302
-1.4435381,-0.66048056,-0.21933894
-0.7199658,-0.14900266,-0.46993327
0.372133,0.12073891,1.109433
-0.97949463,-0.91932875,0.64695597
-1.8084351,0.7239259,0.028767923
-1.0699831,-0.4136631,-0.5736936
1.8935708,1.5073192,-0.08661729
0.4635316,-1.3771757,-1.2396675
1.5017774,0.7202515,0.7880206
0.8701147,0.18775104,-0.41372946
-1.0628071,-2.644933,-1.2570764
0.85888046,-0.82485336,0.79679
