Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.9011819,-0.37920296,0.34126014,0.34890616
Subject_2,-0.09723685,0.97962445,0.66913337,0.2627377
Subject_3,0.50301176,-1.5849824,1.0041792,0.42175603
Subject_4,-2.0298693,1.9502313,1.5679601,-1.3792922
Subject_5,-0.13890305,-0.74981153,-1.7798841,-0.21995069
Subject_6,-0.1668837,-1.1691183,0.8180712,-0.4961725
Subject_7,1.5675995,-0.9755371,-0.7995345,1.2863498
Subject_8,0.029776823,-0.28247443,-0.22767925,-0.72454274
Subject_9,-0.54962254,0.2575461,-0.53032017,-2.3382404
Subject_10,-0.64784545,1.4588684,-0.41050547,-0.68913573
Subject_11,-1.7016252,-0.042351894,1.4187772,-0.07538699
Subject_12,0.060685527,0.34936413,0.55573887,-0.18234129
Subject_13,-2.9612803,0.55191714,0.50166184,0.75481015
Subject_14,0.47865438,1.6014409,0.47455853,-0.68969464
Subject_15,-1.1240829,-0.51672,-0.06186762,-0.30191487
Subject_16,0.87242514,-1.419622,-1.139643,-0.56087494
Subject_17,0.94732404,-0.22864063,-0.2343734,-0.78106046
Subject_18,0.27260065,0.87880415,0.32213274,-0.099780254
Subject_19,-0.13247071,-1.1858321,-1.3640753,0.3333036
Subject_20,0.4821903,-1.0698323,1.3235766,-2.312754
Subject_21,-1.5639557,2.4176636,-1.1518811,-0.68586254
Subject_22,0.15042348,0.8731207,-1.1441205,0.79521036
Subject_23,0.4913411,1.2499734,0.13104925,1.3811046
Subject_24,-0.12718394,0.16643973,-1.0999677,0.20019858
Subject_25,0.1890204,-0.5580679,0.4949293,0.4322565
Subject_26,-1.6866155,0.8200316,0.34178492,-1.4647549
Subject_27,0.9499279,-0.29757774,0.240728,0.12759684
Subject_28,0.30629614,1.3313566,-0.106538355,-0.96338046
Subject_29,-0.5384906,-0.97354436,0.41467276,-2.8354578
Subject_30,1.118318,0.21117984,-0.38881066,-0.29735088
Subject_31,-1.350755,-1.2944872,0.53741306,-0.50592136
Subject_32,0.9326123,0.20635092,-1.1732414,-0.5451146
Subject_33,0.13241939,1.0799736,-1.0694028,-2.7390993
Subject_34,-1.0009701,-0.2212677,0.9759845,-0.123715445
Subject_35,-0.8213552,-0.28447232,-0.1520317,-1.2658014
Subject_36,-1.4452169,0.5801465,-0.06596306,-0.23184282
Subject_37,0.5686369,-1.8505194,-0.6428567,-0.27396813
Subject_38,-2.4908438,-0.24298002,-0.5331649,-1.5138451
Subject_39,-0.15236722,1.6594939,-0.584162,0.7044304
Subject_40,-1.9078162,-1.0391365,0.83598906,-0.58854294
Subject_41,-0.54411286,0.5152452,-0.14722632,0.2149144
Subject_42,0.12554204,0.654877,-0.0013232774,0.9899037
Subject_43,0.13179448,2.0628898,-0.98898834,-0.20901717
Subject_44,-0.15600836,0.68009096,0.0626494,0.43261954
Subject_45,-0.5319227,0.70473534,-0.7481578,-0.3897077
Subject_46,1.0777228,0.28239456,-0.32428324,-0.42007178
Subject_47,-1.361276,-0.9031167,-0.55414647,-0.3700741
Subject_48,-0.7172212,0.0901907,1.704824,0.8380706
Subject_49,-4.6439037,-1.3004683,-0.49524283,1.2015556
Subject_50,0.28168842,0.5473114,-0.32991788,-0.041445713
Subject_51,-0.14461775,-0.9474203,-0.06569141,-1.0879258
Subject_52,-0.20307875,0.92191654,0.2692041,1.4192642
Subject_53,0.3137992,-0.36544156,-0.9200926,1.7591337
Subject_54,0.41744593,0.4582041,1.8650696,-0.3109027
Subject_55,-0.3368807,-1.6008444,1.5440706,-2.150331
Subject_56,0.1913768,1.2914301,1.4622183,-1.2223554
Subject_57,0.005297593,-0.066222526,-0.35500067,-1.4314741
Subject_58,-0.9290839,-0.13103826,0.46114665,1.4122719
Subject_59,1.3761479,1.0044403,0.84382594,0.4931772
Subject_60,-0.5693634,-0.04149094,-0.9333719,-1.6017883
Subject_61,-0.89021295,-1.5232445,2.224964,1.5860214
Subject_62,0.39060032,0.3420974,-0.23334773,0.035221692
Subject_63,-0.001705439,-0.6517541,-0.8923042,1.3561826
Subject_64,-0.34075445,-1.8740603,-1.0749431,-0.8082982
Subject_65,0.04851038,-2.4982667,1.692334,-0.037863337
Subject_66,-0.0043201083,0.1308634,-2.076663,-0.7826066
Subject_67,-0.9722704,0.84463674,-1.7610251,-0.36230507
Subject_68,-2.9457202,-0.4374882,-1.8326623,-0.59845585
Subject_69,-0.041538596,-0.89857996,0.76724964,0.16341834
Subject_70,0.3239528,0.38164577,-0.4601944,0.70917135
Subject_71,0.10236319,0.81458384,-1.7082026,-1.7578593
Subject_72,0.27691036,-0.8652572,0.79935974,-0.67381626
Subject_73,-1.6185713,-1.3078469,1.3477204,-0.8700619
Subject_74,1.1473829,1.6056086,-0.047402117,1.3498217
Subject_75,-0.10583499,-0.10633334,1.3118024,0.09103827
Subject_76,-0.28403193,-0.82352215,1.3983312,0.7969811
Subject_77,-0.05567365,0.20141022,1.0459286,0.9141887
Subject_78,-1.0457879,-0.14769752,0.58624816,0.5438615
Subject_79,0.24726237,0.29824308,-1.3021461,0.5654254
Subject_80,0.28479722,-0.48497194,2.247724,-0.4122578
Subject_81,1.8217977,-0.888111,1.8677704,-1.4001799
Subject_82,0.98020273,-0.68167084,0.26103878,-0.6364367
Subject_83,-2.7630296,2.893958,-0.786473,-0.08522472
Subject_84,0.010105481,1.4836597,-1.5520774,-1.0286555
Subject_85,0.9740593,0.8416028,1.9163852,-0.40121883
Subject_86,0.055196993,0.40960726,-1.372831,-1.3334879
