Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.8875094,1.4083667,0.42176288,0.12271218
Subject_2,-1.5073726,-0.8983049,0.20717166,0.51165956
Subject_3,0.25081274,1.152166,-0.35537785,0.7043143
Subject_4,-1.4837173,-0.23678955,-0.78115475,-0.3763606
Subject_5,-1.1400568,-2.2697432,0.9024815,0.65706676
Subject_6,0.5916539,1.2055178,0.50887716,1.0414574
Subject_7,-0.19252446,0.493554,0.76782626,1.1698546
Subject_8,0.7666737,0.83087516,-0.22384079,-0.063922614
Subject_9,0.82015866,-1.4863787,-0.33219922,1.0590367
Subject_10,0.9879995,0.6684949,-0.41888404,0.39016277
Subject_11,-1.8652527,-0.107264355,0.6360856,1.8529761
Subject_12,0.42099983,0.49130788,-1.1393653,-0.31855622
Subject_13,-1.0175842,-0.5763496,1.2767863,1.2352375
Subject_14,0.7398817,-1.1196305,-1.0864145,-0.8682547
Subject_15,-0.16297522,1.412422,-1.1814508,-0.13180822
Subject_16,-0.19250263,0.92668664,0.91848785,-0.93449914
Subject_17,-0.2796659,0.7024228,1.9312801,0.11110293
Subject_18,0.7107837,-1.486886,-0.07847251,-1.0265349
Subject_19,-0.32500377,-2.0353765,-0.007824627,-0.4710138
Subject_20,-1.8707573,0.8810715,0.93681437,1.0039074
Subject_21,-0.5383098,-0.23553254,0.22017881,-0.54854745
Subject_22,1.4010608,0.5741112,0.1227334,0.14869204
Subject_23,1.6215166,-0.49450034,-0.43955436,-0.7408069
Subject_24,-2.1728885,-2.674209,0.17487931,1.6298921
Subject_25,1.9183124,-0.6815611,-0.32895997,0.7502417
Subject_26,-0.60260487,0.16304392,-0.5156675,-0.67589366
Subject_27,0.9858931,-1.2207831,0.67565113,1.428837
Subject_28,-0.14953342,2.9814847,-0.32888702,-0.5928336
Subject_29,-2.4893885,0.7084782,-0.029643936,0.35567155
Subject_30,0.2798079,0.05466765,0.37620577,0.8885974
Subject_31,-0.43087494,-0.63860905,-0.059872255,0.043298524
Subject_32,-0.5737367,0.10207371,0.5835373,0.06733356
Subject_33,0.636751,-1.8840464,-1.6233348,-0.8993387
Subject_34,-0.078544006,-1.0226766,-0.67946756,-1.3756754
Subject_35,0.12733181,-0.25811625,-0.10674678,0.07023747
Subject_36,-0.22192538,-0.5380134,0.018507741,0.8608962
Subject_37,-0.425129,-0.93306035,0.36673692,0.7594743
Subject_38,-0.56391156,-1.4045283,0.9789562,0.9051626
Subject_39,-1.1760948,0.32931814,0.6402536,0.47478482
Subject_40,0.5097719,-1.5001476,-0.06190632,-0.81099945
Subject_41,0.3702246,-0.41956326,0.13643153,0.67575747
Subject_42,0.38075688,-0.535223,0.601236,0.35572988
Subject_43,-1.5812757,-0.09071579,-0.30037355,0.93463546
Subject_44,-0.9142623,0.8240896,-0.37415218,0.13625543
Subject_45,0.6225755,1.2273735,0.45308146,0.6748402
Subject_46,-0.60169977,0.65691835,-0.092514135,1.0582544
Subject_47,1.2786266,0.55252725,0.05469953,-0.7366171
Subject_48,-0.0009721311,-0.22885174,-0.21591707,0.46877915
Subject_49,-0.051151536,0.65840703,0.6386613,0.28543824
Subject_50,0.10592521,0.17726819,0.101220876,-0.7254207
Subject_51,0.29071403,0.77149945,-0.021877756,-0.4170507
Subject_52,-1.599997,-1.0866526,-0.19660307,-0.0034135517
Subject_53,-1.8980479,0.9837486,1.0645919,-0.75917816
Subject_54,0.86398137,-1.9122515,-0.14858137,-0.6742749
Subject_55,-1.5268795,1.9425062,1.2343625,1.5249451
Subject_56,1.4988478,-0.11981087,-2.0899665,-0.22934291
Subject_57,1.2462746,0.21030271,-0.24950196,-0.3793296
Subject_58,0.9610991,0.27668384,1.0054008,1.6649774
Subject_59,1.0613765,1.9517733,-0.33643433,-0.24856512
Subject_60,-0.4113064,-0.6177727,0.2942895,-0.162277
Subject_61,-1.8711755,-0.5101888,-1.3859855,0.07288828
Subject_62,-1.0446228,-0.999068,-0.5598326,-1.052927
Subject_63,-1.1637164,1.2010101,-0.6133304,-0.38291654
Subject_64,1.8222172,0.83036363,0.63441366,1.5723329
Subject_65,-1.149308,-1.5479234,-0.22804864,0.647848
Subject_66,0.11532718,-1.3331779,0.12693106,-0.13043009
Subject_67,-1.2724768,-0.3902532,0.20915332,1.048429
Subject_68,-2.2604866,-0.19197635,-0.74345726,-1.332516
Subject_69,0.6489007,-0.23050769,-0.44343913,-1.2541242
Subject_70,0.1845182,-1.1012892,0.83954096,0.32723135
Subject_71,0.19705874,0.7614877,-0.058791008,0.015059282
Subject_72,-1.5304836,-0.69559056,1.0295869,0.7754937
Subject_73,1.2599185,-1.5795066,-0.645677,-0.59337264
Subject_74,-0.3713555,0.6653678,-0.43067476,-0.591121
Subject_75,0.071725324,0.609068,0.14569135,0.14691333
Subject_76,-2.5648363,1.1653334,2.1052496,0.96361923
Subject_77,-0.9785736,0.7225395,1.1216278,1.0648934
Subject_78,-1.125467,0.97023714,-0.596567,1.1826662
Subject_79,-0.37959504,-0.5618293,-1.548715,-1.5492518
Subject_80,-0.24104035,2.0321505,1.3833779,1.7886297
Subject_81,0.36236638,0.58656263,0.01249466,-0.1207971
Subject_82,1.0004008,-3.1001596,-0.86392945,-0.5584731
Subject_83,0.44662648,1.3078746,0.4598401,-0.9170922
Subject_84,-0.30806196,0.5420732,-0.28585708,-0.51192224
Subject_85,0.31937277,-0.9764319,0.7435232,1.5493858
Subject_86,-0.4293148,-1.632281,-1.1101711,-0.38119063
