Subject_ID,Factor_1,Factor_2
Subject_1,-0.38855186,-1.327248
Subject_2,-0.8281561,-0.5333443
Subject_3,0.8923977,0.46664435
Subject_4,-0.7496405,0.40752026
Subject_5,1.4828744,-1.4464047
Subject_6,-0.7215033,0.1456424
Subject_7,-1.3244336,-1.1331629
Subject_8,-1.4979385,0.08125507
Subject_9,-0.90428716,-1.1106511
Subject_10,-0.44216564,-0.8411532
Subject_11,-1.6671914,-0.27536803
Subject_12,-0.33258107,-0.75309604
Subject_13,-0.88523316,-1.4601251
Subject_14,1.2501315,1.3255056
Subject_15,0.9921688,0.1376622
Subject_16,0.06396294,-1.0171994
Subject_17,0.3432009,-0.46300837
Subject_18,-0.9656354,1.5613992
Subject_19,-0.29251862,0.7095274
Subject_20,-1.3654766,-1.1182497
Subject_21,-0.5913745,0.6767426
Subject_22,-1.2321999,-0.15356079
Subject_23,-0.25142857,1.0142595
Subject_24,-1.5408907,-0.29025716
Subject_25,-0.2523713,1.0518527
Subject_26,-1.0599443,1.0890428
Subject_27,-0.66308546,-0.53175133
Subject_28,0.087110125,0.5904614
Subject_29,0.34650055,0.055520795
Subject_30,-1.9143783,-1.361949
Subject_31,0.60359293,-0.08531097
Subject_32,0.41909114,-0.04863989
Subject_33,0.062658116,0.90037334
Subject_34,-1.0016195,1.1792245
Subject_35,0.4611365,-1.1534127
Subject_36,-0.38980582,0.8205871
Subject_37,0.98277205,-0.28158545
Subject_38,0.5781623,-0.8764142
Subject_39,1.1019037,0.4319633
Subject_40,-0.6167303,-1.4736788
Subject_41,0.28634405,-0.16735454
Subject_42,-1.4762846,-0.8578593
Subject_43,-0.85967046,-0.68538976
Subject_44,0.5714762,-0.068064295
Subject_45,0.5512216,-0.76522577
Subject_46,-0.49898356,-1.2405449
Subject_47,0.43588024,0.5326018
Subject_48,0.1329156,-0.5255102
Subject_49,-1.5044273,-1.3443282
Subject_50,-0.27892315,0.65092516
Subject_51,-0.22257699,0.4470052
Subject_52,0.30248123,0.014973733
Subject_53,-1.1561576,1.0337644
Subject_54,-0.37398678,0.70218253
Subject_55,-1.8387818,-1.8314834
Subject_56,1.4090086,0.18680957
Subject_57,0.8219377,0.39968994
Subject_58,-0.59466064,-2.15059
Subject_59,-1.6718243,0.20115991
Subject_60,0.4965969,1.1767159
Subject_61,1.1342975,-0.08216753
Subject_62,-0.26491803,1.0930227
Subject_63,0.217367,0.54752934
Subject_64,1.0376343,-2.3827672
Subject_65,-1.1345491,0.09383628
Subject_66,0.12480622,0.0795322
Subject_67,0.9965371,-0.5213689
Subject_68,1.322238,1.6213816
Subject_69,-0.79021657,1.4467078
Subject_70,1.579648,-0.4985226
Subject_71,-0.74710226,-0.91795903
Subject_72,-0.13696107,-0.93756473
Subject_73,-0.94548565,0.5126277
Subject_74,-1.2892574,0.006820763
Subject_75,-0.7672523,-0.22665553
Subject_76,0.15737104,-0.884561
Subject_77,0.94273645,-1.2351202
Subject_78,1.1633767,0.30272013
Subject_79,1.339201,1.8085966
Subject_80,0.08194324,-2.2027743
Subject_81,-0.94324213,0.1120347
Subject_82,-0.41231844,0.6630875
Subject_83,0.31674606,0.94349045
Subject_84,-1.9995586,0.0042579006
Subject_85,0.9445465,-1.3155512
Subject_86,0.43835592,1.3527026
