Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.039367694,-0.89588016,-0.14696833,-0.5844741
Subject_2,2.35165,-0.23791596,2.155315,-2.662997
Subject_3,-1.1367778,-1.187004,-2.2871058,-0.7811541
Subject_4,0.55643594,-2.286733,-0.48288494,1.0476329
Subject_5,0.76721805,1.5116215,-0.86113364,-1.4695433
Subject_6,0.59897566,0.30467966,-0.8349717,0.3097788
Subject_7,0.47722226,-0.6677895,0.91259587,0.96000266
Subject_8,1.5496215,-1.6125373,0.7492624,0.8589543
Subject_9,1.4449195,-0.86206067,2.5710285,0.40237504
Subject_10,0.7577042,-0.032568716,1.2596245,0.32107067
Subject_11,0.39294136,-0.13432996,2.392253,-0.83126813
Subject_12,-0.24265105,-1.4272099,-0.39469206,-0.8560844
Subject_13,-0.8047042,-1.510027,-1.894478,0.7866211
Subject_14,-1.6430124,-1.2933317,-0.71093994,1.8122026
Subject_15,-0.8430957,0.15776111,0.16420001,-0.27194628
Subject_16,-1.977655,0.050559856,-0.07146328,0.0045940434
Subject_17,0.7883872,0.9668779,1.1426734,-0.07681083
Subject_18,0.69671416,4.9648843,-0.58356506,-1.8206619
Subject_19,1.9358749,0.7719731,-0.32949036,0.34866503
Subject_20,0.21580923,0.67538023,0.6661127,-1.1016883
Subject_21,-1.0021561,0.5035088,1.4507872,0.8629897
Subject_22,1.5005631,-1.3863302,0.14719912,1.2163614
Subject_23,0.5794397,1.2302893,-0.9529637,0.51271427
Subject_24,0.48627016,1.1567637,0.94578964,3.6295443
Subject_25,-2.3167,-0.4673903,0.28093204,-1.5733892
Subject_26,-0.6386904,0.44628453,0.03719368,-0.40572283
Subject_27,0.6400568,-0.76702666,1.2236766,-1.3342929
Subject_28,0.15005453,0.77142966,1.1766115,-1.3751088
Subject_29,-0.050799664,-0.40597585,0.29282904,1.2405165
Subject_30,-0.7624494,-1.1797637,0.228912,0.56046236
Subject_31,-0.710943,-0.3774465,0.72990817,1.1146038
Subject_32,-1.3055094,-1.7033976,-0.5599846,0.76714563
Subject_33,0.33477128,-0.56726277,0.17407511,-1.3726522
Subject_34,0.69317424,0.5014894,-0.823688,-0.8760407
Subject_35,-0.54061186,0.8900381,-1.2519801,-0.297596
Subject_36,0.11480637,1.2270586,-0.10827207,1.3255793
Subject_37,1.2555683,1.7293645,2.0053484,-0.10615517
Subject_38,-0.12621166,-0.6050511,2.1589124,-0.84241396
Subject_39,-0.276435,-0.8162731,-1.3026506,1.3971556
Subject_40,0.6140226,-0.07961571,-1.7738953,-0.19179748
Subject_41,0.39994994,-1.7635576,-0.6242058,0.34431037
Subject_42,1.7534525,0.19645579,-2.3125834,0.28601006
Subject_43,1.3051821,-0.21036854,0.711534,-0.655015
Subject_44,-0.66670024,-0.5184246,0.61730254,0.9330516
Subject_45,0.6598767,1.1030885,0.86272013,1.1435106
Subject_46,0.59089,-2.0750735,-0.9584058,-1.0389149
Subject_47,-1.7966409,-0.393027,0.616018,0.56640667
Subject_48,0.4455127,-0.6123406,-0.638732,1.5696589
Subject_49,0.33173838,-0.9663605,-0.009061343,1.0528907
Subject_50,0.33624965,-1.1189567,0.6902881,-0.124139965
Subject_51,-0.38316184,0.9373238,-1.3513238,1.2061863
Subject_52,1.360787,0.14111224,-0.8996452,1.9006191
Subject_53,0.34056953,-0.34390408,1.3202928,-1.3013076
Subject_54,0.19560301,0.8048264,-0.76454306,-0.16768312
Subject_55,0.99911743,-1.339028,-0.11996857,0.36532065
Subject_56,-0.48049277,1.0092938,0.7389893,1.0158845
Subject_57,-0.2688045,0.7100529,0.87587285,1.6059837
Subject_58,0.057819176,-0.7858033,-2.2072835,-0.28716502
Subject_59,1.5375688,0.89720094,0.78981304,-1.1827399
Subject_60,0.15904039,-0.5333352,1.2745972,-0.4918291
Subject_61,1.1251768,-0.61747843,-0.65792257,-1.4857597
Subject_62,0.55841017,1.3213042,-0.945155,-0.45818284
Subject_63,-1.3335023,-0.2999731,-0.7351525,0.1256715
Subject_64,0.15600729,-0.3953833,1.4575763,-0.69567037
Subject_65,0.6725465,-1.0555656,0.31393677,-1.1718427
Subject_66,-1.5758132,2.1292074,-1.2948135,1.6563491
Subject_67,-0.4962726,0.095601946,-1.2995334,-0.57444817
Subject_68,0.9047349,1.3173217,0.7940608,0.4838552
Subject_69,0.14793997,2.1815984,0.5383773,0.7313832
Subject_70,-0.92145956,0.6504335,0.13133956,-2.392428
Subject_71,-1.1498286,-0.93689597,-0.27526268,0.26105693
Subject_72,-0.97050476,-0.3037508,-1.7235299,1.4630244
Subject_73,-1.3035324,-1.9997164,0.6194592,1.9899956
Subject_74,0.35527828,0.10057554,1.6199014,1.3041402
Subject_75,-1.4884734,-0.14663772,-0.3813595,1.2968165
Subject_76,-1.5217662,-1.3914374,2.0345247,0.9388355
Subject_77,-1.0336343,1.0112821,0.56958866,-0.05021751
Subject_78,1.0508844,0.0134670455,-1.6326939,-1.0566909
Subject_79,0.7179764,1.002144,0.9599349,0.43354535
Subject_80,1.1822883,-0.50615126,-0.751813,-0.5114992
Subject_81,-0.760515,0.21232213,-1.371656,-0.1400203
Subject_82,0.4748227,1.2710574,1.6641583,0.5658317
Subject_83,0.8633289,-0.6436042,-0.83555555,-1.4352472
Subject_84,-0.2863961,1.6106582,2.1180806,-0.4526152
Subject_85,0.52541643,-1.2156912,0.8733712,-0.42170465
Subject_86,1.6094204,0.24474211,-0.93777865,0.53050154
