Subject_ID,Factor_1,Factor_2
Subject_1,0.66592443,0.17991255
Subject_2,-0.62484205,0.4339251
Subject_3,-0.10780311,-1.1053364
Subject_4,0.5821101,-1.0920272
Subject_5,-0.023951791,-0.033084497
Subject_6,0.3360464,0.09406482
Subject_7,0.13597466,0.96391565
Subject_8,0.68750834,0.23714551
Subject_9,-0.7146585,-0.009413841
Subject_10,0.098210596,-1.1755255
Subject_11,-0.4729283,0.09721315
Subject_12,-0.10255478,0.38539323
Subject_13,0.23742798,1.1911995
Subject_14,1.3689609,0.32526144
Subject_15,0.020991609,0.23390387
Subject_16,0.22317088,-0.36759964
Subject_17,1.8765727,-1.1843996
Subject_18,-1.1415813,-0.028505333
Subject_19,0.03994895,-0.34797624
Subject_20,-0.72805834,-2.5503137
Subject_21,-0.13478762,-0.86148906
Subject_22,1.3192276,0.07352985
Subject_23,0.567595,-0.76333827
Subject_24,0.36786664,0.51942194
Subject_25,0.06841479,0.046149906
Subject_26,0.41925803,-0.12891386
Subject_27,1.1169764,-0.5344956
Subject_28,-0.7339855,0.27946857
Subject_29,-0.036927905,0.4475155
Subject_30,0.6482131,-0.47302878
Subject_31,-0.06586222,0.27401602
Subject_32,1.3539233,-0.13780455
Subject_33,0.060325585,0.13951837
Subject_34,0.2567178,-0.51924366
Subject_35,-1.6852129,-0.6168457
Subject_36,-0.22944061,-2.4945626
Subject_37,-0.6972989,0.046092283
Subject_38,-1.486992,0.3060259
Subject_39,-0.9161685,-0.5892155
Subject_40,-0.40905148,-0.5742822
Subject_41,-0.5943742,0.028595068
Subject_42,0.9687491,-0.0064439746
Subject_43,-0.70733595,-0.05519333
Subject_44,-1.2092955,-0.32941917
Subject_45,0.6551408,-0.000732984
Subject_46,0.01747088,-0.34015676
Subject_47,-1.0663624,-2.5296297
Subject_48,0.038262546,0.7805421
Subject_49,0.35503346,-3.8945892
Subject_50,-0.7215199,0.15985326
Subject_51,-0.708502,-1.5405772
Subject_52,0.7299594,-0.99709016
Subject_53,-0.19405052,-0.11553145
Subject_54,0.68618387,0.3639234
Subject_55,-0.18292779,-0.29330963
Subject_56,-2.1609428,0.18540777
Subject_57,-0.74439967,0.13422653
Subject_58,1.0644433,-0.64111483
Subject_59,1.0884696,0.3041795
Subject_60,-0.111419044,0.11330142
Subject_61,0.9712482,-0.6295728
Subject_62,0.07812125,0.08384444
Subject_63,0.6021603,-0.025298554
Subject_64,-1.186719,-0.9396647
Subject_65,-1.4255157,-0.6129995
Subject_66,-0.031515326,1.6756374
Subject_67,1.0602388,-1.3400671
Subject_68,-1.6736726,-0.5806313
Subject_69,0.9299004,0.43630737
Subject_70,0.3962732,1.2007555
Subject_71,-0.3905977,1.1448879
Subject_72,0.27887237,-0.13827848
Subject_73,-0.41876307,0.12623256
Subject_74,-0.058722295,-0.5492906
Subject_75,1.0606751,-0.7242392
Subject_76,-0.08420134,-1.694177
Subject_77,2.7306702,-0.7385205
Subject_78,-0.15654588,-1.5492221
Subject_79,-0.5075357,0.7097322
Subject_80,0.20212644,1.2614024
Subject_81,-0.6047377,0.8088448
Subject_82,-0.31145772,0.19313222
Subject_83,-0.6983821,-3.825778
Subject_84,-0.45099738,-0.49363995
Subject_85,-0.550459,0.6692237
Subject_86,-0.55614567,0.042403515
