Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.66056174,1.8613635,0.05720599,-1.3478425
Subject_2,0.22365426,1.3104124,0.062444378,-0.41114688
Subject_3,-0.22096737,1.5216688,-0.63025403,-0.7324806
Subject_4,-1.4002222,-1.3792505,-2.0931745,-0.05628341
Subject_5,1.4231588,2.0980456,-2.0889196,0.40316382
Subject_6,-1.4459001,-0.20201974,0.7055672,1.6732606
Subject_7,-0.08079964,1.1004641,-0.121490434,-1.6595526
Subject_8,-0.8572089,-0.7935352,-0.79105234,0.5415165
Subject_9,-1.6815807,-0.634901,-0.01002963,-0.30951583
Subject_10,0.32236266,-0.5174486,-0.108333796,-0.75207484
Subject_11,0.09108149,0.005796684,-0.72536325,1.6307503
Subject_12,-2.075049,0.054268878,0.1465999,0.9729749
Subject_13,-1.3567954,0.9554453,1.5531123,2.4262965
Subject_14,1.3352497,1.8862399,-0.85732687,-0.12281137
Subject_15,-0.66449994,0.0677742,-0.21105678,0.16961335
Subject_16,0.23151657,0.42148823,1.3583452,-0.2392098
Subject_17,-1.6857365,0.062455002,0.14570035,-0.6569654
Subject_18,0.4549526,-1.4000336,0.4057391,-1.2458467
Subject_19,-0.47506893,1.4381213,-0.22808419,1.914942
Subject_20,-1.5215825,0.89345115,-2.647433,-1.2706145
Subject_21,-1.7029349,2.3758314,-0.14236699,1.2534809
Subject_22,0.44498068,-1.6016893,-0.21978013,0.03703642
Subject_23,1.7550098,0.61822814,1.0454652,1.6451173
Subject_24,1.5161628,-1.6832187,1.6658055,1.0050979
Subject_25,1.512397,1.6812692,-1.1001595,-0.82860833
Subject_26,-0.69091636,0.42763266,0.15373611,-2.06651
Subject_27,2.2098434,-0.7692139,0.23041733,1.3269085
Subject_28,-0.15491979,-0.35370657,0.07877921,0.15260611
Subject_29,-1.79205,-0.68189496,-0.7488613,0.0054354914
Subject_30,0.8361035,-0.73318905,0.0035718947,-1.7728646
Subject_31,-1.2090707,-0.34304884,-0.95654726,0.15685613
Subject_32,-0.5604457,1.5714082,-0.18173358,-0.4475204
Subject_33,1.4183012,0.699571,-1.5253974,-0.1546688
Subject_34,-0.51224476,-0.9617865,-1.1860282,-0.41180417
Subject_35,0.8820638,-0.07274062,-0.36477762,-1.5632353
Subject_36,1.1078353,0.67157286,-1.7748424,-1.7378907
Subject_37,0.474828,-1.565892,-0.20112929,-0.25693914
Subject_38,-1.0995166,-0.10362547,0.058274526,0.6742282
Subject_39,0.7125444,1.517072,0.02430779,1.7315763
Subject_40,1.5978669,-0.53635705,-1.0477301,1.6143073
Subject_41,-0.47116914,1.772957,-1.3505313,0.50949043
Subject_42,1.344228,0.9742906,0.474252,2.2853956
Subject_43,-0.52868927,-1.7318138,-0.48387483,-0.32245234
Subject_44,0.3900682,-1.5146484,-0.95719117,-1.0259619
Subject_45,0.29367208,-0.21028665,-1.2533045,0.82389647
Subject_46,0.5031496,0.14368081,-1.0626107,-0.9618559
Subject_47,1.5310944,0.79724777,-1.1300956,0.91205525
Subject_48,-0.07628258,-0.41047356,0.07935594,0.39125103
Subject_49,-0.48360357,0.4617775,-4.9344225,-2.1401815
Subject_50,-0.37594643,1.8095614,0.9343857,-0.1818019
Subject_51,1.6738052,-0.44548687,2.7780385,-0.65743005
Subject_52,0.8979892,-2.4016504,-0.060787667,-0.7048509
Subject_53,-0.28290746,-1.5574592,0.35734656,0.7782502
Subject_54,-0.9868493,1.0039978,-0.4169556,0.6516525
Subject_55,-1.325639,-0.92908245,0.9045386,-1.2850285
Subject_56,-0.1411628,0.4748566,0.67863286,1.180687
Subject_57,-0.7055542,-0.025595853,0.9904755,1.7972693
Subject_58,0.6731495,2.2987475,-0.8425032,-0.8562858
Subject_59,-0.34538826,0.8374675,0.8511644,-1.2231171
Subject_60,-1.3223084,0.19242316,1.767334,0.97158957
Subject_61,-0.054641668,-0.3068372,0.26950842,0.4789035
Subject_62,0.07602216,-2.3296747,0.027106902,-1.4799051
Subject_63,-0.80977684,-1.2124193,-0.014046364,0.6966699
Subject_64,-0.564417,0.7721881,1.1542288,-0.46111888
Subject_65,0.66213435,0.045852765,0.13059442,0.19018677
Subject_66,-0.72175837,-0.7514936,-1.645865,0.39183348
Subject_67,-1.2187768,-0.07177743,-1.3303623,-2.4048536
Subject_68,0.35693625,-1.282583,0.5083822,-0.18834548
Subject_69,-0.75319636,-1.0990348,0.21767946,-0.22290272
Subject_70,0.48529893,-0.086998776,1.4205774,0.3780247
Subject_71,1.4751045,-1.3284978,-0.04694121,0.15045467
Subject_72,1.517893,1.2214332,-0.9691909,-0.50882494
Subject_73,0.9197467,1.7335083,1.5600995,0.060749773
Subject_74,1.4555734,0.41536683,1.201525,-0.448362
Subject_75,1.3076419,0.67960846,-1.2746241,-0.77363086
Subject_76,2.6605778,0.45957318,-0.90306133,0.99239445
Subject_77,0.361605,-0.74106693,-0.7112684,0.26452777
Subject_78,-0.80665225,1.4120152,-0.4736457,0.19052093
Subject_79,0.030372532,-0.45736572,0.71091086,0.6454828
Subject_80,2.1868067,0.9985708,-0.031331178,0.2786667
Subject_81,-0.83713955,-0.6670085,-0.1644548,-0.6471615
Subject_82,-0.56410235,-1.0771625,0.67446864,0.43070465
Subject_83,-2.1128786,1.4526383,-3.8177893,-1.5849344
Subject_84,-1.4870083,1.9276441,-0.64362633,1.618441
Subject_85,-0.9255224,0.7212958,-0.25748482,0.29197118
Subject_86,1.176182,0.401374,0.6962379,-0.020847524
