Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels_feature_13,-0.18146929,0.18917403,0.062417217,-0.2558162,1.3822895,0.20868926,0.27527624,-0.5027597,0.9183621,-0.053387694,-0.36942652,-0.28572807,0.55011356,-0.22823331,-0.24068643,-0.22499621,0.28781646,0.16937171,0.52510446,-0.3464227
volume_sn_voxels_feature_14,-0.6463623,-0.2038371,0.50728035,-0.042236317,0.94067186,0.13330571,0.56254333,-0.096836545,1.3394978,-1.1136818,-0.028410181,-1.1612016,-0.3207248,-0.6176808,-0.03919487,-0.6731916,-0.19925497,0.41634068,0.7563723,0.13091297
volume_sn_voxels_feature_15,-0.22655205,0.6697563,-0.62491524,-0.8057989,-1.0542493,-0.7281618,-0.17834507,-0.3358224,1.5347207,0.3614084,-0.69275343,0.312163,0.13068865,-0.26065886,-0.39521155,0.42347226,0.056264024,0.08349402,0.35595196,-0.1353685
volume_sn_voxels_feature_16,-0.89644474,0.04233715,-0.26856664,-0.9199872,-0.10351914,-0.14460257,0.20909858,-0.52538455,1.7405064,-0.017772151,-0.7405067,0.03137456,0.04223306,-0.38348478,-0.30479372,-0.1763988,0.2338126,0.25936073,0.62000966,0.039204445
volume_sn_voxels_feature_17,-0.17936212,0.7194408,-0.8694828,-0.83205575,-1.4574643,-0.47170013,-0.082313076,-0.24535593,1.2614484,0.10357249,-0.33317816,-0.15610364,-0.067868926,0.06260777,0.06193604,0.13238098,-0.07006786,-0.23828997,0.08510769,0.11982767
volume_sn_voxels_feature_18,-0.980215,-0.07222919,-0.5215453,-0.9103043,-0.95652664,-0.009211252,0.17222594,-0.5859398,1.923871,0.033125646,-0.61941046,0.07035895,-0.20850141,-0.28072113,0.18488717,0.11251795,-0.2736404,-0.023413764,0.25232127,0.30522597
volume_sn_voxels_feature_19,-0.013157723,0.6878529,-0.9221291,-0.328632,-1.5902808,1.1603587,-0.26586986,0.40001744,1.3090628,-0.36061427,0.7610745,-0.0052741705,-0.15077557,-0.1036107,0.27885687,-0.04330951,-0.27853212,-0.43215224,-0.2516044,-0.0690249
volume_sn_voxels_feature_20,-0.774398,-0.21595727,-0.9434751,-1.1117755,-1.5720387,0.94409925,0.22422944,-0.17201173,1.580591,-0.07326332,-0.28035223,-0.24773918,-0.41183907,-0.50574255,0.6061735,0.17540763,-0.6559735,-0.03518176,0.28504083,0.3170062
volume_sn_voxels_feature_21,0.4854997,0.16429573,-0.3405761,0.46754166,-1.2637291,1.2667769,-0.4113812,0.34475997,1.5490959,0.04122033,1.0186254,0.1203525,-0.20353065,-0.30876115,-0.38893324,-0.05820777,0.27880365,-0.027556906,-0.60377437,-0.57907367
volume_sn_voxels_feature_22,0.2634879,-0.52573305,0.0568229,0.009569289,-1.7621981,1.0916158,-0.12353278,-0.040478807,1.4718359,0.30913973,-0.23792988,0.093044244,-0.057517413,-0.25162345,-0.21886805,1.0167906,-0.17014827,0.43475953,-0.45749828,-0.3222739
volume_sn_voxels_feature_23,0.4426332,-0.7338561,0.20911941,-0.26206255,-1.0912865,1.5468175,0.1529036,-0.17291331,1.068889,0.79480135,-0.74649113,0.09154408,0.106171414,0.57742524,-0.2950003,1.1885468,-0.0051405528,0.45325044,-0.6798194,-0.14232148
volume_sn_voxels_feature_24,0.07696425,-1.3821081,0.13106515,-0.3794772,-1.579699,1.3521973,0.114033274,-0.5199013,1.4380933,1.2607336,0.5127404,0.011445397,0.59567314,0.460894,1.2470921,1.143409,0.2984508,-0.35402355,-0.25384715,-0.008138102
volume_sn_voxels_feature_25,1.072799,-0.46632007,0.21767516,1.2003523,1.758125,0.77980906,0.44048628,-0.38503408,1.3136331,-0.08843042,1.1855816,-0.23875369,-0.9373375,-0.6073725,0.7328127,0.7681338,-0.6202167,-0.38368323,0.08875124,-0.27492172
volume_sn_voxels_feature_26,-0.2243708,0.80743057,-1.237878,-0.7938206,-1.329779,-0.042220253,0.28602025,-0.32017577,1.4449843,-0.6391225,0.024732515,0.32114223,-0.75427324,-0.08619317,0.91655976,0.0045022145,-0.4383841,-0.9184242,-0.2511426,0.21979517
volume_sn_voxels_feature_27,0.16544609,0.27909043,-0.46091866,0.5265948,-1.3528053,1.2500584,-0.79925096,0.95840216,0.6031658,0.011777629,1.1267914,0.653359,-0.76162016,0.09241434,-1.1372424,-0.2087164,0.6874871,0.0061811674,-0.45558867,0.16405004
volume_sn_voxels_feature_28,0.18996295,-0.4384231,-0.40982628,0.3255622,-1.5594683,1.7980027,-0.24183692,0.44187027,1.3056442,-0.15739064,0.45232418,0.1976434,-0.22873652,-0.45711666,0.27264634,0.08873686,-0.14066246,-0.48430365,-0.3203251,0.06246599
volume_sn_voxels_feature_29,0.45892906,0.40128008,-0.26477948,-0.1760689,-1.1726003,1.3302076,-0.3447706,0.6098712,-0.6690098,-0.07114129,-0.22790693,0.8293301,-0.70751905,0.56905884,-1.3757759,0.24745053,-0.12112209,0.73590314,-0.7214285,0.219615
volume_sn_voxels_feature_30,0.2876731,-0.5249125,-0.10187746,0.14932133,-1.2505203,1.9819933,0.09689081,0.01914385,0.26731583,-0.06864309,-0.78677964,0.46610928,0.1277165,-0.4161754,0.24346001,0.7608255,-0.13511276,0.11324276,-0.5308843,0.17307322
volume_sn_voxels_feature_31,0.21270308,-0.41824716,0.50331074,-0.24163403,-1.0135565,1.3169069,-0.11825327,0.31837952,-0.46160185,0.24713887,-0.88610476,0.040676698,0.112801954,0.18709601,-0.21500896,0.59354275,0.018104093,0.45016035,-0.67091787,-0.32807437
volume_sn_voxels_feature_32,-0.29424226,-0.17740309,0.05334728,-0.27603137,-1.0364677,1.087143,-0.05029823,0.6482478,-1.0075892,0.44243774,0.93289787,0.06413361,0.5384162,1.0916098,-0.6586162,0.6091011,0.37927663,0.20359199,-0.62444973,-0.3881273
volume_sn_voxels_feature_33,-0.0699875,0.000843882,-0.38840693,0.6773269,-1.6575344,1.3407884,-0.05737908,0.19596729,0.14795773,-0.37857416,0.09974626,0.028062142,0.20643106,-0.5139142,0.7622739,-0.04518447,-0.13246725,-1.0676619,-0.08600197,0.33918348
volume_sn_voxels_feature_34,-1.0478718,-1.2714142,-1.1800777,-1.4034758,-0.47637528,0.104595475,-0.06735648,-0.66779613,1.2606696,-1.4190688,0.13370472,0.18553357,-1.577328,0.4923628,0.84538555,-0.46210986,-0.02712814,0.1397654,-0.23586018,1.1431662
volume_sn_voxels_feature_35,-0.9477227,-1.3996196,-1.0328416,-0.86903,-0.5759751,0.0056710485,0.17465608,-0.89721775,0.9665826,-1.3389972,1.0289532,-0.44328764,-1.3154011,0.71024454,0.43869364,0.030843591,0.0072795763,0.5727493,0.16940697,0.7583363
volume_sn_voxels_feature_36,-0.022435622,-0.97551143,-0.35013115,0.5025358,-0.15293323,0.6472358,0.5389688,-0.44869116,1.1804359,0.14871769,0.40279204,-0.23383674,0.4121721,-0.8321021,1.3671099,0.22994478,0.2956828,-0.80270535,0.13506995,0.66895044
volume_sn_voxels_feature_37,0.13880396,-1.45109,-0.608391,-1.3884275,-0.8329659,0.6344495,0.21411018,-0.47913256,1.7521795,0.074351035,1.0498041,0.3396949,-1.1430179,0.058155585,2.0781212,-0.34813476,-0.44493672,-0.36343762,-0.95030105,0.9227027
volume_sn_voxels_feature_38,-0.3716512,-0.6381583,0.36741272,0.9879837,-0.4489883,1.3348486,-0.09578466,0.44279566,-0.9901966,0.018527547,1.1395675,-0.42590463,0.7630082,0.28732765,1.5599394,-0.21773155,0.54629177,-0.41922656,0.089791305,-0.29749367
volume_sn_voxels_feature_39,-0.4018419,-1.2321764,0.44602144,0.80397385,0.009342599,1.8093892,-0.24082592,0.21273865,-0.23155898,0.08110268,0.9767141,-0.417561,0.7927194,0.35798043,1.2379236,-0.4217877,0.8024035,-0.984326,0.17036878,0.07544366
volume_sn_voxels_feature_40,-0.21946639,-1.2141354,0.13179953,0.40891123,0.028006881,1.2537298,-0.25290653,0.19319458,0.57767123,0.05696352,0.8199426,-0.22156394,0.51655525,0.080040134,1.5032487,-0.21766329,0.43240714,-0.91677254,0.18770008,0.409059
volume_sn_voxels_feature_41,-0.08555444,-1.016592,-0.54168105,-0.77693397,-0.19443971,0.98766404,-0.532493,0.14514557,1.4999633,-0.056314263,1.2280508,-0.1314705,-0.10207488,0.40927684,1.441743,-0.2458165,0.17178795,-1.1126593,-0.00020110769,0.80403715
volume_sn_voxels_feature_42,-0.16350046,-1.4851719,-0.792352,-1.721242,-0.5561361,-0.37014103,-0.72910804,-0.38607615,1.355961,0.08960746,1.1069938,0.3247321,-0.97223896,0.6320389,1.8482721,-0.87188977,-0.830929,-1.180571,-0.13741295,0.83687013
volume_sn_voxels_feature_43,-1.0616935,-1.0450965,-1.2729427,-1.2005169,-0.31586874,0.4873749,0.46544233,-0.6398871,1.4759605,-0.78528726,-0.55875385,0.69756866,-1.0061787,0.07632963,1.1832361,-0.92377365,-0.5865913,-0.963849,-0.96549475,0.450613
volume_sn_voxels_feature_44,-0.4964809,0.6834308,-0.6790576,0.80089235,-1.3294022,1.1542329,0.7556907,0.5769649,1.3546491,-1.0286895,0.41992432,0.10165827,-0.7538205,0.4676142,1.1216185,-0.46585625,-1.0082722,-1.1277125,-0.022192456,0.068889126
volume_sn_voxels_feature_45,0.015528127,1.0048591,-0.6880951,1.2150627,-1.1424353,1.596039,0.01768861,0.47714025,0.19334897,-0.93834794,1.1701437,0.12537616,0.19427413,-0.27899164,0.91575664,-0.7829165,-0.87561446,-1.1698172,0.71274114,0.04444508
volume_sn_voxels_feature_46,-0.6884595,-1.0215247,-0.7395202,-1.165924,-1.0642718,-0.4772443,0.04922041,-0.40820366,1.0917538,-1.465279,1.1240295,-0.33853027,-0.80433977,0.21498494,0.0587493,0.024598813,-0.2394062,0.49114844,0.5439105,0.05579404
volume_sn_voxels_feature_47,0.0006021401,1.1300396,-0.45850044,0.6827721,-0.51416475,1.6383632,-0.05243097,0.20608395,-0.7904615,-0.31047928,0.21885891,0.11797239,0.12222892,-0.32012472,1.0003682,-0.43989092,-0.37335712,-0.9959449,0.21810721,-0.006078018
volume_sn_voxels_feature_48,-0.03889856,-0.9807724,-0.7904551,-0.16706008,-0.25323236,1.5068043,0.724264,-0.5316933,1.1936182,-0.47019723,-0.8437088,0.14846548,0.32858375,-0.5616181,1.6550428,-0.036223263,-0.33576328,-0.5378812,-0.34654588,0.9461477
volume_sn_voxels_feature_49,-0.5029206,-0.6771231,-0.33483285,-1.057636,-0.8638209,-0.4689352,0.33068097,-0.2956215,1.2687788,-1.0204445,1.3753682,-0.09388408,-1.3486558,0.24927998,-0.028025644,0.21461038,-0.19231139,0.19288237,0.37277558,0.080907755
volume_sn_voxels_feature_50,0.03935939,1.1652851,0.007250873,0.09481665,0.14018688,1.3541158,0.1457849,-0.1932244,-1.2865876,-0.1728021,-0.42959082,-0.14578693,-0.21409672,-0.021856876,1.09228,0.018746769,-0.08042102,0.3873347,0.06632305,-0.2585002
volume_sn_voxels_feature_51,0.09491465,0.49587837,0.78422296,0.55587685,0.2870464,1.3609749,0.29855785,-0.090690374,-0.2883664,0.03823244,-0.7359329,-0.40312412,0.6707829,-0.748949,1.3840334,0.07747832,0.1500894,-0.3909461,-0.015544829,-0.20837563
volume_sn_voxels_feature_52,0.18926844,-0.88982725,-0.13316713,-0.3274789,0.52377063,1.6606345,1.0603865,-0.2577262,0.32814696,0.21779658,-0.5859572,-0.28502384,0.6803387,-0.7380124,1.4720486,0.34091553,0.4409491,-0.46408677,0.029205063,0.25750023
volume_sn_voxels_feature_53,0.24757524,-1.202341,-1.0369318,-1.3131502,-0.6754525,-0.38016108,0.067307614,-0.633194,1.3683624,-0.33312374,0.7045125,0.7276081,-0.9552531,-0.017846609,0.9132716,-0.12828895,-1.1734213,0.15046628,-0.68364954,0.35709277
volume_sn_voxels_feature_54,-0.11420793,0.8033279,0.37714043,0.73421746,0.13872127,0.9795592,0.27604526,-0.09848035,-0.7640452,0.0045943935,0.5974971,-0.6474758,0.4999509,0.035167158,1.8039252,0.25485995,0.5162849,0.49928355,0.27154613,-0.32077497
volume_sn_voxels_feature_55,0.055469457,-0.560779,0.54684967,0.66261536,0.47243497,1.5618888,0.22248925,0.061777186,0.024029525,-0.24253768,0.48743883,-0.68527323,0.5834919,0.093351774,1.2383847,0.39307484,0.20362252,0.24401233,0.4206869,-0.05070452
volume_sn_voxels_feature_56,0.22884946,-0.93120664,-0.14844249,0.02266826,0.36292976,1.1257327,0.12037821,-0.07301835,0.4053,-0.26048556,0.6640529,-0.400722,0.34228182,-0.029946096,1.3091586,0.5029567,0.1588133,0.3101874,-0.094721906,0.37891483
volume_sn_voxels_feature_57,0.5173433,-1.2673086,-0.48064694,-0.9365133,0.19360113,0.99577683,0.07747964,0.0968517,0.7284295,-0.390579,0.940203,0.11498833,0.17274524,-0.15821832,1.9259851,0.30348557,-0.923915,0.44324937,-0.33351576,0.24660839
volume_sn_voxels_feature_58,0.7584974,-1.6048781,-0.78223705,-1.1335547,-0.20682102,-0.37173274,-0.019808082,-0.34537676,1.1821594,0.5158586,1.0815785,0.4563561,-0.41497773,-0.023348717,1.5308225,0.17859337,-1.3687173,0.23558213,-0.690616,0.49445942
volume_sn_voxels_feature_59,0.66770935,-1.2228643,-0.7937284,-0.94613993,-0.3643889,-0.6339733,-0.11319626,-0.63700897,1.4802849,0.1318139,1.3630877,0.591155,-0.9916129,0.16725096,1.1305752,0.012282914,-1.3930879,-0.37648916,0.22144496,0.4619283
volume_sn_voxels_feature_60,-0.3472958,-0.17668995,0.55869097,0.42366445,-0.14473644,1.6189464,-0.43603778,0.7182778,-0.78113246,-0.055111248,1.1978498,-0.5199165,0.5439617,0.7994683,1.7818353,-0.08704153,0.72225004,0.41221303,0.792591,-0.4517716
volume_sn_voxels_feature_61,-0.12180393,-0.87347215,0.62531734,-0.057037774,0.15671167,1.2007246,-0.40957364,0.763792,0.11253584,0.06610089,1.1284302,-0.41470382,0.4704354,0.77991873,1.0186555,-0.2719182,0.5489446,0.48712006,0.2539798,-0.28562635
volume_sn_voxels_feature_62,0.23565158,-1.1453747,0.40008685,-1.3036579,0.11598332,-0.31024837,-0.7134143,0.47661597,0.85694456,0.07139769,1.2036351,0.07053935,-0.11669979,0.84444344,2.2697933,-0.105511986,-0.9262212,0.29977602,0.10510437,-0.049511954
volume_sn_voxels_feature_63,0.50118923,-1.3353839,-0.08255222,-1.8117639,-0.07022228,-1.0703868,-0.44361317,-0.014443146,1.2824858,0.47142452,1.6050206,0.43952465,-0.36103112,0.71175027,1.0892549,-0.46715492,-1.4365591,-0.27378294,-0.13237715,0.26609206
volume_sn_voxels_feature_64,-0.24722849,0.8519523,-1.3021268,-0.42983642,-0.5857763,1.2824396,0.7249187,0.50856745,1.3794677,-1.2990701,-0.6441948,0.55780935,-0.9167555,0.877113,0.8869208,-0.5240788,-1.2086847,-1.4053298,-0.8708781,0.33104986
volume_sn_voxels_feature_65,-0.4286681,1.1490515,-1.0808643,0.92028147,-0.4323209,1.6783518,0.4966731,0.31388342,0.7458481,-0.8303955,0.57856107,-0.20852901,-0.38700214,-0.22032969,1.3909651,-0.8839711,-0.93001914,-1.1835213,0.6303271,0.058111217
volume_sn_voxels_feature_66,-0.2143272,1.1551219,-0.98871183,0.3164023,-0.3507484,1.7167519,0.6106493,-0.08556921,0.8388025,-1.0717319,-0.28219423,-0.08237015,-0.41791987,0.054891065,1.821867,-0.882835,-0.9884067,-1.286621,-0.039580185,0.7142773
volume_sn_voxels_feature_67,-0.52983207,-0.22732697,0.21855867,-1.6807752,-0.82132626,-0.041307557,0.22093637,-0.1338724,0.25841436,-1.346142,1.1414036,-0.7223582,-1.0707253,-0.009430737,0.7111024,0.43253016,0.13374552,0.18057646,0.852875,0.33763507
volume_sn_voxels_feature_68,-0.18627502,1.414822,-0.92990017,0.535056,-0.0185062,2.005283,0.007069724,-0.17304774,0.42291114,-0.4443147,0.15027636,-0.064955704,-0.042832576,-0.51347566,1.1070397,-0.46600026,-0.4380767,-1.0585934,0.51074266,0.4500395
volume_sn_voxels_feature_69,-0.028679406,0.777639,-1.030688,0.07424771,0.13444863,1.4175422,0.30176103,-0.33926412,0.80087686,-0.34192523,-0.5427313,0.2026438,0.06943395,-0.30649647,1.0473446,-0.3266427,-0.634315,-1.2065846,-0.32461402,0.5533039
volume_sn_voxels_feature_70,0.023116387,-0.2829606,-1.031462,-0.9076948,-0.13991806,1.6494915,0.41417518,-0.41710952,1.1502634,-0.7523155,-0.88580066,0.48275825,-0.1667572,0.11922101,1.7799537,-0.48878986,-0.67612374,-0.8367916,-0.8746748,1.0020066
volume_sn_voxels_feature_71,-0.43636888,-0.8233591,-0.22829136,-0.9859045,-0.8959014,-0.3888182,0.11558317,-0.121204674,0.50914377,-1.1157149,1.1023223,0.0111385295,-0.97669375,0.09255817,-0.03308074,0.37147015,-0.91167665,-0.0066904733,0.6886982,-0.11777146
volume_sn_voxels_feature_72,-0.80871665,0.08123884,0.5988571,-1.182,-0.77203625,-0.61751324,0.40820917,-0.12848252,0.1903929,-0.4594049,1.0762709,-0.4476743,-0.84658253,0.4148166,0.21490651,0.20413071,0.46803388,-0.27823853,0.826783,0.3272998
volume_sn_voxels_feature_73,-0.26094657,1.4131601,-0.36885938,0.17316256,-0.2268272,1.6782699,-0.08619118,-0.1901579,-0.5468838,0.24668777,0.98833233,0.06311614,-0.35434398,0.04661648,1.2971493,-0.66925526,-0.010146725,-0.37436807,0.5563972,0.18740563
volume_sn_voxels_feature_74,-0.2301905,0.94948894,-0.25393876,0.29606035,0.6184913,1.7686162,0.42111441,-0.35482475,-0.06238077,0.098203875,-0.19532219,-0.22442515,0.33993673,-0.61806846,1.6127754,-0.32090324,0.046216905,-0.84075606,0.16334616,0.24504744
volume_sn_voxels_feature_75,-0.14888595,0.8175393,-0.6040864,-0.019015662,0.62250686,1.714361,0.382354,-0.38680175,0.39694378,-0.18952432,-0.6164601,-0.044440236,0.32144567,-0.28029138,1.4956661,-0.15430234,0.07688808,-0.52266145,-0.29943612,0.29682958
volume_sn_voxels_feature_76,0.18298563,-0.33583185,-0.7604331,-0.5576667,0.38118812,1.527055,0.23791394,-0.2094471,0.9680592,-0.4391708,-0.74704134,0.16355383,0.10773623,-0.3938209,1.16319,0.06928013,-0.48621148,-0.0026934089,-0.5791722,0.2911267
volume_sn_voxels_feature_77,-1.1146839,0.16532846,0.47196078,-1.1242137,-0.5004103,-0.9803797,-0.02170279,0.017541079,0.26333156,-1.2006831,1.4900666,-0.35616478,-0.692195,0.8303596,-0.58922905,-0.09363398,0.26559973,-0.64535064,0.7052557,0.045231078
volume_sn_voxels_feature_78,-0.24240232,1.4242415,-0.15604743,-0.1055508,-0.1298221,1.3731574,0.06546734,-0.38463697,-0.98456717,0.17242116,0.67634034,-0.16322494,-0.86131924,0.25534317,1.3096129,0.1425598,-0.011532576,1.0526748,0.65412664,0.023350826
volume_sn_voxels_feature_79,-0.27923882,1.0730492,0.11101095,0.22760385,0.48167118,1.33915,0.14421432,0.058791127,-0.2783804,-0.007122653,-0.41806656,-0.5469084,0.07983856,0.024212098,1.3756479,0.037271526,0.52972835,0.7936773,0.27319756,-0.3061543
volume_sn_voxels_feature_80,-0.029551972,0.85921574,-0.24381024,0.35006443,0.48485875,1.5842018,0.22358261,0.031016907,-0.15983713,-0.19550881,-0.42372814,-0.48745567,0.19655655,0.18267038,1.097409,0.5264119,0.24099594,0.83129686,-0.06837662,-0.35061976
volume_sn_voxels_feature_81,0.3279431,-0.061886013,-0.4157501,-0.39150953,0.56883657,1.383584,-0.023137681,0.10768351,0.2935843,-0.42980713,-0.25043276,-0.05092873,0.14085303,-0.07916316,1.2065383,0.58161265,-0.7012643,0.8436495,-0.39937344,-0.26342443
volume_sn_voxels_feature_82,0.81484795,-0.22787449,-0.70594347,-1.7928308,0.0037007653,-0.6510727,-0.14700297,-0.29801938,1.3319775,-0.084826514,0.6584561,0.38235357,-0.31841907,-0.65741575,1.3725525,0.5151603,-1.4931903,0.82244,-0.8604571,-0.08246482
volume_sn_voxels_feature_83,-0.37089032,1.222294,0.42054984,0.65475094,-0.3989913,1.6659538,0.13927826,0.5562959,-1.3978825,0.008631595,0.4626699,-0.65945035,-0.5953937,0.36623964,1.6486189,0.51908314,0.62325,1.2838882,0.5347607,-0.62012666
volume_sn_voxels_feature_84,-0.12621155,1.1452353,0.89668524,0.44184145,-0.15750651,1.5020539,0.06844865,0.47091493,-1.2457585,-0.06155777,0.67120826,-0.67473865,-0.35252425,0.35670346,1.3459213,0.48551762,0.42705444,1.1196243,0.5250335,-0.74344987
volume_sn_voxels_feature_85,0.08931589,0.5742761,0.5711488,0.023779841,0.0077129453,0.72248113,-0.13058162,0.64683825,-0.25133586,-0.32464525,0.7864498,-0.26785865,-0.19835222,0.33604655,1.1212898,0.38006145,-0.42825055,1.0250014,0.1154336,-0.73252034
volume_sn_voxels_feature_86,0.6027689,-0.48062158,0.6848674,-1.2430401,0.25360897,-0.4388704,-0.11025027,0.26821834,0.07479631,-0.030771783,1.0190274,0.2280958,0.023822933,0.054549523,1.6874721,0.46198794,-1.2341068,1.4599396,-0.21898171,-0.61531186
volume_sn_voxels_feature_87,0.9997334,-1.1809283,0.27023095,-1.3804661,0.24243121,-1.0213056,-0.044995874,0.034359615,0.648103,0.36487833,1.0324138,0.46773544,0.09773826,-0.050506014,1.4437807,0.40836975,-1.4063977,1.1218218,-0.46283066,-0.023238093
volume_sn_voxels_feature_88,0.8656463,-0.998809,-0.08743078,-1.4414086,0.29871514,-0.7529716,0.17701264,-0.189853,1.1623206,0.67583925,1.1696904,0.5364089,-0.064083315,-0.7381504,0.8733292,0.44426313,-1.2643262,0.797963,-0.5900752,0.086902805
volume_sn_voxels_feature_89,-0.22757773,1.1091889,0.9308744,0.0033611625,-0.63140315,-0.26191542,-0.634945,0.9768833,-0.8446495,0.04936332,1.2249672,-0.25963756,-0.4379979,0.8677544,1.7512547,-0.1169512,0.021886654,1.3774903,0.6427808,-0.9519199
volume_sn_voxels_feature_90,0.54159826,0.013693111,1.0711116,-1.1320376,-0.34535566,-0.9357358,-0.44769102,0.6581966,-0.376105,0.11544098,1.3108497,0.21294726,-0.2632591,0.96131486,1.8011676,-0.082485594,-1.2529569,1.1566192,0.44167012,-0.99136364
volume_sn_voxels_feature_91,0.45826954,-0.8261214,0.57775706,-1.3915639,0.34979498,-1.439209,-0.008524826,-0.049497344,0.30971515,0.51312304,1.2694272,0.5235843,0.15446407,0.52126104,1.1532606,-0.17565113,-1.6348699,1.038251,0.23413475,-0.36856547
volume_sn_voxels_feature_92,0.29032826,-1.0681535,0.24676585,-1.1202163,0.44872153,-0.9987629,0.15529355,-0.11857754,0.8837603,0.7061341,1.3183085,0.26970208,-0.007045931,0.45621553,1.0977997,-0.20049822,-1.8609384,0.23920107,-0.084648214,-0.14967881
volume_sn_voxels_feature_93,-0.5749864,-0.47225112,0.14074326,-1.4898949,-0.8878515,-0.1831115,-0.10348585,-0.043193445,0.09875492,-2.2438788,0.037382696,-0.865626,-0.6234719,-0.21996804,0.6157594,0.0031024802,0.18638419,-0.07668167,0.28273976,0.45189732
volume_sn_voxels_feature_94,-0.5642687,-0.092123635,0.27263227,-1.0708789,-0.29734746,0.25326803,0.34412828,-0.17472358,-0.1997945,-1.4960473,1.0415415,-1.0416129,-1.0321033,-0.25351432,0.600746,0.19223553,0.055658136,0.28356755,0.7670524,0.5225783
