experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sensitivity_analysis_20251006_025413,sensitivity_analysis,completed,734.633964,12.2 minutes (735s),2025-10-06 02:54:13,2025-10-06 03:06:28,2000,4,"[5, 10, 15]",5
