Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,-0.22877093,-0.6628456
volume_sn_voxels_feature_1,-0.2817324,-0.84192187
volume_sn_voxels_feature_2,0.056895513,-0.59203553
volume_sn_voxels_feature_3,-0.34942052,-0.70468056
volume_sn_voxels_feature_4,0.5326027,-0.6806573
volume_sn_voxels_feature_5,0.40256485,-0.6092417
volume_sn_voxels_feature_6,0.42497164,-0.5048787
volume_sn_voxels_feature_7,0.4873625,-0.6294967
volume_sn_voxels_feature_8,0.49422726,-0.76975626
volume_sn_voxels_feature_9,0.43113956,-0.7809459
volume_sn_voxels_feature_10,0.13958059,-0.7589237
volume_sn_voxels_feature_11,-0.33816892,-0.73087436
volume_sn_voxels_feature_12,-0.1115676,-0.700133
volume_sn_voxels_feature_13,0.07487527,-0.67928195
volume_sn_voxels_feature_14,0.25164503,-0.6880813
volume_sn_voxels_feature_15,0.2575103,-0.77910745
volume_sn_voxels_feature_16,0.27136433,-0.6615816
volume_sn_voxels_feature_17,0.51496494,-0.7194832
volume_sn_voxels_feature_18,0.5756208,-0.80265343
volume_sn_voxels_feature_19,0.5965065,-0.68565166
volume_sn_voxels_feature_20,0.5705735,-0.77741575
volume_sn_voxels_feature_21,0.4513456,-0.8441072
volume_sn_voxels_feature_22,0.21100059,-0.79521626
volume_sn_voxels_feature_23,0.123725526,-0.9317202
volume_sn_voxels_feature_24,0.12253081,-0.9858259
volume_sn_voxels_feature_25,-0.12948674,-0.73403835
volume_sn_voxels_feature_26,0.6393066,-0.76890564
volume_sn_voxels_feature_27,0.072979234,-0.79655826
volume_sn_voxels_feature_28,0.21648465,-1.0059748
volume_sn_voxels_feature_29,0.04722426,-0.7713688
volume_sn_voxels_feature_30,0.16386218,-0.99571896
volume_sn_voxels_feature_31,-0.015135185,-0.9649906
volume_sn_voxels_feature_32,-0.025360204,-0.85036016
volume_sn_voxels_feature_33,0.042341404,-1.1300097
volume_sn_voxels_feature_34,1.1894696,-0.5061752
volume_sn_voxels_feature_35,1.2327348,-0.28806672
volume_sn_voxels_feature_36,0.21971567,-1.2295423
volume_sn_voxels_feature_37,0.7649802,-1.0119274
