Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,6.3454616e-05,-0.00036395737,-6.0403072e-05,-0.00026662005,0.0021095946,-0.00048205457,-0.00046511425,-9.574893e-05,0.00047176503,-0.0006304738,0.0012478479,-0.001497953,0.0008651436,-0.0002625104,0.0014941191,-0.0013009756,-0.0014635845,-0.0042051077,-0.0028468973,0.001124264,0.0014265736,-0.0026051833,-0.001807716,-0.0038427394,-0.0013209743,0.004332222,-0.00030853722,0.0034138213,0.0006450634,-0.0036664142,0.00019748558,-0.008398042,0.0033931392,0.0025508788,-0.0032558006,0.00081295136,0.0028062789,0.005604614,0.0067829546,-0.0025718755,0.0038619637,0.0014611508,-0.007757335,0.0026617383,0.0038878266,0.001118833,-0.0022225026,-0.008247445,0.0071707964,-0.0050114337
rigidity_right,-9.42566e-05,-4.1773783e-05,-0.000889026,0.0007533169,-0.0005635958,-0.0010145386,-0.0012827482,0.0013546023,0.00034076694,3.4737237e-05,3.6941896e-05,0.0005446038,0.0020797746,-0.0016752682,-2.9513985e-05,0.002451164,0.0018176186,0.0030031109,0.0035351817,-0.0010810241,-0.001268294,0.00067647826,-0.0002728857,0.00068112893,-0.004156206,-0.00058527675,0.001568104,0.0021009946,0.002428137,-0.0023221301,0.0010775212,-0.00089974527,-0.0029856858,0.0074663316,-0.0037765938,-0.0007237033,-0.0051320493,0.0036361145,-0.0062368354,-0.002284272,0.012368178,0.00047432972,0.00034095775,0.0034481736,-0.004887997,-0.001953827,0.004558205,0.0026532654,0.006666149,-0.0073383157
tremor_rest_left,0.00031278562,-0.00030073055,1.4954683e-05,-0.00086993934,0.0012009882,-0.0016392197,0.001268247,-0.0007717298,5.106512e-05,-0.0012426522,6.669053e-05,-0.0021519691,0.0012867143,-5.5979854e-05,0.0017789787,-0.0013061734,0.0012201519,-0.0009063075,-8.7129054e-05,-0.0047937934,0.003074062,0.00250408,-0.0009268611,-0.00021810168,-0.00031254467,-0.0074922256,0.0005447252,0.0049289325,0.0061481483,0.0020377093,-0.0012283761,-0.009677803,-0.00038651857,-0.0112518445,-0.000817671,-0.0046977717,-0.0077461614,0.0021481002,0.002117131,-0.0012606105,-0.0015853945,-0.0030864433,-0.00089488184,0.0014127943,-0.0014390984,0.0068489593,0.00110068,-0.0046228333,0.0010766842,0.0035447464
tremor_rest_right,0.00037826668,2.122281e-05,-0.00035267402,-0.00019064771,-0.00024774583,-0.0011413764,0.00028439335,0.00026878747,-0.0014853312,-0.0014679041,-0.00070007535,-0.0004930579,0.001390094,-0.0015852316,0.0012253553,0.00088447426,0.0014996651,0.0013050326,0.002903395,-0.0036012845,0.0007912983,0.0019179947,-0.0003264226,0.0011062698,-0.0021701346,-0.005905899,0.0021965941,0.0031926131,0.0043866686,0.0002609555,0.0018193603,-0.00387497,-0.0019341364,-0.008347011,-0.0022794246,-0.0068997834,-0.01245466,-0.0021547314,-0.00087746297,-0.0012365099,0.00078997045,-0.002852485,0.0011139851,0.00087459624,0.0011906637,0.0046676286,0.00073185173,-0.0025165132,-0.0017080522,0.002566481
tremor_postural_left,-7.9068705e-05,-0.00033147275,-0.00025263848,-0.0015447122,0.0014626365,-0.00012595567,0.0013142879,-0.0017799727,0.00012993078,-0.00037681722,0.0012574646,-0.0026348073,0.00017148281,0.0002921361,0.00015024746,-0.00062707433,-0.0005997062,-0.0011613426,-0.004172747,-0.0028826783,0.0031618192,0.0024452433,-0.005088521,-0.0041622194,0.0012855211,-0.004697049,0.0005135437,0.0065987357,-0.004038046,-0.0010960265,-0.002833019,-0.0071511315,0.0033138,-0.007926878,0.0007782141,-0.004539943,-0.007477295,0.002617753,0.002080093,-0.0045623253,-0.002876215,-0.0049076364,0.0033274346,0.0042689224,-0.0028909906,-0.0007075669,0.004547987,-0.005750266,-0.006600344,-0.0077345558
tremor_postural_right,0.00030438515,0.00044322154,-0.00022209037,0.000821797,-0.0022432457,-0.00014816888,0.00026908537,0.00021586285,-0.0012610399,-0.0017359152,-0.0005811246,-0.00037811216,-0.0008223532,-0.00097249966,0.0003180731,0.00056964275,0.00079871714,0.0052555045,0.0063082767,-0.0004182062,-0.0014405721,0.002754626,0.0020396176,0.002979577,-0.0014238039,-0.001316274,0.004084606,0.0024852885,0.00036899294,0.0018412111,0.002352975,-0.007874052,-0.0021873275,0.00076599483,-0.00828701,-0.0042161183,-0.006475267,0.0024293105,-0.0054053133,-0.0046416456,-0.00043850197,-0.005695617,0.0043340796,-0.0036319217,0.0004336803,-0.00686865,0.0038700479,0.0035140861,-0.010983572,0.000251709
bradykinesia_speed_left,4.6749192e-05,-0.00012688129,0.0009570529,0.0003777035,0.0016669283,-0.00056470785,0.00015037498,-0.00035773686,0.00071561727,0.00029727636,0.0015975275,-0.0005275829,-0.0017502833,-0.0005106204,0.0047268565,-0.0015027376,0.00012595237,-0.0036650829,-0.0039106156,-0.0013088018,0.0033831685,-0.0009386372,0.00034435958,-0.0018962377,8.523389e-05,9.74612e-05,-0.0013269247,0.00301191,0.0002627482,-0.00038620736,-0.0002921129,-0.0022073623,0.0041642976,0.0036482536,-0.0020356,-0.002092231,-0.0002460152,0.004640847,0.0037129093,-0.0027887768,3.3372264e-05,-0.0039710607,-0.0017055228,0.005255541,0.00038972675,0.003351987,-0.0036180264,-0.00013466152,-0.0023038047,0.0010305983
bradykinesia_speed_right,-4.7283305e-05,-2.009263e-05,-0.00021221914,0.0008372597,-0.0013797429,0.0009121439,-0.00017964256,0.00042387104,-0.00050062814,-0.0005153896,-0.0012975298,0.0011829714,0.0008420684,-0.0012406493,-0.0013818516,0.0018744911,-0.00023892183,0.00022958183,0.0022900754,-0.0022442094,-0.0015868389,0.0011716393,0.00041985064,0.0017392786,-0.0039919717,0.0022605385,0.00076603546,-0.0023126204,0.00013653877,0.0011699481,0.0041560377,-0.00022950112,-0.002171414,0.004822878,-0.0044470816,-0.003366475,-0.0026399493,-0.0021918404,-0.0025723244,-0.003974105,0.003326652,0.0001164479,0.00016634993,0.0044846376,-0.0003123349,0.010938298,-0.0057828138,0.0055398527,0.0042058523,-0.0050643105
bradykinesia_amplitude_left,0.00012764291,0.0002028833,0.00050789944,0.00023526345,0.001644095,-5.066617e-05,-0.0004443286,-0.00050174573,0.00069243286,0.0006527686,0.0017369377,-0.00020595433,-0.0011660449,-0.00011166513,0.0020115464,-0.0016923504,-0.00053922064,-0.0037752881,-0.0036570334,-0.0006652163,0.0039258325,-0.0012863051,-6.14974e-05,-0.0012477293,0.0018909276,0.00017086834,-0.0002487272,0.0025809067,0.00042144756,-0.00017528748,-0.0013194832,-0.0029169065,0.0036936859,0.00542417,-0.0032832406,-0.006657139,0.00020244456,0.004367433,0.0063248514,-0.0039726496,-0.0005903706,-0.0067053055,-0.0022845236,0.0052599637,0.0011986194,0.001822077,-0.0010174813,-0.0014278664,-0.001716177,0.0023136728
bradykinesia_amplitude_right,-4.42787e-05,-5.9018188e-05,-0.0008756402,0.0008779349,-0.0013303905,0.00094020274,4.561279e-05,0.00049886614,-0.0011274713,-0.00016305632,-0.0006155349,0.0020977445,0.0017632061,-0.0007557612,-0.0016216727,0.001586411,-0.00073723635,0.0002879713,0.002875816,-0.0024323082,-0.00093229854,0.0019396872,0.0023640778,0.002524542,-0.0011703437,0.0021006702,0.0014321912,-0.0014538461,0.00019156368,0.0008275861,0.0015210385,-0.0008159437,0.0010754416,0.0041882703,-0.002547687,-0.003050425,-0.0028064551,0.00060223415,-0.002200134,-0.0056255027,0.0024638772,2.4590143e-05,-0.00030089382,0.006477497,6.5831926e-05,0.005455285,-0.003642921,0.003570304,0.0038505634,-0.003354416
