Subject_ID,Factor_1,Factor_2
Subject_1,1.3622123,0.01779658
Subject_2,-0.81235594,-1.2077885
Subject_3,0.69311035,1.5180506
Subject_4,-0.0762556,1.5767155
Subject_5,-0.2659729,-0.43119854
Subject_6,0.73499066,0.44486392
Subject_7,-0.12443211,-0.83360404
Subject_8,0.43570518,0.40192404
Subject_9,-2.1123457,-1.3406302
Subject_10,-0.32655752,-0.33995095
Subject_11,-0.21210101,-0.4255757
Subject_12,1.7381047,0.81481886
Subject_13,-2.2570927,-1.6482655
Subject_14,1.7119092,1.149125
Subject_15,-1.3890251,0.02576374
Subject_16,0.32946274,0.35169753
Subject_17,0.6068468,1.0449708
Subject_18,1.9925448,0.24770834
Subject_19,1.2176656,1.0573802
Subject_20,-0.78900087,-1.3972558
Subject_21,1.0534723,-1.2321373
Subject_22,-0.8405743,0.25904143
Subject_23,1.3065577,0.7562198
Subject_24,-1.5358511,-0.28103775
Subject_25,1.6038802,-0.820892
Subject_26,0.07561175,-0.3252459
Subject_27,-0.10335276,0.61899924
Subject_28,1.0442973,1.473794
Subject_29,-0.1375222,-0.6233995
Subject_30,-1.310753,-1.0325168
Subject_31,-0.3614519,0.4158423
Subject_32,0.6272819,-0.5733017
Subject_33,0.8667365,0.80837363
Subject_34,1.2735739,1.5178429
Subject_35,0.9622618,1.2048087
Subject_36,-0.87410176,-0.5541356
Subject_37,-0.99543804,-0.44526806
Subject_38,-1.3898985,-1.2478005
Subject_39,-0.46864843,-0.8022689
Subject_40,-0.36992052,-0.27187535
Subject_41,-0.16476212,1.5249208
Subject_42,0.5446731,0.0031509802
Subject_43,-1.0890801,-1.5807099
Subject_44,0.06545651,0.3088467
Subject_45,-0.22096573,0.6682101
Subject_46,-1.4460443,-0.3185111
Subject_47,-0.32554114,0.013602321
Subject_48,-1.0998173,-0.87591106
Subject_49,-1.2009207,-1.7359734
Subject_50,2.0067165,1.4452358
Subject_51,1.2011771,1.0807422
Subject_52,-0.35305923,-0.931709
Subject_53,0.06587186,-1.0894986
Subject_54,1.3692036,1.3524603
Subject_55,-1.444506,-1.7921867
Subject_56,0.6955369,0.3104435
Subject_57,0.39930862,0.46784115
Subject_58,-1.731014,-1.7060794
Subject_59,-0.8360142,0.013757386
Subject_60,0.030759018,-0.04257282
Subject_61,-0.7895733,-0.8871452
Subject_62,1.7016869,1.489322
Subject_63,0.07032875,0.090613194
Subject_64,-0.9511528,-1.6448045
Subject_65,0.9812426,0.18087584
Subject_66,0.75471276,0.50958234
Subject_67,-0.06343695,-0.0043801763
Subject_68,1.9730457,1.9598299
Subject_69,1.6733221,1.4627869
Subject_70,-0.42767435,-0.26670954
Subject_71,-1.7736042,0.06669713
Subject_72,-1.4028388,-0.8850344
Subject_73,0.026133657,-1.1812837
Subject_74,-0.4616193,0.8680412
Subject_75,1.0390247,-0.62030125
Subject_76,-0.9264075,-1.1652969
Subject_77,-1.6127728,-1.6533738
Subject_78,0.029632328,-2.4515755
Subject_79,2.1028419,1.823412
Subject_80,-1.8773512,-1.6474373
Subject_81,0.35066664,-1.07817
Subject_82,0.65414906,0.5333232
Subject_83,1.2413273,1.3785677
Subject_84,-0.55451316,-0.98931336
Subject_85,-1.6939914,-1.004533
Subject_86,0.6319567,0.92078626
