Subject_ID,Factor_1,Factor_2
Subject_1,-0.8564856,-0.35448188
Subject_2,1.0410101,-0.6604011
Subject_3,-0.8767429,-0.731858
Subject_4,-0.72827524,2.3422446
Subject_5,1.0489893,0.54051995
Subject_6,0.45683065,-0.07407374
Subject_7,-0.65320754,-0.77043897
Subject_8,0.9677636,-0.24353833
Subject_9,0.17558159,0.019155348
Subject_10,0.60275644,0.10162166
Subject_11,-0.24573225,-0.12950827
Subject_12,0.1659491,1.0234047
Subject_13,1.0845789,-0.088768
Subject_14,-0.6683645,1.4528594
Subject_15,0.53143907,-0.8441044
Subject_16,0.77913505,0.087317206
Subject_17,0.67354405,-0.2836475
Subject_18,1.6872231,0.016708314
Subject_19,1.7538745,1.2512972
Subject_20,-0.2793295,2.8929517
Subject_21,-0.41573188,0.5503703
Subject_22,0.90755945,-0.9576809
Subject_23,3.026347,1.1289754
Subject_24,-0.57361186,1.126747
Subject_25,-1.0209696,-0.2578858
Subject_26,0.34204388,-0.7412034
Subject_27,-0.38591486,0.13864271
Subject_28,-0.42627993,-0.51998854
Subject_29,-0.39573812,-0.30057588
Subject_30,-0.37828,0.64009464
Subject_31,-0.67451453,-0.787111
Subject_32,1.7647675,0.60736006
Subject_33,-0.46050456,-1.4010901
Subject_34,1.3639164,0.56897247
Subject_35,-0.46706367,0.98235923
Subject_36,0.6930926,1.902933
Subject_37,-0.7998078,-0.98497206
Subject_38,0.4456933,-0.39458767
Subject_39,0.9212309,0.30735445
Subject_40,-0.7921034,1.727944
Subject_41,-0.578791,-0.014882908
Subject_42,-0.293868,0.08565057
Subject_43,-0.013042904,0.2548614
Subject_44,0.36958355,0.35398093
Subject_45,-0.07694175,0.031946633
Subject_46,1.2622764,0.33543253
Subject_47,0.13088275,1.2877371
Subject_48,0.5332998,-1.287913
Subject_49,0.74790305,3.7396924
Subject_50,0.59285575,-0.83106
Subject_51,-0.15375163,1.1400645
Subject_52,0.39124376,2.2421525
Subject_53,-0.92782086,1.8751724
Subject_54,-1.0522125,-0.58656365
Subject_55,0.69412225,-0.83525425
Subject_56,0.8884549,-0.038910974
Subject_57,-0.9851296,-0.35320282
Subject_58,0.120782994,0.2140414
Subject_59,-0.3616002,-0.16859615
Subject_60,0.2407084,-0.22558118
Subject_61,1.0374669,1.7494037
Subject_62,0.64433044,0.0069971355
Subject_63,-0.10087911,0.19716933
Subject_64,-0.414799,0.47752586
Subject_65,0.43626955,0.36174327
Subject_66,-0.34208846,-0.2712798
Subject_67,0.15027359,1.7716783
Subject_68,-0.39930686,1.0558109
Subject_69,1.5641943,-0.46033475
Subject_70,-0.97866154,-0.60258037
Subject_71,-1.7667363,0.8323754
Subject_72,-0.05237159,0.5406126
Subject_73,-0.3421192,-0.47605765
Subject_74,-0.08352286,0.19329374
Subject_75,0.93364817,1.2506144
Subject_76,0.22694214,0.97024703
Subject_77,0.7600977,1.8971021
Subject_78,-0.17728542,1.5841875
Subject_79,-0.9749649,-0.6779717
Subject_80,0.57950586,0.062711276
Subject_81,-0.6483203,-0.022576753
Subject_82,-0.74145806,-0.44832695
Subject_83,-0.8239109,2.9244978
Subject_84,0.8606293,0.4624828
Subject_85,-0.37825283,-0.42580083
Subject_86,0.64689445,-1.6626508
