Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.07450254,0.13017055,-0.38599256,0.10272182
Subject_2,0.8760799,-1.3326013,-0.5710601,1.2481573
Subject_3,-0.28337547,1.6341006,0.6002528,-0.102072425
Subject_4,0.03118087,-2.0728416,-0.48096204,-2.2503839
Subject_5,0.48853913,-0.6451138,-0.7189712,0.7892007
Subject_6,1.6309942,-0.9862797,0.05538683,0.19455084
Subject_7,0.33349228,-0.074561715,-0.48744467,-0.09937821
Subject_8,-1.7890009,0.8551972,0.931513,0.15314281
Subject_9,1.7557951,1.0383893,-0.50096333,1.1444505
Subject_10,0.12926133,-1.0886731,1.3008653,0.27885216
Subject_11,-0.02310403,-0.16925186,-1.1816858,-0.82800955
Subject_12,-1.6863121,0.102252856,0.3322294,-0.026705196
Subject_13,-0.60485333,0.30046147,-0.64705986,1.8329481
Subject_14,-0.7981312,0.08262056,1.0364408,-0.41633216
Subject_15,-0.54704976,0.29606086,-0.12442415,0.13371421
Subject_16,0.54701257,-0.35627496,1.1317596,-0.3780477
Subject_17,-0.1456993,0.3008926,-0.9105685,2.3119633
Subject_18,-5.133631,-0.044403426,-0.09573797,-0.89317405
Subject_19,-1.7814126,-1.9329891,0.11993626,-0.09381688
Subject_20,-1.2613704,-0.12550794,-1.1632835,0.02711423
Subject_21,0.4542206,1.60636,-1.4853742,0.69660217
Subject_22,0.32794327,-0.66163516,0.2251259,-1.0441442
Subject_23,-1.3667755,-1.4794993,0.5479424,-0.26839972
Subject_24,-1.1635596,0.26478395,-0.4469518,0.45727313
Subject_25,0.9608129,-0.89585453,-1.3537061,0.74811023
Subject_26,-0.44761893,0.3682778,1.5963411,-0.6674895
Subject_27,-0.94890547,-1.1533961,-0.52219564,0.7413134
Subject_28,-0.8445496,0.9131815,0.3397889,0.55662495
Subject_29,0.22818518,-0.015322163,0.06630805,0.7063621
Subject_30,1.2146531,-0.9798865,-0.03679019,0.24953057
Subject_31,0.22338995,-0.7816394,0.81769,-0.34245986
Subject_32,-0.72504866,-1.0305294,-0.31115994,0.59782493
Subject_33,-1.0214821,-1.3760018,1.6170726,0.06579753
Subject_34,-0.87733036,0.40535122,1.1035168,-1.3760248
Subject_35,-0.1394544,0.07232714,-0.791504,0.64821136
Subject_36,1.2243311,0.21381402,-2.3742673,-1.7897016
Subject_37,0.1569408,-1.5596592,-1.0606076,-0.7658497
Subject_38,1.0464954,0.13268495,0.8493733,1.5247736
Subject_39,0.37654608,0.89881474,-0.36590317,-0.6473625
Subject_40,0.27544728,1.444892,-1.5273604,-2.4371603
Subject_41,0.40590525,0.14254446,-0.0058085346,0.74565864
Subject_42,0.6196198,0.0026568533,-0.49399012,-1.5657461
Subject_43,0.8813483,-1.6829739,0.7847223,-0.53159446
Subject_44,-0.2909083,-1.1009526,-0.1351951,-0.06110812
Subject_45,1.1201044,-1.3505867,0.9064201,-1.3091846
Subject_46,0.48047602,-1.2897209,-1.1992533,-1.5197039
Subject_47,-0.15934666,-1.5578492,0.7476914,-0.2666093
Subject_48,-0.64557225,-0.7252893,-0.17004672,-1.2445563
Subject_49,0.11496666,0.026267357,1.083754,-0.3904098
Subject_50,-1.6865139,0.06414916,-0.14360984,-0.38580018
Subject_51,-0.53426874,-0.9976023,0.046418387,0.84771305
Subject_52,0.03595417,-0.0565278,-0.20544116,0.99912864
Subject_53,-2.0223398,-0.85258794,1.060592,-0.8109217
Subject_54,-0.9287079,0.25911677,0.3674741,1.4542763
Subject_55,1.6343192,-0.0315295,-0.24901396,0.3601352
Subject_56,-0.28649378,0.07872758,0.114666015,1.1636704
Subject_57,-0.7623865,-0.6223258,0.52639,0.9905984
Subject_58,-0.2111761,1.7019426,0.73060477,1.3234643
Subject_59,-1.2362814,-1.2401054,0.59988946,0.7731507
Subject_60,-0.9581788,-0.91891235,0.48874354,-1.5001655
Subject_61,-0.025594309,-1.8387091,-0.34348726,-0.3376924
Subject_62,-1.0460536,0.83446884,1.0299406,0.45385495
Subject_63,-0.048880965,-0.19550093,0.27897125,0.38508278
Subject_64,1.4361049,-0.38152573,1.7042048,-0.22250395
Subject_65,-1.659196,-0.0520044,-0.6984608,-0.78547996
Subject_66,-0.047899917,-0.9234636,-0.42362213,0.69838595
Subject_67,1.1286598,0.06373156,-1.4031289,0.42796373
Subject_68,1.398125,-0.8815792,1.6452637,-0.7862902
Subject_69,-2.3842318,-1.1298794,0.82337797,1.358682
Subject_70,0.83819246,0.42060158,-0.17094718,0.69138795
Subject_71,-0.75496656,0.52980226,-0.30967796,0.6832195
Subject_72,1.1842636,0.65446436,-1.27441,0.53092265
Subject_73,-1.0002618,0.55263835,1.2097999,-1.7380321
Subject_74,0.07589109,0.53927743,0.20397803,-0.86974967
Subject_75,-0.93223166,-0.6430778,-0.29349658,0.9361839
Subject_76,0.94024265,1.0458552,-0.45078796,0.929624
Subject_77,2.158689,0.769517,-0.12503551,-1.3813913
Subject_78,-0.8148326,-0.2631997,0.27460372,0.2545859
Subject_79,-1.9093025,-0.68283796,2.0110788,0.018162662
Subject_80,1.1205717,-1.3446692,-1.774539,0.6964275
Subject_81,-0.0627827,-1.4582529,1.6428359,-0.0959609
Subject_82,-0.2579807,-0.5524292,-0.11802703,-0.19572426
Subject_83,-0.48300406,-0.3500134,0.94252914,-1.1073468
Subject_84,0.10816872,0.08414944,0.94251317,-1.9001358
Subject_85,2.9119854,1.4954717,-0.98237085,-0.799168
Subject_86,-0.5458502,-0.020980833,0.781213,-1.3661239
