Subject_ID,Factor_1,Factor_2
Subject_1,0.12807384,0.029320441
Subject_2,-0.4973212,0.98983747
Subject_3,0.2103261,0.13341907
Subject_4,1.2249818,1.0730325
Subject_5,-1.0701464,0.23794174
Subject_6,0.7450455,-0.6410288
Subject_7,0.7717393,-0.113255106
Subject_8,0.8761733,0.15023904
Subject_9,0.51932275,2.4838643
Subject_10,-0.44724438,1.0417534
Subject_11,-1.3226407,0.7831579
Subject_12,-1.2389141,-1.7095321
Subject_13,-0.16517074,3.206303
Subject_14,1.363924,-1.0156045
Subject_15,-1.2544066,-0.47148225
Subject_16,0.6561199,-0.3325951
Subject_17,-0.3782159,-0.6147096
Subject_18,-3.4040225,-1.6093519
Subject_19,-1.6332284,-1.2162777
Subject_20,-1.3821764,1.2728574
Subject_21,-0.48804474,-1.3770304
Subject_22,-0.16915835,0.77860445
Subject_23,-0.8303575,-1.30344
Subject_24,-0.7556097,0.33857927
Subject_25,-1.1445234,1.3415664
Subject_26,0.2619913,-0.62900364
Subject_27,0.21291086,1.0718356
Subject_28,0.15416488,-1.1494944
Subject_29,0.20030358,0.3327028
Subject_30,-0.85548544,1.4887022
Subject_31,0.9306708,0.88854045
Subject_32,-0.937583,-0.37307632
Subject_33,-1.7072872,-0.74724746
Subject_34,-1.1291729,-1.2582945
Subject_35,-0.34885558,-1.1012725
Subject_36,-0.1432417,-1.7322193
Subject_37,1.2074112,0.73733586
Subject_38,-0.46764904,1.7121049
Subject_39,-0.8848436,1.6683451
Subject_40,0.5630643,0.40230775
Subject_41,0.012311921,1.0600104
Subject_42,0.07614618,1.0050744
Subject_43,-0.020732375,0.79767185
Subject_44,-0.3797742,0.5695104
Subject_45,-0.3456928,0.7580666
Subject_46,-2.0922441,1.587168
Subject_47,0.7247182,-0.39190844
Subject_48,-0.38485685,-0.98829055
Subject_49,-0.6477046,0.58855987
Subject_50,-1.4932644,-2.079295
Subject_51,0.60562265,-1.23329
Subject_52,-0.707338,0.6401689
Subject_53,0.67810184,-0.83815706
Subject_54,0.9714719,-1.4329951
Subject_55,1.3478174,2.1644747
Subject_56,0.16317074,-1.4753292
Subject_57,0.21072248,-1.5242865
Subject_58,-0.6254993,2.275409
Subject_59,2.8070676,-0.5221701
Subject_60,-1.3285582,-0.23932287
Subject_61,-0.47540402,0.36907992
Subject_62,-1.2392632,-1.7067891
Subject_63,0.22559886,0.02900724
Subject_64,0.025430908,1.2054877
Subject_65,-1.8080775,-2.0370102
Subject_66,1.3850039,-0.40528306
Subject_67,1.9406263,-0.023305314
Subject_68,-0.919668,-1.479567
Subject_69,-2.7674737,-2.1086216
Subject_70,0.40055242,0.51348317
Subject_71,0.2838345,-0.031597685
Subject_72,-0.034763332,-0.65991867
Subject_73,0.9159695,0.2751357
Subject_74,-0.046400003,0.8415125
Subject_75,-0.04250855,0.14624448
Subject_76,-0.29301682,1.3120437
Subject_77,-0.2529371,1.5576379
Subject_78,-0.2033117,-0.29132015
Subject_79,0.3950943,-2.3456886
Subject_80,-0.30216682,2.4529881
Subject_81,1.7515595,0.252063
Subject_82,0.85217434,-2.183556
Subject_83,-0.1617213,-1.0437812
Subject_84,-0.82732964,1.0894518
Subject_85,-0.42456713,2.0253565
Subject_86,-1.0453206,-0.39864987
