Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.0158584,-0.32873973,-0.15439901,0.28210428
Subject_2,-1.0929446,0.63122797,-0.31026316,-1.5159396
Subject_3,0.04749613,0.31063884,0.2545894,-0.59320074
Subject_4,-0.44944623,0.31838256,0.66878426,-0.124755025
Subject_5,2.0204427,-0.1837203,-0.73857975,-0.052003533
Subject_6,0.07534944,-0.4786682,-0.008709732,-0.023124704
Subject_7,1.3062989,0.7634128,-0.315792,-0.25971237
Subject_8,-1.2554718,-0.31231964,0.1739061,-0.09264716
Subject_9,0.6674879,0.58024263,-0.44775972,-0.7792644
Subject_10,-0.70122826,-0.9288316,-0.33788997,-0.16848052
Subject_11,-1.9362245,0.4986066,-0.35632065,0.19011737
Subject_12,1.4916285,-0.032882098,0.13949415,-0.09045484
Subject_13,-0.87774396,-0.28086329,-0.44857687,0.46475586
Subject_14,-0.2920416,0.89624923,1.0594314,-0.50118655
Subject_15,-0.4768031,-0.41186947,-0.047543082,-0.12709603
Subject_16,0.7539543,-0.48921517,-0.78065556,-0.15058106
Subject_17,-0.067231,0.2985931,-0.32958266,0.34398195
Subject_18,-0.10182572,0.01666423,0.438301,0.31664163
Subject_19,-0.84881186,0.082254484,0.10639525,-0.029440219
Subject_20,-0.10557581,-0.7830917,-1.0368663,-0.6190098
Subject_21,-0.29669994,0.3384332,0.19852369,0.04389795
Subject_22,-0.5680555,0.6471101,-1.1110412,1.230683
Subject_23,0.9820791,-0.03766249,0.32365707,0.6221878
Subject_24,0.88842916,-0.6990687,-0.4590618,-0.5399728
Subject_25,1.6141751,-0.13764815,-0.34205303,1.0340352
Subject_26,1.2565631,3.8275783,-0.5118987,-0.6914201
Subject_27,0.34023148,-0.32091162,-0.25834826,-0.16110139
Subject_28,-1.5222377,-0.4042945,0.23584168,-0.21801113
Subject_29,-0.07661154,-1.4740467,0.12168198,-0.28391603
Subject_30,0.42032605,0.69333494,-0.39059657,-0.06885266
Subject_31,0.9721042,-0.4952111,0.3134076,-1.3923331
Subject_32,-0.28741387,1.6850507,0.33728787,-1.2881472
Subject_33,-1.2391906,1.2831374,0.8027503,1.6278679
Subject_34,-1.0439217,-0.88588524,0.8928644,-1.5833474
Subject_35,-0.42425132,-0.24206765,-0.58510566,0.9886768
Subject_36,-1.6185205,-1.845833,-0.7072881,-0.31291333
Subject_37,-0.7717828,-0.09690947,-0.34885442,-0.2629441
Subject_38,-0.8736222,-0.7633353,-0.61129916,-1.0477523
Subject_39,0.14329913,0.8443445,-0.4609076,-0.6566428
Subject_40,0.48601812,-0.9050376,0.14560772,0.13076088
Subject_41,0.7671407,-0.9668504,-0.22883083,-0.0446409
Subject_42,-0.5223987,0.44887686,-0.45550588,0.45919538
Subject_43,-0.9095437,-0.09163982,-0.7090031,-0.6659543
Subject_44,-0.62208354,0.295559,0.5111427,1.1513305
Subject_45,0.03480754,-0.228534,-0.567564,-1.7833965
Subject_46,-2.2521803,0.5653063,-0.67348284,1.9959414
Subject_47,0.9478948,-1.2152547,0.18439753,0.8747738
Subject_48,1.5200832,-0.07644739,-1.5280195,-1.224632
Subject_49,1.1063876,0.35957348,-0.07597596,-0.3175647
Subject_50,0.39548472,0.083834514,-0.29575348,-0.13125409
Subject_51,-0.3290901,-0.46322522,-0.007649949,-0.034003664
Subject_52,-0.8735955,-0.03029278,0.5114314,-1.0112538
Subject_53,-2.1566057,0.2615039,0.62001306,-1.3761115
Subject_54,-0.45797446,0.22886755,0.11873835,-0.8591219
Subject_55,0.86470175,-0.48670447,-0.9374748,-1.0119332
Subject_56,-0.9621662,0.7217445,-0.054495163,2.1037796
Subject_57,1.9866238,0.11760386,0.28011143,-0.63369787
Subject_58,1.3332738,-0.62894,-1.1249527,0.3557477
Subject_59,1.2935226,0.40931672,0.03232197,1.5550107
Subject_60,-0.72506034,0.4494381,0.18241431,-2.0464003
Subject_61,-1.0142806,-0.2565499,0.20076802,0.1381241
Subject_62,-0.59176576,-0.5389845,0.5480739,-1.1893907
Subject_63,0.41644344,0.100018546,0.4512932,-0.20094363
Subject_64,0.9178109,-0.8202056,-1.6486725,0.7398444
Subject_65,0.013511007,-1.1982018,-0.24173743,-0.008450816
Subject_66,1.1167554,-0.83301514,-0.28213388,-0.0735868
Subject_67,-0.38837525,0.22463575,-0.5045851,0.22717972
Subject_68,-0.84278035,0.8192,1.1278042,-1.6387228
Subject_69,0.58167046,0.25441533,0.74344116,-1.2132264
Subject_70,0.6235701,0.11820544,-0.21894832,0.14030145
Subject_71,-0.60305387,-0.07143391,-0.035651673,0.48077995
Subject_72,1.1181598,0.5910613,-0.72915506,-1.6314939
Subject_73,0.41763997,0.48537436,0.4293086,0.2817675
Subject_74,-1.064414,0.010015684,0.3371743,-0.2249656
Subject_75,1.1386759,-0.17932348,-0.21074763,-0.7653444
Subject_76,-0.72031397,-1.0035623,-0.3585381,0.266087
Subject_77,-0.9863323,-0.38641486,-0.75911385,0.91295034
Subject_78,1.8134807,-0.21878779,0.27211377,-0.5802608
Subject_79,1.3250415,-1.8442307,1.0554397,-0.9087908
Subject_80,-0.88762593,-0.67165375,-1.2838603,-1.2183774
Subject_81,0.2411478,0.43510082,-0.07302586,-0.4304475
Subject_82,-0.63755846,0.8896447,0.5695497,0.28852692
Subject_83,0.99234205,0.076063864,0.87906986,0.9914114
Subject_84,1.4399178,0.63580096,0.16963494,0.09040923
Subject_85,0.072625816,0.9431332,-0.8139976,-1.0897124
Subject_86,0.26551893,0.100152336,0.35065255,0.3492646
