Feature,Factor_0,Factor_1
rigidity_left,0.32612187,0.15459917
rigidity_right,1.0981525,-0.019525098
tremor_rest_left,0.06362751,0.06823711
tremor_rest_right,0.14187962,-0.03885256
tremor_postural_left,-0.14396255,0.18129143
tremor_postural_right,0.08820383,-0.31921893
bradykinesia_speed_left,-0.38613084,0.10449121
bradykinesia_speed_right,0.1002655,0.023319108
bradykinesia_amplitude_left,0.00027548522,0.21966282
bradykinesia_amplitude_right,0.004166737,0.23320998
bradykinesia_rhythm_left,-0.16754821,-0.054493688
bradykinesia_rhythm_right,0.15450463,-0.30841392
mirrormovement_left,-0.23495068,0.762072
mirrormovement_right,-0.30206233,0.23183976
