experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sgfa_hyperparameter_tuning_20251010_034559,sgfa_hyperparameter_tuning,completed,8978.052962,2.5 hours (30m 38s),2025-10-10 03:45:59,2025-10-10 06:15:37,2000,1,"[5, 10, 15]",5
