Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,0.43907323,-0.6000231,-0.047670525,0.43705764,0.4893121
Feature_1,-0.7905055,1.9168469,0.67018306,0.028086143,0.5327433
Feature_2,-1.23598,2.2232642,-1.171812,-0.37132376,0.9109214
Feature_3,0.49329942,0.1477035,0.30736843,-1.3837113,-1.4259406
Feature_4,-0.9740839,1.8982925,0.049775112,1.3357791,0.73880446
Feature_5,0.1409123,0.425914,-1.7767483,0.2022801,-0.08589043
Feature_6,1.4034574,0.30804938,0.46266013,0.27814403,-0.38621593
Feature_7,0.5424446,1.6752627,-0.74981946,-0.07178107,-0.63311344
Feature_8,-1.005963,0.9594804,-0.7389676,1.0349514,0.8453707
Feature_9,0.5986209,-0.22947502,-1.9745197,-0.11400472,-1.173025
Feature_10,-0.6789137,-0.40625426,-0.14485379,-1.9039404,-1.9387388
Feature_11,-0.4098688,-0.6700024,-0.6130965,0.97533345,-0.02980153
Feature_12,-0.28388974,0.7457504,0.11335649,-0.5502041,-0.5900593
Feature_13,0.3215714,-0.13626528,-0.43218127,-0.56318694,-1.036364
Feature_14,0.116914324,-0.83840495,-0.72870123,1.960155,-1.0049641
Feature_15,0.99676067,-0.077918835,0.4622352,-0.9334778,0.3107061
Feature_16,-0.46793216,-2.0261545,-0.37705544,-1.037135,-0.34697467
