Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_19,0.06552615,-0.5799824,0.03512154,-0.009775423,-0.20140855,0.1764289,0.2570981,-0.08970966,0.13099897,-0.33142608,-0.12473444,-0.6487871,0.7450846,-1.1644303,0.7304359,-0.94203955,-0.27591795,0.21263133,0.094366774,-0.2185698,-0.7352735,0.9219256,-0.7164907,0.2958976,1.011527,-1.4774127,-0.23656994,0.4036673,-0.4875134,-1.1965191
volume_sn_voxels_feature_20,1.003319,-0.5905159,0.11565435,0.2269251,-0.51068956,1.240284,-0.26434824,0.51839554,-0.49839228,0.34386486,0.38312325,0.011229928,0.9358456,-0.98892224,-0.2610546,-0.21167737,-0.1001166,-0.1315942,-0.2230256,-0.11935698,-0.52552587,0.00022725182,0.118739024,0.09735114,0.92905724,-1.2452877,-0.37436217,-0.5450771,0.094477616,-1.6633459
volume_sn_voxels_feature_21,-0.82217723,-0.14467013,-0.22781035,-1.012992,0.04929729,-0.46656474,-0.4940923,-0.37034175,0.61378175,-0.60093606,-0.8800788,-1.4139374,-0.05203333,-1.5764347,0.65762264,-0.73983735,-0.102687635,0.07298664,0.37328583,-0.9746765,0.40209967,1.7543346,-0.29020172,-0.21442208,0.53232265,-2.041691,1.0546663,0.25073767,-0.29151157,1.0315279
volume_sn_voxels_feature_22,0.44238907,-0.16609749,0.2354042,-0.7944907,0.072980374,-0.5425129,-0.41854486,0.07444467,-0.4626857,-0.097539164,-0.26056516,-1.572239,0.17883949,-1.4227682,0.18588683,-0.11660012,-0.050143328,-0.9577163,-0.38236615,-1.038033,0.04491218,0.97765654,0.16251148,-0.27745822,0.15451871,-1.3562217,0.86594784,-0.19646712,-0.07897435,0.7957668
volume_sn_voxels_feature_23,0.22778459,0.23977849,0.13552707,-0.764776,0.09115809,-0.19211474,-0.6785207,-0.36670172,-0.24118309,0.36166978,0.4101441,-1.648105,0.14292459,-1.5104306,-0.10463567,0.30866957,0.7598273,-0.5955202,-0.73141605,-1.2342058,-0.19773456,0.38479218,0.6160593,-0.13354504,-0.44864732,-1.0694112,0.22070518,-0.31686434,-0.1896319,0.9675651
volume_sn_voxels_feature_24,-0.7764768,0.27769873,-0.10446972,-0.46399683,-0.6262332,0.62231004,-0.0036636174,-0.0049521006,-1.1716274,0.7424879,0.50855577,-1.6723789,1.5469967,-0.9852836,-0.8524367,0.41288862,0.5695894,-0.91060305,-0.49151343,-1.2613113,-0.083250545,-0.5672436,-0.4039385,-0.1015807,-1.3217553,-1.1807657,-0.8661045,-0.06600089,-0.064143695,0.17314063
volume_sn_voxels_feature_25,-0.21111135,-1.1428584,0.796937,-1.0298002,-0.5145089,-1.3479855,0.5664118,0.6280617,0.3183154,-1.482644,0.41405538,-1.2773205,0.8996305,-0.010395547,-0.13439837,0.9609376,-0.78115845,-0.60267675,-0.9511714,-1.3951254,-0.22925115,-0.5097696,-0.43351948,-0.13560705,1.2722474,0.13730146,-0.6849395,0.78042424,0.8395773,-1.6120982
volume_sn_voxels_feature_26,0.663736,-0.31218478,1.0261519,-0.14219692,-0.8873095,0.22346878,0.26912904,0.5405433,-0.5049914,-0.0425898,-0.16999005,-0.064287715,1.1217588,0.92565167,-0.57032585,0.22379717,0.15812464,-0.042017363,0.027357105,0.5526591,-0.46543267,0.04005308,-0.25138852,0.7348709,1.4295624,-1.7758336,-0.84213156,1.0610918,-0.38299665,-1.5650632
volume_sn_voxels_feature_27,-1.0930296,0.048147246,0.08129314,-1.058527,-0.42675278,-0.1520568,-0.67121017,0.05272029,1.0507617,-0.41036582,-1.2226298,-1.2936107,-0.9311249,-1.5120009,-0.52372146,0.39150313,1.1753988,0.41056582,1.1169988,-0.30593392,0.26900598,1.1908331,0.56309575,-0.46386787,0.7958855,-1.3547093,1.1728654,0.4891646,0.19291592,0.7800633
volume_sn_voxels_feature_28,-0.51641685,-0.22495486,0.273842,-0.7291904,-0.2021819,-0.5829857,-0.3132844,-0.07133469,0.57639045,-0.4774346,-0.5987051,-1.4163587,-0.2924148,-1.7674979,-0.18855764,-0.60654616,0.8836762,-0.13504916,0.21569534,-1.01646,-0.07412447,1.1010237,0.37352183,-0.22359924,1.0972681,-1.2473537,1.2147216,-0.69469553,-0.112164795,0.9845485
volume_sn_voxels_feature_29,0.5880095,-0.20092507,0.5431853,-1.412743,-0.1430739,-0.46616572,-0.5805269,0.4263691,0.29697526,-0.4642604,-0.39306408,-1.8941381,-1.2952907,-1.5874379,-0.63468015,1.1231616,1.4864916,-0.3636384,0.51949036,-0.09025561,-0.07426663,0.8163332,0.50774497,0.09079339,-0.07668555,-0.8954653,0.99279636,0.55502105,-0.006593488,1.2034918
volume_sn_voxels_feature_30,1.2223033,0.18848355,0.3557068,-1.2094908,0.26401198,0.30039513,-0.65049636,0.042333208,-0.042468697,-0.10794517,-0.24431506,-1.3070979,-0.1295596,-1.1372021,-0.2502909,-0.042698473,1.0668665,-0.03939237,-0.42545313,-0.45350796,0.18690267,1.0343004,0.52803785,-0.064204544,-0.13307193,-1.4587331,0.6770519,-0.4188253,-0.2157143,0.8814991
volume_sn_voxels_feature_31,1.1784917,0.13661222,0.36010036,-1.1508392,0.12057101,0.71735954,-0.38060296,-0.3313705,-0.28504857,0.14730313,0.11189005,-1.7895746,-0.67595047,-1.485805,0.06368882,0.7116669,1.303343,-0.299882,-0.4738618,-0.6727497,0.43701002,0.68562627,0.55326736,0.048150543,-1.1097524,-1.0730993,0.12161523,0.11609667,-0.28141263,0.7726228
volume_sn_voxels_feature_32,-0.57204556,0.27134234,0.619687,-1.2347376,-0.09157477,0.6810563,-0.18276554,-0.93966556,-0.6833496,0.41194385,0.6010453,-1.7159537,-0.89294773,-1.4480689,0.30620912,0.80406505,1.2681547,0.6206092,-0.22141169,-0.18594092,0.5252225,-0.032915965,-0.04874814,0.46221027,-1.4267219,-0.61032313,-0.5420666,1.0916286,-0.23752503,0.6273405
volume_sn_voxels_feature_33,0.0028350987,-0.20911458,0.6885643,-0.79408824,0.8612798,0.09658111,-0.7889647,-0.042649597,0.23847985,-0.23296794,-0.2182216,-1.0683559,-0.83716905,-1.5059466,-0.33024335,-0.6343718,1.137143,0.68629396,-0.15347707,-0.29901487,-0.028848441,1.0366163,0.37698117,-0.04322659,1.5197594,-1.0832155,0.833079,-0.4930936,-0.2474143,0.55705816
volume_sn_voxels_feature_34,1.0143012,0.24208653,-1.2522708,-1.2790602,-1.3473091,0.29812703,-1.1447299,-0.115590274,-0.8134632,0.99140304,0.7455613,0.2524831,1.2273569,0.5697389,-0.8870181,1.4774501,1.1955494,0.15171155,0.87059826,0.4467629,0.082897045,-0.10625263,0.7375676,0.8154723,1.2115448,-1.6240842,1.3241384,0.010910871,0.91032755,-1.0533206
volume_sn_voxels_feature_35,0.7802664,-0.13806091,-0.8236485,-1.437197,-1.0635632,0.45052016,-1.1329439,-0.11831488,-0.56435704,1.1917874,0.83833104,1.0300843,1.3928363,0.84137756,-0.60640204,1.3846583,1.0843632,0.25403437,0.9741827,0.14803919,0.042686787,-0.3920369,0.26893386,1.306604,0.6206508,-1.5797842,1.144722,-0.32200795,0.4691104,-1.2035522
volume_sn_voxels_feature_36,0.7237773,-0.11838522,-0.852603,0.42179647,0.2536389,-0.016825207,-0.19611645,0.68753123,-0.129853,0.24883738,-1.0815806,-1.5357296,1.4229109,0.33966988,-0.3815039,-0.33714136,-0.5753867,0.18571469,0.17726001,0.20666263,-0.09621572,-0.6570712,-0.3475047,-0.5556788,0.86040145,-0.5162338,-0.076750696,-0.15332426,0.12871693,-0.34778056
volume_sn_voxels_feature_37,-0.3287623,0.62767625,-1.2311453,-0.8117291,-1.0924077,-0.6405029,-0.88970655,0.8715612,-0.32479542,0.014975,0.95244396,-1.335215,1.9366701,-0.12471385,-0.84221584,1.0738773,0.9485699,-0.4374174,0.9461512,0.07274984,-0.047463518,-0.26430508,0.04690174,0.40055764,0.8971175,-1.8000387,0.30737215,-0.068972014,0.37594852,-0.19646585
volume_sn_voxels_feature_38,-1.1319284,0.08783968,-1.1190416,-0.1149874,1.0414089,-0.15303664,0.5848008,-0.77365136,-0.5982468,0.101711765,0.49943852,-1.3572693,0.93206406,-0.37425616,0.20179887,-0.1933578,1.0861055,0.45809254,0.3472265,0.16613263,0.40617773,0.11807771,-0.0038203232,0.38732782,-1.4768816,0.06625552,-0.20564836,0.6095018,-0.2517775,-0.110897265
volume_sn_voxels_feature_39,-0.92059743,0.2433814,-0.8218731,0.63827974,1.0437452,-0.29153585,0.26485795,-0.18917628,-0.29947025,-0.23165756,-0.46757364,-1.4301369,1.2897431,0.6885548,0.83798283,-0.5484333,-0.0814184,0.36108193,0.620823,0.47457513,-0.041980702,-0.14711735,0.054870807,-0.09654509,-1.1628815,-0.018500764,-0.4395215,0.13794596,-0.05234201,-0.3865968
volume_sn_voxels_feature_40,-1.1462603,0.12647568,-0.5348584,0.7997643,0.5024521,-0.804726,0.47507295,0.13459538,-0.3940687,-0.013764438,-0.96637696,-1.6904215,1.4793112,0.8655469,-0.08666349,-0.28378808,-0.52503866,-0.03518082,1.1241671,0.44079393,-0.011945556,-0.084891796,-0.104997255,-0.21374941,-0.16323602,-0.49179164,-0.32707188,0.4028745,-0.0014193847,-0.20303443
volume_sn_voxels_feature_41,-1.0901058,-0.12413418,-0.8784005,0.29846767,0.17453004,-0.892275,0.35092804,0.04706904,-0.26400787,-0.14748585,-0.026700228,-1.3495677,1.4855577,1.0518984,-0.2540446,0.31057954,-0.17024636,-0.3229556,1.234291,0.39847237,-0.2259383,-0.3273412,-0.454644,-0.2814134,0.7016333,-1.2378869,-0.01814416,0.37748712,0.39482784,-0.26213822
volume_sn_voxels_feature_42,-1.3863176,0.5487947,-1.1228768,-0.52048934,-0.396683,-0.31038022,0.021673333,0.26004764,-0.36749792,-0.33834833,1.1322505,-1.364837,1.3838855,0.3346386,-1.0281942,1.028707,0.86709875,-0.12211976,1.2377223,-0.12221596,0.278051,-0.4643879,-0.51682365,0.43969154,0.97122794,-1.1938443,-0.014937462,0.2977251,0.52665335,-0.39034954
volume_sn_voxels_feature_43,0.7848548,0.53704566,0.76591,-1.0312842,-1.3076866,-0.24833389,-0.23366132,0.27929088,-1.2890085,0.4483735,-0.2792641,-0.07102379,1.1165001,-0.07030219,-0.8507037,0.9544101,-0.12462611,0.8495465,0.15959825,-0.64517784,-0.10603025,0.2635691,0.17528225,1.340176,1.5113822,-1.1463225,0.9952755,1.2328395,-1.504441,-1.4351542
volume_sn_voxels_feature_44,0.026275357,-0.35390553,1.324008,0.054369073,-0.35258108,-1.4495195,0.44927925,-0.5074749,-0.68205404,-0.21681717,-0.9621573,-1.0871927,1.151632,0.4412733,-0.9326958,-1.2454917,-1.0050751,-0.9804678,-0.67017424,-0.57460093,-0.4204991,-0.32773238,0.8594457,0.8573591,1.7386137,-1.7007762,0.8427915,0.77027863,-1.0549997,0.1286349
volume_sn_voxels_feature_45,-1.1732051,-0.71449983,0.7985062,-0.07641506,1.3409811,-0.8876777,0.072484195,-0.08667782,0.5429073,-0.6539181,-0.06464533,-1.5082574,-1.2524287,-1.1402936,-0.47083208,-0.8080825,1.1538807,0.2862129,0.2134551,0.04214538,-0.30020377,0.93500996,0.02056143,-0.028169723,1.0795631,-0.62141436,0.82865745,0.03145908,-1.1693304,-0.06637748
volume_sn_voxels_feature_46,0.093790494,-0.36779714,-1.1071402,-1.5197124,-0.704604,0.5228737,-0.9133056,-0.7983386,-0.11171974,0.98085606,1.3300391,1.0680912,1.1390764,0.7111224,-0.09474062,0.95686007,0.7766696,-0.32621428,0.09168487,0.25398725,-0.33163285,-0.3340303,0.1302565,1.2225285,0.2231476,-1.0260639,0.33243147,-0.6142442,0.19952123,0.07019225
volume_sn_voxels_feature_47,-0.43198234,-0.29584482,0.86323905,-0.6508145,1.1078038,0.31469166,-0.27125117,0.08805903,0.42544585,-0.15141004,0.46188608,-1.2413392,-1.3309124,-1.307289,-0.38100415,0.11547605,1.2093452,0.2886461,-0.060895618,0.0030367998,-0.105568044,0.89597315,-0.17710158,0.11144652,1.2755253,0.31046525,0.38013166,-0.36306402,-0.41665536,0.04959404
volume_sn_voxels_feature_48,1.1325778,-0.29226753,-0.5065448,0.08723352,1.1300912,0.25935125,-0.7673198,0.24725176,-0.29379514,0.632843,-1.2112855,-1.5571724,1.0423883,0.113190174,0.24513195,-0.27381977,-0.48553717,0.21913218,-0.5139268,-0.02610037,0.14630327,0.09350919,-0.26773724,0.10419246,1.6678377,-0.96966964,0.39952153,-1.0338877,0.27108622,-0.1963059
volume_sn_voxels_feature_49,-1.1096016,-0.7378119,-0.5353668,-1.1381902,-0.2761427,0.33589303,-0.26890856,-0.47268063,-0.55680126,1.240946,1.1442792,1.366014,1.5414102,0.75280523,0.017851438,0.8202206,0.5506895,0.004304206,-0.37970525,0.21185178,0.5756607,-0.23812667,0.10001698,1.9024879,0.06892508,-1.3801018,-0.40815923,-0.676675,-0.26469666,-0.085744336
volume_sn_voxels_feature_50,0.86292464,-0.13542151,0.3976285,-0.7930899,1.4398515,0.82162976,-0.08766811,-0.0067451997,0.05361184,-0.28267127,0.7728929,-1.299156,-1.0792304,-1.2501007,-0.1066579,0.9106288,1.3030992,0.10254109,-0.20164275,0.094609134,0.0730133,0.2524146,-0.392093,0.15324852,0.22974756,0.74643993,0.15695374,0.3537285,-0.73740923,0.024570106
volume_sn_voxels_feature_51,1.0456736,-0.11326263,-0.18401265,-0.35236514,1.0306796,0.74076223,0.08122819,0.050028656,0.017541107,0.33089894,0.12528543,-1.3330972,0.6252273,-0.7598308,0.45427945,-0.78693205,0.30627123,0.16658057,-0.46366504,0.21241672,0.35300958,0.3283348,-0.41124317,-0.24630725,0.72977066,-0.20155892,-0.07270719,-0.5253571,-0.27980047,-0.23421904
volume_sn_voxels_feature_52,1.1218272,0.0284987,-0.6933084,-0.09573736,0.7533435,0.22507359,-0.07060769,-0.091182746,0.18122728,0.22370623,-0.94618195,-0.996933,1.6285464,0.29884306,0.37733516,-0.9830368,-0.8525938,0.2988961,-0.43424448,0.41102037,0.43147796,-0.109854996,0.12260963,0.044941723,1.388258,0.11480566,-0.1235406,-0.41010356,0.17946067,-0.7790144
volume_sn_voxels_feature_53,0.98093075,-0.18902606,-1.2353599,-1.0999955,-1.193836,0.7658881,-0.90320224,0.29901713,0.01620167,0.17955248,1.0868669,-0.019218601,1.3714633,-0.41079137,-0.2821016,1.2112485,0.7226919,-0.05495489,0.18988675,-0.09263372,0.17857783,0.17271304,0.20555624,0.90755975,0.9502003,-1.3489717,-0.35995823,0.102122836,0.07809355,0.20462632
volume_sn_voxels_feature_54,0.29475704,0.040457077,-0.14918274,-0.35424682,1.2810775,0.036024764,0.4857649,-0.38768286,0.028145203,0.015182813,0.116863735,-0.936862,0.3583015,-0.3034808,-0.078993,0.14384,0.6094964,-0.2052847,-0.0014077901,0.052621845,0.24816987,0.31391317,-0.10258844,0.46588588,-0.76327014,0.3420005,0.0033522919,0.744026,-0.21995364,-0.49106732
volume_sn_voxels_feature_55,0.1547876,-0.024394521,-0.5964257,0.4025739,1.4112343,-0.4610599,0.51266146,0.048234697,0.21857429,-0.014810122,-0.6532806,-1.4374055,1.4877152,0.69886,0.34057283,-0.43778038,-0.57886,-0.14619544,-0.027399972,0.26990947,-0.07897639,-0.31880048,0.35325763,0.3919165,-0.5614674,0.23135298,-0.10438759,0.4206186,-0.14353956,-0.37343386
volume_sn_voxels_feature_56,0.13566218,0.17619713,-0.5256611,0.5840091,1.5878038,-0.5120157,0.35066763,0.39478257,0.26686928,0.032650895,-0.8010274,-1.2800246,1.3716035,1.0339056,0.2130394,-0.21817373,-0.39894712,-0.47017148,0.13603975,0.14912955,-0.17715766,-0.046998248,0.02741816,0.07210107,0.20036499,-0.080323935,-0.1002371,0.39645144,-0.2642939,-0.31007877
volume_sn_voxels_feature_57,0.06537276,-0.011638157,0.13933636,0.19831643,1.1393154,-0.625784,-0.14407532,0.16115773,0.14997624,-0.18870208,0.5543223,-1.195012,1.1213729,0.57500964,0.5257822,0.40338874,-0.018485596,0.02771376,0.12863238,0.03483987,-0.4322141,-0.19494458,-0.2259564,0.4272629,0.45631406,-0.96496,0.09152807,0.49292442,0.24064521,0.040364653
volume_sn_voxels_feature_58,-0.55677766,-0.1752901,0.14738704,-0.36595553,0.69106364,-0.32260907,-0.21585213,0.36224708,0.17075323,-0.27577332,1.3671198,-1.0743616,1.6504285,-0.24135195,-0.019882169,0.6887801,0.35955182,-0.29435018,0.55898863,-0.3845207,-0.09632939,0.011254346,-0.5060403,0.56464326,0.5497504,-1.4639122,-0.33888462,0.3659035,-0.49336475,0.2880003
volume_sn_voxels_feature_59,-0.5477,-0.34839746,-0.6605666,-1.1968637,-0.8769924,0.928758,0.18197978,0.50967115,0.0067854635,0.07221963,1.3182085,0.44839835,0.9257958,-0.6307026,-0.79568046,1.1462994,1.0879649,0.2386381,0.52399695,0.012197871,0.3322486,-0.13895394,-0.2717537,0.79588157,0.24805452,-1.4500983,-0.6736273,0.09257444,0.025209015,-0.098472446
volume_sn_voxels_feature_60,-1.2735207,-0.09638077,-0.1453015,0.19349013,1.2862794,-1.0055705,0.6431141,-0.5881361,-0.25966763,-0.10690542,-0.8290331,-1.102304,1.2845786,0.727433,0.32460338,-0.49276948,0.058187846,0.23086204,0.6527201,0.70504653,-0.47351167,0.010728785,0.7203584,0.33487728,-1.2108189,0.376236,-0.15794541,0.48076636,-0.06042799,0.121353954
volume_sn_voxels_feature_61,-1.1758188,-0.14515899,0.27659667,0.5909364,1.5690333,-1.1760279,0.50904685,-0.6333154,-1.1200715,0.06394552,-0.4061693,-1.5261651,1.4107993,0.91597474,0.5003893,-0.29015923,-0.348858,-0.18786544,0.52739525,0.18825836,-0.37551224,0.11239565,0.66284484,0.49884242,-0.707076,1.0955997,-0.21275623,0.4825154,-0.024585204,0.058677796
volume_sn_voxels_feature_62,-1.3222948,-0.2836958,0.66519237,0.043473817,1.1619703,-0.7652192,0.3392699,-0.3977702,0.3411105,0.13277139,1.1520754,-1.3515239,1.2398326,0.4869817,0.15118678,-0.094773725,0.21317759,-0.039569296,0.41480902,-0.0014116463,0.059490155,0.3677655,0.4489493,0.2849575,-0.18219835,-0.032661732,-0.062180366,0.4301926,-0.03886315,0.19224593
volume_sn_voxels_feature_63,-1.3876122,-0.049584296,0.9557784,-0.41260463,1.3105959,-0.18863307,0.45334652,-0.15223867,0.015629806,-0.05176479,1.3572698,-0.43007413,1.1126504,0.056958765,-0.18601272,0.69679964,0.7996653,-0.18240929,0.7216658,-0.10046766,0.1013651,0.14298032,-0.25994307,0.062471464,-0.038814846,-1.3343519,-0.2429824,0.5638221,-0.2511775,-0.5195243
volume_sn_voxels_feature_64,0.8763224,0.052947138,0.72830427,-0.5149436,1.247299,-1.3635888,0.5969221,-0.5593066,-0.5233481,0.28376222,-0.34282118,-0.4337695,1.2911801,0.14231619,-0.40500626,-0.663121,-0.006667333,-0.5493846,-0.2473084,-0.49636695,-0.41599452,0.025624951,1.1868544,1.1165466,1.4233006,-1.1403301,0.95537275,1.0090547,-1.5406826,0.09404416
