Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,-0.5864904,-0.38252664
volume_sn_voxels_feature_1,-0.7224021,-0.53837425
volume_sn_voxels_feature_2,-0.4485323,-0.43201533
volume_sn_voxels_feature_3,-0.445763,-0.52637655
volume_sn_voxels_feature_4,-0.4118876,-0.56830525
volume_sn_voxels_feature_5,0.035763755,-0.70945895
volume_sn_voxels_feature_6,0.014668981,-0.662958
volume_sn_voxels_feature_7,0.066170566,-0.7334003
volume_sn_voxels_feature_8,-0.07784135,-0.87371016
volume_sn_voxels_feature_9,-0.17141552,-0.79392576
volume_sn_voxels_feature_10,-0.31720802,-0.72283804
volume_sn_voxels_feature_11,-0.6696059,-0.4104939
volume_sn_voxels_feature_12,-0.49866402,-0.48029795
volume_sn_voxels_feature_13,-0.34588647,-0.6433451
volume_sn_voxels_feature_14,-0.369266,-0.58453906
volume_sn_voxels_feature_15,-0.12940806,-0.6704643
volume_sn_voxels_feature_16,-0.26409844,-0.69284177
volume_sn_voxels_feature_17,0.030304585,-0.80942255
volume_sn_voxels_feature_18,-0.20753,-0.7371379
volume_sn_voxels_feature_19,0.061009936,-0.8895588
volume_sn_voxels_feature_20,-0.01445498,-0.93288547
volume_sn_voxels_feature_21,-0.07191759,-0.9456833
volume_sn_voxels_feature_22,-0.23600638,-0.7541799
volume_sn_voxels_feature_23,-0.35285285,-0.72220564
volume_sn_voxels_feature_24,-0.55292445,-0.83196604
volume_sn_voxels_feature_25,-0.6097292,-0.5469212
volume_sn_voxels_feature_26,0.041759945,-0.955358
volume_sn_voxels_feature_27,-0.38412562,-0.680947
volume_sn_voxels_feature_28,-0.3769123,-0.87938535
volume_sn_voxels_feature_29,-0.34662002,-0.6433658
volume_sn_voxels_feature_30,-0.5556904,-0.8317801
volume_sn_voxels_feature_31,-0.5663202,-0.7319888
volume_sn_voxels_feature_32,-0.43396762,-0.6462923
volume_sn_voxels_feature_33,-0.638777,-0.90492034
volume_sn_voxels_feature_34,0.75346684,-0.99742746
volume_sn_voxels_feature_35,0.82147723,-0.848536
volume_sn_voxels_feature_36,-0.5817375,-1.090309
volume_sn_voxels_feature_37,0.016861219,-1.2406313
volume_sn_voxels_feature_38,-0.5629322,-0.7150386
volume_sn_voxels_feature_39,-0.54456913,-0.8582193
volume_sn_voxels_feature_40,-0.40426677,-0.89412874
volume_sn_voxels_feature_41,-0.17900513,-1.0366131
volume_sn_voxels_feature_42,0.17044628,-1.0649105
volume_sn_voxels_feature_43,0.25847042,-1.1117442
volume_sn_voxels_feature_44,-0.024686875,-1.1941096
volume_sn_voxels_feature_45,-0.53721696,-0.90158993
volume_sn_voxels_feature_46,1.2288567,-0.8161827
volume_sn_voxels_feature_47,-0.73008645,-0.9571372
volume_sn_voxels_feature_48,-0.4066701,-1.1176015
volume_sn_voxels_feature_49,1.1268389,-0.7169048
volume_sn_voxels_feature_50,-0.6374827,-0.85079247
volume_sn_voxels_feature_51,-0.80278844,-0.9939396
volume_sn_voxels_feature_52,-0.6431548,-1.0432547
volume_sn_voxels_feature_53,0.76840127,-1.0830712
volume_sn_voxels_feature_54,-0.5738819,-0.9488438
volume_sn_voxels_feature_55,-0.49098462,-0.9409996
volume_sn_voxels_feature_56,-0.33277518,-0.9507166
volume_sn_voxels_feature_57,-0.062964335,-1.1718328
volume_sn_voxels_feature_58,0.31617972,-1.1495706
volume_sn_voxels_feature_59,0.6726824,-1.0127723
volume_sn_voxels_feature_60,-0.28407472,-0.78467727
volume_sn_voxels_feature_61,-0.12778807,-1.0367188
volume_sn_voxels_feature_62,0.11812737,-1.0881226
volume_sn_voxels_feature_63,0.4590354,-1.0615841
volume_sn_voxels_feature_64,0.18603513,-1.2359095
volume_sn_voxels_feature_65,-0.43720934,-1.1169312
volume_sn_voxels_feature_66,-0.44326842,-1.3294399
volume_sn_voxels_feature_67,1.2003598,-0.75397676
volume_sn_voxels_feature_68,-0.6113321,-1.0308812
volume_sn_voxels_feature_69,-0.45000196,-1.1449916
volume_sn_voxels_feature_70,-0.17702778,-1.2046064
volume_sn_voxels_feature_71,1.287988,-0.7668989
volume_sn_voxels_feature_72,1.239847,-0.6840341
volume_sn_voxels_feature_73,-0.7342664,-0.91932756
volume_sn_voxels_feature_74,-0.7491955,-1.17334
volume_sn_voxels_feature_75,-0.49807936,-0.98688996
volume_sn_voxels_feature_76,-0.20852317,-1.0714399
volume_sn_voxels_feature_77,1.1903939,-0.59043276
volume_sn_voxels_feature_78,-0.5348941,-0.844634
volume_sn_voxels_feature_79,-0.5295355,-0.9437663
volume_sn_voxels_feature_80,-0.3630984,-0.9750994
volume_sn_voxels_feature_81,-0.16013622,-1.1485865
volume_sn_voxels_feature_82,0.7924608,-1.0989345
volume_sn_voxels_feature_83,-0.3814436,-0.9753215
volume_sn_voxels_feature_84,-0.15560605,-1.0008824
volume_sn_voxels_feature_85,0.03501363,-1.0464073
volume_sn_voxels_feature_86,0.19564135,-1.1868273
volume_sn_voxels_feature_87,0.50812006,-1.1638379
volume_sn_voxels_feature_88,0.75275904,-1.0048805
volume_sn_voxels_feature_89,0.06135099,-0.96883583
volume_sn_voxels_feature_90,0.34104264,-1.151622
volume_sn_voxels_feature_91,0.48383188,-0.9784537
volume_sn_voxels_feature_92,0.64607275,-0.8804203
volume_sn_voxels_feature_93,1.5531936,-0.89885235
volume_sn_voxels_feature_94,1.2344398,-0.7532423
volume_sn_voxels_feature_95,1.6141841,-0.8979267
volume_sn_voxels_feature_96,1.4989524,-0.7596161
volume_sn_voxels_feature_97,-0.24977456,-1.1295356
volume_sn_voxels_feature_98,1.4024997,-0.85859114
volume_sn_voxels_feature_99,1.4277253,-0.7628926
