Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_10,-0.9481244,-0.35983613,-1.2613342,-1.138788,0.18987925,0.42113346,1.2619433,0.8014875,-0.17143077,-1.289876,-0.97243136,0.46827975,-1.1350853,-0.6244935,-0.5860223,-0.76355386,0.034478642,-1.3505808,0.8996311,0.5437803,-0.023256145,-0.0875354,0.5247133,1.153292,-0.11825808,0.027430557,-1.0920141,-1.4220041,0.92076707,1.2149395
volume_sn_voxels_feature_11,-0.6940473,-1.0137904,0.40120617,0.8627099,0.9366496,-1.0201793,0.79283273,-0.51896423,0.4174547,-0.32273024,-0.35488912,0.24115483,0.304414,-0.14587472,-0.10999287,0.8653667,1.2438929,-1.2459847,0.52798456,0.5679446,-0.36244085,0.09589266,1.4138252,0.5177187,1.0833743,-0.035152104,-0.55001193,-0.27325946,-1.3526822,0.6078961
volume_sn_voxels_feature_12,-0.2035779,-0.38525477,-1.1329002,0.11476179,0.14885518,0.0933324,0.3635871,-0.16071175,0.108116016,0.12509134,-0.123688355,0.68748754,0.38620892,0.11546228,-0.90158445,0.19373113,1.2091285,-0.10736099,0.41434196,-0.0048126425,-0.31097493,0.0979445,1.2976631,0.39770082,0.600586,0.12505162,0.23582646,0.5132024,-0.55747545,0.40623048
volume_sn_voxels_feature_13,-0.2145393,0.118218325,-1.337159,-0.22738777,-0.8421785,0.23143288,-0.18364964,0.339245,-0.087023,-0.02847129,0.2907201,0.19091806,-0.05076523,0.48033437,-0.54348016,-0.4744073,-0.13279141,0.456352,0.2694573,-0.22343127,0.35219812,-0.09836165,1.4037079,0.19892703,0.08924911,0.098199114,0.08858485,0.81373835,0.2516505,-0.03280907
volume_sn_voxels_feature_14,-0.059289984,0.6553143,-1.3775669,-0.0069496348,-0.74576163,-0.06719268,0.26187018,0.60394615,-0.21773991,0.0529671,-0.2616045,-0.21029116,-0.3479172,1.1111486,-0.94083995,-0.37731713,-0.51365083,0.6993125,-1.2514702,-0.25648025,0.4883145,-0.3144964,1.3200933,0.17039548,-0.22141187,-0.1909758,0.9336923,0.1324959,0.2620969,0.05213656
volume_sn_voxels_feature_15,-0.44574717,-0.26427567,-1.4381118,0.3067174,-1.1930763,-0.29993626,-0.36305398,0.2283321,-0.092594266,0.23249894,0.7636104,0.5078869,-0.28836676,-0.99012667,0.09378268,-0.30097333,-0.6269917,-0.04638631,1.052812,-0.29146382,0.586688,-0.09879711,1.4263828,-0.0018525826,0.3328843,0.14390814,-0.83357507,1.1050947,0.75384974,-0.28742987
volume_sn_voxels_feature_16,-0.122073255,0.5324288,-1.4612519,0.112788476,-1.1188546,-0.44702592,0.010098582,0.8635463,-0.15184057,-0.08526372,0.63168824,-0.42253628,-0.630786,0.33282545,-0.020428982,-0.9359656,-1.0183239,0.269721,0.37674665,-0.09729907,1.0635314,-0.4645879,1.0256503,-0.011052905,-0.30722368,0.5336389,-0.16601865,0.4594293,0.5825696,-0.4340814
volume_sn_voxels_feature_17,-0.06709544,-0.07416428,-0.9885098,0.34503123,-0.8277954,-1.0463351,0.34103873,-0.1522203,-0.2485641,0.021688672,0.21031953,0.51602,-0.35488257,-1.0865924,-0.023389477,0.8047079,-0.57861763,-0.08205961,0.5750478,-0.3023285,0.40789956,-0.15324229,1.4338143,-0.26095882,0.14647718,-0.045708265,-0.43216598,-0.3658622,0.15663627,-0.112675354
volume_sn_voxels_feature_18,-0.0906951,0.65890443,-1.2756153,0.44349584,-1.2908373,-1.0822654,0.7475851,0.5491036,-0.28264254,-0.10995946,0.71343863,-0.6114811,-0.9317134,-0.23857889,0.3545585,-0.53954005,-1.0367645,-0.015099731,0.28310564,0.035928957,1.0517074,-0.40071523,1.3552636,-0.09968363,-0.22941035,0.14923863,-0.23970647,-0.59599924,0.23657778,-0.14762035
volume_sn_voxels_feature_19,0.8354289,-0.07097688,-1.4001131,0.0069953096,0.040555958,-1.0487511,0.95978457,-0.65368325,-0.063184485,0.237895,-0.48042735,0.6005797,0.2612555,-0.48070157,-0.40985927,1.0261998,0.39475763,-0.035917543,-0.3981821,0.23013557,0.13222505,0.22072603,0.17453276,0.37878522,0.508117,-0.043500166,0.17100884,-1.1238477,-0.5993626,-0.0936082
volume_sn_voxels_feature_20,0.3896887,0.586429,-1.391251,0.09153851,-1.1787629,-1.2450397,1.0578114,0.111517996,-0.13530289,-0.4181195,0.794405,-0.57201684,-0.3649996,-0.67383057,0.048770297,-0.009207055,-0.6455982,-0.22005479,-0.12397797,0.19168109,0.94180965,-0.4986622,1.118866,0.044556104,0.5642688,0.14706463,-0.1924224,-1.3755759,-0.414391,0.40522504
volume_sn_voxels_feature_21,0.9691004,0.3734395,-1.2329637,0.15109709,0.78305066,-0.47942352,0.66938657,-0.57365465,0.28111437,0.7238863,-0.52378196,0.50661504,0.9313682,0.9461197,-0.18358967,0.28885776,0.5839133,-0.11707533,-0.8581442,0.76686525,-0.085165635,0.20744133,-0.9598089,1.3132867,0.17440084,0.39707077,0.6294622,-1.2912444,-0.5967271,-0.81000334
volume_sn_voxels_feature_22,0.110601954,0.15138164,-1.3668363,-0.3035348,0.73587966,-0.11351984,0.7309547,-0.13783349,-0.10872534,0.06508481,0.8749699,0.024901845,0.37910926,0.36114454,0.19297466,-0.2571124,0.13543874,-0.7969872,-0.12307846,0.5917498,-0.05545241,-0.0413357,-0.4796272,1.1231099,0.18589473,0.11827561,0.10341556,-0.8205453,0.08785441,0.07198073
volume_sn_voxels_feature_23,-0.3877074,-0.28794476,-1.3397884,-0.40886846,0.46761885,0.1308892,0.371989,-0.035293803,-0.1613872,-0.2637217,0.99448454,-0.076820865,-0.37488797,0.087513864,0.229621,-0.4809754,-0.14050755,-1.1358651,0.7691896,-0.38246015,0.07454504,0.36761016,-0.043112222,1.2603006,-0.033408992,-0.09835935,-0.30269268,-1.3660218,0.9936279,0.8447123
volume_sn_voxels_feature_24,-0.35126996,-0.32793793,-1.3274477,-0.945203,-0.56202155,-0.89569676,1.3289113,0.797573,-0.3692541,-0.6618544,0.11357865,0.120706275,-0.9722362,-0.5153956,-0.63410914,-0.6614464,0.016391981,-1.2716175,0.91625154,-0.32465157,-0.010512709,0.21974355,0.28516755,1.2691259,-0.2582869,0.016130777,-0.058166545,-1.2778809,1.38552,1.1798525
volume_sn_voxels_feature_25,-1.09774,-1.1595857,-0.16687173,1.2463511,0.7650394,-0.91913086,0.92193174,0.35653517,-0.24524091,-0.6345898,0.06360426,1.0073931,0.30235067,-1.1809733,-0.8102327,1.0999812,1.449583,-1.1092672,-0.45362598,0.7490545,-0.40003422,-0.6720925,1.3908807,1.2044884,1.0742126,-0.30784333,0.74229544,0.20280227,-0.53497344,0.3604308
volume_sn_voxels_feature_26,0.08369031,-0.9028311,-1.4223529,0.9910737,-0.22444575,-1.2370684,0.9684162,0.04879554,-0.37017676,-0.042597096,0.480129,1.29017,-0.9013288,-0.73717505,-0.26086348,1.2018874,-0.72334653,-0.2571324,-0.5704917,-0.14183874,0.9292037,-0.51217204,1.364458,0.39909646,0.43198043,0.6236966,-0.19489393,0.7726209,-0.79138374,-0.2574822
volume_sn_voxels_feature_27,0.3783543,0.40394905,-1.2282904,0.8584499,0.8479792,-0.5718547,-1.0332446,0.38562182,-0.008743941,1.2033684,-0.8498918,0.8197081,0.6783716,1.2569867,0.6651421,0.17542721,0.5026946,0.51735336,-0.39625895,-1.3782833,0.09952572,-0.20680718,-0.51077634,1.2745389,-0.20111398,-0.3085868,0.21997368,-1.1820216,-0.5073502,-0.99860847
volume_sn_voxels_feature_28,0.81361353,0.14479385,-1.2928605,0.102281116,0.49088037,-1.1821034,-0.16425572,0.18957023,-0.030156778,0.33905724,0.12363449,0.0002805448,0.52059007,0.9117126,0.36753577,0.06476125,0.3264002,0.07195051,-0.40079588,-0.19773486,0.24859416,-0.054428868,-0.35222477,1.474849,0.17836879,0.37150022,0.5166118,-1.2504135,-1.0739559,-0.6708862
volume_sn_voxels_feature_29,-0.7156292,0.045893062,0.5131876,0.8683326,0.57675976,0.02075501,-1.44971,0.33661973,0.021134896,0.5418249,0.86424863,0.9052294,0.4259658,0.74441373,0.7233748,0.14467563,0.096333995,-0.12575397,0.20842981,-1.3042694,0.30769297,-0.33162197,-0.27660376,1.0550238,-0.09712785,-0.14504804,-0.2585927,-1.4460441,0.56154996,0.052810524
volume_sn_voxels_feature_30,0.059149664,0.20393124,-0.93083215,0.28727415,-0.17262544,-0.7235265,-0.5173946,0.042221297,-0.10068958,-0.08601037,1.0256492,-0.3769828,0.10642413,0.28076518,0.3820276,-0.20981248,0.30735296,-0.14779106,0.58983946,-1.1769406,0.14394483,-0.18750304,0.050604653,0.95045674,-0.18423375,0.18184589,0.15210797,-1.4706106,0.2997614,0.032204747
volume_sn_voxels_feature_31,-0.28484413,-0.075130105,0.17230135,0.47708744,-0.7086878,-0.27524605,-0.9310837,-0.18829548,0.1419501,-0.11939646,1.1374288,0.11660317,-0.092513785,-0.14273165,0.11811911,-0.25388616,-0.10171418,-0.38087174,0.7317809,-1.1553316,0.19856429,0.07359369,0.04674264,1.4196957,-0.15107049,0.006926036,0.00051499385,-1.2571149,1.3241857,0.45857617
volume_sn_voxels_feature_32,-0.25093517,-0.35664752,0.66609967,0.34651843,-0.87740636,0.06878376,-1.154123,-0.35696125,0.44187137,0.03261509,-0.22020678,0.80241424,-0.3729789,-0.5738414,-0.27717233,-0.027978027,-0.31816274,-0.15719864,0.86783075,-1.6401,0.19574189,0.7132752,-0.130834,1.1866817,-0.43293145,-0.06520825,0.07440288,-1.3654647,1.2326742,0.7687433
volume_sn_voxels_feature_33,0.714666,-0.10723322,-0.20205884,0.11746711,-0.1358778,-1.1257753,-1.2630732,0.23203562,-0.13831209,-0.05049069,0.3242104,-0.41240853,0.538866,0.32398504,0.2843486,0.089379504,0.22419016,0.50272566,0.06275888,-1.017729,0.46075332,-0.31180948,0.0582042,1.2988353,0.08212813,0.38819474,0.31155598,-1.3998269,-1.0910668,-0.5932322
volume_sn_voxels_feature_34,-1.1129625,1.3040413,-1.4054412,1.0726099,-0.63209236,-1.2707579,0.87198466,0.5760758,-0.025522165,0.8295085,1.0415878,-0.46790147,-0.73799074,0.3447823,0.925979,-0.017373662,-1.7086451,0.74208087,-1.1809835,-1.3044674,-0.7270541,0.28624398,0.84318036,-1.1807578,-0.7027373,-0.38986486,0.103957705,-0.75900716,-0.7922387,0.33825377
volume_sn_voxels_feature_35,-1.1495407,1.1775002,-1.1469808,1.42596,-0.4949816,-1.2778502,0.21319343,0.39338434,0.1767828,0.43185025,0.38944095,-0.72169644,-0.22697107,0.05145995,0.25233346,0.6783437,-1.3710843,0.3697488,-1.1144307,-1.0730071,-0.30348587,0.36564508,0.4393563,-1.1113822,-0.31409374,-0.42627433,0.20020735,-0.4682706,-0.51392305,0.5590929
volume_sn_voxels_feature_36,0.17753209,0.99220306,-0.94599766,-0.24606082,-0.11432506,-1.2983372,1.285911,0.68647593,-0.17276126,-0.51804054,0.5046238,-0.8425081,-0.13483909,1.1160895,-0.0706783,-0.30700764,0.45990703,0.041748792,-0.14992993,0.33687094,-0.49776495,-0.38099605,0.097353145,1.1900308,0.030667225,-0.29483312,-0.14944461,0.13695604,0.13833821,0.035606325
volume_sn_voxels_feature_37,-1.0789421,1.0275016,-1.2793208,1.0223312,0.24907759,-1.1518952,1.3046479,0.54909116,0.23094282,0.58831275,-0.7401117,-0.18548037,-0.30238995,-0.6294944,-0.05502802,-0.19051334,-0.32762682,-0.08911022,-0.2137274,-1.0210934,-0.5355108,-0.40958372,0.01349247,1.4580721,-0.6718781,-0.35555792,-0.118598685,-0.637434,-0.42899767,0.5483895
volume_sn_voxels_feature_38,0.38434103,-0.05007404,0.036118664,-0.18030462,-0.6290085,-0.44342208,0.23326933,-0.46460497,0.27052787,0.27128178,-1.2791862,0.28451914,-0.39387223,-0.29955631,-0.10828373,0.1724184,-0.4849022,0.2709055,0.2625765,-1.2297372,-0.32666835,0.59749293,-0.17974555,1.551624,-0.24781026,0.050538376,0.49320796,-1.0791689,1.1212022,-0.23049712
volume_sn_voxels_feature_39,0.4344695,0.24314663,-0.27961993,-0.5099484,0.19162403,-1.2285817,1.4629097,-0.10741247,-0.049826708,0.1426406,-1.2695659,-0.12579787,-0.28162083,0.36942306,0.08667076,-0.02198117,0.12433313,0.2633492,0.16384074,-0.4560754,-0.9733624,0.45753995,0.0030812568,1.4714445,-0.26083273,-0.10931796,0.3124576,-0.34434673,1.2558933,-0.5038194
volume_sn_voxels_feature_40,0.007455857,0.609246,-0.39368403,-0.51650983,0.74135274,-1.3003821,1.2921927,0.18852393,-0.2706571,0.26289746,-1.3456779,-0.10822533,-0.25248966,0.68529224,0.06872037,-0.073863216,0.40292254,-0.08924046,0.123487756,0.24810044,-0.95157605,0.056048427,-0.024625182,1.3394248,0.05628087,-0.17011482,-0.06988294,1.070538,0.8316976,-0.048331633
volume_sn_voxels_feature_41,-0.6141799,0.93561834,-1.0577242,-0.10014608,0.75786287,-1.3047451,1.2552774,0.4925251,-0.2373663,0.768952,-1.2538661,0.21226092,-0.30499503,0.17319913,-0.09505096,-0.046130963,0.44918448,-0.24424312,0.11768727,-0.015951727,-0.79569554,-0.14308089,0.13774113,1.3090951,-0.12425891,-0.25940773,-0.2686932,0.9623965,0.29496652,0.10824084
volume_sn_voxels_feature_42,-0.9194841,1.0410329,-1.2222334,0.9567964,0.3614532,-1.2267417,1.2703869,0.9638964,0.23746905,1.2282622,-1.3147962,0.31660074,-0.37630183,-1.1715014,-0.13852365,0.09403126,-0.31350154,-0.15419011,0.10626521,-0.92824084,-0.8303004,-0.22715385,0.40748224,1.3710833,-0.1989369,-0.08238846,-0.228914,-0.0509119,-0.028934488,0.51207393
volume_sn_voxels_feature_43,-0.8224045,0.10522865,-1.2616396,1.0706898,0.2624715,-1.2659892,1.5108845,0.33279982,-0.114510864,0.2150794,1.0928166,0.9498,-1.3602464,0.4543584,-0.04314607,0.05402537,-1.3064528,0.2431537,-1.0320892,-0.014973274,0.7509385,-0.23674119,1.2305601,0.77115804,-0.86029226,1.2869936,0.8010483,0.053600777,-1.3408858,-0.05951255
volume_sn_voxels_feature_44,0.93181574,-1.0031837,-1.1738954,-0.03822255,1.3169909,-1.3401434,1.1769948,0.30709785,-0.049725987,-0.48399565,0.011552734,1.0968107,-0.27426317,0.88294816,0.7345345,0.6212151,-0.43935415,-0.35829926,-1.1261718,1.1841748,0.8117286,0.28548846,0.008105388,1.2980381,0.62112194,1.1543597,-0.5148899,0.07786818,-1.5689316,-0.17096362
volume_sn_voxels_feature_45,1.0082421,-0.7962959,0.093998566,-0.20675276,0.753371,-1.3142374,-1.0595825,0.32336292,-0.3218547,0.284845,-1.1901636,-0.28116986,0.7626709,0.061303888,0.09378681,0.53047615,0.6730574,0.6776229,-0.48017457,-0.98632383,0.5566559,0.110899486,-0.08975753,1.3672827,0.7203163,0.7898829,0.22359437,-1.3567135,-1.4368714,-0.9256407
volume_sn_voxels_feature_46,-0.6538368,1.2413187,-1.1395369,1.3172965,-0.45550722,-0.70447373,1.1721432,-0.13510789,-0.091365874,0.08330999,-0.44831002,-0.8792313,0.0144228535,-1.3339968,0.18609281,1.0122851,-1.5070419,0.38192636,-0.9446082,-1.1809381,-0.01597391,0.82631487,-0.39357162,-1.3857609,0.2370292,-0.1441152,0.23273262,-0.1885967,-0.46719018,0.19209772
volume_sn_voxels_feature_47,0.1395218,-0.3928704,0.74612594,0.1651724,-0.44534203,-0.6377172,-1.3396659,0.15690678,0.07261005,0.25609612,-0.48634237,-0.31976268,0.53420466,-0.44845667,-0.38290542,-0.012915088,0.22940627,0.5738633,-0.08339626,-1.0715461,0.38979712,-0.367443,0.020028634,0.97087127,0.27764305,0.1588893,0.0789172,-1.2699441,-1.5424143,-0.42797178
volume_sn_voxels_feature_48,0.09554958,1.0710868,-0.75925034,-0.17168713,-0.26764134,-1.1724894,1.0313029,0.11352506,0.034148857,-1.010913,0.9532925,-0.8603997,-0.11151257,1.1187129,-0.041890565,-0.30848908,-0.12783028,0.08213817,-0.14807393,0.37987196,0.14582466,0.04168719,-0.03617516,1.3168019,-0.29457802,-0.24924242,-0.0076310914,-0.4639417,-1.4190571,-0.10844232
volume_sn_voxels_feature_49,-0.58267695,0.9019855,-1.0318667,1.3676177,-0.252741,-0.4062136,1.1808263,-0.006060763,0.2439883,-0.22386208,-0.9279453,-0.74377495,-0.41224095,-1.1570343,0.037768435,1.0295324,-1.3366667,0.12305185,-0.19464278,-1.089583,-0.26325923,0.77297086,-0.25276032,-1.3112209,0.6008399,-0.024089634,0.24585809,-0.29554704,-0.3109619,0.1345818
volume_sn_voxels_feature_50,-0.6799744,-0.14781594,0.821781,0.4895737,-0.6641002,0.81269276,-1.1601846,-0.025656058,0.17692974,0.061584026,0.68944454,-0.055020705,0.3087347,-0.65096277,-0.5020255,0.02923052,-0.119445056,0.16209604,-0.2280338,-1.1068565,0.5300693,-0.38346896,-0.016820502,1.4868472,0.09428246,0.2330105,-0.32402664,-1.408812,0.0649871,0.043142196
volume_sn_voxels_feature_51,0.44918802,0.037023503,0.09586373,0.05157243,-0.7585326,-0.024505274,-0.015756512,-0.34216353,0.13043393,-0.6467479,1.0554928,-0.68727165,0.10020566,-0.11987899,-0.26886326,-0.14832506,-0.027198566,0.27603295,0.024889112,-0.92308146,-0.2543735,-0.17141943,0.28050378,1.0539703,-0.038600583,0.13709147,0.17595783,-1.0600305,-0.5168688,-0.06638402
volume_sn_voxels_feature_52,0.58410794,0.58594847,-0.22888707,-0.06491886,-0.5319292,-0.9353041,1.3069494,-0.29911625,0.0067596817,-0.8717621,1.0418442,-0.6776012,0.057075605,0.6571324,-0.041135114,-0.18419297,0.11727046,0.097678244,0.019337554,0.21239787,-0.48110074,-0.24264511,0.27071893,1.2367734,-0.18021065,-0.19961113,0.16153923,-0.5079865,-0.88738674,-0.016620446
volume_sn_voxels_feature_53,-1.1342062,1.2564654,-1.2014298,1.1292424,-0.6888205,-1.1920761,1.3362461,-0.05657461,0.15635641,0.3514813,0.39154586,0.18611912,-0.03272017,-1.4104581,0.2260645,0.4458902,-1.148465,-0.11801767,0.23188508,-1.0550448,0.21062449,-0.22847785,-0.17050593,-0.064174615,-0.15179679,0.1368161,0.24812771,-1.1725264,-0.47284213,0.13224731
volume_sn_voxels_feature_54,-0.1200408,-0.217878,0.110249534,0.12712151,-0.3107225,1.2219163,-0.050046828,-0.3823282,0.26696295,-0.15519197,0.30347514,-0.29513523,-0.09093207,-0.13243309,-0.066945635,0.18714514,-0.24575588,0.087278716,-0.44747433,-1.0465555,-0.11687439,0.19374315,-0.0371813,1.1558344,-0.026038803,0.028542874,0.058246296,-1.1239115,1.015063,0.2701546
volume_sn_voxels_feature_55,0.27618423,0.1360735,0.16130744,-0.21898323,0.30133006,0.49513495,1.5708959,-0.3141373,-0.028036926,-0.39139745,0.053118806,-0.36730695,-0.06534551,0.52913064,0.26517493,0.11074355,0.11001086,0.039733857,-0.32078755,-0.0021742883,-0.4077943,0.14124691,0.0018067604,1.297124,0.207749,-0.11676194,-0.05061555,0.091363356,0.3888562,0.1432366
volume_sn_voxels_feature_56,0.24144675,0.23978484,0.03701657,-0.1483217,0.5211828,-0.12565856,1.3265162,-0.13942166,-0.17109336,-0.30990797,0.038394302,0.068461105,0.11008694,0.64761513,0.24981666,0.21118951,0.19455364,-0.053395905,-0.2801293,0.43672,-0.22831175,-0.062010072,0.07375868,1.2866099,0.15347995,-0.15134004,-0.23395564,1.0035578,0.1074332,0.08125884
volume_sn_voxels_feature_57,-0.118482694,0.5552612,-0.34434617,0.014398998,0.49935097,-0.39255998,1.7169636,-0.13667287,0.016976805,-0.020677943,-0.21435523,0.36043897,0.07115596,-0.48098242,-0.115844555,0.14866455,0.097807765,-0.14308567,-0.21833014,0.32053375,0.6962249,-0.17390755,-0.111031875,1.3539512,0.16111618,-0.23321514,-0.22802646,0.8722239,-0.15385939,0.03923598
volume_sn_voxels_feature_58,-0.6176402,0.82379913,-1.212196,0.5572362,-0.026938982,-1.0145271,1.2289457,0.086115345,0.23038445,0.15148805,-0.86411804,0.32502145,0.0357183,-1.2628269,-0.41313556,0.5372558,-0.38048744,-0.33044627,0.33194423,-0.61363894,0.9114959,-0.33033413,0.09674366,1.3455944,0.06730469,0.013828105,0.007935231,-0.29289135,-0.18781994,0.16621335
volume_sn_voxels_feature_59,-1.0742431,1.0770975,-1.4313511,1.1071038,-0.9082753,-1.1318189,0.98999804,0.32580185,0.40921676,0.6316682,-0.9650584,0.24393225,-0.09566218,-1.3826529,-0.296327,0.32184306,-1.1504669,-0.22225517,0.64752585,-1.241851,0.6522824,-0.26806837,0.18864092,-0.2579996,0.099441096,0.100230284,0.06344384,-0.88881624,0.14398034,0.28268218
volume_sn_voxels_feature_60,0.29188567,-0.436048,0.18419218,-0.33310977,0.86313576,1.318461,1.2354367,-0.23320524,0.04451116,0.3152755,-1.2789491,0.23830669,0.008134086,0.2753786,0.85677683,0.13914019,-0.09843977,0.030129746,-0.11366893,-0.26954666,-0.6208155,0.5917155,-0.19236793,1.0895699,0.10721326,-0.055990312,0.1684457,0.29405192,1.18105,-0.16130435
volume_sn_voxels_feature_61,0.1844945,-0.5717189,0.60613567,-0.3216888,1.1766944,1.1668379,1.290883,-0.25957692,-0.081542,0.28938812,-1.1264634,0.2207062,0.19153924,0.48579615,0.80287385,0.110579416,-0.01900318,-0.15632644,-0.07717769,0.14227065,-0.5464449,0.39003658,-0.22371751,1.2703651,0.2620299,-0.08658045,-0.17766619,1.1412226,0.4571559,-0.3217015
volume_sn_voxels_feature_62,-0.09851614,-0.47860143,0.5278082,-0.057207182,0.98157394,1.0229019,1.3118025,-0.08801316,-0.045144122,0.38733214,-1.5756108,0.43638822,0.227718,-0.45346773,0.29124087,-0.0042576864,0.07872149,-0.050541557,0.050781377,-0.08812867,0.53338856,0.2758351,-0.010329965,1.4076247,0.32019672,-0.04114507,-0.23102033,0.9256656,0.17888904,-0.16609104
volume_sn_voxels_feature_63,-0.5314967,-0.32144266,-0.38581455,0.68161345,-0.12700026,0.037431896,1.1936449,0.21516618,0.24844009,0.48778236,-1.2142506,0.49607593,-0.024139374,-1.5200053,-0.29390284,0.17926069,-0.3838794,-0.19012193,0.55650294,-0.6212681,0.95610476,0.039726943,0.4022906,1.3723963,0.30035624,0.18418826,-0.04791945,-0.04346124,0.0069812224,0.044075392
volume_sn_voxels_feature_64,0.62068313,-0.86001474,-1.3265972,0.42747167,1.0365658,-1.3542193,1.257298,-0.028839216,-0.011631921,-0.2112421,0.91261476,1.3070482,-0.22798997,0.15149584,1.0491287,0.45662022,-1.1038443,-0.27817002,-1.0569527,0.1771422,0.045977063,0.36437124,0.028084872,1.2854329,-0.07550007,1.2379485,0.003636475,0.18725392,-1.0756357,0.036034424
