Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,2.9715666e-06,3.11208e-05,2.70726e-05,1.24598055e-05,0.00020920443
rigidity_right,1.9520821e-05,4.4013443e-05,2.2192284e-05,2.1484555e-05,-0.0002678144
tremor_rest_left,-4.0219544e-05,1.3357418e-05,4.0700002e-07,-7.7547455e-05,0.00012304632
tremor_rest_right,-5.5619013e-05,6.872495e-05,-7.29608e-06,-1.2985523e-05,-0.00019066679
tremor_postural_left,6.908434e-05,4.3391294e-05,4.1037893e-05,-4.068616e-05,0.00020733188
tremor_postural_right,7.6662045e-06,4.183504e-06,-8.896776e-06,-2.1812682e-05,-0.00029946864
bradykinesia_speed_left,-9.725735e-05,1.0950514e-05,5.0530566e-06,1.862147e-05,0.00021410453
bradykinesia_speed_right,8.439365e-06,-7.0877186e-06,6.983052e-06,6.21324e-05,-0.00022696011
bradykinesia_amplitude_left,-6.267242e-05,2.9950637e-05,3.217722e-05,8.498364e-06,0.0002806308
bradykinesia_amplitude_right,-5.898605e-06,2.0219453e-05,-4.257743e-05,6.4179054e-05,-0.00017803977
bradykinesia_rhythm_left,-1.1091705e-05,-6.3909115e-06,-3.196394e-05,2.605742e-05,0.00010423188
bradykinesia_rhythm_right,-4.3739452e-05,2.0748828e-05,-1.5046887e-05,5.387835e-05,-0.00021947887
mirrormovement_left,3.1366522e-05,3.792421e-05,0.000103733146,0.00017746384,-0.00041586504
mirrormovement_right,-4.312372e-05,3.43468e-05,-1.9058456e-05,0.00012300306,0.00036725684
