Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels::v0,0.0007845534,-0.0014647223,0.00060832436,0.0012562425,0.0005537968
volume_sn_voxels::v1,0.0009791688,-0.0010978897,0.001565001,0.001788206,0.0011004074
volume_sn_voxels::v2,0.0007370398,-0.0019431497,0.00020223072,0.0014793243,0.00083807105
volume_sn_voxels::v3,0.0009815083,-0.0019523051,0.0005809437,0.0015933574,0.0011213851
volume_sn_voxels::v4,0.0012418393,-0.0016661362,0.0014687945,0.0017707859,0.0016117323
volume_sn_voxels::v5,0.0010382298,-0.001494332,-0.0004967295,0.0013397083,0.00065116584
volume_sn_voxels::v6,0.0012432525,-0.002032267,-0.000102459395,0.0014595108,0.0015914091
volume_sn_voxels::v7,0.0012084282,-0.0022830316,0.00032799787,0.0021440492,0.0021904907
volume_sn_voxels::v8,0.0015172089,-0.0019564766,0.00096597127,0.0018725126,0.002458985
volume_sn_voxels::v9,0.0010448304,-0.0016222921,-0.0010188868,0.001327711,0.00054253475
volume_sn_voxels::v10,0.0010418404,-0.0018660882,-0.0010343762,0.0010405035,0.00065816246
volume_sn_voxels::v11,0.0010650805,-0.0021041702,-0.00091287453,0.0014200695,0.0009275721
volume_sn_voxels::v12,0.0012697126,-0.0022074527,-0.00077939086,0.0016188442,0.0019189009
volume_sn_voxels::v13,0.0017148603,-0.002138022,-0.00027702682,0.0016912849,0.002187326
volume_sn_voxels::v14,0.00146158,-0.0019388748,7.537811e-05,0.0016171404,0.0023894568
volume_sn_voxels::v15,0.0016177215,-0.002289572,0.00075123913,0.0017412782,0.0026999954
volume_sn_voxels::v16,0.0013716836,-0.0008546298,-0.0004239819,0.0011090286,0.0010539423
volume_sn_voxels::v17,0.0013646907,-0.0013642376,-0.0008652715,0.0009863585,0.000979264
volume_sn_voxels::v18,0.001481106,-0.0018276434,-0.0012572248,0.0011913729,0.0012130009
volume_sn_voxels::v19,0.0010392405,-0.0021218848,-0.0014247841,0.001070015,0.0014363021
volume_sn_voxels::v20,0.0013585266,-0.002365923,-0.0013674531,0.0015986607,0.0016728041
volume_sn_voxels::v21,0.0015478928,-0.0027541234,-0.0006407854,0.0017873225,0.002946945
volume_sn_voxels::v22,0.0014781812,-0.0027868242,-0.00039200933,0.0019104059,0.002910737
volume_sn_voxels::v23,0.0019006685,-0.003047032,-0.000109217035,0.0018666927,0.0035066146
volume_sn_voxels::v24,0.0018583811,-0.0026808623,0.00048257608,0.001946727,0.0034842687
volume_sn_voxels::v25,0.0017874811,-0.00094086025,-0.00013578743,0.00045064682,0.0016986933
volume_sn_voxels::v26,0.001551905,-0.0012857063,-0.00092055695,0.0007949095,0.0014794092
volume_sn_voxels::v27,0.0017308859,-0.001874481,-0.0011552562,0.00070623384,0.0013682741
volume_sn_voxels::v28,0.0013902031,-0.0022269809,-0.0011072574,0.0009238696,0.0013310569
volume_sn_voxels::v29,0.0017708911,-0.0023960355,-0.0010925088,0.0013677672,0.0021656677
volume_sn_voxels::v30,0.0019624343,-0.0028950875,-0.0008514679,0.0017253689,0.0034227683
volume_sn_voxels::v31,0.0021799924,-0.0030556256,-0.0007652517,0.002158814,0.0039049813
volume_sn_voxels::v32,0.0021466576,-0.0031566478,-0.00012756998,0.0021947245,0.004071224
volume_sn_voxels::v33,0.0023559297,-0.0027193248,0.00042364674,0.0020337454,0.004135426
volume_sn_voxels::v34,0.0021237887,-0.0018133227,-0.0004501619,0.00036229286,0.0018063667
volume_sn_voxels::v35,0.0016305528,-0.002037458,-0.000621281,0.00038767382,0.0018667488
volume_sn_voxels::v36,0.0015719066,-0.0024973066,-0.0010245539,0.00057816174,0.0020387736
volume_sn_voxels::v37,0.0016665324,-0.0028161528,-0.0008776231,0.001232742,0.0021111239
volume_sn_voxels::v38,0.0020988055,-0.0029586917,-0.00070520164,0.0016435675,0.0031969626
volume_sn_voxels::v39,0.0021421376,-0.0035174247,-0.00057411025,0.001941691,0.004326817
volume_sn_voxels::v40,0.002174023,-0.0025935355,-0.00036272124,0.0020091082,0.0038159126
volume_sn_voxels::v41,0.001720044,-0.0017829043,0.0005137575,3.9162333e-06,0.0019867122
volume_sn_voxels::v42,0.0017251095,-0.0022287916,-0.00016149883,0.0003768921,0.0021951871
volume_sn_voxels::v43,0.0018642399,-0.0022268505,-0.0003466969,0.00097282097,0.0021076307
volume_sn_voxels::v44,0.001898554,-0.002278916,-0.0006379552,0.0011646302,0.0027652
volume_sn_voxels::v45,0.0020800298,-0.0030760877,-0.0008612329,0.0018647236,0.004309513
volume_sn_voxels::v46,0.0016063482,-0.0025991136,-0.0008675214,0.001855398,0.0034223576
volume_sn_voxels::v47,0.0017909099,-0.0022046508,-0.00035579954,0.0020389531,0.003470297
volume_sn_voxels::v48,0.0014507016,-0.0013873068,0.000827792,0.00021961155,0.0018766915
volume_sn_voxels::v49,0.0017280866,-0.0018126923,0.000641208,0.0005810477,0.002018057
volume_sn_voxels::v50,0.0016737091,-0.002273304,-1.4942847e-05,0.001125117,0.0030873155
volume_sn_voxels::v51,0.002160171,-0.0026242507,-0.00024322321,0.0014666363,0.0027173678
volume_sn_voxels::v52,0.0021544057,-0.0023299132,-0.0007650239,0.0019074804,0.0032895114
volume_sn_voxels::v53,0.0016615444,-0.0020700523,-0.000644407,0.0022487228,0.0037843427
volume_sn_voxels::v54,0.0014598493,-0.0010624465,0.0006835976,0.0012047132,0.0025117847
volume_sn_voxels::v55,0.0015180825,-0.0012860656,0.00047260112,0.00176229,0.0023680425
volume_sn_voxels::v56,0.0021054656,-0.0016193375,0.00014195211,0.0021977993,0.0032213097
volume_sn_voxels::v57,0.0018177986,-0.0017530472,-0.00034730413,0.00231889,0.0038739543
volume_sn_voxels::v58,0.001127295,0.00018854812,0.0005810737,0.0038752926,0.0034417736
volume_sn_voxels::v59,0.00069544965,-0.00029119875,0.0017497814,0.0012414999,0.0009893634
volume_sn_voxels::v60,0.00065940514,-0.00055346685,0.0017588793,0.0014346438,0.00089867477
volume_sn_voxels::v61,0.0008450993,0.00010486336,0.003056753,0.0016803285,0.001625338
volume_sn_voxels::v62,0.0006433577,-0.0018416264,0.00077290373,0.0014746551,0.0008271119
volume_sn_voxels::v63,0.0010363332,-0.0012664344,0.0014547787,0.0016852892,0.0014158594
volume_sn_voxels::v64,0.00084848015,-0.0005655838,0.002426665,0.001451661,0.0015250666
volume_sn_voxels::v65,0.0010148658,-0.0020904588,-4.035153e-05,0.0012430184,0.00079642155
volume_sn_voxels::v66,0.0013759308,-0.0021078899,0.00044670797,0.0018417916,0.0019702078
volume_sn_voxels::v67,0.0017838766,-0.0020859283,0.0015373202,0.0020957938,0.002426475
volume_sn_voxels::v68,0.0011225434,-0.0012046313,0.0021512567,0.0014657457,0.0020096279
volume_sn_voxels::v69,0.0012073284,-0.0016346123,-0.00068014633,0.001222342,0.0012661248
volume_sn_voxels::v70,0.0012862097,-0.002166492,-0.00034655211,0.0014124273,0.0019074278
volume_sn_voxels::v71,0.001533208,-0.0019126928,0.00024322345,0.0018040915,0.0027155955
volume_sn_voxels::v72,0.0017195119,-0.0019103797,0.0008671436,0.0021945944,0.0037888496
volume_sn_voxels::v73,0.0018564734,-0.0013690061,0.0017288505,0.0014787972,0.0024734978
volume_sn_voxels::v74,0.0013799544,-0.001734283,-0.0012320104,0.00083289406,0.00052863266
volume_sn_voxels::v75,0.0014271375,-0.0021412757,-0.0011109215,0.0013765251,0.0011688287
volume_sn_voxels::v76,0.0014374244,-0.0020848743,-0.000795056,0.0014818425,0.0019582394
volume_sn_voxels::v77,0.0020439543,-0.0025925557,-0.00061813387,0.0017809029,0.0026974962
volume_sn_voxels::v78,0.0015766509,-0.0025683509,-0.0002122194,0.0020300692,0.0037208518
volume_sn_voxels::v79,0.0017814625,-0.0021803526,0.0003342759,0.0018708276,0.0033622584
volume_sn_voxels::v80,0.0017214868,-0.0016011033,-0.0010938577,0.0008377309,0.0009684152
volume_sn_voxels::v81,0.0017042495,-0.001804005,-0.0012814058,0.00093542587,0.0013466984
volume_sn_voxels::v82,0.0018449164,-0.0022834784,-0.0012939572,0.0011465028,0.0020532208
volume_sn_voxels::v83,0.001855774,-0.002846694,-0.0008719148,0.0014493368,0.0033924675
volume_sn_voxels::v84,0.0020697836,-0.00324546,-0.00067419553,0.002195428,0.004188615
volume_sn_voxels::v85,0.0022168139,-0.0026162628,-0.0004382382,0.0022411372,0.003805951
volume_sn_voxels::v86,0.0024731408,-0.0025547452,7.174092e-06,0.0019143422,0.0042777746
volume_sn_voxels::v87,0.0016336477,-0.0012842139,-0.0006311826,0.00049410044,0.0012963702
volume_sn_voxels::v88,0.0019172544,-0.0016750707,-0.0009987229,0.00040159153,0.0016903484
volume_sn_voxels::v89,0.001977136,-0.0022689244,-0.0011718586,0.0006108815,0.0018716659
volume_sn_voxels::v90,0.002079896,-0.0025844125,-0.0010023008,0.0009962225,0.002460268
volume_sn_voxels::v91,0.0028748522,-0.0036257855,-0.0011906105,0.0017021034,0.0044642393
volume_sn_voxels::v92,0.0028818136,-0.0041319686,-0.0006059198,0.0022448308,0.005879089
volume_sn_voxels::v93,0.002738857,-0.003676464,-0.0007235232,0.002247049,0.004872089
volume_sn_voxels::v94,0.002791838,-0.003040179,-0.00013122347,0.0021245591,0.0046553356
volume_sn_voxels::v95,0.0016021399,-0.001055213,0.000784748,0.00012160455,0.001923362
volume_sn_voxels::v96,0.0017061153,-0.0013052855,-4.938871e-05,-1.055448e-05,0.0017082077
volume_sn_voxels::v97,0.0021762226,-0.0018750569,-0.0005009769,5.7760997e-05,0.0014620473
volume_sn_voxels::v98,0.0020015293,-0.0025812297,-0.00076031673,0.0003564212,0.0023792186
volume_sn_voxels::v99,0.0026520474,-0.0026504158,-0.00085219747,0.00093151914,0.0031403725
volume_sn_voxels::v100,0.0030508672,-0.0039911033,-0.0009435006,0.0016313747,0.004650727
volume_sn_voxels::v101,0.002810227,-0.0035838077,-0.00085519336,0.001765489,0.0052357027
volume_sn_voxels::v102,0.0030048545,-0.003503053,-0.00081591675,0.0020513667,0.005893088
volume_sn_voxels::v103,0.0014716564,-0.0011188713,0.0013737212,-0.0005080911,0.0014999496
volume_sn_voxels::v104,0.0015795082,-0.0014179781,0.0008895421,-0.0004018413,0.0016047535
volume_sn_voxels::v105,0.0016619137,-0.0021518646,0.000270956,-0.00039196634,0.0021293114
volume_sn_voxels::v106,0.0026255841,-0.0026450448,-6.502557e-05,0.00011121355,0.0028650449
volume_sn_voxels::v107,0.0025065308,-0.0027003963,-0.0003113748,0.00058898557,0.003034578
