Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.17014103,0.30039695,-0.02023799,-0.025627317,-0.22258726,-0.08228398,0.07330905,-0.009201585,-0.009975274,-0.029208219,-0.27039126,-0.33084413,0.37630254,0.49624276,0.28732812,0.057633314,0.02734266,-0.16742507,0.030365488,0.16406962,-0.12316763,-0.29578418,-0.071272016,-0.31029323,0.08579097,0.33615,-0.34214383,-0.121629834,0.18366468,-0.21792825,-0.086303495,-0.06829713,-0.3802223,-0.2501677,0.1201593,0.122185215,0.13566397,0.12027425,-0.32039115,0.0589432,-0.09392099,0.23609966,0.1201156,0.014856492,0.024307318,-0.17957695,-0.13688369,0.30291376,0.03539106,-0.29873484
rigidity_right,-0.06036853,0.23284839,0.05930902,-0.25916526,-0.28868324,-0.10184178,-0.17834982,0.11027355,0.099583656,-0.09570957,0.14271191,0.1405397,-0.12899747,0.025238404,0.075297914,0.22539206,-0.003239376,-0.1308359,0.0208475,-0.2988811,-0.10721537,0.052574083,0.0661864,-0.0402081,0.07853873,-0.09534445,-0.12398434,-0.08715571,0.22346094,-0.016037492,-0.19308467,0.19604802,0.072014734,0.028349893,0.14305402,0.24754849,0.09585995,0.040797796,-0.10322971,0.11222766,0.11757935,-0.013004018,0.0993695,0.00065116555,0.1604637,-0.032323565,-0.06886424,0.15055366,-0.096540764,-0.040140517
tremor_rest_left,-0.6227188,-0.029448917,0.054700654,0.24185677,0.019627066,0.091586,-0.3079569,-0.08329319,0.23338291,0.1947334,0.13457195,-0.08400121,-0.22937615,-0.100427695,0.20399407,0.055853773,-0.054079186,0.045868613,-0.14011972,0.14976826,0.13747862,0.011844881,0.031606413,-0.50924563,0.4728545,0.20695771,0.28521574,-0.21642995,0.089541554,-0.41142598,-0.047060907,0.06311964,-0.2925098,-0.037542604,-0.11877296,-0.10628244,0.06794819,0.19360287,-0.14915164,0.09248825,0.16765502,0.0063673905,0.11256803,0.1239251,0.02228499,0.025151713,-0.069683075,0.06532283,-0.23348652,-0.15122984
tremor_rest_right,0.11972407,0.019374229,0.18057504,-0.067249246,-0.0074081337,0.093458906,-0.14536443,0.21354806,0.07693935,0.23086326,0.042688217,0.23260678,-0.074149296,-0.060439087,0.004361139,0.6397063,-0.0586586,-0.1877948,-0.10010206,0.01294295,-0.014001925,-0.19350868,0.1374909,-0.057892986,-0.27863336,0.47601348,0.17596036,-0.23713721,-0.12369745,-0.0853342,-0.116272666,-0.09782051,-0.09772878,0.25685945,-0.21348526,-0.18683577,0.14661776,-0.22489406,-0.036835328,0.15780632,0.10857244,-0.17194434,0.03274957,-0.274071,-0.27441865,-0.21544611,-0.20514873,-0.06125667,-0.07043803,-0.25342602
tremor_postural_left,0.057155937,0.26274866,0.23609741,0.30606705,-0.157434,-0.06956024,0.17749533,0.021376874,-0.081295416,0.14802256,0.3562677,0.506044,-0.10471808,0.07952555,0.20648569,0.07042456,0.108053625,-0.111572534,0.115003414,-0.03592945,0.105051175,0.32090893,-0.24859424,-0.051904254,-0.16637471,0.08176319,0.115606375,0.31075138,0.09944708,-0.039931603,-0.042325534,0.2682239,-0.20104744,-0.26527467,0.088288926,-0.08052708,0.15477064,0.116560556,-0.26040295,-0.31198832,-0.2456244,-0.11135647,-0.052084845,0.39548722,-0.004776196,0.17847212,-0.12760553,0.18379025,0.45109648,-0.28923517
tremor_postural_right,0.01058534,0.12651525,-0.1655575,0.08444377,0.062524945,-0.2936853,0.20717241,-0.2043493,-0.061364006,0.014351099,0.023129981,0.23696426,-0.17881086,-0.17536889,-0.10897189,0.20853801,0.0055025634,0.23643497,0.17375435,-0.032873966,0.23262803,0.1870568,0.068525426,-0.4700957,-0.22311176,0.17393075,0.09836353,-0.017669227,-0.09043354,-0.027202936,-0.06092277,-0.020942334,0.3543743,-0.036925096,0.16474895,0.07467691,-0.07299968,-0.36895075,0.080907516,4.055704e-05,0.3645735,-0.07211274,0.037849113,-0.10180997,0.16295925,-0.19151904,0.2110095,-0.1683652,-0.080047734,0.22368823
bradykinesia_speed_left,0.184944,-0.036697887,-0.15015107,-0.008176601,0.10115121,0.105246715,0.09114127,0.018367961,-0.067643784,0.32837328,-0.15406762,-0.24423276,0.08177723,-0.19050908,0.087682486,-0.6293398,0.1265344,0.043400537,-0.07786628,-0.18954493,0.15985909,-0.5298186,0.222252,-0.039375905,0.3379696,-0.086298846,0.15886867,-0.29669118,0.19674021,-0.17957367,-0.38491234,-0.1384724,-0.095264964,0.13187054,-0.013454652,0.34106845,-0.20035252,-0.044359356,0.011386776,0.23232175,-0.04236148,-0.29648697,-0.11254961,-0.18822834,-0.060341023,0.34180787,-0.16669013,0.24901341,0.23016557,0.21873777
bradykinesia_speed_right,-0.19266222,-0.02968424,-0.12950276,0.006085615,-0.20710239,0.18564703,0.26874948,0.022519449,-0.09548402,-0.2096585,0.0010947477,0.03800246,-0.13282445,-0.023973646,0.0008131587,0.09710142,0.04365309,-0.1812388,0.08219728,-0.013671686,-0.10437033,-0.1745532,0.0013948185,-0.01020095,0.047991887,0.06493609,0.07504708,-0.05333044,-0.17671634,-0.08034809,-0.2454384,-0.05751859,0.05231958,0.022966634,-0.111441396,0.012710309,0.09982029,-0.04585348,0.050845668,0.18369234,0.17135128,0.17212944,0.08453599,-0.30479345,0.20607373,0.02125326,-0.15500437,-0.20997933,0.24833977,0.07662531
bradykinesia_amplitude_left,0.09558731,0.32351097,0.1493781,0.003081218,0.045351777,0.13425888,-0.20045026,-0.3530846,0.18508448,0.15067625,0.013158906,-0.2683942,-0.209608,-0.0042018215,-0.023997752,0.07007025,0.17695679,0.20655596,-0.024374628,0.17988488,-0.20832779,0.2408144,0.54369265,0.27918229,0.33177322,-0.087125205,-0.14572167,0.12671009,-0.09313901,0.038501326,0.051244073,-0.280701,0.1542528,-0.07263294,0.13064618,-0.1304462,-0.102178104,0.2671866,-0.24671528,-0.2705121,-0.055647496,0.051027652,0.282792,-0.073101655,-0.121521115,0.04476826,-0.039821938,0.08484448,0.34378272,0.027261112
bradykinesia_amplitude_right,0.27819723,0.3806931,-0.054963484,-0.25509396,0.17627893,-0.013893467,-0.034206983,0.037139025,-0.19751838,0.21520935,0.020135319,-0.019620277,-0.0615469,0.17710932,0.085891716,0.06249237,0.032056425,0.108936764,0.34413546,-0.031937677,0.052914564,0.12434393,-0.24250513,-0.25674394,-0.09740448,-0.39948785,-0.02769816,0.31212163,-0.18481907,0.34839526,-0.2777385,0.10944608,-0.20199724,0.10934785,0.15459152,0.042097107,-0.028921481,-0.14744551,0.2634445,-0.1210296,0.08837229,0.051509887,-0.10178512,-0.059273627,-0.0038906876,0.033625267,0.07938895,-0.14503029,-0.44987133,0.04585959
bradykinesia_rhythm_left,-0.14481936,-0.051638458,-0.15675898,0.105907604,0.146916,-0.2068805,0.05453797,0.093665645,-0.0352606,0.117152914,0.16449326,0.12941092,-0.06619193,-0.3622444,0.1453164,-0.14052665,0.16278073,-0.14421059,0.05557426,-0.09277238,0.06895005,0.024196269,0.1369908,0.12370975,0.014856991,-0.21842302,0.18997796,0.06644569,-0.25636432,-0.009220957,0.11244441,0.05206164,0.09924728,0.06051066,0.13750076,0.08290577,0.07942549,0.1349589,-0.0572291,-0.13051285,0.089625016,-0.07870168,0.03727595,0.071371965,-0.001807284,0.11106561,-0.08826599,-0.018151753,0.091248654,0.33824584
