Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.39458776,0.6370189
volume_sn_voxels_feature_1,0.47559083,0.7445362
volume_sn_voxels_feature_2,0.23241575,0.60986316
volume_sn_voxels_feature_3,0.27439255,0.7262226
volume_sn_voxels_feature_4,0.18817005,0.7547342
volume_sn_voxels_feature_5,-0.39780632,0.6063741
volume_sn_voxels_feature_6,-0.24716955,0.65213495
volume_sn_voxels_feature_7,-0.34211913,0.71139055
volume_sn_voxels_feature_8,-0.2856407,0.84596115
volume_sn_voxels_feature_9,-0.10227863,0.8568091
volume_sn_voxels_feature_10,0.024006616,0.8109752
volume_sn_voxels_feature_11,0.45781127,0.6489649
volume_sn_voxels_feature_12,0.26811895,0.6297072
volume_sn_voxels_feature_13,0.031680543,0.64993286
volume_sn_voxels_feature_14,0.1289641,0.70807683
volume_sn_voxels_feature_15,-0.18834396,0.63457185
volume_sn_voxels_feature_16,-0.100196846,0.7183524
volume_sn_voxels_feature_17,-0.3173083,0.751685
volume_sn_voxels_feature_18,-0.23864055,0.7325709
volume_sn_voxels_feature_19,-0.4289804,0.7890606
volume_sn_voxels_feature_20,-0.4210145,0.8383531
volume_sn_voxels_feature_21,-0.33937657,0.8647631
volume_sn_voxels_feature_22,-0.18279749,0.7741494
volume_sn_voxels_feature_23,0.086747505,0.8352745
volume_sn_voxels_feature_24,0.144306,1.0096693
volume_sn_voxels_feature_25,0.42728603,0.7737555
volume_sn_voxels_feature_26,-0.4666643,0.8954015
volume_sn_voxels_feature_27,0.079982154,0.8052193
volume_sn_voxels_feature_28,0.002374882,0.9563796
volume_sn_voxels_feature_29,0.13938466,0.76720434
volume_sn_voxels_feature_30,0.1594382,0.98799247
volume_sn_voxels_feature_31,0.16087891,0.9146069
volume_sn_voxels_feature_32,0.08112083,0.7508149
volume_sn_voxels_feature_33,0.26767695,1.1135057
volume_sn_voxels_feature_34,-1.098663,0.6572422
volume_sn_voxels_feature_35,-1.0870253,0.48028517
volume_sn_voxels_feature_36,0.05718174,1.2331976
volume_sn_voxels_feature_37,-0.6224481,1.1133364
volume_sn_voxels_feature_38,0.19313985,0.94453585
volume_sn_voxels_feature_39,0.16082804,1.0226808
volume_sn_voxels_feature_40,0.02106672,1.0247065
volume_sn_voxels_feature_41,-0.23192036,1.0610048
volume_sn_voxels_feature_42,-0.5716943,0.9223586
volume_sn_voxels_feature_43,-0.68369776,0.9258981
volume_sn_voxels_feature_44,-0.53706884,1.0909168
volume_sn_voxels_feature_45,0.18828253,1.0997914
volume_sn_voxels_feature_46,-1.4461398,0.32140577
volume_sn_voxels_feature_47,0.2887061,1.1579025
volume_sn_voxels_feature_48,-0.083802685,1.222341
volume_sn_voxels_feature_49,-1.3695347,0.16879405
volume_sn_voxels_feature_50,0.23072831,1.0402843
volume_sn_voxels_feature_51,0.3066461,1.2042499
volume_sn_voxels_feature_52,0.24367838,1.2854954
volume_sn_voxels_feature_53,-1.1520828,0.72192967
volume_sn_voxels_feature_54,0.17718036,1.1072315
