Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.61587435,-0.36467987
volume_sn_voxels_feature_1,0.8142574,-0.47277048
volume_sn_voxels_feature_2,0.43357968,-0.41539177
volume_sn_voxels_feature_3,0.66856265,-0.48151395
volume_sn_voxels_feature_4,0.40449038,-0.54358214
volume_sn_voxels_feature_5,-0.049153607,-0.7392494
volume_sn_voxels_feature_6,0.07635455,-0.67775995
volume_sn_voxels_feature_7,0.04529027,-0.72546244
volume_sn_voxels_feature_8,0.12446753,-0.8854661
volume_sn_voxels_feature_9,0.22739926,-0.78197813
volume_sn_voxels_feature_10,0.3288759,-0.7242241
volume_sn_voxels_feature_11,0.81226856,-0.3667816
volume_sn_voxels_feature_12,0.5544543,-0.45329404
volume_sn_voxels_feature_13,0.3762211,-0.607278
volume_sn_voxels_feature_14,0.40074447,-0.5821466
volume_sn_voxels_feature_15,0.25185007,-0.6661984
volume_sn_voxels_feature_16,0.2855638,-0.6848924
volume_sn_voxels_feature_17,0.055205986,-0.82808375
volume_sn_voxels_feature_18,0.049040407,-0.76004833
volume_sn_voxels_feature_19,-0.0032700058,-0.90488046
volume_sn_voxels_feature_20,0.06521518,-0.94845825
volume_sn_voxels_feature_21,0.15835579,-0.95026636
volume_sn_voxels_feature_22,0.37146762,-0.7329151
volume_sn_voxels_feature_23,0.51164263,-0.7157369
volume_sn_voxels_feature_24,0.7000733,-0.8101403
volume_sn_voxels_feature_25,0.673921,-0.4931114
volume_sn_voxels_feature_26,0.076966405,-0.97891754
volume_sn_voxels_feature_27,0.46540737,-0.7032477
volume_sn_voxels_feature_28,0.57935536,-0.92363375
volume_sn_voxels_feature_29,0.5289865,-0.60810196
volume_sn_voxels_feature_30,0.61983824,-0.8263816
volume_sn_voxels_feature_31,0.6442522,-0.70793575
volume_sn_voxels_feature_32,0.61126935,-0.6358264
volume_sn_voxels_feature_33,0.7180203,-0.8745517
volume_sn_voxels_feature_34,-0.61986446,-1.0502639
volume_sn_voxels_feature_35,-0.7743336,-0.8805696
volume_sn_voxels_feature_36,0.72126144,-1.0616986
volume_sn_voxels_feature_37,-0.018650683,-1.2768195
volume_sn_voxels_feature_38,0.6280871,-0.69254273
volume_sn_voxels_feature_39,0.6567617,-0.8165375
volume_sn_voxels_feature_40,0.50855225,-0.8901072
volume_sn_voxels_feature_41,0.3112094,-1.0600584
volume_sn_voxels_feature_42,-0.042636115,-1.0852512
volume_sn_voxels_feature_43,-0.16787863,-1.1354424
volume_sn_voxels_feature_44,0.16552135,-1.2269425
volume_sn_voxels_feature_45,0.8345357,-0.87411433
volume_sn_voxels_feature_46,-1.2167479,-0.9184357
volume_sn_voxels_feature_47,0.80878824,-0.9012736
volume_sn_voxels_feature_48,0.62434465,-1.1173182
volume_sn_voxels_feature_49,-1.0615646,-0.7584555
volume_sn_voxels_feature_50,0.7404856,-0.8190127
volume_sn_voxels_feature_51,0.86962944,-0.94317496
volume_sn_voxels_feature_52,0.8161128,-1.0434527
volume_sn_voxels_feature_53,-0.60520065,-1.1419456
volume_sn_voxels_feature_54,0.7157132,-0.9379909
volume_sn_voxels_feature_55,0.66648954,-0.9131782
volume_sn_voxels_feature_56,0.35615125,-0.9600205
volume_sn_voxels_feature_57,0.22579016,-1.1761252
volume_sn_voxels_feature_58,-0.1725936,-1.1849815
volume_sn_voxels_feature_59,-0.6543809,-1.085248
volume_sn_voxels_feature_60,0.42965716,-0.7888484
volume_sn_voxels_feature_61,0.3098247,-1.048008
volume_sn_voxels_feature_62,-0.0080484385,-1.0872015
volume_sn_voxels_feature_63,-0.31780347,-1.0907688
volume_sn_voxels_feature_64,-0.017169844,-1.2021666
volume_sn_voxels_feature_65,0.54859376,-1.1169944
volume_sn_voxels_feature_66,0.3937524,-1.3449578
volume_sn_voxels_feature_67,-1.2475103,-0.8191755
volume_sn_voxels_feature_68,0.78224266,-1.0560224
volume_sn_voxels_feature_69,0.62506104,-1.1311183
volume_sn_voxels_feature_70,0.4218538,-1.208648
volume_sn_voxels_feature_71,-1.2820017,-0.8320345
volume_sn_voxels_feature_72,-1.2635815,-0.786085
volume_sn_voxels_feature_73,0.819781,-0.89193887
volume_sn_voxels_feature_74,1.0096979,-1.1110474
volume_sn_voxels_feature_75,0.4889056,-0.9797404
volume_sn_voxels_feature_76,0.35872364,-1.0723686
volume_sn_voxels_feature_77,-1.2414157,-0.6674334
volume_sn_voxels_feature_78,0.6581849,-0.82102597
volume_sn_voxels_feature_79,0.6298375,-0.9054965
volume_sn_voxels_feature_80,0.4297033,-0.99697065
volume_sn_voxels_feature_81,0.30889902,-1.1337246
volume_sn_voxels_feature_82,-0.7001794,-1.1639313
volume_sn_voxels_feature_83,0.52643055,-0.9659358
volume_sn_voxels_feature_84,0.3722847,-0.9880245
volume_sn_voxels_feature_85,0.19786604,-1.0691907
volume_sn_voxels_feature_86,-0.1357643,-1.1990732
volume_sn_voxels_feature_87,-0.38263547,-1.1939471
volume_sn_voxels_feature_88,-0.58687514,-1.0843397
volume_sn_voxels_feature_89,-0.07590476,-1.0076354
volume_sn_voxels_feature_90,-0.13174495,-1.1851681
volume_sn_voxels_feature_91,-0.36868584,-1.0221541
volume_sn_voxels_feature_92,-0.5627077,-0.9275111
volume_sn_voxels_feature_93,-1.5175011,-0.9941142
volume_sn_voxels_feature_94,-1.0329503,-0.85135174
volume_sn_voxels_feature_95,-1.634368,-1.0150946
volume_sn_voxels_feature_96,-1.41093,-0.84415936
volume_sn_voxels_feature_97,0.38978896,-1.0877959
volume_sn_voxels_feature_98,-1.3492427,-0.96262515
volume_sn_voxels_feature_99,-1.323457,-0.87111247
volume_sn_voxels_feature_100,-1.3267053,-0.74274546
volume_sn_voxels_feature_101,0.64237773,-0.9796403
volume_sn_voxels_feature_102,0.4576215,-0.9558219
volume_sn_voxels_feature_103,0.130471,-1.1607052
volume_sn_voxels_feature_104,-1.1490813,-0.9970038
volume_sn_voxels_feature_105,-1.3098276,-0.8179127
