Feature,Factor_0,Factor_1
rigidity_left,0.061937768,-0.05622412
rigidity_right,-0.038980164,-0.04145146
tremor_rest_left,-0.12478051,0.11257761
tremor_rest_right,0.31872857,0.24673651
tremor_postural_left,0.080309846,-0.030578203
tremor_postural_right,0.13855974,0.19230928
bradykinesia_speed_left,0.03983955,0.322577
bradykinesia_speed_right,-0.057080057,0.040855713
bradykinesia_amplitude_left,0.1170623,0.37390733
bradykinesia_amplitude_right,-0.012860824,0.07567241
bradykinesia_rhythm_left,-0.014201315,-0.056832474
bradykinesia_rhythm_right,0.10686025,0.051889587
mirrormovement_left,-0.07428266,-0.2227155
mirrormovement_right,-0.012753723,-0.24999411
