experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sgfa_parameter_comparison_20251005_235604,sgfa_parameter_comparison,completed,3.794405,3.8 seconds,2025-10-05 23:56:04,2025-10-05 23:56:08,2000,4,"[5, 10, 15]",5
