Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9
volume_sn_voxels::v32,0.00049194996,-0.0007944092,-4.299662e-05,0.0005521425,0.0009876215,-0.00024645112,-2.909668e-05,0.0005882645,-0.00059019355,7.534492e-05
volume_sn_voxels::v33,0.0005125993,-0.00061524526,9.630658e-05,0.00048681168,0.0009640844,-0.00019512125,0.00010745246,0.0007957509,-0.0006179737,-5.4710352e-05
volume_sn_voxels::v34,0.00041935372,-0.00040917363,-8.989702e-05,5.191601e-05,0.00044891602,0.00018168305,-9.9852004e-05,-0.0010232984,-0.00044314627,0.00020048728
volume_sn_voxels::v35,0.0003628199,-0.00042265767,-0.00016235387,9.6920274e-05,0.00039630051,1.7260667e-05,-6.5570704e-05,-0.0007744129,-0.00038242262,5.1433344e-05
volume_sn_voxels::v36,0.00038075348,-0.0005221254,-0.0002015815,0.00019955492,0.00046444184,-0.00010389381,-9.082127e-05,-0.00057462964,-0.0003345689,-3.9318543e-06
volume_sn_voxels::v37,0.00041979857,-0.0006302558,-0.00020828526,0.0003023099,0.00058511214,-0.00018847622,-0.00010239736,-0.00032998846,-0.00032584954,2.8911423e-05
volume_sn_voxels::v38,0.00044965488,-0.0006967958,-0.00018406683,0.00041679863,0.000758642,-0.00022140463,-0.00015500287,-3.398506e-05,-0.0003166351,7.589627e-05
volume_sn_voxels::v39,0.000500164,-0.00076256384,-0.0001599789,0.00049777975,0.0009421542,-0.00022878282,-0.00015532733,0.00022808815,-0.00041961754,7.116378e-05
volume_sn_voxels::v40,0.00047893118,-0.00072443916,-9.120833e-05,0.00055459404,0.0009666324,-0.00017715171,-8.846673e-05,0.000432955,-0.00048590646,6.334051e-06
volume_sn_voxels::v41,0.000356624,-0.00036979938,7.9375546e-05,2.0366444e-05,0.00045315395,0.00019406504,-6.8626316e-05,-0.00095081463,-0.000274962,0.00017806562
volume_sn_voxels::v42,0.00042372604,-0.0004909571,-1.303851e-05,9.966266e-05,0.00053310406,6.532099e-05,-0.000100028476,-0.0009085104,-0.00024413453,9.095643e-05
volume_sn_voxels::v43,0.00045517058,-0.00058161013,-0.00011445149,0.00019171805,0.0005756673,-3.4362714e-05,-0.00012778073,-0.0007047637,-0.00017536324,2.949241e-05
volume_sn_voxels::v44,0.00042766982,-0.0006047847,-0.00014067753,0.00027099918,0.00062001264,-0.000106082225,-0.00012265496,-0.0004435021,-0.00017512008,-7.71153e-06
volume_sn_voxels::v45,0.00051259977,-0.0007161781,-0.00020005563,0.000435883,0.0008397609,-0.00015675127,-0.00016156331,-0.00021782599,-0.00024430433,-5.1848852e-05
volume_sn_voxels::v46,0.00041537112,-0.00064647314,-0.00016056566,0.00045375118,0.00082781236,-0.00010996258,-0.00014385453,3.7938502e-05,-0.00031186698,-9.62733e-05
volume_sn_voxels::v47,0.00041346197,-0.0005437691,-0.000113435504,0.00047879133,0.00087833946,-4.5112585e-05,-9.7677526e-05,0.0003144921,-0.00037067756,-0.00017079865
volume_sn_voxels::v48,0.0002965277,-0.0003219348,0.00019813326,4.8840164e-05,0.00045331186,0.0002838895,-1.1397854e-05,-0.0009408726,-0.00018146745,0.00015771405
volume_sn_voxels::v49,0.0003665113,-0.0004122364,0.000121046076,0.00011728999,0.00050540315,0.00018274781,-6.903868e-05,-0.00084218476,-7.051128e-05,0.00011058309
volume_sn_voxels::v50,0.0004466362,-0.00051722926,1.54915e-05,0.0002462807,0.00061238534,0.00010351687,-9.478618e-05,-0.0007706924,-2.7656504e-05,4.6016787e-05
volume_sn_voxels::v51,0.00045160705,-0.00055790955,-8.923129e-05,0.00034826208,0.0006702979,3.791097e-05,-9.912342e-05,-0.00054119923,-3.5765384e-05,-3.3885768e-05
volume_sn_voxels::v52,0.00047032614,-0.0005847248,-0.00015472404,0.0004501864,0.00081432087,1.9337129e-05,-0.00014129464,-0.00030906286,-0.00013900871,-0.00014257632
volume_sn_voxels::v53,0.0004466331,-0.00053726166,-0.00016176653,0.00054219685,0.0008932662,4.4463486e-05,-0.00014630846,-3.7580856e-05,-0.00028770784,-0.00027147515
volume_sn_voxels::v54,0.00031304336,-0.00022458492,0.00016996612,0.00030952875,0.0005219995,0.0004596199,-8.910816e-05,-0.000835916,2.172591e-05,0.00014304329
volume_sn_voxels::v55,0.0003943406,-0.00033664593,0.000108654305,0.00044281688,0.00062659493,0.00038765703,-0.00011126578,-0.0007152887,0.00012088763,0.00010717176
volume_sn_voxels::v56,0.0004746162,-0.00039242202,2.2794725e-07,0.00059079303,0.00073811767,0.00033217532,-0.0001604928,-0.00054789614,7.718325e-05,-1.239596e-05
volume_sn_voxels::v57,0.00045135617,-0.0004010089,-8.213413e-05,0.0006104766,0.00085821655,0.00031574146,-0.00016579301,-0.00026464602,-6.111456e-05,-0.00016793708
volume_sn_voxels::v58,0.00029752753,5.5789973e-05,0.0001566392,0.0009499549,0.00080385245,0.0009952538,-0.0003138168,-0.0006798366,0.00018989846,0.00022341826
volume_sn_voxels::v59,0.00012632641,-4.6251214e-05,0.00046996094,0.0003128005,0.00022909575,2.1525466e-06,0.0011570591,0.00033593512,0.00013784714,-0.00038648015
volume_sn_voxels::v60,0.00016141644,-0.00015842855,0.0004401309,0.00034254199,0.00022493307,-9.364212e-05,0.0009650427,0.00022379472,8.2190556e-05,-0.00024788282
volume_sn_voxels::v61,0.00018191348,-1.6618723e-06,0.00069294765,0.0003653223,0.0004122362,-7.484469e-05,0.0011806438,0.00024220903,-5.5411816e-05,-0.00023937256
volume_sn_voxels::v62,0.00019881823,-0.0003632884,0.00017285296,0.00032859607,0.00020375455,-0.00015628336,0.0008706019,0.0004077432,-2.9313418e-05,-0.0002938125
volume_sn_voxels::v63,0.00021026249,-0.00028770784,0.00040082764,0.00040656267,0.0003628576,-0.00020384799,0.00095645466,0.00039725393,-9.166794e-05,-0.0002115674
volume_sn_voxels::v64,0.00022769008,-0.0001440909,0.00054103404,0.00031302817,0.00037027613,-0.00015893414,0.0008481594,0.0002539155,-0.00016105172,-0.00014126305
volume_sn_voxels::v65,0.00021765521,-0.00040739536,-2.485866e-05,0.00033338042,0.00023498411,-0.00018003125,0.00063643657,0.0005305407,-0.00023736572,-0.00035095535
volume_sn_voxels::v66,0.00029538522,-0.00046592092,0.00010662899,0.00044964437,0.00044992295,-0.000233733,0.0007471016,0.0007300688,-0.00034880618,-0.00036047644
volume_sn_voxels::v67,0.00039075283,-0.00042369653,0.00032067648,0.0004907025,0.0006035254,-0.00032972943,0.00086931774,0.0008150181,-0.00041169795,-0.0002637641
volume_sn_voxels::v68,0.0003373791,-0.00027062584,0.00050358684,0.00032092535,0.00046424667,-0.00028889728,0.0007715287,0.00049654074,-0.00035948135,-0.0001299353
volume_sn_voxels::v69,0.0002894389,-0.00044935223,-0.00014976654,0.00031685832,0.00029755023,-0.00021680626,0.00043911528,0.00040239128,-0.00038331852,-0.00029637414
volume_sn_voxels::v70,0.00030184188,-0.0004661542,-8.000798e-05,0.00034730803,0.00044827012,-0.00021824136,0.00033092048,0.00058314065,-0.0004122355,-0.00026121977
volume_sn_voxels::v71,0.00034308786,-0.00048526074,4.4767594e-06,0.0004417239,0.0006281084,-0.00024738812,0.00036119155,0.0007705674,-0.00052481866,-0.00024819525
volume_sn_voxels::v72,0.00045947637,-0.00052165764,0.00020012297,0.0005106903,0.00080261315,-0.00032525792,0.0005529593,0.0009994492,-0.00068999,-0.00023100694
volume_sn_voxels::v73,0.00040935646,-0.0003433889,0.00041340693,0.00034475734,0.0006542552,-0.00031683975,0.0005831719,0.0007658242,-0.0005913996,-0.00014451456
volume_sn_voxels::v74,0.0003002435,-0.00039072207,-0.00025477697,0.00021847329,0.00014492714,-0.00012187779,0.00033252558,-0.00010578376,-0.0003195517,-0.00018667539
volume_sn_voxels::v75,0.0003170779,-0.00048032642,-0.00024666695,0.00028689648,0.0003051123,-0.00020479436,0.00025606737,8.670864e-05,-0.00039769366,-0.00013634007
volume_sn_voxels::v76,0.00032855893,-0.0005307621,-0.00018262248,0.00030730607,0.00047631087,-0.0002432054,0.00013164157,0.0003256626,-0.00041987776,-4.9887334e-05
volume_sn_voxels::v77,0.0004055465,-0.0005736449,-0.00012246506,0.00038260024,0.00064265815,-0.00026878537,7.693029e-05,0.0006213212,-0.0005216163,-6.336061e-06
volume_sn_voxels::v78,0.00043517494,-0.0005863476,-2.9146824e-05,0.00043700042,0.00079729425,-0.00026616364,7.136639e-05,0.00084302656,-0.0005879426,-1.6396956e-05
volume_sn_voxels::v79,0.0004658731,-0.00054185407,9.6190095e-05,0.000442769,0.00083067897,-0.00027872864,0.00017941829,0.0009183673,-0.0006623538,-6.6539775e-05
volume_sn_voxels::v80,0.00037401498,-0.00035542858,-0.0002713255,0.00016020983,0.0002205153,2.2139955e-05,0.0001957474,-0.00050386536,-0.00028125345,-1.3821565e-05
volume_sn_voxels::v81,0.00036287712,-0.00044541864,-0.00028441762,0.00020274952,0.0002768081,-0.0001289845,0.00010548609,-0.0002900742,-0.00031280614,1.0425142e-05
volume_sn_voxels::v82,0.00043058328,-0.0005895017,-0.0002861072,0.00029961352,0.00048924464,-0.00023605482,1.6241118e-05,-2.69685e-05,-0.00035638164,0.00010870601
volume_sn_voxels::v83,0.00042123112,-0.00064086926,-0.00020573306,0.00033156938,0.0006656292,-0.00026108554,-8.982835e-05,0.00029283913,-0.0003637651,0.00021741171
volume_sn_voxels::v84,0.0005197983,-0.0007763197,-0.00013883841,0.0004725953,0.0009311907,-0.0003292572,-0.00019026399,0.0006370525,-0.0004975237,0.00031764858
volume_sn_voxels::v85,0.00047115367,-0.00068319624,-6.491062e-05,0.0004524783,0.00093331985,-0.00028850592,-0.00016042769,0.0007939099,-0.0005214791,0.00025199068
volume_sn_voxels::v86,0.0005726815,-0.00066705997,3.4979937e-05,0.0005015859,0.00096193666,-0.00027687283,1.1565738e-05,0.000923254,-0.0006385222,9.2518734e-05
volume_sn_voxels::v87,0.00039906782,-0.00027060404,-0.00015603776,7.9196645e-05,0.00027253013,0.00024089591,2.6813595e-06,-0.0007629644,-0.00030772205,0.00023915748
volume_sn_voxels::v88,0.00043870043,-0.00041697358,-0.00025129432,9.7140466e-05,0.00033736223,1.5228623e-05,-3.7423662e-05,-0.0006599425,-0.0002614768,0.00015521233
volume_sn_voxels::v89,0.00045554942,-0.0005639397,-0.0002649508,0.00015163235,0.0004566042,-0.00013148838,-0.00010819812,-0.0004315348,-0.0002352226,0.0001638295
volume_sn_voxels::v90,0.00048084068,-0.0005980754,-0.0002123464,0.00022539025,0.0005750655,-0.00023856299,-0.00018132504,-0.00011802963,-0.00020446876,0.00030166
volume_sn_voxels::v91,0.000605254,-0.00084633863,-0.0002296947,0.00038958748,0.00094316003,-0.0003483979,-0.0003058901,0.00027442497,-0.00028873005,0.00049749675
volume_sn_voxels::v92,0.0006691178,-0.00096767873,-0.00018462489,0.0005264289,0.0012045661,-0.000386523,-0.0004043609,0.00062848075,-0.0003919639,0.00058074866
volume_sn_voxels::v93,0.0006186046,-0.0008784171,-0.00010162964,0.00051403925,0.0011634631,-0.00029509686,-0.0003157379,0.0007653174,-0.00047115373,0.0004295782
volume_sn_voxels::v94,0.0006242161,-0.000748054,-3.3211003e-05,0.000497353,0.0011536927,-0.0002651001,-0.00010801396,0.0008801547,-0.0006065388,0.00018143655
volume_sn_voxels::v95,0.0003808134,-0.00025987634,0.000121520294,3.371743e-05,0.00044219045,0.00044445516,-0.00010353868,-0.0010493358,-0.00043089475,0.00045421848
volume_sn_voxels::v96,0.00041181289,-0.0003221,-3.275564e-06,-2.4764802e-05,0.00035064595,0.00019371328,-0.00012003425,-0.0008577766,-0.00021089303,0.00028473852
volume_sn_voxels::v97,0.00043232326,-0.00040817543,-0.00010525117,-5.813432e-06,0.0004159874,6.491234e-06,-0.00017074087,-0.00068080967,-9.7826436e-05,0.00023295535
volume_sn_voxels::v98,0.0005057445,-0.00055729225,-0.0001592725,9.260978e-05,0.0005559573,-0.00012302685,-0.00024821627,-0.0004971967,-3.9763796e-05,0.0002583719
volume_sn_voxels::v99,0.00050686667,-0.0006922299,-0.000199793,0.00019907953,0.0007213305,-0.00022218084,-0.00030356695,-0.0002221042,-2.2750752e-05,0.00034880746
volume_sn_voxels::v100,0.00070751837,-0.000961285,-0.00022373683,0.00039319776,0.001084597,-0.00031373993,-0.00043683677,0.0001202814,-9.55463e-05,0.0005240804
volume_sn_voxels::v101,0.00072574575,-0.0009746747,-0.0002435705,0.00048923725,0.001198514,-0.00032679917,-0.00044891614,0.0003862504,-0.00022086322,0.00053467724
volume_sn_voxels::v102,0.000675564,-0.0008368268,-0.00022586195,0.00048304777,0.0011720709,-0.00024295345,-0.0003425553,0.0005838044,-0.00037836653,0.00037641224
volume_sn_voxels::v103,0.00032298703,-0.00026407785,0.00029355424,-9.580003e-05,0.00038314177,0.0003447543,-7.108844e-05,-0.00091967755,-0.00024166386,0.00034684665
volume_sn_voxels::v104,0.0003743799,-0.00034111057,0.00021918993,-0.00010429657,0.00041454745,0.00019085404,-0.00015258594,-0.00082310935,-7.468438e-05,0.00028068238
volume_sn_voxels::v105,0.00046662954,-0.00046987485,0.000110905574,-6.109333e-05,0.0004682133,5.5159646e-05,-0.00024197492,-0.00075804675,7.722861e-05,0.0002645714
volume_sn_voxels::v106,0.0005567831,-0.0006264481,-1.8712053e-05,4.6231427e-05,0.00062513363,-8.020956e-05,-0.00029690735,-0.0006045906,0.00017917975,0.00030064487
volume_sn_voxels::v107,0.0005398212,-0.00068951305,-0.00011738067,0.00016034405,0.00070282444,-0.00013848639,-0.00031429375,-0.00032806417,0.00017919691,0.0003083335
volume_sn_voxels::v108,0.00066841865,-0.0008331464,-0.00023142564,0.00030763267,0.0009260962,-0.00022197432,-0.00037646314,-0.00015235921,9.238715e-05,0.0003532728
volume_sn_voxels::v109,0.00063084665,-0.0007882114,-0.00026249854,0.00038938652,0.0010281522,-0.00020719283,-0.0003366645,5.9664566e-05,-9.0363734e-05,0.00025289104
volume_sn_voxels::v110,0.000587616,-0.0006829703,-0.0002916051,0.0004604177,0.0010563777,-0.000120518234,-0.00027274643,0.00028625768,-0.00026037463,7.468437e-05
volume_sn_voxels::v111,0.00028545392,-0.00024869447,0.000480931,-0.00017582523,0.0003786237,0.00037072483,-3.88401e-05,-0.00091936276,-0.00018308095,0.00025995047
volume_sn_voxels::v112,0.00035118652,-0.00032657842,0.00038938655,-0.0001353356,0.0003986921,0.00025972523,-0.000114801755,-0.00075385434,3.9132687e-05,0.00023293373
volume_sn_voxels::v113,0.00042325177,-0.00044182487,0.00029160533,-7.433081e-05,0.00046905284,0.00016795912,-0.00018408535,-0.00071760674,0.0002384424,0.0002510489
volume_sn_voxels::v114,0.0005636538,-0.00061357237,0.00016335277,3.0619005e-05,0.0006397757,6.3951346e-05,-0.00026455874,-0.00064945174,0.00040630947,0.00025782158
volume_sn_voxels::v115,0.0005658792,-0.0006414579,-1.6311129e-05,0.00014671603,0.0007251626,-1.3871618e-05,-0.00026328236,-0.00048083838,0.0003843271,0.00021312389
volume_sn_voxels::v116,0.00061127363,-0.00066616834,-0.00020917892,0.00028992206,0.0008688798,-5.2988948e-05,-0.0002629074,-0.00032322557,0.00024867174,0.00011007334
volume_sn_voxels::v117,0.00052275264,-0.00058590254,-0.00029728815,0.00037581037,0.00086118915,-8.652269e-06,-0.00023248224,-0.00012369391,5.7179677e-06,-2.8597204e-05
volume_sn_voxels::v118,0.0004897125,-0.00049147353,-0.0003231298,0.0004942962,0.0008950741,9.177878e-05,-0.00017249788,9.7382464e-05,-0.00021219921,-0.00019144853
volume_sn_voxels::v119,0.0002686301,-0.00014699266,0.0006112978,-0.000107591244,0.00045872718,0.0005162667,1.3634652e-05,-0.0010306431,-0.0002184135,0.00021719276
volume_sn_voxels::v120,0.00032756984,-0.0002730057,0.0005571168,-5.0098206e-05,0.00046079222,0.0004617847,-8.470234e-05,-0.0008754676,9.173232e-05,0.00022159834
volume_sn_voxels::v121,0.0004162754,-0.00037520824,0.00045060052,3.412382e-05,0.00050306035,0.00038264715,-0.00016236262,-0.000689985,0.0003583556,0.00022731745
volume_sn_voxels::v122,0.00046901632,-0.00041818703,0.00026919247,0.00011388429,0.000537837,0.0002793625,-0.00017106709,-0.0005558311,0.0004965407,0.00021626642
volume_sn_voxels::v123,0.00056695094,-0.000505261,9.2160924e-05,0.00026878194,0.00073184527,0.000260921,-0.00021121197,-0.00048495564,0.0005639313,0.00014468707
volume_sn_voxels::v124,0.0005714079,-0.0005134114,-0.00013733114,0.00044377166,0.0008201581,0.00023992397,-0.00021791982,-0.00035208926,0.000364049,-1.4448895e-05
volume_sn_voxels::v125,0.0002580426,4.5099045e-05,0.0006274803,0.00041169525,0.00064527855,0.0009823631,-0.00019514609,-0.0009075614,9.7706354e-05,0.00026694505
volume_sn_voxels::v126,0.0003739003,-5.5513396e-05,0.0005425968,0.00050397246,0.0006747175,0.00096956856,-0.00026362177,-0.00075051625,0.00044960502,0.00026240805
volume_sn_voxels::v127,0.0003850607,-0.00011884148,0.00032336556,0.0005019218,0.00066856085,0.00073279906,-0.00024034572,-0.0004850916,0.00058257027,0.00021210297
volume_sn_voxels::v128,0.00042463993,-0.00017714543,0.00012835355,0.0006093589,0.00076150254,0.0007019298,-0.00025415863,-0.00036547938,0.00059664313,9.441005e-05
volume_sn_voxels::v129,0.00010947565,0.00065744965,0.00039953337,0.0015441985,0.0009797155,0.0019415243,-0.0006199194,-0.0007165532,0.00034332386,0.00042316588
volume_sn_voxels::v130,0.00020846362,0.00039886235,0.0002462633,0.0012102728,0.00081884954,0.0014181802,-0.00048571295,-0.000391244,0.00051069487,0.00024415925
volume_sn_voxels::v131,0.00017097271,-0.00016382127,0.00041252188,0.0003505303,0.00027697676,-5.9449638e-05,0.0010639463,0.0002729904,0.00012111591,-0.0002567769
volume_sn_voxels::v132,0.00024535556,-0.0003535075,0.00017568268,0.00036496678,0.00029753035,-0.00016129237,0.0009457423,0.0005556522,-2.0171772e-05,-0.00030558946
volume_sn_voxels::v133,0.00027634465,-0.0002557999,0.00040553228,0.00044277727,0.00047202126,-0.00020705571,0.0011015588,0.000499735,-8.209374e-05,-0.00025549694
volume_sn_voxels::v134,0.00023200664,-0.00010715855,0.0005846105,0.00035311456,0.00041718694,-0.00015386271,0.00096978986,0.00028545482,-0.00014758363,-0.00017312467
volume_sn_voxels::v135,0.0003511895,-0.00040362577,4.7653888e-05,0.0004181976,0.0005747158,-0.00021587753,0.00073382765,0.000867735,-0.00030992948,-0.00035619343
volume_sn_voxels::v136,0.00036602144,-0.0003617345,0.00028278545,0.00046233615,0.00070765166,-0.0002672895,0.0008344593,0.0008615001,-0.00038581924,-0.00030477258
volume_sn_voxels::v137,0.00034976428,-0.00021754725,0.00049878075,0.00036478037,0.00057186256,-0.00026607653,0.0008215724,0.0005468989,-0.00038164956,-0.0001663059
volume_sn_voxels::v138,0.0004253921,-0.0005304136,-0.00015601571,0.0003738889,0.0006461073,-0.00025271898,0.00037426566,0.00082536164,-0.00040791582,-0.00024683576
volume_sn_voxels::v139,0.00041120825,-0.0004951398,-4.0681894e-05,0.00040746244,0.00076389464,-0.00024850413,0.00031755833,0.0009651983,-0.00050452934,-0.00021206116
volume_sn_voxels::v140,0.00045629087,-0.00042677196,0.00011582981,0.00041932397,0.0008329244,-0.00026028295,0.00044010972,0.0010159494,-0.00059210847,-0.00020816257
volume_sn_voxels::v141,0.00044207167,-0.00030153987,0.00039982513,0.00036883453,0.0007344332,-0.000305116,0.00057331665,0.00084069243,-0.0005892171,-0.00015223761
volume_sn_voxels::v142,0.00040406108,-0.0005148099,-0.00020718393,0.00029331585,0.0005338875,-0.00024471345,9.660659e-05,0.00041003613,-0.00029589375,1.566e-05
volume_sn_voxels::v143,0.00043539662,-0.0005661345,-0.0001556568,0.0003505295,0.0007262311,-0.00026607653,-1.8133493e-05,0.00069808913,-0.0003824244,4.786068e-05
volume_sn_voxels::v144,0.00045839656,-0.00059286144,-0.00012041356,0.00038056672,0.00088247337,-0.00027227262,-3.0327103e-05,0.00095209206,-0.0005490131,2.1651134e-05
volume_sn_voxels::v145,0.0005513859,-0.00052500056,6.5196423e-06,0.00040216275,0.00093324453,-0.0002777362,8.703963e-05,0.0010343898,-0.0006636422,-3.744155e-05
volume_sn_voxels::v146,0.0005073548,-0.00038574944,0.0002282648,0.0002874655,0.0008020628,-0.0003006458,0.00030018855,0.0008894362,-0.00063001725,-9.213337e-05
volume_sn_voxels::v147,0.00044488572,-0.00027697277,-0.00021901992,9.3814684e-05,0.00015672977,1.750878e-05,0.00021124027,-0.0003640035,3.6269516e-06,5.5909073e-05
volume_sn_voxels::v148,0.00045490288,-0.00042598628,-0.00027125023,0.00014568385,0.0003139794,-0.00011158996,0.0001104315,-0.00021863625,-7.347248e-05,9.0479836e-05
volume_sn_voxels::v149,0.0005000496,-0.0005847266,-0.00029055524,0.00025549167,0.0005527939,-0.00024328378,-3.3137538e-05,5.52519e-05,-0.00015568551,0.00022504716
volume_sn_voxels::v150,0.0005973473,-0.000794895,-0.00027259445,0.00033347617,0.00085597637,-0.00032590356,-0.00020766933,0.00044817373,-0.00026227863,0.00038534333
volume_sn_voxels::v151,0.0005682241,-0.00075950706,-0.00019586811,0.00039075373,0.00091656065,-0.00032925495,-0.00030469426,0.00071716506,-0.0003554947,0.000420743
volume_sn_voxels::v152,0.0005594999,-0.0007120203,-0.00015163438,0.00037556083,0.00097272446,-0.00028293958,-0.00026895312,0.0009017581,-0.00043529752,0.00032454645
volume_sn_voxels::v153,0.0005951028,-0.00060268503,-8.545671e-05,0.0003466736,0.00096932193,-0.0002639517,-0.00014054573,0.00092187204,-0.00057646446,0.00017178754
volume_sn_voxels::v154,0.000521512,-0.0003604755,9.25789e-05,0.00023246296,0.0008130444,-0.00024470995,0.00012905803,0.00080873945,-0.0005745914,-1.3871324e-05
