Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,0.294217,-0.17287005,0.083700426,-2.3296397,0.055634733
Feature_1,0.08949651,-0.80322045,0.0735775,0.08405318,-0.21282634
Feature_2,0.2491965,-0.34935805,0.09338924,0.15200582,0.31932223
Feature_3,0.26076356,-0.18363878,-0.6552732,0.02366329,-0.24825332
Feature_4,0.7181189,0.3044446,1.2781768,-0.034135647,-0.3225125
Feature_5,-0.71933854,1.1080507,0.10429072,0.016863612,0.49293196
Feature_6,0.584352,0.72204834,-0.10255952,-0.012775991,-0.63709015
Feature_7,0.033177968,0.12361196,-0.1677917,0.009159005,0.19810063
Feature_8,-0.17287147,-0.059919048,0.014625476,0.117206976,0.22931054
Feature_9,0.1548683,-0.2452321,0.2847199,0.0006963951,-0.058581218
Feature_10,-0.07713578,-0.13212897,0.3457398,-0.016404457,0.024442634
