Feature,Factor_0,Factor_1
rigidity_left,0.03550076,0.05671319
rigidity_right,0.2858139,-0.4067823
tremor_rest_left,-0.49704957,0.7953264
tremor_rest_right,0.091872126,0.03719287
tremor_postural_left,0.31803828,-0.44593212
tremor_postural_right,0.7894782,0.12380824
bradykinesia_speed_left,-0.5083683,0.15215217
bradykinesia_speed_right,-0.117552355,0.37693164
bradykinesia_amplitude_left,-0.36895004,0.32168904
bradykinesia_amplitude_right,-0.5479513,0.2145343
bradykinesia_rhythm_left,-1.3852334,-0.5506384
bradykinesia_rhythm_right,0.8874961,-0.20335454
mirrormovement_left,-0.08534303,0.37442234
mirrormovement_right,-0.4643739,0.25630057
