experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sensitivity_analysis_20251007_230739,sensitivity_analysis,completed,1043.633868,17.4 minutes (1044s),2025-10-07 23:07:39,2025-10-07 23:25:02,2000,1,"[5, 10, 15]",5
