Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,-0.013650116,0.012516452,0.002829337,-0.031516716,-0.0024843824
rigidity_right,0.023432942,-0.017521586,0.016778093,0.06833013,-0.0031276853
tremor_rest_left,-0.017870877,-0.038447578,-0.00058452063,-0.0017827364,0.0031038073
tremor_rest_right,-0.007094517,-0.017754233,0.050225463,-0.01840782,-0.013769852
tremor_postural_left,0.077269755,-0.04542764,0.039157726,-0.0006689565,0.01681914
tremor_postural_right,-0.022970097,0.022359747,-0.0424091,-0.062378302,0.042493027
bradykinesia_speed_left,0.063743815,0.031951405,-0.01421389,-0.09754961,-0.003172732
bradykinesia_speed_right,-0.06857495,-0.06704729,0.022107355,-0.030305117,-0.001138666
bradykinesia_amplitude_left,-0.0034407394,-0.015071484,-0.025228454,0.0002701094,0.050343495
bradykinesia_amplitude_right,-0.0022318105,-0.010141163,-0.012944168,-0.004403529,0.0057712253
bradykinesia_rhythm_left,0.47156864,-0.005697506,0.13982786,0.022679066,-0.00037093044
bradykinesia_rhythm_right,-0.05859325,0.00403286,0.0066068307,0.00319315,-0.016931092
mirrormovement_left,-0.009041816,0.10930223,-0.0050212955,0.031968296,0.010647234
mirrormovement_right,0.0007900443,-0.001840061,-0.0043576653,-0.010500749,-0.11485508
