Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,-0.04539583,-0.064357996,-0.024636935,0.011861676,-0.0018853929
rigidity_right,0.006078495,0.005598089,0.0025614717,-0.0018605619,-0.0020604855
tremor_rest_left,-0.00094728824,-0.010592491,0.00095892145,-0.0027058395,-0.00024140296
tremor_rest_right,-0.0016895613,0.005477086,0.00041135182,-0.027119564,-0.0026796735
tremor_postural_left,0.0035472473,0.02800471,0.0025713881,-0.0055302633,-0.001070442
tremor_postural_right,7.7021585e-05,0.0006683644,0.02095769,0.0094764065,-0.060409285
bradykinesia_speed_left,-0.0024666812,-0.004420072,-0.0029606982,0.0003424328,-0.010207389
bradykinesia_speed_right,-0.0016706781,0.0023849069,0.018044991,0.0064827423,0.00582444
bradykinesia_amplitude_left,4.454254e-05,5.9424085e-05,-0.022590892,0.00015748988,0.00022302549
bradykinesia_amplitude_right,0.00064635254,0.001318741,-0.003490019,-0.00053061126,0.0062737963
bradykinesia_rhythm_left,-0.0029391798,0.00015662634,-0.00576419,0.022583297,-0.0004126827
bradykinesia_rhythm_right,-0.014208418,-0.0014832859,0.0028645399,-0.0014644598,0.006321638
mirrormovement_left,0.010459877,3.8350798e-05,-0.011749266,-3.7299997e-05,-0.0087879
mirrormovement_right,9.84985e-05,-0.00072669494,0.0005749385,0.0026041127,0.00019254116
