Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
Feature_0,-0.16507055,-0.07351451,0.8400064,0.21440588,0.13554738
Feature_1,0.13016096,0.9396365,-1.2139835,1.795336,-0.24027269
Feature_2,-1.115634,-0.9830039,-0.43741336,-1.8167944,-1.5348598
Feature_3,-1.0167346,-1.3374772,1.3464134,-0.85922056,1.1842296
Feature_4,0.15752806,-0.017942764,-0.4833557,-0.23959136,-0.27692467
Feature_5,-0.060211617,1.092535,1.30625,0.40915298,0.74172235
Feature_6,-0.23063424,0.5593757,-1.700165,-0.9379872,0.7768929
Feature_7,-0.59333456,0.93750995,-1.4504583,-0.33496705,0.37914252
Feature_8,-0.2659762,0.5716538,1.4261377,-0.00085456367,-0.21363783
Feature_9,-0.29359388,-0.29534006,0.36453342,0.3713299,0.114544034
Feature_10,1.1575261,-0.038298447,0.21824291,1.1577425,0.4287223
Feature_11,-0.72167003,-0.15458769,-0.67641586,0.87826604,-0.56662
Feature_12,1.4809477,0.9306105,0.34980604,1.5138582,-1.0636104
Feature_13,1.5303243,0.56390035,-0.28727424,0.51322806,-0.72534305
Feature_14,0.39461997,-1.9218386,-0.5474565,0.13015054,0.12393293
Feature_15,-0.5362203,0.36598384,-0.8583708,-1.1394743,0.775961
Feature_16,-0.09750173,0.104569115,-0.16362648,0.025747173,-0.23373084
