Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels::v11,-1.1738778,-0.23985054,1.2233505,0.04482261,1.2199169,0.96105164,-1.3584634,-0.08535487,0.8165166,-0.3720097,0.12584162,-1.1524291,-0.11909089,0.5796957,0.411979,-0.5044508,1.0550094,-0.5278417,0.5735463,-0.4255967
volume_sn_voxels::v12,-1.2814627,-0.43188593,1.4256222,-0.009768065,1.4786078,0.7237684,-1.9257054,-0.5897714,0.7073749,0.16155635,-0.3243643,-0.85947245,-0.21695903,0.6121104,0.5829736,-0.58141565,0.80524164,-0.48919648,0.15087593,0.09647673
volume_sn_voxels::v13,-0.9384925,-0.2193877,1.2988158,0.12938401,1.4177743,0.55713344,-1.5172691,-0.4785451,0.4976664,0.21939616,-0.6762022,-0.8730449,-0.6670849,0.9252419,0.7106566,-0.3828428,1.3615389,-0.19575076,0.10454548,-0.20937438
volume_sn_voxels::v14,-0.7955798,0.007006169,1.9628423,0.34275985,1.0935099,0.56526583,-1.9483163,-0.09568177,0.12003225,1.2461611,-0.69023496,-0.3246831,-0.7902804,0.35634744,0.33801413,-0.015559563,0.9547851,0.015943471,-0.27763566,0.15374847
volume_sn_voxels::v15,-0.25973296,0.40815252,2.0255132,0.9383987,0.45930955,0.6692419,-1.5347441,0.36241528,-0.29800886,1.4908592,-0.42276514,0.14477284,-0.6905345,0.30772382,-0.04416461,0.5499279,0.5392651,0.3043603,-0.44926047,0.312333
volume_sn_voxels::v16,-0.22257118,-0.74967676,-0.034250773,-0.06985589,1.7225596,-0.39148018,-1.3085206,1.0454599,-1.0460837,-1.0059184,-1.078494,0.037124634,0.36314827,0.5094042,0.04120577,-0.29287225,1.165027,0.019281212,1.0370613,-0.8916873
volume_sn_voxels::v17,-0.51201963,-0.26206434,-0.03762225,-0.11967584,1.8420708,-0.29004943,-1.3708439,0.6728636,-0.9305806,-0.96783006,-0.74086773,-0.13905649,0.11691379,0.41164705,-0.087249756,-0.059646826,0.78217715,-0.08761263,1.1367861,-0.73927945
volume_sn_voxels::v18,-0.4778829,-0.06311536,0.6864288,-0.48390982,1.9133604,0.09607157,-1.7575113,0.5889659,-0.14138004,-0.73163676,-0.15390089,-0.4659252,-0.11827736,0.6741631,0.053720623,-0.014842288,1.5394429,-0.2976024,1.0740658,-0.037785526
volume_sn_voxels::v19,-0.8652875,-0.57562685,1.465843,-0.23617218,1.6875824,0.4235726,-1.417238,-0.006980067,0.4453579,-0.70878595,0.12546879,-0.5780252,-0.18203361,0.35894874,0.40902558,-0.29545426,1.296563,-0.40030575,0.5158768,0.12181306
volume_sn_voxels::v20,-0.95311826,-0.66047764,1.5824507,-0.10890263,1.5230193,0.54015917,-1.4824214,-0.27231944,0.5537529,-0.36800957,-0.0047850218,-0.91994685,-0.3006468,0.38690525,0.54390377,-0.3213098,1.1271968,-0.5973471,0.35773572,-0.13390003
volume_sn_voxels::v21,-1.0946783,-0.8006979,1.9364501,-0.43535283,1.2846545,0.30232078,-1.5123146,-0.7022347,0.54141825,0.3329727,-0.2884039,-0.7024669,-0.31505716,0.4377085,0.44459668,-0.23991792,1.044535,-0.30264348,-0.2660251,-0.07132501
volume_sn_voxels::v22,-0.9147953,-0.50147706,1.7181201,-0.21942978,1.2023581,-0.14827295,-1.1450566,-0.41423145,0.19973984,0.6807957,-0.5639965,-0.40291676,-0.30584976,0.16271327,0.2131817,0.21603271,0.8820742,-0.22360295,-0.42640686,-0.31517476
volume_sn_voxels::v23,-0.23678218,-0.37583953,1.3831785,0.28573203,1.030252,-0.013714668,-1.5432647,-0.0815237,-0.28696927,1.1872665,-0.3758632,-0.037685495,-0.39234588,0.24555483,-0.43218818,0.19992594,0.6302715,-0.16715515,-0.52868396,0.015221697
volume_sn_voxels::v24,0.4293217,0.3577059,1.3439783,0.95135075,0.36745474,0.077770375,-1.4788873,0.530405,-0.5296418,1.3361697,-0.118186206,0.31427982,-0.28297296,0.32463023,-0.9035067,0.62784547,0.40174866,0.019873787,-0.96138984,0.48110437
volume_sn_voxels::v25,-0.608661,-0.5760558,-0.30192786,0.16800705,1.2941533,-0.1900986,-1.2648695,0.9639072,-1.0576881,-0.7229593,-1.1748592,0.68949455,0.24689923,0.69474566,0.36838317,-0.20151828,1.1297776,-0.11882796,0.8271865,-1.2214171
volume_sn_voxels::v26,-0.31922442,-0.14419517,-0.615168,0.03187536,1.8596131,-0.12708691,-1.1759137,0.73750085,-0.735811,-0.7767674,-0.7456714,0.7099201,0.120591424,0.517572,0.1912852,0.11540473,1.3319964,-0.08823851,0.9275752,-1.0731971
volume_sn_voxels::v27,-0.58214813,-0.10670588,0.13201557,-0.22081465,1.7885308,0.07310021,-1.3544432,0.4900955,-0.053623725,-0.90863013,-0.011625463,0.4575552,-0.3476144,0.53096557,0.2411477,0.19201708,1.0574226,-0.24341772,0.93069243,-0.3363016
volume_sn_voxels::v28,-0.54500717,-0.046004016,1.1528429,-0.26732787,1.7124816,0.19952501,-1.1810215,-0.12265947,0.26468897,-0.46036288,0.4511493,-0.0039619813,-0.32760927,0.55396014,0.33196226,-0.1214894,1.0029979,-0.28909135,0.49057138,0.32989356
volume_sn_voxels::v29,-0.63491946,-0.63770616,1.3641082,-0.38702556,1.4715923,0.18634091,-1.3992532,-0.6830048,0.4064306,-0.19695117,0.1717851,-0.105264984,-0.09986958,0.12804759,0.2540347,-0.030978624,0.9206657,-0.30082202,0.053677093,0.15002763
volume_sn_voxels::v30,-0.6524839,-0.90968454,1.4967173,-0.44247898,1.5522866,0.009853613,-0.95260584,-0.7987273,0.087899245,0.38863063,0.09698999,-0.5816101,-0.18035421,0.16333285,0.09639259,0.15329747,0.52008003,-0.1727993,-0.35333413,0.22401625
volume_sn_voxels::v31,-0.22620769,-0.5963627,1.485936,-0.3114452,1.2071865,-0.44844916,-0.4726676,-0.7834008,-0.39794558,1.1311395,-0.3023812,-0.092047885,-0.09038536,0.25103685,-0.3889552,0.29527622,0.27698886,-0.35657588,-0.6376862,0.06226085
volume_sn_voxels::v32,0.42218187,-0.7133347,1.7343603,0.39991122,1.0214822,-0.721594,-0.5892833,-0.00024714964,-0.8330066,1.1472551,-0.1211925,-0.08751641,0.14595823,-0.33465979,-0.8633007,0.4242447,0.3953007,-0.5514667,-0.66325164,0.32409915
volume_sn_voxels::v33,0.8013531,0.21760648,1.3822209,1.2308003,0.6523949,-0.7585096,-1.0873325,0.92782974,-0.86558485,1.4920646,0.22003046,-0.0643531,0.12067454,-0.43480316,-0.9432846,0.9364003,0.09413106,-0.3813301,-0.9590644,0.76754785
volume_sn_voxels::v34,-0.24264856,-0.04036038,-0.9739809,-0.31379673,1.4618422,-0.3096507,-1.456018,0.8008807,-0.30938148,-0.6464693,-0.25516152,0.7431251,0.18656304,0.62054396,0.06768168,0.021337623,1.0223387,-0.17393586,0.39889455,-1.2944859
volume_sn_voxels::v35,-0.39916345,0.27542818,-0.3222216,0.14866026,1.7953757,-0.17372952,-1.1689968,0.31961358,-0.0056757717,-0.38461885,0.20950168,0.61993307,0.019589532,0.5166257,0.12004455,0.03935299,0.89330965,-0.22847708,0.15673083,-0.74460787
volume_sn_voxels::v36,-0.32341954,-0.35255462,1.0909122,-0.28811896,1.7143953,-0.07909737,-1.096211,-0.373152,0.114491135,-0.3607451,0.4536835,0.081491895,-0.08414305,0.3012416,0.17713714,0.08312293,0.61072105,-0.19443552,0.04266411,0.16834648
volume_sn_voxels::v37,-0.3049824,-0.64781153,1.2774789,-0.60755754,1.9911443,-0.22038832,-0.9710432,-0.9804044,0.17616154,0.054828648,0.65512305,-0.19616997,-0.13247932,-0.023813527,-0.029640917,0.030643059,0.022413265,-0.29433003,-0.31765196,0.2665481
volume_sn_voxels::v38,0.03462465,-0.8482501,1.5241318,-0.17664438,1.6067158,-0.4833007,-0.8996183,-0.76615274,-0.28409967,0.4641236,0.36937103,-0.046852525,-0.17167018,-0.22252494,-0.21309595,0.0050641983,0.05299305,-0.50783455,-0.53883886,0.0029402617
volume_sn_voxels::v39,0.29621893,-0.6970604,2.0436447,0.048080113,1.4623743,-0.6374109,-0.22799845,-0.6199869,-0.8337276,1.1197673,0.26947665,-0.139346,0.034328356,-0.6874792,-0.95307714,0.37278247,-0.10598488,-0.80057275,-0.5201316,0.35022783
volume_sn_voxels::v40,0.849862,-0.28687313,1.3572181,0.7823698,1.3024884,-0.8730742,-0.33594266,0.23151752,-0.8812613,1.081134,0.49344805,-0.2820191,0.16238175,-0.8474761,-1.0935879,0.5909951,0.15815629,-0.8246933,-0.621529,0.613897
volume_sn_voxels::v41,-0.15957552,0.056089867,-1.0913503,-0.16095132,1.9643859,-0.4528287,-1.1143398,0.22097018,-0.052789744,-0.089955464,0.3195148,0.40825692,0.15429126,0.31334144,-0.0034956206,-0.26454097,0.5758687,-0.2945106,-0.1845548,-1.2122277
volume_sn_voxels::v42,-0.07366978,-0.027133642,-0.57932526,-0.33915722,1.8342426,-0.5313117,-1.1002042,-0.26137808,0.078037985,0.029274983,0.36252967,0.52210224,0.0219708,0.12563923,-0.07386459,-0.16878693,0.46927783,-0.4221245,-0.15899582,-1.0727999
volume_sn_voxels::v43,0.008897906,0.13166253,0.8559187,-0.017558577,1.9273573,-0.38421756,-1.1064042,-0.8091364,-0.03653665,0.014176736,0.62590003,0.065321766,0.049211573,0.32845688,-0.044267092,0.32374018,-0.47883037,-0.16894129,-0.5134945,0.0029588637
volume_sn_voxels::v44,0.121947326,-0.5462896,0.9868646,-0.19557737,1.7672719,-0.5638488,-0.677679,-0.9424867,-0.46014383,0.37737504,0.5600089,-0.09933359,-0.21351196,-0.33864307,-0.36052117,0.1307912,-0.5366451,-0.24340962,-0.116858155,0.30997097
volume_sn_voxels::v45,0.30706492,-0.4273512,1.5054283,0.27444893,1.3097115,-0.8100354,-0.4073022,-0.903041,-0.85223746,0.78996104,0.5710876,-0.13402937,-0.10418457,-0.67228603,-0.632466,0.20826249,-0.71500486,-0.6572053,0.1209622,0.685077
volume_sn_voxels::v46,0.42038983,-0.14333892,1.188777,1.0653436,1.4196186,-0.7820834,-0.15738209,-0.13501626,-1.1607447,1.130958,0.5611586,-0.16185638,-0.17827216,-0.86717594,-1.0776649,0.36225915,-0.53315175,-0.7830098,-0.08964769,0.8641953
volume_sn_voxels::v47,0.9092123,0.3461562,1.5951053,1.3106313,1.3028654,-0.9137861,-0.44204354,0.4447577,-1.1291641,1.0879972,0.9184069,-0.2478712,-0.008101282,-0.9400167,-1.1356875,0.16988692,-0.27543285,-1.0023007,-0.004287085,0.8943477
volume_sn_voxels::v48,-0.15117525,0.37334073,-1.0950533,-0.18887502,1.7199405,-0.4542536,-1.1003295,-0.015700907,-0.4868299,0.26749003,0.17536971,0.08034799,0.04657924,0.08938477,-0.23130795,-0.31831327,0.45005894,-0.13278547,-0.6271148,-1.2834479
volume_sn_voxels::v49,-0.008145985,0.3651311,-0.86393124,-0.13948391,1.5889899,-0.55650544,-0.7141542,-0.6744604,-0.563349,0.062732786,0.35592026,0.01938763,0.06256464,0.28931007,-0.2046931,-0.124962494,-0.5539535,-0.19688188,-0.21178335,-1.346696
volume_sn_voxels::v50,0.51967627,0.8829519,0.053591594,0.21020073,1.1372272,-0.56368434,-0.7856568,-0.8959221,-0.8419445,0.44285053,0.72903013,-0.07521467,-0.2372307,0.07009213,-0.42515716,0.3376562,-0.7988109,-0.058975592,-0.21839872,-0.5435411
volume_sn_voxels::v51,0.3462615,0.3262331,1.224153,0.4535995,1.9966011,-0.77363783,-0.26219517,-0.94098043,-0.9740363,0.5843847,0.8083261,-0.22018005,-0.28201932,-0.5153076,-0.5990667,0.26224336,-1.0930624,-0.1734741,0.06383318,0.49598157
volume_sn_voxels::v52,0.5118545,0.13482964,1.1868417,1.094074,1.2371783,-0.7182482,-0.7799966,-0.52397555,-1.2959229,0.90070856,0.64583415,-0.22591227,-0.57793885,-0.9629566,-0.9182952,0.47643778,-1.0454178,-0.6199849,0.12521964,0.8196785
volume_sn_voxels::v53,0.4724201,0.4615431,1.4576982,1.1266227,1.2320875,-0.8577656,-0.9310113,0.11837056,-1.2634699,1.1256498,0.82215214,-0.16325934,-0.61182296,-1.0176791,-0.9870621,0.36331326,-0.920894,-0.7672745,0.3720925,1.1788336
volume_sn_voxels::v54,-0.27728617,0.40927798,-0.9533828,-0.10320273,1.8992515,-0.31524804,-0.6436212,-0.608244,-1.1962951,0.2522933,0.0064203464,-0.032096427,-0.4898806,0.1750924,-0.19873588,-0.37238103,-0.92860144,0.00241147,-0.380321,-1.249222
volume_sn_voxels::v55,0.11342621,0.31666183,-0.2967286,0.15034206,1.9123203,-0.328081,-0.63040954,-1.0267658,-1.1625129,0.4397115,-0.16696982,-0.0402073,-0.36265147,-0.05079436,-0.41099602,-0.030894537,-1.2314278,-0.035816006,-0.17567864,-0.686186
volume_sn_voxels::v56,0.4881555,0.5367836,0.7791401,1.0057933,1.778573,-0.6663876,-0.5579733,-1.0413846,-1.1468428,0.83125025,0.09421703,0.046318952,-0.8183302,-0.8731399,-0.59635633,0.15175883,-1.2968546,-0.53014416,0.1103176,0.6943439
volume_sn_voxels::v57,0.44025624,0.46823525,1.0597885,1.239089,1.6192209,-0.67188466,-0.43721044,-0.4937528,-1.1019869,0.9415619,0.22104442,-0.057013426,-0.51793456,-0.9092943,-1.0039258,0.3612901,-1.1748984,-0.80996716,0.55696476,0.94718766
volume_sn_voxels::v58,-0.4225929,0.3218541,-0.4917536,0.07267754,1.1427946,0.093797565,-0.2326249,-1.0486947,-1.503433,-0.10741694,-1.000632,0.14896262,-1.066557,-0.07674359,-0.0027405745,-0.74054956,-1.2350773,-0.35480112,-0.14644963,-0.50029457
volume_sn_voxels::v59,-0.31369525,1.0133319,0.9183942,-0.9676693,0.6979405,1.1799601,-1.4255366,-0.8795162,0.064385496,1.3598809,-0.17913063,-0.63329595,-0.34388912,1.0176371,-0.32538155,-0.92536783,-0.9585373,1.4207761,0.23828202,-1.0534328
volume_sn_voxels::v60,-0.82388014,0.7072208,1.1770667,-0.17689696,0.41449803,1.1448635,-2.040157,-0.5831784,-0.16825344,1.4210837,-0.7017587,-0.14319746,0.24989374,0.13140427,-0.2712758,-0.63041455,-1.3055109,0.96340173,0.102639414,-0.69083863
volume_sn_voxels::v61,0.1747159,-0.24138129,0.8722135,-0.46051165,-0.77105135,1.0016652,-1.8408927,-0.36116272,-0.6235344,1.5337443,-0.7315786,1.0246016,0.2031922,0.3934414,-0.54043496,-0.9533651,-1.138905,1.5547975,-0.8214087,-0.42613694
volume_sn_voxels::v62,-0.97220397,0.81304574,0.80730104,0.44177967,1.0974768,1.3111874,-1.798428,-0.5835843,0.56256944,1.3664843,-0.68149066,-0.54966706,-0.3326018,0.4960253,0.056663312,-0.4190469,-0.9060351,0.6235384,0.7760394,-0.30249515
volume_sn_voxels::v63,-0.8857924,0.41510272,1.309107,0.48551387,0.45373276,1.1223029,-1.6582375,-0.2971704,0.17899132,1.4155141,-0.82808894,0.14775482,-0.03930053,0.2421163,-0.0568547,-0.36701757,-1.1518952,1.1202619,0.06645883,-0.021113165
volume_sn_voxels::v64,0.35215724,-0.17325759,1.238685,0.56981355,-0.6015373,1.029079,-1.4890183,-0.03573548,-0.35527936,1.2466977,-0.8886994,0.9453881,0.39297527,0.09014748,-0.50953627,-0.23687206,-0.8804496,1.1689754,-0.739351,0.2196847
volume_sn_voxels::v65,-1.1604972,0.86474824,1.9197023,0.23306957,1.0671304,1.2364074,-1.6640815,-0.7353729,0.8858224,0.47996542,-0.48247245,-1.074543,-0.38373345,0.55275416,0.2654273,-0.47302517,0.30806196,0.25314945,1.0664177,-0.114926875
volume_sn_voxels::v66,-0.98301715,1.0756167,1.6578027,0.76257604,1.0414459,1.2137678,-1.9127703,-0.38830903,0.6288743,1.3758307,-0.80716294,-0.9253889,-0.6392053,0.4778993,0.53127754,-0.14079753,-0.04683397,0.7029793,0.47645062,-0.40306365
volume_sn_voxels::v67,-0.654146,1.0678518,1.7156355,0.9617763,0.41371384,1.3121533,-2.7472196,0.08145778,0.23578383,1.4816928,-0.7306565,0.25078192,-0.3281104,0.39609882,0.2898946,0.17076662,-0.37784603,1.0919477,-0.1697842,-0.20430456
volume_sn_voxels::v68,0.5125448,0.17241332,1.3294864,0.88593495,-0.7064017,1.091326,-1.4895267,0.4148946,-0.020880168,1.4139494,-0.65195036,1.013775,0.2717677,0.16445427,-0.29587758,0.57161605,-0.68462265,1.1958824,-0.63356113,0.23409042
volume_sn_voxels::v69,-0.9855654,0.17077261,1.479096,-0.125572,1.6073976,0.5598726,-1.6571401,-0.51384073,1.0219094,-0.45462927,-0.4362576,-0.98473513,-0.6617294,0.7182327,0.5064001,-0.7037377,0.9203374,-0.12577757,0.8729775,-0.39400718
volume_sn_voxels::v70,-0.9741986,0.6283143,1.5300477,-0.05106713,1.224831,0.75331825,-1.8275195,-0.4050566,0.5463644,0.20538762,-0.26609832,-0.8883537,-0.50152373,0.5109467,0.5434658,-0.27570313,0.8038778,0.3031414,0.5458116,-0.36890852
volume_sn_voxels::v71,-0.64066553,1.0851372,2.288042,0.52268964,1.0686855,0.87890995,-1.7349964,-0.06333834,0.2572105,0.8320978,-0.50235486,-0.49031043,-0.74877995,0.5005035,0.68067855,0.025424251,0.66873556,0.5416988,0.30990884,-0.18172441
volume_sn_voxels::v72,-0.2839059,1.02458,1.4157752,1.205179,0.19341022,1.1251904,-1.7230054,0.21319102,0.014026283,1.3156497,-0.34509823,0.32380614,-0.75640446,0.57318884,0.36926317,0.33728114,0.5635422,0.9355108,-0.3455198,-0.104543835
volume_sn_voxels::v73,0.6502122,1.0395417,1.2433039,1.5401112,-0.805717,0.8738353,-1.0844201,0.54757595,-0.22739574,1.1592032,-0.18077567,1.0679865,-0.38831928,0.38694865,-0.52256626,1.0949732,-0.037510723,1.1797494,-0.7227705,0.5970449
volume_sn_voxels::v74,-0.8173059,-0.06702729,1.2574556,-0.6072094,1.8275777,0.2410922,-1.9070106,-0.0876781,0.7210051,-0.77597266,0.10470472,-0.75077224,0.010943922,0.6780596,0.12201056,-0.27235922,0.9980246,-0.059074406,1.2297436,0.11895621
volume_sn_voxels::v75,-0.93934375,-0.60536796,1.4273617,-0.5518964,1.392258,0.5650566,-1.8725253,-0.23251313,0.67796576,-0.84410614,-0.010635885,-0.8816156,-0.36028865,0.77988416,0.64579964,-0.38368568,1.1001408,-0.048174497,0.69721717,0.30674174
volume_sn_voxels::v76,-0.9871575,-0.3503304,1.4861232,-0.55776197,1.2270976,0.49473032,-1.4532773,-0.489637,0.5287584,-0.2366104,-0.29032347,-0.9535211,-0.40307537,0.7038256,0.6532433,-0.30473953,0.7875102,-0.0068301586,0.3293143,-0.13864791
volume_sn_voxels::v77,-0.6932832,-0.22067827,2.0009723,0.027484192,1.0162705,0.2044937,-1.2568324,-0.3681404,0.32870975,0.17365853,-0.59322506,-0.28352195,-0.3495596,0.48772913,0.46715498,0.023347663,0.9830318,0.14312819,-0.051219787,-0.38017043
volume_sn_voxels::v78,-0.44869605,0.21022895,1.7048166,0.22870953,0.17617495,0.08454352,-1.2182109,-0.19305393,0.09669552,1.0644556,-0.32256922,-0.10332432,-0.4877057,0.2933576,0.18650252,0.18499419,0.75838697,0.27256468,-0.19814071,-0.5944956
volume_sn_voxels::v79,0.2169209,0.6422932,2.2711992,0.93940395,-0.10607585,-0.0030231674,-1.1723933,0.23406146,-0.3174617,1.1346648,-0.27215323,0.4028993,-0.43750346,0.3755451,-0.21652777,0.70953286,0.73586464,0.6730304,-0.5314339,-0.029084807
volume_sn_voxels::v80,0.07527408,-0.35010946,0.8244086,-0.8276756,1.8647363,0.12183354,-1.497894,0.26472867,-0.08222822,-0.73818016,-0.087850854,-0.240343,0.29110834,0.56514746,0.09151886,-0.12621282,0.93145186,0.20460683,1.243648,-0.5470898
volume_sn_voxels::v81,-0.18571404,-0.7038044,1.1281277,-0.6698844,1.0533713,0.23896283,-1.015796,0.104779355,0.41310975,-0.78233975,0.2109686,-0.56158644,0.0378159,0.8747455,0.30622134,-0.16104352,0.5752038,0.13537815,0.856758,0.11012619
volume_sn_voxels::v82,-0.8359525,-1.1024516,1.457199,-1.1715336,1.5542074,0.26054278,-1.2212514,-0.5241834,0.6777995,-0.5851091,-0.06822542,-0.6286295,0.533951,0.7044557,0.5147973,-0.30604103,0.65291405,0.08623492,0.48898652,-0.3076845
volume_sn_voxels::v83,-0.80248034,-1.040125,1.4097023,-0.94638366,1.1657917,0.063521,-0.6128871,-0.6188549,0.17949809,-0.058796808,-0.34428692,-0.20196505,0.3235444,0.28369159,0.3048814,-0.032791253,0.39995068,0.109857835,-0.18179294,-0.2605202
volume_sn_voxels::v84,-0.34845635,-0.8972133,1.8625523,-0.63091236,0.08831238,-0.1899537,-0.38790017,-0.51518273,0.034670133,0.43952444,-0.57386494,0.15894285,0.33201835,0.46404988,0.14588802,0.253159,0.29468924,-0.07389106,-0.5424677,-0.6247992
volume_sn_voxels::v85,0.1013964,-0.15303147,2.1137989,-0.053866673,-0.517461,-0.46554834,-0.6841558,-0.16240802,-0.33651406,1.0843109,-0.48200864,0.36492163,0.4312501,0.4513258,-0.17031462,0.6104894,0.42820483,0.18191639,-0.6266499,-0.39930895
volume_sn_voxels::v86,0.5293064,0.25996086,1.5878365,0.89159995,-0.52704144,-0.51562154,-1.2073781,0.48426327,-0.5643358,1.3758357,-0.11118078,0.504521,0.008984963,0.09434985,-0.51189786,0.8278625,0.30254945,0.17288378,-0.839294,0.14930491
volume_sn_voxels::v87,0.028908776,-0.39110053,-0.2182509,-0.2701576,1.4764861,-0.058280785,-1.3069202,1.1164702,-0.92165935,-1.0309047,-0.68524736,0.51154834,0.07925695,0.49032772,0.13473293,0.024748538,0.9620646,0.07539454,0.90511817,-1.0000267
volume_sn_voxels::v88,0.07078417,-0.101333685,0.60631514,-0.63253057,1.4228355,-0.007492111,-0.95318633,0.5953923,-0.18824007,-0.86588925,0.055325177,0.58665437,0.30136675,0.5832859,0.2849518,0.33446458,0.6475566,0.18029347,0.7489465,-0.6991934
volume_sn_voxels::v89,-0.12290758,-0.82551044,1.5411863,-0.96153873,1.5215993,-0.04763814,-0.91143787,0.12154813,0.3320817,-0.788155,0.3098028,0.14480776,0.39488086,0.48249832,0.3332158,-0.041408084,0.21803169,0.22206889,0.4934948,-0.25665614
volume_sn_voxels::v90,-0.24726444,-1.0327039,1.4937426,-0.96745235,1.3145045,-0.11618802,-0.16280298,-0.5257877,0.36268505,-0.25443998,0.053917877,-0.074994884,0.44068125,0.42387626,0.2785681,-0.008997848,-0.3691659,0.062275376,-0.18687852,-0.29058936
volume_sn_voxels::v91,-0.32111302,-1.4577776,1.563515,-1.1202304,0.9098095,-0.52214587,0.74679106,-0.6892161,0.1275326,0.09810569,-0.44233748,0.05130741,0.8504535,-0.036932312,-0.14097543,0.074398115,-0.5252288,-0.039174136,-0.64192617,-0.7152149
volume_sn_voxels::v92,0.08527067,-1.1056389,1.5484087,-1.1554929,-0.69225794,-0.75566256,0.6194122,-0.77457124,-0.08157962,0.7028744,-0.80367106,0.46703264,0.9540022,-0.3101182,-0.48909646,0.39574352,-0.6198593,-0.29395697,-0.75953305,-0.53889567
volume_sn_voxels::v93,0.48414457,-0.64961934,1.914125,-0.24484457,-0.62917364,-0.7408243,0.42440486,-0.26096287,-0.7005215,1.0620751,-0.23602484,0.50723135,0.8207996,-0.5196615,-0.68162686,0.7527966,-0.25808173,-0.49687362,-0.89565665,-0.6026408
volume_sn_voxels::v94,1.0166665,0.21057588,1.1582713,0.39991522,-0.2529593,-0.9757276,-0.32066414,0.97336817,-0.80128366,1.5168941,0.07885096,0.5468502,0.58451617,-0.30412397,-1.1266468,0.36682042,0.080830336,-0.37747395,-0.8324983,-0.011013792
volume_sn_voxels::v95,-0.4177389,-0.54892856,-0.63662386,0.19777748,1.295849,-0.2155376,-0.5201385,0.9730725,-1.1083895,-0.26951644,-0.8939466,1.0316533,0.52404696,0.2916988,-0.052132994,-0.15783237,1.1319367,-0.15978925,0.56001896,-1.169269
