Feature,Factor_15
volume_sn_voxels_feature_188,0.14604710042476654
volume_sn_voxels_feature_189,0.04036898910999298
volume_sn_voxels_feature_190,0.16495297849178314
volume_sn_voxels_feature_191,0.07759473472833633
volume_sn_voxels_feature_192,0.3366614282131195
volume_sn_voxels_feature_193,0.1066574677824974
volume_sn_voxels_feature_194,-0.5827984809875488
volume_sn_voxels_feature_195,-0.06857317686080933
volume_sn_voxels_feature_196,-0.0802776888012886
volume_sn_voxels_feature_197,-0.007200995925813913
volume_sn_voxels_feature_198,0.0026121537666767836
volume_sn_voxels_feature_199,0.5430293679237366
volume_sn_voxels_feature_200,0.9989871382713318
volume_sn_voxels_feature_201,0.8153713345527649
volume_sn_voxels_feature_202,1.0272389650344849
volume_sn_voxels_feature_203,1.4555612802505493
volume_sn_voxels_feature_204,1.324243426322937
volume_sn_voxels_feature_205,1.213326096534729
volume_sn_voxels_feature_206,1.3775173425674438
volume_sn_voxels_feature_207,1.2502824068069458
volume_sn_voxels_feature_208,0.8530864715576172
volume_sn_voxels_feature_209,1.3495455980300903
volume_sn_voxels_feature_210,-0.7313187718391418
volume_sn_voxels_feature_211,0.5938360095024109
volume_sn_voxels_feature_212,-1.2657121419906616
volume_sn_voxels_feature_213,-0.05634824559092522
volume_sn_voxels_feature_214,0.139740988612175
volume_sn_voxels_feature_215,-0.42827948927879333
volume_sn_voxels_feature_216,-0.9107534289360046
volume_sn_voxels_feature_217,0.1176922544836998
volume_sn_voxels_feature_218,-0.03382822871208191
volume_sn_voxels_feature_219,-0.16654738783836365
volume_sn_voxels_feature_220,0.20807905495166779
volume_sn_voxels_feature_221,0.021365134045481682
volume_sn_voxels_feature_222,-0.2556474804878235
volume_sn_voxels_feature_223,1.1147189140319824
volume_sn_voxels_feature_224,1.2888926267623901
volume_sn_voxels_feature_225,1.4483777284622192
volume_sn_voxels_feature_226,1.573858380317688
volume_sn_voxels_feature_227,1.6896601915359497
volume_sn_voxels_feature_228,1.3120994567871094
volume_sn_voxels_feature_229,1.9000166654586792
volume_sn_voxels_feature_230,1.351621150970459
volume_sn_voxels_feature_231,1.4793201684951782
volume_sn_voxels_feature_232,1.3665132522583008
volume_sn_voxels_feature_233,1.6984151601791382
volume_sn_voxels_feature_234,1.6009225845336914
volume_sn_voxels_feature_235,1.737838864326477
volume_sn_voxels_feature_236,0.14170239865779877
volume_sn_voxels_feature_237,1.6702394485473633
volume_sn_voxels_feature_238,1.154091477394104
volume_sn_voxels_feature_239,1.4915046691894531
volume_sn_voxels_feature_240,0.4177992045879364
volume_sn_voxels_feature_241,1.612046718597412
volume_sn_voxels_feature_242,1.9410427808761597
volume_sn_voxels_feature_243,1.4416662454605103
volume_sn_voxels_feature_244,0.6904485821723938
volume_sn_voxels_feature_245,-0.9176443219184875
volume_sn_voxels_feature_246,1.3951497077941895
volume_sn_voxels_feature_247,1.6955691576004028
volume_sn_voxels_feature_248,-0.11787355691194534
volume_sn_voxels_feature_249,0.8372607827186584
volume_sn_voxels_feature_250,1.0364786386489868
volume_sn_voxels_feature_251,-0.9196272492408752
volume_sn_voxels_feature_252,1.1607810258865356
volume_sn_voxels_feature_253,-0.10790268331766129
volume_sn_voxels_feature_254,0.40212348103523254
volume_sn_voxels_feature_255,0.3496268093585968
volume_sn_voxels_feature_256,1.5644923448562622
volume_sn_voxels_feature_257,1.387732982635498
volume_sn_voxels_feature_258,1.6576734781265259
volume_sn_voxels_feature_259,1.6823949813842773
volume_sn_voxels_feature_260,1.1763461828231812
volume_sn_voxels_feature_261,1.59971284866333
volume_sn_voxels_feature_262,1.3035980463027954
volume_sn_voxels_feature_263,1.5109890699386597
volume_sn_voxels_feature_264,1.694300651550293
volume_sn_voxels_feature_265,1.9722493886947632
volume_sn_voxels_feature_266,1.4559837579727173
volume_sn_voxels_feature_267,1.5263737440109253
volume_sn_voxels_feature_268,1.586931586265564
volume_sn_voxels_feature_269,0.8269574046134949
volume_sn_voxels_feature_270,1.04109787940979
volume_sn_voxels_feature_271,-0.4625677168369293
volume_sn_voxels_feature_272,1.6401039361953735
volume_sn_voxels_feature_273,1.6220744848251343
volume_sn_voxels_feature_274,0.9465282559394836
volume_sn_voxels_feature_275,-0.5718207359313965
volume_sn_voxels_feature_276,1.1477628946304321
volume_sn_voxels_feature_277,0.5966551899909973
volume_sn_voxels_feature_278,0.49412429332733154
volume_sn_voxels_feature_279,1.2261477708816528
volume_sn_voxels_feature_280,-0.5269229412078857
volume_sn_voxels_feature_281,1.0198193788528442
volume_sn_voxels_feature_282,0.4879041612148285
volume_sn_voxels_feature_283,-0.34853658080101013
volume_sn_voxels_feature_284,1.4601489305496216
volume_sn_voxels_feature_285,1.3015345335006714
volume_sn_voxels_feature_286,1.59347403049469
volume_sn_voxels_feature_287,1.441947340965271
volume_sn_voxels_feature_288,1.3635749816894531
volume_sn_voxels_feature_289,1.214948058128357
volume_sn_voxels_feature_290,1.3513168096542358
volume_sn_voxels_feature_291,1.4898419380187988
volume_sn_voxels_feature_292,1.1629174947738647
volume_sn_voxels_feature_293,1.2909067869186401
volume_sn_voxels_feature_294,1.522447109222412
volume_sn_voxels_feature_295,1.453961968421936
volume_sn_voxels_feature_296,1.5379174947738647
volume_sn_voxels_feature_297,0.8559820055961609
volume_sn_voxels_feature_298,1.272897481918335
volume_sn_voxels_feature_299,1.103390097618103
volume_sn_voxels_feature_300,-0.2614138424396515
volume_sn_voxels_feature_301,0.9184181094169617
volume_sn_voxels_feature_302,1.247104525566101
volume_sn_voxels_feature_303,1.15790855884552
volume_sn_voxels_feature_304,1.3408116102218628
volume_sn_voxels_feature_305,0.7704344391822815
volume_sn_voxels_feature_306,0.2410169243812561
volume_sn_voxels_feature_307,0.5375743508338928
volume_sn_voxels_feature_308,0.9611107707023621
volume_sn_voxels_feature_309,1.3036915063858032
volume_sn_voxels_feature_310,-0.06717531383037567
volume_sn_voxels_feature_311,0.04118182882666588
volume_sn_voxels_feature_312,-0.04273808002471924
volume_sn_voxels_feature_313,0.04656405374407768
volume_sn_voxels_feature_314,0.011815336532890797
volume_sn_voxels_feature_315,-0.40894976258277893
volume_sn_voxels_feature_316,-0.47308149933815
volume_sn_voxels_feature_317,1.1163197755813599
volume_sn_voxels_feature_318,2.1912777423858643
volume_sn_voxels_feature_319,1.4541524648666382
volume_sn_voxels_feature_320,1.4405351877212524
volume_sn_voxels_feature_321,1.2844489812850952
volume_sn_voxels_feature_322,1.6833642721176147
volume_sn_voxels_feature_323,1.7523657083511353
volume_sn_voxels_feature_324,1.7579902410507202
volume_sn_voxels_feature_325,1.6350022554397583
volume_sn_voxels_feature_326,1.6289242506027222
volume_sn_voxels_feature_327,1.46377432346344
volume_sn_voxels_feature_328,1.581459403038025
volume_sn_voxels_feature_329,1.41890287399292
volume_sn_voxels_feature_330,1.5062273740768433
volume_sn_voxels_feature_331,1.3680356740951538
volume_sn_voxels_feature_332,1.1596555709838867
volume_sn_voxels_feature_333,0.5957314372062683
volume_sn_voxels_feature_334,0.7251293063163757
volume_sn_voxels_feature_335,1.1111204624176025
volume_sn_voxels_feature_336,1.2265986204147339
volume_sn_voxels_feature_337,1.1508890390396118
volume_sn_voxels_feature_338,0.5590722560882568
volume_sn_voxels_feature_339,0.29110223054885864
volume_sn_voxels_feature_340,0.12186459451913834
volume_sn_voxels_feature_341,-0.6894338726997375
volume_sn_voxels_feature_342,-0.17729300260543823
volume_sn_voxels_feature_343,0.07688849419355392
volume_sn_voxels_feature_344,-0.030569935217499733
volume_sn_voxels_feature_345,0.13883163034915924
volume_sn_voxels_feature_346,0.23973946273326874
volume_sn_voxels_feature_347,-0.13101816177368164
volume_sn_voxels_feature_348,0.13727280497550964
volume_sn_voxels_feature_349,-0.21114228665828705
volume_sn_voxels_feature_350,-0.4109797775745392
volume_sn_voxels_feature_351,-0.4246434271335602
volume_sn_voxels_feature_352,-0.42121028900146484
volume_sn_voxels_feature_353,-0.21271640062332153
volume_sn_voxels_feature_354,-0.10703349113464355
volume_sn_voxels_feature_355,0.218258336186409
volume_sn_voxels_feature_356,0.09480587393045425
volume_sn_voxels_feature_357,-0.4209594428539276
volume_sn_voxels_feature_358,-0.0033852357883006334
volume_sn_voxels_feature_359,0.579265832901001
volume_sn_voxels_feature_360,1.6511932611465454
volume_sn_voxels_feature_361,1.496225357055664
volume_sn_voxels_feature_362,1.4726786613464355
volume_sn_voxels_feature_363,1.6808271408081055
volume_sn_voxels_feature_364,0.7222277522087097
volume_sn_voxels_feature_365,0.8601962924003601
volume_sn_voxels_feature_366,1.1861783266067505
volume_sn_voxels_feature_367,1.3025227785110474
volume_sn_voxels_feature_368,1.266350269317627
volume_sn_voxels_feature_369,1.191751480102539
volume_sn_voxels_feature_370,0.6812365055084229
volume_sn_voxels_feature_371,0.4526881277561188
volume_sn_voxels_feature_372,-0.34169802069664
volume_sn_voxels_feature_373,-0.026270197704434395
volume_sn_voxels_feature_374,0.43086591362953186
volume_sn_voxels_feature_375,0.41695842146873474
volume_sn_voxels_feature_376,0.5281825661659241
volume_sn_voxels_feature_377,0.1972615271806717
volume_sn_voxels_feature_378,0.20100827515125275
volume_sn_voxels_feature_379,0.5237959027290344
volume_sn_voxels_feature_380,0.3384300172328949
volume_sn_voxels_feature_381,0.18183958530426025
volume_sn_voxels_feature_382,-0.7776562571525574
volume_sn_voxels_feature_383,-0.6340795159339905
volume_sn_voxels_feature_384,-0.5887358784675598
volume_sn_voxels_feature_385,-0.6508200764656067
volume_sn_voxels_feature_386,-0.2801007032394409
volume_sn_voxels_feature_387,-0.12192215770483017
volume_sn_voxels_feature_388,0.04230988398194313
volume_sn_voxels_feature_389,-1.1890863180160522
volume_sn_voxels_feature_390,-0.6388391852378845
volume_sn_voxels_feature_391,-0.36528944969177246
volume_sn_voxels_feature_392,0.10527542233467102
volume_sn_voxels_feature_393,0.5893509984016418
volume_sn_voxels_feature_394,0.4624927341938019
volume_sn_voxels_feature_395,-0.16793660819530487
volume_sn_voxels_feature_396,0.2015897035598755
volume_sn_voxels_feature_397,0.5875058770179749
volume_sn_voxels_feature_398,0.39120277762413025
volume_sn_voxels_feature_399,1.4924602508544922
volume_sn_voxels_feature_400,0.986203670501709
volume_sn_voxels_feature_401,-0.0891682431101799
volume_sn_voxels_feature_402,0.731987476348877
volume_sn_voxels_feature_403,0.6991007924079895
volume_sn_voxels_feature_404,0.14663250744342804
volume_sn_voxels_feature_405,0.3181745707988739
volume_sn_voxels_feature_406,0.8077868819236755
volume_sn_voxels_feature_407,0.8606663346290588
volume_sn_voxels_feature_408,0.5700738430023193
volume_sn_voxels_feature_409,0.08744295686483383
volume_sn_voxels_feature_410,-0.2331056147813797
volume_sn_voxels_feature_411,0.2015399932861328
volume_sn_voxels_feature_412,0.0696195587515831
volume_sn_voxels_feature_413,-0.1318817436695099
volume_sn_voxels_feature_414,0.45109763741493225
volume_sn_voxels_feature_415,0.17150942981243134
volume_sn_voxels_feature_416,0.12407582998275757
volume_sn_voxels_feature_417,-0.46887311339378357
volume_sn_voxels_feature_418,-0.6488956809043884
volume_sn_voxels_feature_419,-0.180044487118721
volume_sn_voxels_feature_420,-0.35874173045158386
volume_sn_voxels_feature_421,-0.09718313813209534
volume_sn_voxels_feature_422,-0.26882895827293396
volume_sn_voxels_feature_423,-0.06697556376457214
volume_sn_voxels_feature_424,-0.39449965953826904
volume_sn_voxels_feature_425,-0.051365215331315994
volume_sn_voxels_feature_426,0.46373188495635986
volume_sn_voxels_feature_427,-0.7851676940917969
volume_sn_voxels_feature_428,-0.29688122868537903
volume_sn_voxels_feature_429,0.05196726322174072
volume_sn_voxels_feature_430,0.6291667819023132
volume_sn_voxels_feature_431,0.5071015357971191
volume_sn_voxels_feature_432,-0.41806530952453613
volume_sn_voxels_feature_433,-0.07389184832572937
volume_sn_voxels_feature_434,0.37987926602363586
volume_sn_voxels_feature_435,-0.6703963279724121
volume_sn_voxels_feature_436,0.4059211015701294
volume_sn_voxels_feature_437,-0.018305661156773567
volume_sn_voxels_feature_438,0.08174137026071548
volume_sn_voxels_feature_439,0.16658170521259308
volume_sn_voxels_feature_440,0.2709960639476776
volume_sn_voxels_feature_441,-0.5279335379600525
volume_sn_voxels_feature_442,0.12970739603042603
volume_sn_voxels_feature_443,-0.21546931564807892
volume_sn_voxels_feature_444,0.27406999468803406
volume_sn_voxels_feature_445,0.12409139424562454
volume_sn_voxels_feature_446,-0.1354604959487915
volume_sn_voxels_feature_447,-0.4908852279186249
volume_sn_voxels_feature_448,-0.11260543018579483
volume_sn_voxels_feature_449,-0.05503634735941887
volume_sn_voxels_feature_450,-0.4252574145793915
volume_sn_voxels_feature_451,0.2850794494152069
volume_sn_voxels_feature_452,-0.2803437113761902
volume_sn_voxels_feature_453,-0.0457601360976696
volume_sn_voxels_feature_454,0.22455154359340668
volume_sn_voxels_feature_455,0.7176068425178528
volume_sn_voxels_feature_456,-0.8918785452842712
volume_sn_voxels_feature_457,-0.6375753283500671
volume_sn_voxels_feature_458,-0.5009676814079285
volume_sn_voxels_feature_459,-0.4858551025390625
volume_sn_voxels_feature_460,-0.485871821641922
volume_sn_voxels_feature_461,-0.48709341883659363
volume_sn_voxels_feature_462,0.43278107047080994
volume_sn_voxels_feature_463,-0.2303990125656128
volume_sn_voxels_feature_464,-0.47817274928092957
volume_sn_voxels_feature_465,-0.49902161955833435
volume_sn_voxels_feature_466,-0.3719700276851654
volume_sn_voxels_feature_467,0.504948079586029
volume_sn_voxels_feature_468,0.536198079586029
volume_sn_voxels_feature_469,0.06409963965415955
volume_sn_voxels_feature_470,-0.15923672914505005
volume_sn_voxels_feature_471,-0.06115901097655296
volume_sn_voxels_feature_472,-0.4506707191467285
volume_sn_voxels_feature_473,0.22344236075878143
volume_sn_voxels_feature_474,0.2552814185619354
volume_sn_voxels_feature_475,0.1270468682050705
volume_sn_voxels_feature_476,0.004749596118927002
volume_sn_voxels_feature_477,0.4585723876953125
volume_sn_voxels_feature_478,0.33012545108795166
volume_sn_voxels_feature_479,1.3329282999038696
volume_sn_voxels_feature_480,-0.10185760259628296
volume_sn_voxels_feature_481,0.2741765081882477
volume_sn_voxels_feature_482,1.3257383108139038
volume_sn_voxels_feature_483,-0.1384045034646988
volume_sn_voxels_feature_484,-0.034715306013822556
volume_sn_voxels_feature_485,-0.47928979992866516
volume_sn_voxels_feature_486,0.2836274206638336
volume_sn_voxels_feature_487,-0.061462391167879105
volume_sn_voxels_feature_488,1.1184396743774414
volume_sn_voxels_feature_489,-0.6445826888084412
volume_sn_voxels_feature_490,0.08093830943107605
volume_sn_voxels_feature_491,-0.32377752661705017
volume_sn_voxels_feature_492,-0.423145055770874
volume_sn_voxels_feature_493,-0.48645147681236267
volume_sn_voxels_feature_494,-0.35865160822868347
volume_sn_voxels_feature_495,0.049651551991701126
volume_sn_voxels_feature_496,0.3236546218395233
volume_sn_voxels_feature_497,0.08802065253257751
volume_sn_voxels_feature_498,-0.08829141408205032
volume_sn_voxels_feature_499,-0.3362770080566406
volume_sn_voxels_feature_500,-0.15282665193080902
volume_sn_voxels_feature_501,-0.32886216044425964
volume_sn_voxels_feature_502,-0.10047797113656998
volume_sn_voxels_feature_503,-0.10468041151762009
volume_sn_voxels_feature_504,0.11609780043363571
volume_sn_voxels_feature_505,0.6657499074935913
volume_sn_voxels_feature_506,-0.35186925530433655
volume_sn_voxels_feature_507,0.14700190722942352
volume_sn_voxels_feature_508,0.2562619149684906
volume_sn_voxels_feature_509,0.27069687843322754
volume_sn_voxels_feature_510,-0.4100920259952545
volume_sn_voxels_feature_511,0.278086394071579
volume_sn_voxels_feature_512,0.561604917049408
volume_sn_voxels_feature_513,-0.68046635389328
volume_sn_voxels_feature_514,0.19638992846012115
volume_sn_voxels_feature_515,-0.35226932168006897
volume_sn_voxels_feature_516,0.0594145804643631
volume_sn_voxels_feature_517,0.28438475728034973
volume_sn_voxels_feature_518,0.1806403249502182
volume_sn_voxels_feature_519,0.028230464085936546
volume_sn_voxels_feature_520,0.33553218841552734
volume_sn_voxels_feature_521,0.40678465366363525
rigidity_left,-0.15787328779697418
rigidity_right,0.31636369228363037
tremor_rest_left,0.21124374866485596
tremor_rest_right,0.4924173057079315
tremor_postural_left,-0.2613760530948639
tremor_postural_right,0.2503924071788788
bradykinesia_speed_left,-0.4625721871852875
bradykinesia_speed_right,0.32958707213401794
bradykinesia_amplitude_left,0.38652530312538147
bradykinesia_amplitude_right,0.3646456301212311
bradykinesia_rhythm_left,0.162931427359581
bradykinesia_rhythm_right,0.5081634521484375
mirrormovement_left,0.900536835193634
mirrormovement_right,-0.33561161160469055
