Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_10,0.8400533,-0.70436746,-1.1684735,-0.0094007915,-1.5014185,0.26668456,0.36059216,-0.27646753,-1.2976887,1.7942545,-0.40907955,-0.31218213,-0.019065034,-0.527809,-1.4526538,0.66271794,1.0106574,0.22536689,0.6987857,-1.3258897,0.61316097,-1.4328344,-1.2927223,0.11420726,0.5571466,0.5901119,-0.26274407,-0.4098077,-0.02607839,1.0344592
volume_sn_voxels_feature_11,-0.4723501,-0.9563268,-1.1665438,0.052230354,-0.41503042,-0.23356989,-1.0876961,-0.23428681,-0.91405886,-0.6104087,-1.4180846,1.5073378,-0.63291746,-0.14947045,-0.17562656,0.23694287,0.64786,0.40353522,0.39349276,-1.2687981,0.4187103,0.72592473,-0.28931543,0.56803316,0.03068171,0.91035086,1.3172815,-1.2734715,-1.2467853,0.6125374
volume_sn_voxels_feature_12,0.020189129,-0.99131036,-0.28858736,-0.42488995,0.25992787,-0.10448198,0.09529767,-0.44486147,-0.07572438,0.29756725,-0.19242492,2.20006,0.10581567,-0.8919771,-0.16534045,-0.3251648,0.85090446,0.4100915,0.29806644,0.22126365,0.17502226,0.12565105,-0.0059809987,0.3341708,0.0076517183,0.27394477,0.41228727,-0.9464223,-0.5228152,0.14448337
volume_sn_voxels_feature_13,0.297867,0.5685773,0.12284371,-0.27428243,0.950638,0.21426506,0.28700486,-0.49761772,0.21092258,0.79753494,0.14391276,1.377952,0.18671633,-0.9327111,-0.39128682,0.5379131,0.21907525,-0.11605288,0.6289923,0.5185755,-0.18523484,-0.13959211,0.121571764,-0.10241887,0.5516039,-0.15119351,-0.122739255,0.9983624,0.81198263,0.23163183
volume_sn_voxels_feature_14,0.024662165,0.79269314,-0.12594059,0.8544459,-0.19404738,0.13427772,0.5018599,-0.9638008,-0.36647573,0.9903644,1.3847799,1.1870025,-0.023647124,0.09975772,-0.12190459,0.62692004,0.8196255,-0.3843112,-0.28701034,0.67198235,0.06386559,-0.7755512,1.5620757,-0.4505897,0.32511917,-0.95225185,-0.34413326,0.98740196,0.098801255,-0.12474966
volume_sn_voxels_feature_15,0.1938973,0.38313076,0.59665406,-0.891656,1.0930328,0.072305754,0.06872078,-0.43193457,0.162367,1.4060367,-0.81814253,1.2185435,-0.0035114288,-1.0728756,0.16839716,-0.34912917,-0.84381396,-0.81063646,1.0712782,-0.34824768,0.039425578,-0.1114144,-0.66800314,0.49501002,-0.43139297,1.0372928,-0.7945852,1.2123293,0.96888214,0.57963735
volume_sn_voxels_feature_16,0.7482304,0.9068533,0.3928323,-0.44764102,0.93364316,-0.19478613,0.36349815,-1.1254097,-0.070320144,0.9557388,0.4353649,2.0542495,0.1942356,-0.06479808,0.13558473,0.08795357,-0.94007313,0.22511636,0.6076878,0.13351113,0.16482092,-0.52429396,-0.008925093,-0.42734313,0.7057557,0.069736816,-0.24389087,1.4220957,1.3461816,0.4086476
volume_sn_voxels_feature_17,-0.45374674,0.3709361,0.3831943,0.0070157074,-0.1706922,0.12808087,0.024154397,-0.26669633,-0.19117317,1.5577016,-0.6826768,1.5322756,-0.15371832,-0.7485048,0.34615687,-0.5629375,-0.43021274,-0.39141637,1.3881493,0.055687726,0.15873654,-0.85456395,0.048441626,0.1758841,-0.9695502,0.45631075,0.1520759,1.1646664,1.2646768,-0.09649131
volume_sn_voxels_feature_18,0.658502,1.0912033,0.27725065,-0.47417203,-0.5024143,0.21538386,-0.002593474,-0.49184054,-1.0572728,1.4570819,0.40143523,1.0467846,0.24388261,0.5034761,-0.17642486,-0.23162252,-0.7275465,0.30801755,1.0999484,-0.401737,0.86051345,-1.0959486,0.03934135,-0.4569426,0.24062614,-0.17240071,0.097801425,1.102464,1.2263782,0.16094163
volume_sn_voxels_feature_19,-1.0333991,0.30670348,0.46242076,0.98601425,-1.0088595,-0.121658385,-0.14220421,-0.18312338,-0.9308744,1.0595349,-0.3920001,0.20440672,-0.074647434,-0.17949185,-0.17243434,-0.12587753,-0.07369186,-0.55776066,-0.30898538,0.12083906,0.27146885,0.31195626,0.0908042,0.5305045,-0.6910535,0.17665975,1.1218134,0.53362954,0.33792412,-0.4040533
volume_sn_voxels_feature_20,0.014452315,0.7809229,-0.6701467,-0.49826768,-1.3827236,-0.026612328,-0.13173462,-0.14560743,-0.9273294,1.6433877,-0.18817014,0.9090509,0.59676313,0.68479204,-0.5045571,0.88083094,-0.79490227,-0.21491462,0.54402214,-0.23211218,0.14391737,-0.5194078,0.04406042,0.39958936,-0.6695119,0.21572705,1.2427727,1.1476672,1.0005865,-0.18072934
volume_sn_voxels_feature_21,-0.123598695,0.070374064,0.8310126,0.81356776,-1.7790195,-0.33764827,-0.4679587,-0.21141824,-0.78476185,1.7833848,0.6809352,-1.1844138,0.29270226,-0.20563394,-1.3200128,-0.9450723,0.6046499,0.49051806,-0.85406095,0.11161582,-0.3011443,0.38350645,0.79501164,0.39580512,-0.14144854,-0.63531137,0.7258305,-0.69976,-0.7439672,-1.0663368
volume_sn_voxels_feature_22,0.3569323,-0.20014708,0.019942697,-0.5473021,-2.0391033,-0.3049348,0.29331407,-0.0031830193,-1.1009476,2.3607204,0.24180686,-0.53068215,-0.1655371,0.4232196,-1.0222727,0.08904808,0.13147186,0.29077616,-0.29252934,-0.89976037,0.47916216,0.23559119,0.02382752,0.32367206,0.21792836,0.3971788,0.4494392,-0.0024916641,-0.7462529,-0.6615642
volume_sn_voxels_feature_23,0.28888863,-0.1848862,-0.77555346,-0.84022117,-1.4564779,0.06371662,0.14428332,0.09590771,-0.9217339,1.1842245,-0.18503991,0.19881694,-0.27927223,-0.09757725,-1.3941219,0.37944493,-0.12776646,-0.7338629,0.18462914,-0.7854667,1.1832496,-0.27715474,-0.90531456,0.4315496,0.011140252,0.10874553,-0.7286496,0.33303863,-0.49297377,0.03609733
volume_sn_voxels_feature_24,0.62895864,-0.0072417795,-1.0875392,-0.25510728,-1.9010319,-0.117881924,-0.14482056,-0.23531274,-1.6611218,1.3527057,-0.59413064,0.1482599,0.42120072,-0.09998847,-1.4872577,0.6253488,0.7459547,-0.6939491,1.143551,-0.7532713,1.7449352,-1.0345402,-1.1624836,-0.52324903,0.20364307,0.2500316,-0.846654,-0.022541657,0.860162,0.4556796
volume_sn_voxels_feature_25,-1.3999923,-1.014773,-0.5155908,0.64506346,0.11323876,0.9975623,-0.39761806,-1.2031075,-0.57787937,0.18998323,-0.932417,2.314952,-0.9903587,-0.62123674,-0.97621506,0.67671233,0.8360074,0.08323595,0.8576143,-1.369849,0.9596597,1.1214963,0.998885,1.3051353,-0.2313665,-0.4236747,1.403855,-1.3654239,-1.1705369,1.285216
volume_sn_voxels_feature_26,-1.3795313,0.8585119,0.49496904,-0.6278217,1.0976409,-0.034444083,0.26250508,-0.55139214,-1.0341746,1.7312441,-0.4852675,1.3557514,-1.173702,-1.0146123,0.2359156,-0.29686615,-0.17397453,0.020745704,1.2229639,-0.6283717,1.1960347,-1.0196815,0.6746236,0.66503364,-0.84421945,0.44302666,1.0199953,1.3611535,0.5627355,-0.1213373
volume_sn_voxels_feature_27,0.4721135,-0.28711185,1.0875831,1.1125606,-1.3065251,0.14807363,-0.24987563,0.008814254,1.0887734,1.3940595,1.2882688,-0.15272924,0.081168324,-0.53066957,-1.607263,-1.2054265,-0.7420246,-1.2720455,-0.09205657,0.24030071,1.0084289,1.2571037,1.2364081,-0.31430125,0.23232585,-0.7087347,0.9406018,-0.041319933,-0.8683209,0.5191661
volume_sn_voxels_feature_28,0.13653426,0.39389858,0.5117243,0.50124377,-1.1115632,-0.057306837,-0.15310027,0.2714227,-0.08411603,0.78966975,0.83945537,-0.73217016,0.2716358,0.19029492,-1.7865906,-0.114282645,-0.108033665,-0.19777805,-0.36365893,-0.2984858,1.3652557,0.58087444,0.37490046,0.33777058,0.27410525,-0.2754864,1.5032946,-0.6330086,-0.5363756,-0.92065036
volume_sn_voxels_feature_29,-0.6842246,0.046708215,0.20510119,-1.1579185,-1.7553574,0.09085609,-0.0935707,0.15818374,1.1431868,-0.41553512,0.15512764,-0.17581214,-0.02628523,-0.9007157,-1.5577936,-0.5733933,-1.2221364,-0.9611504,0.49105874,-0.21001077,1.3316005,0.5460654,0.8187336,0.03739124,-0.25169185,0.39066356,-0.048115857,-0.29092562,-0.89106995,0.85596013
volume_sn_voxels_feature_30,0.50281423,-0.008243208,-0.22763477,-0.94488835,-1.612905,-0.10293237,-0.16165277,0.37868536,0.59759897,0.92928094,0.08550521,-0.20363674,-0.28200075,0.39981154,-1.4701875,-0.019412486,-0.7984911,-0.7502011,0.32384288,0.03652729,1.1852739,0.10528893,-0.06221487,0.30058655,-0.10655979,-0.14341173,0.03054176,-0.2140344,0.2912536,-0.027033446
volume_sn_voxels_feature_31,0.58181036,0.49842557,-0.25266415,-1.3576977,-1.5668806,0.08651153,-0.08242164,0.2532868,1.1412886,0.10684253,0.048512958,0.19025661,-0.089278676,-0.13221925,-1.7133262,0.25516218,-0.3474795,-1.246288,0.67314625,-0.06321366,1.5926753,-0.43482456,-0.023551598,-0.06545534,-0.84827334,-0.07627437,-0.9306875,0.44527304,0.71771556,0.7785081
volume_sn_voxels_feature_32,0.15011992,0.57067907,-0.5712313,-0.20480755,-1.101001,-0.36134547,-0.5486348,0.6218355,1.1657307,-0.4418624,-0.686853,-0.61402494,-0.2998594,-0.8335154,-1.7604713,-0.013866815,0.23721506,-1.3804708,0.9878121,0.13164866,1.052057,-0.79019153,-1.0215673,-0.26335678,-1.128119,0.25642785,-1.0694109,0.5090434,1.0280676,1.2083462
volume_sn_voxels_feature_33,-0.12424253,0.3474473,0.9948289,-0.08063279,-1.4251215,-0.4343206,0.0020805588,-0.08958662,1.3477111,0.7063636,-0.07111429,0.06883356,-0.15395284,0.49835855,-1.3776143,0.13668819,-0.7201638,-0.88113743,0.09568687,0.32450873,1.136607,0.822128,-0.15859063,0.09485124,0.22371435,0.10741954,1.0135516,-0.61301565,-0.38931704,-0.536778
volume_sn_voxels_feature_34,0.46203145,0.1384679,0.41669697,-0.6109476,-1.3328223,0.04255044,-0.6096023,1.1396383,-1.4450488,1.5518093,0.15818965,1.1834795,1.2994096,0.4179809,0.89155245,-0.41783974,-1.0389109,-0.57369334,-0.9823045,0.7639891,1.0877893,-0.7028464,1.1370279,-0.506904,1.1337159,-0.15409876,1.1147683,1.4361053,1.1845475,1.0665665
volume_sn_voxels_feature_35,0.67948484,-0.17802027,0.24197105,0.60477996,-1.2369289,0.56271285,-1.308155,0.87689406,-1.2392981,1.2752643,0.017624402,0.936233,0.8837409,0.56023103,0.7635667,-0.55081487,-0.32212716,-0.36265957,-0.24753262,0.3947866,0.6612281,-0.39076665,1.4502435,0.31477335,0.8702752,0.10648834,0.56854063,2.120701,1.2649758,0.923584
volume_sn_voxels_feature_36,0.70910037,-0.09157741,0.035378847,-0.43839288,-0.77715373,0.26514912,0.4486341,-0.6048604,-1.2051857,0.8612241,1.2809696,-0.18108614,1.0165638,0.48279357,-1.626618,0.3089701,0.4952144,0.48194942,-0.15115796,-0.36471456,1.3006896,-0.23964094,0.06105625,-0.6531486,0.19969472,-0.03356816,1.0170004,-0.12090111,0.30812493,-0.4803794
volume_sn_voxels_feature_37,0.71220106,-0.28121603,-0.66034895,0.71624273,-1.1831635,-0.34141624,-1.0208284,-1.0810065,-1.0213794,1.019333,-0.33976415,0.8262594,1.3193378,-0.003064523,-0.81915164,-0.9721044,0.02160677,-0.050316874,-0.27767962,0.46038726,1.6909422,-0.31467658,1.267458,-0.14350909,0.60288274,0.42210737,1.3110361,0.32479602,0.09496333,1.268125
volume_sn_voxels_feature_38,0.18860489,0.002095443,-0.07612948,1.6520795,-1.0249388,0.031646386,-0.40062648,0.8723714,-0.047791522,-0.06390794,-0.22066954,-0.62966657,-0.308516,-0.30175635,-1.2151959,-0.64705986,0.35871464,-1.1943065,0.20706092,0.29565787,1.1541358,-0.40453708,-0.16606845,-0.15564129,-0.777954,-0.16771163,-1.2779063,0.28519106,0.5986216,0.09987741
volume_sn_voxels_feature_39,-0.3509937,-0.61026365,-0.056912493,1.1498727,-1.3994714,0.33716434,0.15644076,0.7424411,-1.2984381,0.7784552,0.12385798,-0.3934998,0.080573514,-0.1484112,-2.001824,-0.30175248,0.12676229,-0.63204914,0.15717678,-0.12557724,0.48158956,-0.5231587,-0.26831916,0.30095533,-0.0309508,-0.4076067,-0.72793674,0.2018333,-0.4603998,-0.387629
volume_sn_voxels_feature_40,-0.31474158,-0.82427275,0.27150366,1.0530102,0.4109333,0.22327644,0.5791756,0.36036915,-0.90790594,1.0350353,0.8442588,0.09757961,0.83481884,-0.47134325,-1.4277245,-0.5402165,0.2332898,0.12176232,-0.38448063,0.21551824,1.2175186,-0.3500988,-0.03291482,-0.0071148886,0.62158245,-0.24452813,0.11555854,-0.4984277,-1.0844643,-0.826475
volume_sn_voxels_feature_41,-0.06533252,-1.1550899,-0.35471475,1.2750243,0.55289364,-0.02318662,0.29078227,-0.27756897,-0.8079882,1.2438598,0.4422797,-0.23888132,1.0598221,-0.8751551,-1.5729909,-0.6106069,-0.16136569,0.40626875,0.091921024,0.023013188,1.4647928,-0.055849962,0.4330611,-0.13203627,1.2267658,0.12622221,0.29876876,-0.6884721,-0.8398544,0.3939404
volume_sn_voxels_feature_42,-0.038788274,-0.8944941,-0.34399542,1.1789676,-0.50291365,0.43416986,-0.5611135,-0.35182732,-1.6731685,1.1862528,-1.3671784,1.1754137,0.8002322,-0.71975046,-0.56873256,-1.2315911,-0.055432606,-0.026817722,0.36820963,-0.33587062,1.1499485,-0.39782718,1.1794131,-0.022037547,0.9726217,0.21376933,0.85018456,0.58655655,-0.19543122,0.9003236
volume_sn_voxels_feature_43,-0.5890918,0.24507637,0.096313365,-0.86658007,-0.06436544,-1.2380868,-0.0047876816,-0.21952815,-1.4966909,1.3732688,0.35916996,2.027503,-0.8103466,-1.4771733,-0.5700797,-0.077996194,-0.19273745,0.38664111,1.0093414,0.38152483,1.1182529,-1.2324338,0.775908,-0.26699698,0.12330763,-0.78497356,1.8620461,1.225253,-0.16505,0.5809691
volume_sn_voxels_feature_44,-1.2519814,0.12451799,-0.38849136,0.36494425,0.11193897,-1.1847386,0.6898377,0.25671595,-1.7207772,1.5705703,0.43665478,-0.3033814,-1.2160094,-0.5164018,-1.4282515,0.38220754,-0.29360753,1.0486609,0.51433605,-0.8816091,1.3252026,-0.80948824,1.0505985,1.1336509,0.047089122,-0.009909776,1.2766657,0.37687716,-1.6299002,-1.4777437
volume_sn_voxels_feature_45,-0.51285464,0.41605106,1.1787732,0.7265546,-1.0368184,-0.5764826,0.1597088,-0.09492515,1.6258844,0.27264228,-0.06316023,-0.019431936,-0.98154104,0.040376943,-1.2526113,0.17050147,-0.04610637,-1.1344061,-0.110551074,0.35964605,1.8495797,0.79758745,-0.10300174,0.96134764,0.46514916,-0.39542422,1.3769349,-0.8719963,-0.6479156,-0.90038097
volume_sn_voxels_feature_46,-0.9864412,0.11299024,0.5047451,0.6328965,-0.53594434,0.09525829,-1.3000194,0.6581186,-1.2702384,1.3480072,-0.15453662,0.12453019,1.3219309,0.65208626,1.0357547,-0.13352835,0.3802898,-0.801964,-0.26022705,-0.34886855,-0.3209039,1.0560988,1.1165702,0.72269803,-0.025377344,0.50611395,0.38838503,1.105176,1.0919365,0.9002918
volume_sn_voxels_feature_47,0.06777408,0.5718313,0.2469115,0.8245586,-1.068558,-0.29830587,-0.17424054,-0.18439427,0.89366233,-0.68571246,-0.64142686,0.5632438,-0.5704917,0.4135651,-1.7278233,-0.24840887,-0.2056751,-1.3523033,-0.043858007,0.36332297,1.3000715,0.43983692,0.27837065,0.4565514,-0.21963376,-0.016729183,1.1344078,0.020848261,0.7433195,0.7386375
volume_sn_voxels_feature_48,0.64966697,0.4722306,0.32520247,-1.122403,-0.7212694,0.13145468,0.16175725,-0.49180263,-0.43444097,1.0332408,1.107937,0.0087947445,1.1039089,0.41094467,-1.4225585,0.94963175,0.41079116,0.28498337,-0.5133489,0.14217728,1.4119437,0.084700644,0.07464313,-0.25183496,-0.25602195,0.06344371,1.5758821,0.07285842,0.5311791,-0.45581475
volume_sn_voxels_feature_49,-0.3492082,-0.7128686,0.21283476,0.44051197,-0.2630636,0.4278874,-1.4741538,0.86564296,-0.8561782,1.2272153,-1.2055749,0.3506907,1.032014,0.42119613,1.1477087,0.261152,-0.04710424,-0.8056041,0.4807541,-0.22722973,-0.39591837,0.2194167,1.3649805,0.8316239,-0.060804155,0.43984923,0.37882954,1.4820837,0.69324774,0.9169965
volume_sn_voxels_feature_50,-0.129063,0.87553406,-0.17857066,-0.32312882,-0.9367491,-0.07061206,-0.40945444,-0.37490156,1.4329125,-1.1263592,-0.8357235,-0.020019574,-0.25012836,-0.048868764,-1.655264,0.2333626,-0.21427397,-0.95207715,0.085661516,0.2707766,1.0364096,0.3331977,0.32872605,0.19124334,-0.3997428,0.22439323,-0.06595789,0.13347325,1.0839005,0.74804294
volume_sn_voxels_feature_51,-0.06376149,0.32145688,0.40418983,-0.9582134,-1.2585833,0.22763848,-0.116731204,-0.33142045,-0.63176155,-0.43179947,-0.15701409,0.28140146,0.14364333,0.120855674,-1.8266518,1.0580777,0.113397434,-0.8546378,-0.2940429,0.29863393,0.3472286,0.044850983,0.030095212,-0.27981266,-0.61765325,-0.3750993,0.8083744,0.27365488,0.8095762,-0.25936916
volume_sn_voxels_feature_52,0.06266186,-0.3250887,-0.3190608,-0.8927938,-0.2220426,-0.22156355,0.26577684,-0.15538973,-1.3112261,0.21946257,0.8189203,0.35264462,0.38013133,0.36793345,-1.637845,0.93519247,0.2664555,0.11193664,-0.023022324,0.24695502,0.8415877,0.16106236,0.15421386,-0.5215243,-0.15489767,0.064200126,1.0493448,-0.3488974,0.3192685,-0.6136934
volume_sn_voxels_feature_53,-0.057145007,0.9367676,0.3838855,-0.2977239,-1.0646186,0.06938714,-0.8314826,-0.08791904,-1.8257885,1.2227285,-1.8298342,0.16018559,1.3461522,0.30370778,0.53255075,-0.8154573,-0.09289233,-0.5392982,-0.024665128,-0.028843816,1.3159862,-0.084572874,0.19881913,-0.103679016,-0.19633512,-0.2877006,1.108823,1.9391301,0.9977214,1.105817
volume_sn_voxels_feature_54,0.009213301,0.61234033,-0.32848996,-0.21613963,-0.92106795,0.2060657,-0.13487618,0.2611694,0.10091019,-0.05016702,-0.21913499,-0.30398488,-0.33004263,0.52881575,-0.88017714,0.3073293,-0.023871936,-1.3120909,-0.38966206,-0.20330748,1.5890296,-0.074356094,0.21212918,-0.16848509,-0.3780636,-0.0193024,-1.2166166,0.7529815,0.103137106,0.24846016
volume_sn_voxels_feature_55,-0.3173448,-0.30784383,-0.16607788,-0.20511648,-0.6318237,0.14872873,0.027449561,0.190915,-1.3340994,-0.25331777,0.53421074,0.36776754,-0.3461871,0.25563154,-1.5857048,0.3160077,-0.26794332,-0.00069968397,-0.170602,-0.5952924,1.0486478,0.085860945,0.36898112,0.01984399,-0.40273488,-0.015559442,-0.35452932,-0.13626836,-0.6554896,-0.5608726
volume_sn_voxels_feature_56,-0.31475237,-0.33954155,-0.17227305,0.17962489,0.6937509,0.00048786946,0.20506275,0.28093523,-1.1984159,0.17696968,0.7277353,0.1195499,-0.19379549,0.05504042,-0.831001,-0.2629857,0.17273615,0.20936023,-0.42483193,-0.03371674,1.1159934,0.6309091,0.036723338,0.0061527914,-0.045977343,-0.118036866,0.2327378,-0.38026172,-0.5938808,-0.67671
volume_sn_voxels_feature_57,-0.9118865,0.2546324,-0.19061604,0.42554957,0.740779,0.08121913,0.23311594,0.0990902,-1.4151683,0.76506156,-0.12456629,-0.010948091,0.18879081,-0.634912,-2.1300101,0.4171337,0.06001453,0.44700682,-0.38537768,-0.3733734,1.4245543,0.32797822,0.13425937,-0.028134659,0.06046988,0.43940502,-0.11847473,-0.43962294,-0.9463119,-0.097416334
volume_sn_voxels_feature_58,-0.4463503,0.8858857,-0.32549015,1.0239877,0.09434211,-0.30633998,-0.4142997,-0.6750417,-1.3284515,1.2053843,-0.9363417,0.18744081,0.2714709,-0.38633558,-1.418734,-0.48236588,0.237553,-0.301883,0.5696751,0.012064243,1.1851202,0.13361412,0.5133715,-0.122292355,0.40971097,-0.13126686,0.32512492,1.3065652,0.030168293,1.005067
volume_sn_voxels_feature_59,-0.23224346,1.1314071,-0.42629555,0.78298235,-1.3153102,0.068971865,-1.1697633,-0.12074471,-0.8374461,1.246894,-1.3056108,0.6123346,1.0565376,-0.5641666,0.51556283,-0.8818551,-0.113473654,-0.36483493,0.87901044,-0.14035597,1.2630591,-0.12248771,1.0725178,-0.12479502,0.51157624,-0.117813356,0.07443951,0.9048207,1.229829,1.0854995
volume_sn_voxels_feature_60,-0.36398238,-0.98692244,0.2169002,0.99838066,-0.18942933,-0.58445597,-0.106386,1.096821,-1.2814527,-0.4257284,0.50296533,-0.29490453,-0.49250108,-0.49891347,-1.164079,-0.40245354,-0.12595479,-0.68491185,-0.45064175,-0.31246674,1.5918628,0.23055325,-0.12442839,-0.08564436,-0.1672477,-0.102590136,-0.6174814,-0.1056401,-1.3855368,-0.47623822
volume_sn_voxels_feature_61,0.101638965,-0.90158427,0.43774757,1.7093191,1.1015774,0.06437259,-0.053042382,0.69465935,-1.0476906,-0.56235844,0.6134715,-0.1972593,-0.734596,-0.7189596,-1.8414358,-0.5867179,0.023934495,0.4827421,-0.24460194,0.045480862,1.2145954,-0.04535982,0.014976081,0.15459104,-0.11849832,-0.047216848,-0.8864592,0.05348781,-1.2793318,-0.57374716
volume_sn_voxels_feature_62,-0.029733429,-0.23171584,0.32198605,1.0390525,1.0197688,-0.14939488,-0.02088153,0.4723315,-1.9461517,-0.37743887,-0.4914042,-0.14817029,-0.77740157,-0.9062998,-1.4031765,-0.8341753,0.09283179,-0.06725824,0.41024,0.046515256,1.5220408,0.38784698,-0.07358739,0.4831545,0.36032772,-0.27819118,-0.4630581,0.42583883,-1.4883393,0.1146344
volume_sn_voxels_feature_63,-0.024308698,0.4117665,0.1080959,1.4583721,-0.02778243,-0.077371,-0.6081575,0.11487868,-1.5650718,0.5287798,-1.5008864,0.07425786,-0.26941955,-0.43179536,-1.2122301,-1.093389,0.2651961,-0.36704,1.0044098,-0.37999573,1.1305647,-0.27407143,0.0664952,0.29198214,-0.041249573,0.37878016,0.13497287,0.87141424,0.046361577,0.7394695
volume_sn_voxels_feature_64,-0.86218077,-0.25055942,-0.40105814,-0.7285,0.3617724,-1.0986729,0.47132656,0.75300455,-1.1613915,1.2043278,-0.1647246,-0.19716564,-1.116833,-0.961848,-1.3744787,0.64051026,-0.3741676,1.3112967,0.2499374,-0.6182562,0.09390499,-0.96080285,0.84764045,-0.23425747,-0.124553345,-0.937534,1.0996516,1.1318531,-0.91981757,-1.0011588
