Feature,Factor_0,Factor_1
rigidity_left,0.26504496,0.2109858
rigidity_right,0.29774687,-0.52986467
tremor_rest_left,-0.091228016,0.5902295
tremor_rest_right,0.3050778,0.2884822
tremor_postural_left,-0.06984663,-0.014911458
tremor_postural_right,0.4324731,-0.24115774
bradykinesia_speed_left,-0.5211111,0.17935517
bradykinesia_speed_right,-0.22445247,-0.024448156
bradykinesia_amplitude_left,-0.107666895,0.5095664
bradykinesia_amplitude_right,-0.6031779,0.1414944
bradykinesia_rhythm_left,-0.48828828,-0.30773732
bradykinesia_rhythm_right,0.68654096,-0.38325474
mirrormovement_left,-0.06030779,-0.1710335
mirrormovement_right,-0.319906,0.18793054
