Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.93895775,-0.4997626,0.092758946,0.88704884
Subject_2,-0.87550396,1.4385505,0.7126335,1.4196395
Subject_3,0.6959683,0.1820487,-0.12507868,-0.30014378
Subject_4,1.8113562,0.3222924,-0.055877812,-0.04344896
Subject_5,0.64743346,0.77149814,0.43511897,-0.12826063
Subject_6,0.19413856,-0.21995214,-0.25437164,1.3486707
Subject_7,-0.7347513,0.012970881,0.17567976,1.3253461
Subject_8,0.4809813,-0.5852654,0.0064572883,0.9928027
Subject_9,-1.6834563,0.83893454,1.99542,-0.0029567135
Subject_10,1.8498902,0.5684977,0.4244132,-1.5735329
Subject_11,-1.0092099,0.63315296,0.64815706,-0.12774317
Subject_12,-0.57687145,0.18677035,-1.0164905,-0.41605097
Subject_13,-1.285955,-1.059694,2.105168,-1.8383999
Subject_14,-1.7888571,0.14333023,-1.0246924,0.12579928
Subject_15,-2.1396983,0.13990074,-0.310657,1.032785
Subject_16,-1.3654002,-1.2390175,1.3782169,-1.3814381
Subject_17,-0.271231,0.057586405,0.36314002,-0.09155193
Subject_18,0.6763138,0.3310259,-4.0839396,0.5524284
Subject_19,0.50356954,-0.35103402,-1.2693026,0.042538814
Subject_20,-1.1782639,-0.32983384,1.7582135,-0.11085289
Subject_21,1.1014498,-1.3138759,-0.7899782,0.050429128
Subject_22,2.3660655,0.1712414,0.43181902,0.9714659
Subject_23,0.7422685,-0.9785319,-1.2375808,-1.8050407
Subject_24,-0.67537844,0.19483492,0.48979637,0.065332346
Subject_25,-0.66810536,-0.66565585,1.1619269,-0.96004343
Subject_26,-0.9883755,2.4311035,-0.77315897,0.74619746
Subject_27,-0.14447288,0.036164638,0.8187453,-0.18947053
Subject_28,1.8632072,0.52138096,-0.8845832,0.5138882
Subject_29,-0.6770847,0.07956493,-0.78490245,0.42912793
Subject_30,-0.75403476,-1.4004445,1.1708205,-0.69202834
Subject_31,0.4451497,1.1937641,0.4664754,-0.5570358
Subject_32,0.84893125,0.22113878,-0.25064474,-1.1038632
Subject_33,1.6421144,-1.3643494,-0.8683395,0.42511523
Subject_34,1.1180013,-1.4616323,-1.3853163,-0.82037234
Subject_35,-1.3640232,-2.3950346,0.5767513,0.8874167
Subject_36,-0.74024576,-0.8116912,0.96776044,-0.21654978
Subject_37,-0.4534838,-1.5505086,0.42483917,2.1878266
Subject_38,-0.36563534,-1.7346979,1.4094744,1.43898
Subject_39,-0.88731205,1.1210122,0.55416054,1.5377706
Subject_40,0.4713137,0.9597064,0.21795514,0.21875748
Subject_41,0.3876379,-1.1555959,0.757473,0.04398176
Subject_42,-0.8790277,1.5648977,0.7625269,0.7132904
Subject_43,-0.4414094,0.28560725,0.7718061,-0.72647583
Subject_44,-0.29360154,0.82059795,0.10506161,0.1783816
Subject_45,-1.090395,-1.8034112,0.98732954,-0.36118445
Subject_46,-1.2290201,0.6902004,1.4259984,-0.37805602
Subject_47,1.4533279,0.3573816,-0.2718136,-1.6925728
Subject_48,-1.2321405,-0.522471,0.85368145,0.0539119
Subject_49,0.061376534,-0.055134214,0.4777298,0.2359225
Subject_50,0.6130502,-1.3828343,-1.5567161,0.85713726
Subject_51,0.5498402,-1.9289411,-0.89901316,0.9228878
Subject_52,0.7437208,0.64636487,0.20468336,0.16118895
Subject_53,1.2085936,-0.21049856,-0.8490021,1.2084036
Subject_54,-0.6937949,0.17582336,-0.93909895,-0.6102138
Subject_55,0.9007298,-0.9120489,2.1450655,-1.3818601
Subject_56,-0.47941926,0.49591616,-0.46772426,-1.5080558
Subject_57,1.3918836,-1.429695,-0.4892803,0.7652954
Subject_58,-1.6857095,0.9908231,2.2379034,1.6918035
Subject_59,-0.25152603,-1.8808138,-0.36464897,0.12515365
Subject_60,0.00044134946,0.58676034,-0.115613125,-0.6905777
Subject_61,0.10149027,0.37947887,0.19238625,1.5465981
Subject_62,1.3369788,0.48019812,-1.5576427,0.24178183
Subject_63,1.9120903,-0.2372666,-0.86274,0.013699176
Subject_64,-1.837903,0.033354487,1.6521873,0.4330663
Subject_65,-0.41788986,-0.73283315,-0.7250672,-0.5380535
Subject_66,0.19849615,-0.49033785,-0.153788,0.4349105
Subject_67,-1.2388444,0.7479556,0.27500495,0.38733333
Subject_68,1.6522722,-0.36433056,-1.6249895,1.6204724
Subject_69,1.5957187,0.66750675,-2.4745111,1.8728585
Subject_70,-1.6929591,0.85260123,0.43817568,0.34979048
Subject_71,0.08762944,0.9574984,-0.0005047802,0.7762465
Subject_72,1.0537032,0.049503397,0.83980185,1.4511225
Subject_73,1.2212754,0.86749095,-0.48806986,0.5036152
Subject_74,0.85986155,0.46803448,0.3309203,0.52476805
Subject_75,-1.1761482,-0.84172577,0.12797886,-0.70214915
Subject_76,-1.0471137,-0.019294638,1.1909256,-0.67885536
Subject_77,-1.516184,0.83767587,1.4355154,0.70044035
Subject_78,0.7830239,0.9020872,-0.2966118,0.76168656
Subject_79,1.2987537,0.52435595,-2.1536849,-2.546456
Subject_80,-0.8427758,-0.55522674,2.3618753,0.24618943
Subject_81,-1.7413577,-0.20453298,-0.29749668,-0.36764735
Subject_82,0.69423825,-0.10301372,-0.5985864,-0.29204875
Subject_83,1.2644659,-0.9999109,-1.6990396,0.03960041
Subject_84,0.057244748,0.41528347,0.29185656,1.1714783
Subject_85,-1.3986177,-0.5574987,1.8156441,-0.4868272
Subject_86,0.8879311,-1.3604571,-0.4840297,0.6503538
