Subject_ID,Factor_1,Factor_2
Subject_1,-0.91660637,0.19822833
Subject_2,-1.9090348,0.48503414
Subject_3,-1.1224217,0.19920842
Subject_4,-0.4178165,2.3129935
Subject_5,-1.3555231,0.5524898
Subject_6,1.1027663,-0.33206573
Subject_7,2.008055,-0.014708901
Subject_8,0.16521314,0.12838587
Subject_9,-0.79067504,1.2585853
Subject_10,0.69506687,0.15793139
Subject_11,-0.55825126,-0.5129888
Subject_12,0.6561422,-0.8252228
Subject_13,0.9780312,1.9212488
Subject_14,0.40898234,-0.46957338
Subject_15,-0.22599463,-0.53477746
Subject_16,-0.45275617,-0.45261246
Subject_17,1.7995948,-1.512539
Subject_18,-0.82444936,-2.730084
Subject_19,-0.5486916,-1.0495293
Subject_20,-0.5602988,0.6827202
Subject_21,-0.3514663,-0.64650506
Subject_22,0.7637015,0.7556401
Subject_23,-1.3007762,-1.3072121
Subject_24,-0.281375,0.15735802
Subject_25,0.039036702,0.66656417
Subject_26,-0.64429015,-0.28629756
Subject_27,1.0275292,0.4889146
Subject_28,0.5862491,-1.0415361
Subject_29,-0.52411145,0.15208635
Subject_30,-2.9004216,2.2811625
Subject_31,-0.18567735,0.75746655
Subject_32,0.012787639,-0.3012375
Subject_33,-1.6222857,0.36988175
Subject_34,0.75239074,-1.7722441
Subject_35,-0.6596969,-0.4072268
Subject_36,0.16354178,0.43138155
Subject_37,1.542103,0.4251409
Subject_38,1.7146922,0.9247701
Subject_39,0.20335983,1.6725656
Subject_40,0.91539514,0.59521484
Subject_41,-0.29408005,1.2987397
Subject_42,-0.15582271,0.48649436
Subject_43,0.21719137,0.40076357
Subject_44,0.034362845,-0.4333395
Subject_45,2.2123156,0.68361425
Subject_46,-0.7221907,3.6496155
Subject_47,1.1820983,0.35836577
Subject_48,1.4962659,0.9164309
Subject_49,-1.4736814,0.3340259
Subject_50,1.4918975,-1.4594389
Subject_51,0.3491355,-0.745264
Subject_52,1.0126064,0.24895793
Subject_53,-0.986279,-0.6742349
Subject_54,-0.8060677,-0.5672034
Subject_55,-0.31527755,2.1132412
Subject_56,2.6758697,-0.5478166
Subject_57,-0.08583383,-0.19716781
Subject_58,0.5312412,1.5130146
Subject_59,0.9485958,0.49980235
Subject_60,-0.03177363,-0.0965878
Subject_61,-1.1835477,0.13459602
Subject_62,0.56837285,-1.0194676
Subject_63,-0.8070626,1.0301347
Subject_64,1.5555258,-2.0164833
Subject_65,1.5151842,-2.2822804
Subject_66,-1.868686,-0.19319062
Subject_67,-1.544615,-1.547915
Subject_68,1.0107166,1.5201905
Subject_69,-2.2355537,-1.6535609
Subject_70,0.46608552,0.8728821
Subject_71,-1.58015,0.53205216
Subject_72,0.60538757,1.7852831
Subject_73,-0.74648386,-0.13064694
Subject_74,-0.2642489,0.90502477
Subject_75,0.32229352,0.88103485
Subject_76,-0.2953855,0.8643892
Subject_77,-0.85364604,1.488226
Subject_78,-0.39764577,1.0203404
Subject_79,0.7696871,-1.1062484
Subject_80,1.3457294,1.1488909
Subject_81,-0.39301306,-2.6556177
Subject_82,-0.09743258,0.59944874
Subject_83,-0.4891453,1.4918427
Subject_84,-0.5135937,-1.3903733
Subject_85,-0.75464416,1.1510605
Subject_86,0.6113031,-0.31171274
