Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.9828525,-0.19219959,-0.14203148,-0.053751845
Subject_2,0.50391906,0.6250566,-0.88104045,1.266989
Subject_3,1.484049,0.41469586,0.3064391,0.87515086
Subject_4,-1.5626851,-0.39260238,1.0483272,-1.3491148
Subject_5,-0.7280542,-1.9386927,-0.2956137,1.824088
Subject_6,0.5238626,-0.7041345,0.6451399,-1.2892668
Subject_7,-0.68083173,0.2026063,-0.16116062,-0.17370217
Subject_8,-0.016494552,-0.14501938,0.079581104,0.37062132
Subject_9,-0.55524474,0.12982199,-1.8166906,0.7712112
Subject_10,-0.24984777,-0.22460195,-0.8705929,-0.61016154
Subject_11,-0.65283,0.3721013,-0.39152777,0.28712606
Subject_12,-0.9140066,0.61538565,1.247481,0.35736123
Subject_13,0.3389636,0.24015331,-2.100702,-0.6743285
Subject_14,0.3550986,0.89305645,1.62038,-0.2609215
Subject_15,-0.3048167,0.11147438,0.3080607,-0.65883136
Subject_16,0.44558993,-0.9055772,0.26028854,-0.2735135
Subject_17,0.07006157,-0.040051073,0.40732414,-0.038401145
Subject_18,1.3868781,-1.5844458,4.759148,-0.057936326
Subject_19,-1.1419452,-0.09180636,1.9490784,0.08752728
Subject_20,0.73692423,-0.22102687,-0.7655635,-0.35740012
Subject_21,-0.7753094,1.3440255,1.8595984,-1.086813
Subject_22,-0.9958825,0.50512534,0.64118135,-0.7622951
Subject_23,-1.3940656,0.32904512,1.5367143,1.4129665
Subject_24,0.32622403,-0.25516444,-0.6098296,-0.31841916
Subject_25,-1.2973578,-0.016724484,-1.2864568,0.16383865
Subject_26,-0.18300723,0.01808156,1.2742412,0.41454557
Subject_27,-0.06307145,0.46477368,-1.470497,-0.44753388
Subject_28,0.20894489,-0.78284544,0.7772457,0.018814865
Subject_29,-1.551936,-0.14622353,0.57754546,-0.08556646
Subject_30,0.19471203,-0.21955247,-1.1348084,0.7598839
Subject_31,0.53020614,0.111873284,0.95973796,-0.95923924
Subject_32,-0.08716666,-0.934615,-1.042058,0.24408422
Subject_33,1.0547199,0.1269446,1.0840784,-1.7779825
Subject_34,1.2279364,0.38218495,1.486143,0.67006093
Subject_35,-0.4714919,0.84894216,0.9106069,-0.5176588
Subject_36,0.9262486,0.5909843,-1.3789792,-1.1034442
Subject_37,1.2436037,-1.485091,-1.7485108,0.37170085
Subject_38,1.4974353,-0.29427212,-1.1397599,-0.7366443
Subject_39,0.082008004,0.20180988,-0.8548064,-0.3503146
Subject_40,1.0190694,0.17769152,-0.67111874,0.6026535
Subject_41,-0.32845482,-0.41682947,-4.7629304,0.8423749
Subject_42,0.85899234,1.5198516,-0.98480767,-0.5950912
Subject_43,0.65987307,-0.23647001,-0.74552745,0.04161827
Subject_44,1.336363,-0.6984757,0.79780203,0.11959986
Subject_45,-1.5383934,-0.14667957,2.0693803,-1.698961
Subject_46,0.14343207,0.080333285,-1.0220017,-0.83391166
Subject_47,0.42970136,0.45215836,1.230434,-0.025655407
Subject_48,1.0161446,0.7520825,-0.94234836,1.9074421
Subject_49,0.36807546,0.36479947,-0.4950989,-0.47742647
Subject_50,-0.08082909,1.7782089,2.7144232,-0.4448347
Subject_51,0.79878926,-1.4877509,2.302821,-0.8696709
Subject_52,0.18430708,0.13974226,-0.6204992,-2.0860338
Subject_53,-1.2823755,-0.66161126,0.87557405,-0.050035626
Subject_54,0.26415345,-0.11910777,-1.8819462,0.12912868
Subject_55,-0.17237058,-1.6213461,-2.0458431,0.051128704
Subject_56,-0.72235376,0.2945016,1.3274245,0.95388347
Subject_57,2.4697056,0.032930218,-1.6528878,0.9955139
Subject_58,0.67604935,1.6030577,-2.3285482,0.54708093
Subject_59,0.06202882,-1.4977336,2.2030523,-0.60394245
Subject_60,-0.16324411,-0.9824103,0.31859463,0.87682784
Subject_61,-0.11989735,0.29516944,1.1653349,-0.18289967
Subject_62,-0.19095525,0.31980333,1.9407626,1.743014
Subject_63,-1.2262658,-0.54537845,0.6275608,-0.9188617
Subject_64,0.16930796,0.085030615,-1.0957962,0.18389292
Subject_65,-0.5484978,-0.6991268,1.1543605,0.92463565
Subject_66,-0.74380916,0.760175,-0.7955409,0.42457753
Subject_67,-0.6640415,0.96919477,1.663068,-2.2681727
Subject_68,-0.024938695,-0.35512745,1.8103567,0.52586204
Subject_69,-2.3673704,-1.196296,2.8595126,0.73037314
Subject_70,0.5182945,0.90101767,-1.1355474,-0.2343895
Subject_71,0.025337948,1.5763056,-0.03289521,0.1600877
Subject_72,1.2692145,-2.12799,-1.1484586,-0.30693188
Subject_73,-0.17482433,0.55070955,0.5596483,0.47639263
Subject_74,0.013862326,-0.43033427,-0.63142663,0.5788373
Subject_75,0.28601268,1.5136563,-0.3746304,0.69343865
Subject_76,0.28696263,-0.46665472,-1.4793134,-1.317808
Subject_77,-0.5223838,-0.4176233,-1.5431305,0.19331345
Subject_78,-0.2998716,-2.3786244,0.5610246,-0.20847982
Subject_79,-0.64847326,0.5318221,2.2551596,0.2187288
Subject_80,0.07331877,0.31382778,-2.5342808,0.087895125
Subject_81,-0.44348195,-0.41072667,0.40054017,1.0347251
Subject_82,1.9564819,-0.61615294,0.78119916,-0.49162465
Subject_83,-0.011670758,-1.2315933,1.4830853,0.33074495
Subject_84,0.108554296,-0.14764094,-3.5354981,1.1432679
Subject_85,-1.2306123,-0.06143921,-1.8990723,2.8481615
Subject_86,0.53036356,-0.28327876,1.011035,0.20723492
