Subject_ID,Factor_1,Factor_2
Subject_1,-0.065857686,-0.61288464
Subject_2,-0.14685334,0.8155101
Subject_3,-0.24604213,-0.6631709
Subject_4,1.9855103,-0.20528021
Subject_5,0.060554493,0.33351615
Subject_6,-0.5085151,1.8850713
Subject_7,-0.4409155,-0.8860307
Subject_8,-0.06396099,0.9930472
Subject_9,0.017975563,0.23132327
Subject_10,0.068963856,1.3670154
Subject_11,-0.076819055,0.3273367
Subject_12,-0.21629609,0.051630385
Subject_13,1.0390066,-0.045491382
Subject_14,-0.6697751,-0.8836603
Subject_15,-0.11018835,0.112675406
Subject_16,0.3503072,0.009030931
Subject_17,-0.3972424,0.20939334
Subject_18,0.22201638,0.348761
Subject_19,0.50780904,0.5936335
Subject_20,2.9285865,2.0572596
Subject_21,1.0038518,-0.19116692
Subject_22,-1.5947595,0.17293648
Subject_23,0.15276855,-0.17613478
Subject_24,-0.12859088,1.2033161
Subject_25,-0.04846122,-0.013443569
Subject_26,1.2161835,-0.19602363
Subject_27,0.17747162,-0.009113586
Subject_28,-0.08640325,-0.17073001
Subject_29,0.7048425,0.38062492
Subject_30,0.31574962,0.40472868
Subject_31,-0.2182751,0.20014697
Subject_32,0.10414523,0.6379935
Subject_33,-0.15013912,0.4335951
Subject_34,0.77219826,0.023971893
Subject_35,1.8210206,0.04466638
Subject_36,1.548366,1.7423573
Subject_37,-1.1527423,0.89289075
Subject_38,-0.57238007,-0.36262527
Subject_39,0.06251239,0.88211477
Subject_40,1.32721,1.1417066
Subject_41,0.19270094,-0.19728105
Subject_42,0.9811554,0.5371861
Subject_43,0.55436903,0.6333701
Subject_44,0.12505189,0.92156905
Subject_45,-0.011335126,1.6539838
Subject_46,0.3857162,1.3580514
Subject_47,1.4233489,1.9673856
Subject_48,0.14545317,0.6836281
Subject_49,4.7497797,0.748017
Subject_50,-0.049858265,0.1695674
Subject_51,0.37668052,-1.1746104
Subject_52,0.59344494,1.3113587
Subject_53,0.21227749,-0.92484194
Subject_54,-0.0944962,0.054247107
Subject_55,0.018256027,-0.003153045
Subject_56,-0.15294248,0.25888708
Subject_57,-0.8925936,-0.40414947
Subject_58,-1.1275862,0.6111669
Subject_59,-0.3565977,-0.22922724
Subject_60,-0.23070908,-1.5754565
Subject_61,1.1990008,0.08285205
Subject_62,-0.057057954,-0.37745908
Subject_63,0.7470519,-0.28950393
Subject_64,-0.5351171,-0.31334594
Subject_65,0.25381154,0.59032077
Subject_66,-0.6388034,0.316931
Subject_67,1.4227813,-0.12760356
Subject_68,0.5727998,0.04887247
Subject_69,-0.24562755,0.22479482
Subject_70,-0.4948798,-0.09271926
Subject_71,-0.23980042,0.26440012
Subject_72,0.81247437,-0.47881582
Subject_73,-0.32619065,0.15157698
Subject_74,0.17868567,-0.5997683
Subject_75,1.2648649,0.102233686
Subject_76,0.91952324,0.13409452
Subject_77,1.5660276,0.2699264
Subject_78,0.71576226,-1.0253887
Subject_79,-0.15733773,1.945488
Subject_80,0.42470154,1.1314502
Subject_81,-0.21087618,0.028664984
Subject_82,-0.13155022,-0.544439
Subject_83,3.5293078,2.693864
Subject_84,0.07233879,-0.49615276
Subject_85,-0.82841325,-0.11180296
Subject_86,-0.016677482,-0.39656535
