Subject_ID,Factor_1,Factor_2
Subject_1,1.5517633,-0.046093695
Subject_2,-0.7322417,-0.09922282
Subject_3,-0.8159866,0.09850171
Subject_4,1.5179564,0.15722308
Subject_5,-0.5643629,1.2489636
Subject_6,1.2718389,-0.016056383
Subject_7,-1.1154704,-0.073277034
Subject_8,-0.29502025,0.029949673
Subject_9,0.33875003,-0.29349077
Subject_10,1.8931746,1.3890109
Subject_11,0.74004084,-0.09897236
Subject_12,0.23420776,0.04956302
Subject_13,1.1656358,0.8073352
Subject_14,1.1026852,0.18566392
Subject_15,-0.061283153,-0.009185154
Subject_16,0.96835005,-0.7947692
Subject_17,-1.8253769,-0.0904135
Subject_18,-1.0270691,0.11321857
Subject_19,0.83896816,0.030248871
Subject_20,1.1003237,-0.28831938
Subject_21,0.9093118,-1.1357664
Subject_22,-0.9193753,0.02644541
Subject_23,-0.20838228,0.09360622
Subject_24,1.3378083,-0.3181026
Subject_25,0.048001226,-1.2133051
Subject_26,1.0071353,0.14795345
Subject_27,0.04320123,-0.06384884
Subject_28,0.7313872,0.06460668
Subject_29,0.0031098772,0.024115624
Subject_30,-1.0728425,-0.1127801
Subject_31,-1.2436434,0.07743913
Subject_32,-1.0482845,-0.05844075
Subject_33,0.48548493,0.27951655
Subject_34,0.9634185,0.21511206
Subject_35,2.2733593,-0.08758994
Subject_36,1.7274146,-0.18006639
Subject_37,-0.7869595,-0.04709104
Subject_38,0.8741465,-0.16662379
Subject_39,1.0314816,-0.1157412
Subject_40,-0.5456217,0.014703935
Subject_41,-1.5877627,0.052762635
Subject_42,0.24982631,-0.07788016
Subject_43,-0.14604533,-0.12802808
Subject_44,1.2722875,-0.0027399047
Subject_45,-0.5501365,-0.14184056
Subject_46,-0.7091726,-0.7987839
Subject_47,1.5509969,0.07866056
Subject_48,-0.14257304,-0.019397514
Subject_49,-0.67048115,-0.024270983
Subject_50,0.6047227,-0.009830216
Subject_51,-0.61686045,0.022323769
Subject_52,0.69474316,0.16227305
Subject_53,0.8501104,0.23691936
Subject_54,0.5930481,0.043516133
Subject_55,1.0432253,-0.28592885
Subject_56,-1.0069721,0.002384965
Subject_57,0.1578779,0.21992117
Subject_58,1.2400857,-0.32246333
Subject_59,0.8409247,-0.0018043908
Subject_60,-0.61017114,0.041263554
Subject_61,-2.025572,-2.0726664
Subject_62,0.2642148,0.16141006
Subject_63,-1.2859093,0.39996016
Subject_64,0.24122295,-1.4775862
Subject_65,-0.77051324,0.9952055
Subject_66,0.31197128,-0.051108666
Subject_67,1.1809568,-0.12667282
Subject_68,-0.43587455,0.28465384
Subject_69,1.3116331,-0.25794724
Subject_70,-0.49432313,-0.060145736
Subject_71,1.5099496,-0.003131251
Subject_72,1.039431,-0.20172665
Subject_73,0.53389955,0.10704015
Subject_74,0.2412552,-0.019132454
Subject_75,0.9601,-0.014659323
Subject_76,0.87425256,-0.103139736
Subject_77,0.26623067,-1.1078761
Subject_78,-1.0981905,0.060631994
Subject_79,1.0270863,0.3003787
Subject_80,-0.1592361,1.4736017
Subject_81,0.47590965,-0.017036783
Subject_82,1.7044849,0.1180849
Subject_83,1.0061505,0.18896692
Subject_84,0.0454893,0.04291898
Subject_85,-0.43437818,-0.21402967
Subject_86,-1.3740125,0.14326648
