Subject_ID,Factor_1,Factor_2
Subject_1,0.096921645,0.44400844
Subject_2,1.1704844,0.7998008
Subject_3,-0.7785148,0.4819274
Subject_4,0.84963673,-0.96415335
Subject_5,0.30828193,0.8135152
Subject_6,-0.5981549,1.2832977
Subject_7,1.1660444,0.8708258
Subject_8,-1.486083,1.5675466
Subject_9,3.6004803,0.19581996
Subject_10,1.749174,0.50394404
Subject_11,0.11370433,0.70058286
Subject_12,-1.6830896,-2.0274854
Subject_13,3.9404006,1.8898015
Subject_14,-1.4597067,-1.3824002
Subject_15,-0.61625177,-0.48113975
Subject_16,-0.5011467,1.2894349
Subject_17,-0.85762066,0.44246206
Subject_18,-6.7709174,-0.23508653
Subject_19,-2.613589,0.14520353
Subject_20,1.5182108,0.8799217
Subject_21,-1.4333899,-0.18663204
Subject_22,1.0495439,-0.34626442
Subject_23,-2.149998,-0.3534617
Subject_24,0.31575078,0.11926912
Subject_25,1.9600064,-0.7224196
Subject_26,-1.0461515,-1.2242851
Subject_27,1.4112114,0.10741216
Subject_28,-1.6575645,-0.050310865
Subject_29,0.3155858,-0.122055486
Subject_30,2.4307277,-1.1289567
Subject_31,1.8640072,-0.8942351
Subject_32,-0.6589606,0.020091353
Subject_33,-1.1107328,-0.039980143
Subject_34,-2.0144854,-1.1374888
Subject_35,-1.0585396,0.7373174
Subject_36,1.2713012,2.3011842
Subject_37,0.72387654,1.5592947
Subject_38,2.3357124,0.46032655
Subject_39,0.91194075,0.9734241
Subject_40,0.54820764,-0.6411729
Subject_41,1.5036021,-1.5862807
Subject_42,0.55286604,0.01609713
Subject_43,1.0957317,0.76011586
Subject_44,0.21744385,-0.11050792
Subject_45,1.8331963,1.2849529
Subject_46,2.2577496,-0.82414854
Subject_47,-0.73006266,1.2136569
Subject_48,1.7739859,-0.5025197
Subject_49,2.0081832,0.08539995
Subject_50,-3.204436,0.68080497
Subject_51,-1.9980358,0.20455782
Subject_52,0.8216203,-0.21247955
Subject_53,-1.2783872,-0.4983552
Subject_54,-1.8052269,-3.1343014
Subject_55,3.139272,0.74270326
Subject_56,-0.95899355,0.48805666
Subject_57,-0.5588001,-0.1980023
Subject_58,3.4267728,2.175396
Subject_59,-0.7840743,0.51949465
Subject_60,-0.09405131,0.83119845
Subject_61,0.4563433,-2.0114672
Subject_62,-2.6635618,-0.9129215
Subject_63,-0.09187666,0.606104
Subject_64,1.8601094,2.1025522
Subject_65,-1.6000144,-0.47052318
Subject_66,-0.8678095,0.7042278
Subject_67,0.10569576,0.9606753
Subject_68,-2.2929964,-2.6522238
Subject_69,-4.292173,-0.17332637
Subject_70,0.71513915,0.9406031
Subject_71,-0.0075271307,0.3222448
Subject_72,1.0369086,0.9674233
Subject_73,-1.1758374,-0.72117263
Subject_74,-0.96134555,-0.36839288
Subject_75,0.36972532,0.05812374
Subject_76,1.9329612,1.3613408
Subject_77,2.2204738,1.1773694
Subject_78,-0.3630509,-1.1042403
Subject_79,-3.1082027,-1.1742941
Subject_80,3.599815,1.1172762
Subject_81,0.99607813,-1.4376612
Subject_82,-0.730135,-0.30062312
Subject_83,-1.4770945,-0.6761453
Subject_84,0.64470154,-0.8026283
Subject_85,2.9131324,0.39400366
Subject_86,-1.0583669,-0.41017935
