Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,1.0436326,-1.3226744,-0.8810642,-0.2688256
Subject_2,-0.18340257,-0.745384,-1.0606116,-0.065799564
Subject_3,-0.56727976,-0.08532632,0.45306057,-0.97373223
Subject_4,-0.13356425,0.61646944,1.1551006,0.80083567
Subject_5,-0.82431406,-0.5149425,-0.6076457,-0.36065996
Subject_6,1.5337415,0.5436149,-0.4430136,-0.4269304
Subject_7,-1.2695643,0.41500005,-0.6085117,-2.242371
Subject_8,0.8567502,-1.2629049,-0.06868997,2.3778005
Subject_9,0.07113944,0.45889506,1.4501139,0.47122297
Subject_10,0.47654355,-1.0710194,2.5418935,-0.8244152
Subject_11,1.3544809,0.21374594,-0.3913099,0.00773434
Subject_12,0.11486415,-0.8017561,-0.9943601,-0.5792903
Subject_13,-0.54481375,-0.9059078,0.5365857,-0.84186274
Subject_14,0.44375193,1.7768537,0.5227009,-0.53607404
Subject_15,-1.0015022,-0.02520964,0.107706405,-1.7824272
Subject_16,-0.7172196,-0.3966352,-0.03436283,-0.09874301
Subject_17,-0.31567016,-0.27481034,-1.0765878,0.37031984
Subject_18,0.43956748,0.6499465,-5.9303975,0.29216865
Subject_19,1.5220469,-0.09011724,0.12261457,1.7806209
Subject_20,0.013640909,-1.179411,0.120692104,0.49690115
Subject_21,-0.4273257,-1.1219589,-0.11222616,-0.34631693
Subject_22,-0.19484346,-0.98645,0.99922955,-0.5846855
Subject_23,0.9862663,1.5804924,-0.6996375,1.2343367
Subject_24,0.7908335,2.0654452,0.78129226,-0.18996793
Subject_25,-0.20875262,0.90320235,0.2634544,-0.79702765
Subject_26,0.9570073,0.4403381,-1.3650111,0.51823103
Subject_27,-1.4259058,0.55915153,2.1652086,0.7069547
Subject_28,-1.1888592,-0.9079745,0.6280035,0.7651214
Subject_29,-0.4769813,0.794858,0.23981407,-0.9588014
Subject_30,-0.34179893,0.2964541,-0.99669945,-1.1981909
Subject_31,0.6192577,-0.131618,1.508512,0.5384969
Subject_32,-1.9114124,1.354542,-0.68289465,-0.011931957
Subject_33,-1.182726,0.35811275,-0.280375,1.4702954
Subject_34,-1.011942,-0.69883925,0.30362383,0.42992112
Subject_35,0.8415671,-0.257522,-0.0548047,-0.019213868
Subject_36,1.0508425,0.25478643,-0.5700988,-0.20841616
Subject_37,-0.49983266,1.3696672,0.2842558,1.7814258
Subject_38,-1.100066,0.070341215,1.1288841,0.1681697
Subject_39,-0.35569942,1.4654748,-1.8090209,0.26650146
Subject_40,1.8118328,0.3980247,-0.41624105,1.5333042
Subject_41,0.60891575,-0.83236116,0.2554007,-0.42133954
Subject_42,0.022162836,0.25612777,-0.112257645,-1.7975123
Subject_43,-3.0613825,0.64885306,0.07692126,1.0298254
Subject_44,-0.21556056,-2.5082662,-2.052318,-0.27337077
Subject_45,1.9379001,1.8197364,-0.58746237,0.8578921
Subject_46,1.467924,0.9612968,-0.32205456,-1.8524402
Subject_47,0.646931,0.14127444,0.21037345,0.78546596
Subject_48,-3.4917595,-0.27968994,1.0252006,0.39309216
Subject_49,-0.39489594,-0.72785956,-0.3714809,0.7715447
Subject_50,0.18744732,1.1910899,-0.22886768,-0.38477188
Subject_51,0.4134803,-1.6407018,-0.015247619,0.9487932
Subject_52,-0.06667852,0.7856542,1.6874219,0.008832385
Subject_53,0.686945,-1.8745618,-0.03296353,-2.029159
Subject_54,0.6321374,0.8461383,0.447945,-0.6076058
Subject_55,0.38831666,0.15796252,-0.2985849,-1.9341321
Subject_56,-0.018792653,1.5831395,0.14906113,0.93126285
Subject_57,0.5127306,1.7641025,-1.9033217,1.5146433
Subject_58,0.13372134,-0.02644854,0.12511016,-1.0082225
Subject_59,-0.05090295,-0.34668556,-0.21305202,-0.832799
Subject_60,-0.3857465,1.5995598,0.63866055,0.1442599
Subject_61,0.11179454,0.58838475,-0.22716694,0.5661383
Subject_62,-0.7974045,0.082787916,1.1147536,-0.13783428
Subject_63,-0.65523803,-1.8164747,0.19715732,-0.16835184
Subject_64,0.9947624,-0.55586725,-0.81063265,1.3315755
Subject_65,0.5178357,-0.63106436,-2.5763462,0.26081866
Subject_66,-0.15658823,0.41017625,0.100505516,0.29835907
Subject_67,1.0589371,-0.5756828,0.69141775,-0.10743495
Subject_68,0.8529281,-0.47123823,1.4311224,0.32216278
Subject_69,-0.14074609,-0.30306056,-2.9335852,0.6982126
Subject_70,0.8190308,1.1381587,-0.11510577,0.45855322
Subject_71,0.17974101,-0.70228,-2.1486757,0.94867533
Subject_72,1.3805677,0.4856654,0.07821452,0.50358963
Subject_73,-1.3765273,0.85315126,0.98449445,1.2871985
Subject_74,1.0074975,1.5570372,1.1696204,1.8201383
Subject_75,0.57812893,0.17509526,0.3394028,-1.7559661
Subject_76,0.8723386,0.26277864,-0.8396148,0.0355409
Subject_77,0.7245903,-0.50235903,-1.8055114,-0.3367753
Subject_78,0.17570174,-0.55364573,0.4150491,-1.7656367
Subject_79,0.8510654,-0.15785213,0.72403246,1.133896
Subject_80,-0.052464206,0.5348438,0.2756154,-0.35123876
Subject_81,-0.24481417,-0.7888536,1.1794186,-0.41174522
Subject_82,-0.24874783,1.4494953,1.9604151,-0.20520826
Subject_83,-0.8638819,-0.43021253,0.13153043,-0.5931543
Subject_84,0.12559529,-0.9468421,-0.8301793,-1.320114
Subject_85,-0.3099027,1.2689737,-1.6756784,1.4179002
Subject_86,-0.28089815,-1.8477226,0.7563171,-0.92318547
