Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.78491503,-0.65927136,-0.18608452,-0.5618562
Subject_2,1.3159963,0.123348825,-0.071422055,-0.9380768
Subject_3,0.32219696,0.0018471015,-0.2900397,-0.14173564
Subject_4,1.8459412,0.81361103,0.38571876,-0.55012614
Subject_5,-0.7815685,0.26462516,-1.0514947,0.1296568
Subject_6,0.2608698,-1.5487123,0.54894817,1.2184671
Subject_7,-0.09022786,-0.19382055,-0.5577461,0.60001093
Subject_8,-0.179652,0.9409369,-1.65164,0.25780743
Subject_9,0.83844477,-0.7321721,1.4104328,0.09635889
Subject_10,1.1587049,0.16645811,-0.10122346,1.0418016
Subject_11,0.6119146,0.29071555,-0.60334045,0.5458585
Subject_12,-2.2982717,0.4714669,-1.4954702,0.29014242
Subject_13,0.89536214,-0.38631073,0.05924374,0.29281977
Subject_14,-0.74823004,-0.66901493,-0.058055516,-1.0597459
Subject_15,0.48404634,-0.2272112,0.08991468,0.06535899
Subject_16,-0.35667512,0.24198823,0.23544724,0.8973501
Subject_17,-0.25540924,-0.20643072,-0.2772822,1.0429281
Subject_18,-11.259627,2.3008726,-5.1152477,-0.51772654
Subject_19,0.34416154,-1.6951329,-1.6304946,-0.17635986
Subject_20,0.26652488,0.002402139,-0.19032265,0.56121886
Subject_21,0.00975911,-0.36593574,-0.14961751,0.043915223
Subject_22,-0.091313995,-0.8462193,-0.041184984,1.0513394
Subject_23,-0.91040593,-1.1337653,-1.194502,-1.6861781
Subject_24,-0.046694722,-0.46857443,-0.30507076,0.9563066
Subject_25,0.7961023,-1.2760855,0.076196395,-0.6613357
Subject_26,1.877272,0.041767262,-0.101257555,-0.45106608
Subject_27,0.89845175,-2.039993,-1.1652817,0.7084996
Subject_28,-0.6302289,0.034792412,-1.3751298,0.080238715
Subject_29,0.29581025,0.16411208,0.89078546,-0.88204753
Subject_30,0.7324798,-0.05745738,-1.5040035,0.9732064
Subject_31,0.20708205,0.19601136,0.14536189,-1.5030494
Subject_32,-0.8587514,-0.72761536,0.067838304,-0.59741944
Subject_33,0.09250271,-0.8438499,0.10083844,-1.3735224
Subject_34,-1.6662793,-0.5908162,0.19276571,-0.7631359
Subject_35,-0.8198003,0.05699484,0.06357248,0.799073
Subject_36,0.19532281,-0.33903205,-0.46420676,0.86454844
Subject_37,1.1878886,-1.856354,0.10318434,-0.56894785
Subject_38,-0.010771572,0.40694615,0.83886814,-0.016873071
Subject_39,0.5527763,0.19413255,-0.4691358,0.05750487
Subject_40,0.4226407,-0.5510426,-1.1985948,0.5791928
Subject_41,0.42599055,0.3448258,-0.36992458,-1.1559088
Subject_42,-1.4732127,0.08544311,0.00033180614,0.2884112
Subject_43,0.22235394,-0.69744843,-1.5847303,-0.20052312
Subject_44,0.10678233,-2.0512774,-0.4422465,-0.97343814
Subject_45,-0.1864621,-1.8471037,-1.084865,0.81996745
Subject_46,0.6609796,-0.6697677,-0.4762463,0.61868
Subject_47,0.3115482,-0.25053388,0.14076449,-1.2939359
Subject_48,0.5533962,2.399227,0.22555263,-0.7002218
Subject_49,1.2972952,-0.08231604,-0.10268117,0.66582966
Subject_50,-1.1344669,0.86291116,-1.0869324,0.10288166
Subject_51,-0.4699229,-0.90735173,0.02608155,-0.73675895
Subject_52,0.38203156,0.40431204,0.46887016,-0.78973603
Subject_53,-0.75357985,0.25135392,-0.73687434,-0.8002999
Subject_54,-0.34003785,-0.27437386,0.5649439,-1.0245612
Subject_55,-0.2682859,-0.83783054,0.2958528,0.5122939
Subject_56,-0.42225984,0.13952301,-0.8487292,0.2243037
Subject_57,0.27840438,-0.45055574,-0.4241591,-0.30387026
Subject_58,0.685736,0.13718745,0.332452,2.184699
Subject_59,-1.0505277,-1.1203697,-0.88928634,-0.39413825
Subject_60,-0.15087985,-0.63926035,-0.43986705,0.10874995
Subject_61,0.22996862,-2.6964762,-0.20248528,0.5364556
Subject_62,-0.8141377,0.1462922,-0.43067455,-1.1996614
Subject_63,0.019258332,-1.3278352,0.34693196,0.22755694
Subject_64,1.6710492,-0.2208268,-0.60263354,0.29096463
Subject_65,-1.4198526,-0.4791865,-1.2781204,0.3771383
Subject_66,0.49135154,-1.580482,-1.2542456,-1.1482239
Subject_67,0.29153076,0.829853,0.18803693,-1.4215697
Subject_68,-0.38990113,-0.8953159,0.7555465,0.5511741
Subject_69,-3.6053817,0.3013616,-3.05697,-0.18705608
Subject_70,0.49886242,-0.27055216,0.12734056,0.53122175
Subject_71,-0.48573408,-1.1739824,-1.3101771,-1.3678004
Subject_72,0.35366023,0.49049288,-0.1655536,-2.05076
Subject_73,0.013256723,0.25667587,-0.8142131,0.8587301
Subject_74,0.4298321,0.361566,-0.008592615,0.99211776
Subject_75,1.123123,-0.5220401,0.027186172,-0.17426275
Subject_76,0.4305702,-1.3033141,-0.39287913,1.2206957
Subject_77,0.33974367,0.24480204,-0.8508136,0.8616677
Subject_78,-0.34395978,-0.24173592,1.1410859,-1.8260387
Subject_79,-0.95862645,-0.68356895,-1.5932593,-0.84371465
Subject_80,0.6361829,-1.4217829,-0.46220553,-0.33393046
Subject_81,0.14123675,0.1183149,0.7238512,-1.5737249
Subject_82,0.23603244,0.33011344,0.3532704,0.09929942
Subject_83,-0.08458008,0.36516225,0.44174767,-0.15521272
Subject_84,0.38608456,1.0775988,-0.94004804,0.7450535
Subject_85,0.02904613,-0.17560074,0.2532658,-0.6580973
Subject_86,0.13017967,0.05622181,-0.67613196,0.10524652
