Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_10,-1.451192,0.13854347,1.0490471,-0.2349888,0.223202,0.32429242,-1.0481027,0.63628304,-0.5413065,-0.5411701,0.2253226,-0.22807959,-0.02682966,0.4506228,2.0672011,0.032061756,-1.1293985,-0.5786052,-0.08088201,-0.0030282526,0.22648455,0.10886908,0.3633455,-1.0316753,0.18720707,-0.9785039,-0.2948437,-0.4382043,-0.5828975,-0.84369004,0.076751746,-1.6603746,-0.32502794,0.25970045,-0.82382756,0.3497831,1.6898279,0.8391193,-0.06994468,-0.8105376,-1.8303256,0.23548217,-1.1251929,1.4089876,-0.41049227,0.50599515,0.09102653,-0.5862846,1.1983848,-0.78859246
volume_sn_voxels_feature_11,-0.6513764,-0.5792124,-0.454229,0.17318575,-0.18514065,-0.42566776,0.29852107,-0.40208504,0.5509139,0.21399346,-0.27903458,0.2902069,0.10765908,-0.3158851,0.07970663,-1.3989153,-0.6167404,0.0012908819,0.9809426,0.3229343,-0.29743603,0.978046,-0.09634565,-0.34494373,-0.37970933,0.9985237,0.1971344,0.21861489,-0.860706,0.15847678,1.4988964,0.2752779,2.0157037,0.5263263,0.40741664,-0.22233738,1.4254342,-0.38069543,-0.4315103,0.88508487,0.28839335,-0.45671362,-0.7804769,0.48206234,-1.0248859,0.008374469,0.42645928,0.41388178,-0.43258438,0.8586761
volume_sn_voxels_feature_12,-1.2086068,0.48735532,0.016909858,0.44104996,0.89755625,0.48036656,-0.45518285,0.69414353,0.62958,-0.170296,0.6332167,0.8060245,0.7054342,0.16529675,0.46333462,-2.067808,-0.13729963,-0.38066152,0.43274233,-0.75635266,-0.46203315,0.81309146,-0.49855253,0.020231502,0.6651872,0.09375853,-0.3942025,-0.3706043,-0.55581737,0.5729003,0.8169068,-0.14162557,1.2711203,-0.033237297,0.51380146,0.17965573,-0.52511376,-0.4971185,0.2707178,0.9406116,0.76740414,0.0149569195,-1.4863213,0.23475754,-0.26396585,-0.38787022,-0.22334145,-0.5258241,1.0293381,1.1423215
volume_sn_voxels_feature_13,-0.24121995,-0.34051386,-0.08830468,0.14145057,0.947342,0.6346087,-0.7350352,0.024406597,0.10839656,0.046164107,0.8439629,0.09480614,-0.20823994,-0.26310223,0.9529339,-1.1801106,-0.12882082,-0.6235962,0.011843638,-0.008140166,-0.6152066,0.41350913,-0.646517,-0.14181423,-0.051229768,-0.15876314,0.05304368,-0.2594684,0.21851493,0.6625975,0.9343017,-0.20097092,-1.5390526,-0.23703243,1.0761093,0.11235176,-0.4375384,-0.2699541,0.5172827,-0.08052685,-0.18212381,0.24621719,1.2237267,0.33093482,-0.6140321,0.10679993,-0.059554894,-0.08201296,1.2895278,0.7218031
volume_sn_voxels_feature_14,-0.84079856,-1.0636458,0.6292159,0.6584885,0.463391,-0.7084935,-0.62500286,-0.75617343,0.52013093,0.021966338,1.3300822,0.34950814,0.04841585,-0.42807472,-0.1282925,-1.9436643,0.3054285,-0.45862,-0.79028153,-1.2346636,-0.5996994,-0.40157744,-1.0142885,-0.3812255,0.5107866,-0.12405667,-0.7109249,0.036362693,0.67654145,0.20549157,0.7090158,0.45677626,-1.1495154,0.17488872,-0.47321782,-0.77744216,-1.5196927,-0.29312178,0.08272726,-0.6876285,-0.5605594,0.7542074,-0.20423846,-0.12675542,0.92210525,-1.3199947,0.8142488,0.002619273,1.2148824,0.8275032
volume_sn_voxels_feature_15,-0.0840311,0.46727958,-0.5146989,0.016980557,0.07100713,0.123419285,-0.85510916,1.0257533,0.27729687,-0.25645795,-0.8559295,0.58381736,0.03147138,0.4830287,2.030634,-1.58619,-0.27483508,0.13993175,0.86989665,1.1417297,-0.12656401,-0.07141498,-0.39350277,-0.30626613,0.6434979,-0.13054374,0.069737166,-1.1461,0.12143212,-0.25314978,0.09441193,0.013168074,-0.005644075,-0.60086495,-0.20232666,-0.08436711,0.3093925,0.39390028,0.5162061,1.6047755,1.0810201,-0.44894364,1.3528583,0.08997934,-0.38780347,0.69737345,0.33093596,-0.23698887,-0.51656896,0.14553033
volume_sn_voxels_feature_16,0.043712925,-0.037436448,0.16519336,-1.2255354,0.3784821,-0.12887742,-0.78184694,-0.4716104,0.59503645,0.9692823,0.23404232,0.31477442,-0.21553242,0.68816537,0.9837631,-1.9611813,-0.014291348,-0.11647162,-0.12502465,0.8051417,-0.20580791,-0.6491191,-0.68526316,-0.13867468,0.15543629,0.609133,0.54262555,-0.31274992,0.70136696,0.49663404,-0.2799558,-0.44455162,-1.0056987,-0.4673545,0.22824971,-0.3394688,-0.27393642,0.34373152,0.04644572,-0.15066989,0.84394485,-0.1828806,1.9315801,-0.012149378,-0.23780483,0.43046987,-0.49643135,0.21456745,0.28410512,0.1256366
volume_sn_voxels_feature_17,0.069451384,-0.14314914,0.24981558,1.062849,-0.11162078,0.07950448,-0.46867174,-0.019624796,0.0080581615,-0.5777627,-0.24103335,-0.022807823,0.488918,-0.50843847,1.3981038,-0.9654714,0.30664638,-0.22668965,0.17766972,0.6834866,-0.3320691,-0.22740857,-0.7122728,0.67184037,1.159298,-0.2463369,-0.4205815,-0.34381503,-0.82280576,0.33483517,0.27553758,0.8233591,1.397752,1.2203453,-0.36337334,0.5063389,-0.3231085,0.41385308,0.19751166,1.5249188,0.55705345,-0.86882156,1.1225209,-0.45416293,-0.32713476,0.23657356,0.94000363,-0.034449365,-0.2834445,0.1307568
volume_sn_voxels_feature_18,0.14038591,-0.50296295,0.25894424,-0.38311693,-0.6741494,-0.5574181,-0.6366427,-0.23671357,0.6533795,0.673172,-0.08991655,0.36651915,0.15994495,0.51896226,1.0271462,-1.8715193,0.05557071,0.26180086,0.014315683,-0.5913493,-0.08754294,-0.19875255,-0.60471755,0.22645256,0.14104174,0.8008902,0.74796116,0.22189985,0.16875587,0.059520606,-0.56121176,-0.64351857,-0.336611,0.4906158,0.174224,-0.51080716,0.4095808,0.5130805,-0.6860706,0.19830598,1.3204058,-0.3947813,1.9559162,0.17574054,-0.5096542,0.7145279,-0.26947057,0.89136064,0.2953898,-0.25839847
volume_sn_voxels_feature_19,0.14861864,-1.1024156,0.051549498,0.95891386,-0.11236119,0.013948859,1.726449,0.18102895,-0.05176729,0.09146272,0.83604646,-0.36705264,0.43105224,-0.58675057,2.0077121,-0.102965355,0.6967281,-0.27821863,0.17706576,-0.52590173,-0.09849981,0.11760113,-0.4797033,0.64811695,0.27524135,0.96112317,-0.7136491,0.34175283,-0.86370486,-0.010327682,0.090056345,0.9122705,1.1298333,0.53222275,-0.10319808,0.32110968,-0.5568513,-0.4953856,-0.4416013,1.0947334,-1.1015433,-0.46904776,0.9538964,0.03206083,-0.15667842,-0.6732387,0.8344041,0.3587091,-0.30524302,0.08420784
volume_sn_voxels_feature_20,-0.28862226,-0.5553623,0.13318527,0.3923659,-0.6908776,-0.5425232,0.15702121,-0.5682357,0.01343034,0.9191336,0.6122902,0.25088382,0.6824677,-0.71990097,1.4238296,-0.7000219,0.39363426,0.4240237,-0.29794008,-1.0540658,-0.014071205,-0.11629087,-0.9491446,0.7522247,0.64595497,1.0875934,-0.2654278,0.42678252,-0.5385502,0.22321787,-0.0774738,-0.5528457,0.8599367,0.42705458,0.27793828,0.08305742,-0.13877925,-0.47052804,-0.81662774,0.24668391,-0.7654685,-0.91564065,0.76723284,-0.3756407,0.1684108,0.11036638,0.82294464,0.85619795,-0.14287665,-0.1295398
volume_sn_voxels_feature_21,-0.36687115,-0.45177892,-0.07483959,-0.35936582,1.0013274,-0.0495293,1.4709604,-0.8130328,-0.7171753,1.250515,0.36896127,0.3985258,-0.12324445,0.16139136,1.720676,0.7762339,0.045730114,0.383271,-0.21224856,-0.019664712,0.22890429,-0.18483682,0.4274791,0.29354143,-0.32889396,1.0253712,0.29015976,-0.46476284,0.11403617,-1.0403426,-0.050031215,0.0978216,-0.13408713,-1.0592262,0.33782673,0.508144,0.15577364,-0.8021987,-0.2896402,0.5832367,-0.891947,0.34468746,0.022837566,0.09963633,0.060364105,-0.33025095,0.14725417,-0.36738086,0.3281672,0.72130275
volume_sn_voxels_feature_22,-0.45322514,-0.053629383,-0.39453572,-0.6873164,0.06266694,-0.24472483,1.4915339,-0.37459534,-0.61241823,1.2989337,-0.06752044,1.16076,0.13557671,-0.4854922,1.6400793,0.37598673,-1.4328104,0.05479062,0.14882381,-0.17058343,0.20053978,0.1698964,0.65726244,0.79546183,0.6121186,-0.39608955,-0.71573573,-0.00018305679,0.85892004,-1.6332916,-0.5782765,-0.08435636,-0.7286832,-0.14131622,0.02429035,-0.07690904,1.4102226,-0.5414511,0.29976654,0.24591199,-1.9579552,0.3984129,-0.39696908,1.0646173,0.11938048,-0.4862075,-0.08729223,-0.18910162,1.0210049,0.2792112
volume_sn_voxels_feature_23,-0.85432607,0.028686032,0.35325593,0.0939108,-0.20137163,0.49609,-0.9378012,0.08564146,-0.1594773,0.47182798,-0.09494957,1.666575,0.2780155,0.46087372,1.3922068,0.3166417,-1.647333,-0.6817541,0.2795606,0.92579025,0.06399897,-0.21672845,1.0935045,0.22628976,-0.17834784,-1.1663238,-0.25386846,-0.40281487,0.39700553,-1.038684,0.5164783,-0.013002394,-0.06777463,0.2727869,0.044271227,0.16285492,0.9633058,-0.32654122,0.2566587,-0.40792963,-1.4247471,0.25967106,-0.4966114,1.2649018,0.12316049,-0.4399189,-0.29829183,-0.45487162,1.2786885,0.08113221
volume_sn_voxels_feature_24,-1.4649756,-0.67351776,0.3367737,-0.34491152,0.017539274,-0.074836195,-1.3338258,-0.26109186,0.051174764,-0.62988377,0.7123732,-0.26167244,-0.3839521,0.48613095,1.8013787,-0.1890648,-1.7034291,0.020985423,-1.165144,-1.1664563,0.45073026,0.4479517,-0.5121312,0.6655441,0.18493108,-0.87537324,0.38398907,-0.2678298,-0.68498397,-1.588214,0.0017689106,-0.83651155,0.16970478,0.28994685,-0.52237314,0.36650512,0.39199474,-0.8081354,0.18530035,-0.14102007,-1.108552,0.314402,-0.55872595,0.9228961,-0.57286763,0.027101148,-0.8518922,-0.59328043,0.60785526,-0.47664642
volume_sn_voxels_feature_25,-1.3487822,-0.46516728,-0.26564142,0.2882399,-0.39730856,0.07787443,0.9215624,-0.40416622,-0.39937276,-0.15677106,1.1633252,0.83641595,-0.52657795,1.0662568,-0.3609781,-1.1910173,-0.41445044,-0.28832474,-0.51601785,0.19007188,-0.94575274,1.2474096,-0.94438905,-0.6053163,-1.1983833,-0.66852885,-0.21940306,-0.5498391,0.34615293,0.34947103,1.9704629,1.3616897,1.8179473,0.54483914,0.17644526,-0.20213374,1.3614669,-0.017967861,-0.5643353,0.88987434,0.8681841,0.4931398,-1.7046106,0.45298183,0.41826788,-1.2857742,0.08095397,0.16222624,-0.32252303,0.92894775
volume_sn_voxels_feature_26,-1.2532246,-0.76390755,0.8736534,1.2613343,0.3024384,-0.05658283,-0.80433536,0.4270018,-0.7100244,-0.4622792,-0.7247326,0.66749656,0.2510312,-0.42163223,1.5052263,-1.3934382,0.58659446,0.7136966,-0.48729083,0.14345588,-0.45471206,0.29827952,0.034551293,-0.7697685,0.61731756,1.4597502,-0.89211035,-0.4463758,-0.93807393,-0.18574373,0.838657,1.0340747,1.1004684,-0.31661427,-0.35400698,0.2749764,0.3621496,-0.24991421,0.48477572,1.6494921,0.5007582,0.20212321,2.2797964,-0.2692847,0.09200265,-0.8499295,1.5821004,-0.33696353,-0.016745612,0.3308029
volume_sn_voxels_feature_27,0.04766791,0.68022823,0.30993968,-0.2720151,-0.24259141,0.3653387,1.6869332,0.68634343,-0.75194365,-0.70909464,-0.05344525,-0.91265225,-0.29922897,-0.061036143,-0.0965711,-0.3332265,0.72402626,0.20877698,1.147658,-0.9445891,0.8415561,-0.083516754,0.98429453,-0.5178848,0.4626955,-0.25775018,-0.5043144,-1.1016073,-0.011946138,-1.2781965,-0.9652883,0.17364982,-0.3016358,0.6770217,-0.32397828,-0.35169882,0.44528404,-0.40615785,-0.4823191,0.6826422,-1.5746839,-0.13944453,0.9634206,-0.5480831,-0.07922972,0.19360866,0.8053825,-0.35603377,-0.0064733275,0.40270165
volume_sn_voxels_feature_28,-0.029484848,-0.22113928,-0.40931153,-0.0397568,0.39895812,-0.6473271,1.00789,-0.52655965,0.25515172,1.0606239,0.054273676,0.072113805,-0.6294511,-0.045509435,1.6186582,-0.13979793,0.0151806185,0.022827111,-0.37179586,-0.72110546,-0.13274649,-0.046839077,0.59352773,-0.035693444,-0.09818001,1.3319587,-0.26860464,0.1373433,-0.07667203,-1.8356466,-0.15146863,0.0070400345,0.20330891,-0.311311,0.5637979,-0.62206453,0.15033561,-0.77525026,0.40802708,0.06967667,-1.9423519,0.020301882,1.2656105,0.97458005,-0.22920237,0.12140673,0.9621625,0.27749896,-0.57208896,0.29355982
volume_sn_voxels_feature_29,0.34939384,0.6021527,0.09558627,0.82086223,0.09132771,0.6494565,1.0596205,1.2585377,0.0062012593,-1.5923164,-0.6174471,1.1029283,0.67425203,0.45032978,-1.4273427,-0.42713583,0.50904846,-0.53253853,1.1652904,0.24851038,0.2112398,-0.28210995,0.88116413,-1.1157974,0.27902308,-1.2683425,0.041786283,-0.55792665,0.5803837,-1.3464947,-0.86852,-0.064317405,0.029497404,0.6187208,0.3539134,-0.38182193,0.38623628,0.9601206,-0.5188894,-0.27471253,-1.3620194,-0.15079223,0.7724577,-0.8034405,0.5760376,0.26365763,0.85939133,0.08004267,0.19945867,0.41131812
volume_sn_voxels_feature_30,-0.086146265,0.19127558,-0.48927665,-0.2607061,-0.468333,-0.4174127,-0.88710374,-0.5280531,0.6019888,-0.2064834,0.1520488,1.2687916,-0.20337093,-0.2751313,1.3957018,-0.4783732,-0.99495614,-0.17321289,-0.64764184,-0.3396004,0.15763827,0.2687703,-0.027975705,0.985736,0.16149265,-1.2562016,0.035829466,0.5603907,0.05565445,-0.83391553,0.25993377,0.68208325,0.38805467,-0.1955217,-0.18746725,-0.118226126,0.58493215,-0.2463511,0.2912165,-0.5509299,-1.4868367,-0.8355866,1.4202069,0.957965,-0.061816297,0.60464084,-0.043685663,0.12472047,0.14743617,-0.21437751
volume_sn_voxels_feature_31,0.019962544,-0.19106175,-0.08058029,-0.077649884,0.11829474,0.14075592,-1.6739758,-0.2562337,0.5745341,-1.0285866,-0.035702217,1.3822385,0.22762518,0.096848056,-0.13637999,-0.11932576,-1.223693,-0.21952283,-0.3018392,0.29490143,-0.26084095,-0.070774846,0.3698237,0.53108644,-0.48549268,-1.6261764,-0.06409149,-0.040882695,-0.3146226,-1.5913132,0.48182562,0.9908071,0.32773018,-0.1748867,0.19053744,0.22344434,0.2084787,0.5019931,-0.0062398477,-0.27154994,-1.4692467,-0.453434,0.43188813,-0.14350282,0.16185303,0.6528451,-0.23610549,0.4694187,-0.71472806,-0.68237704
volume_sn_voxels_feature_32,1.0897194,-0.9962178,0.92547745,-0.027669204,-0.061374657,0.6215813,-1.3192196,0.683162,-0.21221316,-1.5253158,-0.22711399,-0.55113274,0.041884314,-0.8741628,0.049117364,1.2739438,-0.99156594,0.40085703,0.27527592,0.4880235,-0.23250398,-0.17964906,-0.8967571,0.9124039,-0.026810037,-0.746187,0.062498346,-0.23840982,-0.6196727,-1.5324585,0.11792638,1.2600179,0.114815615,0.018465297,-0.0041582594,0.87861603,-0.143847,0.27619743,-0.8366953,-0.14715923,-1.7708489,-0.37088364,0.31016612,0.5620032,-0.31330553,0.031581983,0.25587818,-0.15089403,-1.2297448,-0.9188194
volume_sn_voxels_feature_33,1.176183,-0.020756539,-0.5358392,0.017444564,-0.3734669,-0.8088804,-0.11686277,-1.3169677,0.66882324,-0.49065772,0.4567231,-0.75591946,-0.2855993,-0.7376677,0.1620339,-0.5275236,-0.023362705,-0.4171879,-0.23592278,-0.008384348,0.3147053,0.65344054,0.092687674,0.18665117,0.3758348,0.30486944,0.4322002,1.08137,-0.6348246,-1.4902434,0.5579775,0.04046336,1.2476268,-0.3148225,0.030106751,-0.5972464,-0.22899507,0.25572962,0.2913633,-0.47974235,-1.3844699,-0.09828354,1.1535277,0.28737247,-0.39920226,0.6964282,1.3559184,0.71506596,-1.3054283,0.2364904
volume_sn_voxels_feature_34,-1.6678776,-1.5306039,1.1410103,0.006057099,-0.7962212,-0.72842056,1.3289436,-1.4584981,1.1882278,-0.8239685,-0.9637002,1.1845479,0.31148276,1.0243913,0.004715162,-1.3709973,-0.7735695,-0.2657227,1.6882836,-1.7652392,-0.17395012,-2.2375085,-0.3145713,-0.24433215,-0.7747586,-0.17232367,1.1297624,-0.2976066,-1.041528,0.44170308,0.42445096,0.028499793,-0.14870423,1.020458,1.1634545,-0.2667498,-0.9567218,0.5478917,0.59460396,-0.980325,-1.0408436,-1.3743132,0.82586765,-1.128994,0.21451321,0.29765517,-0.08465507,0.069595456,0.020404244,-0.07280689
volume_sn_voxels_feature_35,-0.9422714,-1.2393504,0.034953438,0.5561719,-0.4997038,-1.2556667,1.0781127,-1.5648048,0.678241,-0.049472693,-1.0843774,0.930447,-0.32344344,0.056320857,0.47532606,-1.1492372,-0.09084727,-0.47054902,1.4751471,-1.1491712,0.89105654,-1.5766767,1.4889842,0.5091967,-0.6213187,-0.9416046,-0.07424264,0.52681726,0.085328616,-0.10028278,1.2527604,-0.14477748,-0.18635796,0.1953496,0.74664056,-0.5133067,-0.6724653,0.5220231,0.08370255,-1.4320403,-0.4886412,-0.057375617,-0.3112511,-1.6134223,0.7031715,0.456494,0.23336154,0.5991559,0.38759223,-0.2424358
volume_sn_voxels_feature_36,-0.6507964,-0.16522112,-0.41761556,-0.1503864,0.29652756,-0.64554924,-1.269851,-0.37528217,1.2281135,-0.1492582,0.34614083,-0.22484815,-0.557882,1.1845198,1.3179612,-0.6870883,-0.49104854,0.0670474,-1.0468323,-1.5153904,0.37755746,0.99929386,-0.74675906,0.10008338,0.3008591,0.4510646,1.0219538,0.24953309,0.18916589,-1.3704238,-0.18857902,-0.111409925,-0.9437333,0.10953021,0.14324161,-0.6911493,0.16898274,-0.15981892,0.5124969,-0.56659526,-0.7503402,-0.87488544,0.6269117,0.8136789,-0.7339045,0.58277863,-0.6534468,-0.3019758,-1.060474,0.52263826
volume_sn_voxels_feature_37,-0.9057152,0.018404348,0.44405296,0.29256907,0.034948997,0.19841902,-0.56304044,-0.18258087,0.5098419,-0.41179457,0.36789754,0.49725106,-0.2815603,0.8599373,1.2194346,-0.53965896,-0.48547316,0.22270747,-0.9444043,-1.3962729,-1.0108165,0.4923624,-0.54402375,0.011201511,1.0339531,1.4700066,1.0925968,-0.09417225,0.103574485,-2.1125062,-0.83657587,-0.051698927,-0.08347154,0.44111928,0.598765,0.13720286,0.011394605,-0.29488495,0.8178585,-1.5953573,-0.7282896,-1.0190849,-0.71151704,-0.18349925,-0.20536609,-0.073198795,0.14313059,-1.2631714,-0.17375383,-0.4455116
volume_sn_voxels_feature_38,-1.0125265,-0.87459934,0.15205498,0.081734926,-0.18964502,-0.060412966,-1.4728163,-0.032525286,-0.24159768,-0.47996357,-0.37469423,-1.5618399,-0.87624675,-0.34520772,-0.12985723,0.12552106,-0.69456154,0.29406327,-1.3133196,-0.47578505,-0.05340061,-0.5220752,-0.45935112,0.22908625,-0.5506947,-1.1572382,0.24318911,-0.45780239,-0.83880067,-1.1303807,0.031067168,0.56909114,0.14568105,-0.29639873,-0.0881768,0.26052687,0.036971852,-0.987186,0.24368444,-0.104176246,-0.93751496,0.08898128,0.51531,-0.18979388,0.2753021,-0.19928293,0.38934603,-0.26857486,-0.729108,-0.99788994
