Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.16013779,0.41402227,0.12303774,0.1958285,-0.19216083,0.042575665,0.016618362,-0.22992563,-0.123686254,-0.23372193,0.27209616,-0.047017846,0.20871946,0.10817814,-0.6635071,0.088538416,-0.22231485,0.5156311,0.25343463,-0.050164387,-0.15449405,-0.12573893,0.7038238,0.33175975,-0.4648183,-0.0006556483,0.2793142,-0.01697122,-0.1298449,-0.57852125,0.3027048,0.3755284,-0.048266657,0.41111547,0.0697819,0.17012265,0.020292573,-0.16078906,0.13551539,0.009601928,-0.3234972,-0.23280337,0.29849392,0.9706156,0.28149816,0.0012980412,0.15453127,-0.39317426,0.33424667,0.18520255
rigidity_right,0.057162706,0.013040175,-0.46144834,0.8961457,-0.20567751,-0.0012692173,-0.21230613,0.23245029,-0.044328917,-0.18614873,0.5666951,0.08934792,-0.12731114,-0.049848482,-0.04204535,0.17928599,-0.17280759,-0.14413342,-0.110401034,-0.13772592,0.19125418,-0.66926223,0.25614107,-0.22154507,0.046737302,-0.4835609,-0.27377573,0.019269258,-0.018274242,-0.7839465,0.5175259,0.069869004,-0.21262248,0.06676557,0.12299484,-0.23166957,0.2625771,0.12947793,-0.36653766,0.4769391,-0.3921999,0.25314674,0.08487875,-0.39340323,0.23318642,-0.09653106,0.22396804,0.15709192,-0.07545723,-0.10825962
tremor_rest_left,0.38323578,-0.23277088,0.6951935,-0.032519,-0.3593515,0.25526613,-0.25295782,0.54415804,-0.2641736,-0.23567437,-0.37981588,-0.20001608,-0.33727628,-0.17040205,0.23123077,-0.18940657,0.33822516,-0.120065756,-0.42710978,0.3563138,-0.027873391,0.32891923,-0.22636506,0.3775499,0.09069537,-0.17630346,-0.30929962,0.5503483,-0.61039466,-0.066353485,0.19974609,0.028039154,0.083073184,0.14272694,0.30095878,-0.19843541,-0.3834691,0.108886026,0.31084925,-0.098769516,-0.2510043,0.583676,0.3738505,-0.08363739,0.4287019,-0.07282108,-0.13258597,0.24276291,-0.15069118,-0.40514198
tremor_rest_right,-0.26473752,-0.30238724,-0.06318659,0.015429837,-0.3498183,0.54386497,-0.14927557,-0.10181315,0.18005712,-0.1651352,-0.13084894,-0.06370182,-0.251594,-0.310344,0.1142294,0.082207285,-0.1273424,0.09611205,0.2146449,-0.042810842,0.2964612,0.1832964,-0.38949066,-0.2721344,0.060834996,-0.16967742,0.3047946,0.4632381,0.1637354,0.2895767,0.5064409,-0.011418272,0.44270223,0.7164999,0.50948644,0.23171565,0.08458034,-0.2525296,0.43858463,-0.23724028,-0.45054814,0.34312946,0.25888672,-0.085924484,-0.016244031,-0.05007471,-0.08990025,0.34135398,-0.26071486,-0.42708355
tremor_postural_left,-0.16113484,0.009248168,-0.4820917,-0.3527174,0.17445572,0.22036375,0.046066474,-0.07580263,0.040735368,-0.27108246,-0.15203726,0.14372915,-0.12253901,0.014337396,-0.61870146,0.14784849,-0.2508326,-0.11960021,0.7438275,0.01867308,-0.7175478,0.29623213,0.36370656,-0.20374879,0.16126707,0.34140912,-0.167571,0.7974463,0.4399905,0.52854323,0.15893015,-0.20161176,-0.18719797,-0.049617536,-0.12565902,-0.049951006,0.62244326,0.05780405,-0.040603243,-0.050244242,-0.15467852,-0.4092192,-0.26149908,0.27261248,-0.18307754,0.029149536,0.5717969,0.19653195,-0.32333627,0.35426822
tremor_postural_right,-0.40843463,-0.15197843,-0.08813986,-0.2466979,-0.14829096,0.30771247,0.026433738,0.20703843,-0.054704253,0.11498147,-0.07684875,0.30723175,-0.38321212,0.17439702,-0.06366878,0.4603999,-0.20234811,-0.13512903,-0.35899764,0.2634382,-0.07291169,-0.20668484,-0.08436173,-0.788402,-0.16654658,0.50076985,0.1026651,0.42427304,0.04718589,-0.09974291,-0.051359996,-0.33634093,0.13088135,0.5854809,0.07871761,0.24600227,-0.14019954,-0.544652,-0.30704072,0.054121632,-0.09999228,0.21062884,0.21668807,0.20858692,-0.52006704,0.5128982,-0.27551308,0.24750777,0.07862887,-0.6174564
bradykinesia_speed_left,0.5424717,0.46292475,0.043082457,-0.17359382,0.13975957,0.38673708,0.256749,-0.0003405057,-0.047105566,0.031174762,0.14320303,0.2988435,-0.3522078,-0.1237199,-0.1152568,0.18080686,-0.4308962,0.17540616,0.084533,-0.13012354,-0.054841816,-0.5588456,0.41232604,0.45484135,-0.35395688,-0.22602095,0.098748274,0.49342838,-0.12031008,0.3042848,-0.45397803,-0.13449962,0.09282056,-0.06907798,-0.12998432,0.10391631,0.18977033,-0.4129788,-0.15426977,-0.079755984,0.29031736,-0.64170027,0.32669523,-0.32004237,-0.2472273,0.25778553,0.11825648,0.19385868,-0.28260514,0.33663163
bradykinesia_speed_right,-0.5947558,0.324844,-0.112641945,0.28848356,0.07506121,0.16595373,-0.15411198,-0.12601373,0.16982044,-0.04250769,-0.13788907,0.36142728,0.08795981,-0.08462573,-0.023389176,-0.7933067,0.048148084,0.0048916927,0.060832318,0.4277089,-0.7628575,0.3592029,0.23191608,0.17961812,-0.5205112,0.7646665,-0.18295453,0.25422716,0.0018028679,-0.69320315,-0.103990525,0.22560644,0.9727047,0.18419848,-0.23935385,0.78389084,0.45010415,0.045248844,-0.17881574,-0.49112025,0.3310301,0.35267693,-0.22269781,-0.097738035,-0.065722026,-0.026365222,0.42184535,-0.035026852,-0.67760384,0.23747648
bradykinesia_amplitude_left,0.363388,0.20093122,-0.33098453,-0.038121674,0.33633468,-0.07113126,-0.25888896,-0.0005743697,0.22300464,-0.16755614,-0.16220528,0.32274663,-0.056372643,-0.088383816,0.12533465,-0.83358264,-0.20925742,-0.7526096,-0.4534185,-0.048869137,0.1517438,-0.14080471,0.047447994,0.40045294,0.09937415,-0.28587672,0.1553325,0.19031154,-0.7196316,0.42030895,-0.050583154,0.4200689,0.049436197,-0.18526551,0.07570651,0.16286425,0.19890724,0.16069901,0.12400659,-0.014279891,0.07101444,-0.07037284,-0.21766782,0.09704024,0.088248126,0.8421297,-0.014227542,0.06056417,-0.19442274,0.38148075
bradykinesia_amplitude_right,0.24255529,0.031350143,-0.22446196,-0.65908474,0.17596903,-0.18866813,-0.7146031,0.35780042,0.20952444,0.26572302,0.34170955,-0.37501407,0.63772166,-0.010530568,0.17798448,0.4652339,0.040526185,0.13799737,-0.20522612,0.1290836,-0.04779227,0.11612682,0.22218269,-0.068369046,-0.18597984,0.4145269,-0.40624833,-0.009776443,0.20194054,-0.54991555,0.17840482,-0.32529855,0.4680132,-0.183945,0.012585562,-0.20066167,0.061580766,-0.23500642,0.30550635,-0.114542075,-0.17224653,-0.13860293,-0.3726062,-0.28640646,-0.058576237,0.040989347,-0.13463037,-0.03462381,0.3125441,-0.09941889
bradykinesia_rhythm_left,0.22596656,-0.17024519,0.3299929,0.17144683,-0.16675304,0.18470198,-0.3704572,0.03431721,-0.3407815,-0.006844899,0.06752663,0.22546627,-0.30130404,-0.08987544,-0.2092071,-0.19610727,0.114829056,0.3342464,0.11329454,0.08080325,0.41619194,-0.1111903,0.27784643,0.15747043,-0.11382235,-0.3762524,-0.3490081,0.005895508,-0.2835857,0.24784724,-0.13923648,-0.21648997,0.031209301,-0.4704462,0.20756753,-0.010771391,-0.26423866,0.3635494,-0.6202977,0.22932415,-0.14138824,-0.11599083,-0.21878609,0.16189064,-0.1782547,0.28627017,0.41331065,0.04134834,0.4207636,-0.119122915
bradykinesia_rhythm_right,0.052656867,-0.15962155,0.003330857,0.3624475,-0.2572859,-0.24994253,-0.10511963,-0.5651937,0.09924526,0.07057733,0.11732993,0.32887372,-0.32196125,-0.3078552,-0.22933601,0.07587046,-0.02311225,0.00010153543,-0.61559474,0.062051326,0.35972425,0.16927099,-0.2611284,-0.91691965,0.2672405,-0.11889807,-0.3391848,-0.21238591,-0.092123106,-0.645344,-0.07404145,-0.122180924,-0.09490557,-0.33622086,0.57351255,0.22936545,-0.10854531,0.30041033,0.27674684,0.20954219,0.8736393,0.442541,0.25712633,-0.13233522,0.23429236,-0.13856818,0.053410333,-0.500822,-0.22720766,0.015151263
