Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,0.23646262,-0.12518379,0.3216749,0.05170797,0.0014611699,-0.18276812,0.06805132,0.015303006,0.21544707,0.19624384,0.034174494,0.062380724,-0.077602446,0.26974875,0.103532724,-0.2396677,0.051148728,-0.0045489157,0.16264737,0.08880279
rigidity_right,0.3598529,-0.21409614,-0.090304926,-0.020757023,0.09573818,0.31194183,0.17329729,0.15165757,-0.111519046,0.123653844,-0.12054636,0.101209074,0.09016592,0.086897105,0.53433573,-0.72771657,-0.12471417,0.13180451,0.037535336,0.21946625
tremor_rest_left,-0.24277999,-0.21526399,0.40595528,-0.049937535,-0.067744374,0.040005617,-0.5802813,0.1987785,0.14692558,-0.36330542,0.32116905,-0.04591617,0.03588412,-0.22821677,-0.06306004,-0.032486822,0.22273013,0.0875511,0.4856283,-0.0018142578
tremor_rest_right,-0.15315707,-0.45642656,-0.12029972,0.1349886,0.24568513,-0.11112936,0.17804283,0.10174584,0.010278812,0.07108186,-0.16637948,0.08085691,-0.4686228,-0.08782466,0.0038795047,0.094269425,-0.28922352,-0.029393993,0.0031765513,-0.08573797
tremor_postural_left,0.1284128,-0.03426914,0.12634161,-0.2421511,0.23521069,0.052166432,0.06291081,0.37368935,-0.024570702,0.076958954,-0.2604995,-0.04134345,0.42573988,-0.18070336,-0.19213651,-0.10743788,0.017601678,0.09973058,-0.06480528,0.10721865
tremor_postural_right,0.20308788,-0.33695164,-0.2967753,-0.3077169,-0.025179792,-0.032394852,-0.01105296,0.12793672,0.028548893,-0.017379278,0.008471726,-0.41917062,0.08381485,0.08674986,-0.11118479,-0.017345956,0.19200023,-0.067436166,0.05915385,-0.12329044
bradykinesia_speed_left,-0.077252805,0.13905764,0.36322525,-0.39722988,-0.016863545,-0.3766657,-0.023590308,-0.23209766,0.082671575,-0.1813432,0.005409544,-0.1968737,0.095570825,0.123291075,-0.011423485,0.25418544,0.24722016,-0.08457596,0.058824886,0.030297974
bradykinesia_speed_right,-0.42528105,0.022146454,-0.19571146,-0.0540625,-0.03825677,0.23097807,0.11724332,-0.19377542,-0.20321648,0.011473853,0.05360577,-0.081500284,-0.07324356,0.049215276,0.04286321,-0.15923508,-0.11429564,-0.25934055,0.32130685,-0.17130296
bradykinesia_amplitude_left,0.34506083,0.001888,0.31298727,0.008966075,0.0058822474,-0.13741072,-0.40904304,-0.4140742,0.24087027,0.023455435,0.08713496,-0.37501782,-0.101823285,-0.056841224,0.16517948,0.0036265969,0.4234663,0.046422545,-0.28836903,0.08769047
bradykinesia_amplitude_right,-0.33408073,0.004320019,-0.09742807,0.056361053,0.104606666,0.41876215,0.20456675,0.24625291,-0.25196898,0.11783554,-0.22276536,-0.05552506,-0.035747282,0.13187419,0.24222307,-0.49600434,-0.057083208,-0.095367946,0.13435699,-0.14448646
bradykinesia_rhythm_left,-0.009634548,-0.057333246,0.069270186,-0.07601507,-0.108934976,-0.09119507,-0.25205958,-0.34601003,-0.0031171183,-0.35359645,0.036189873,0.14004648,-0.064523354,0.23738511,0.3170927,-0.3118785,0.059825048,0.057138655,-0.04865941,-0.017042276
bradykinesia_rhythm_right,0.21429615,-0.25189185,-0.22873704,0.15022849,-0.3578849,0.42072794,0.33997697,-0.112232275,-0.17899859,-0.20864722,-0.16236296,-0.4054118,-0.60350984,0.36578244,0.104820006,0.03821843,-0.21859978,-0.047851626,-0.0058584297,0.13972211
mirrormovement_left,-0.1458055,-1.6173589,-0.19490376,0.16267332,0.25591278,-0.3173101,0.8697218,0.24496086,-0.09454846,-0.04777576,0.20093517,0.3504595,0.39893678,0.09351563,0.05938576,-1.8446,-0.056621198,0.021600526,0.47516865,-0.15182255
mirrormovement_right,0.07518726,0.37164697,0.4368189,0.017497443,0.1850908,-0.66256803,-0.48354843,-1.5941101,0.039231185,0.11820338,0.037514824,-0.31583333,0.50957423,0.18763466,0.03522067,0.35774893,0.071608245,0.2971446,-0.053121306,-0.5712262
