Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels_feature_0,0.20126034,0.63199973,-0.5354163,-0.393998,0.67794865,0.28794006,0.047275726,-0.09966031,0.7850265,-0.16862121,0.37837705,-1.1552482,0.27541837,-0.5673364,0.3036073,-0.2753382,-0.28000024,0.86264753,0.7387221,-1.6101084
volume_sn_voxels_feature_1,-0.31919894,0.444161,-1.0387739,-0.7451654,-0.918475,-0.003342984,-0.89992225,-0.7023746,0.5637737,0.15246688,0.5178297,-1.7507753,0.55627245,-0.29097292,-0.04132081,0.5292934,-0.6726726,0.85332,0.6987274,-1.683855
volume_sn_voxels_feature_2,0.5763424,0.48035523,-0.55330795,0.23652653,1.0060505,0.5142323,0.52401644,0.30444452,0.14415082,0.46217808,0.17317045,-2.149028,0.28494614,-0.047347758,0.18425025,-0.17434584,0.09207296,0.3782869,0.14555071,-1.4032466
volume_sn_voxels_feature_3,-0.28360206,0.13102031,-0.5920358,-0.33120072,0.07426358,0.456981,0.2882481,-0.42701945,0.058862694,0.6263833,0.09880459,-1.737964,0.44629374,-0.23879239,-0.089352265,-0.056699798,0.09271385,0.05416222,0.12913291,-1.1807493
volume_sn_voxels_feature_4,0.25666755,-0.11400138,-0.14363275,-0.16579625,0.29894823,0.3037713,0.7109425,0.07297282,-0.46025768,1.0612804,0.077821836,-1.3070041,0.47839165,0.20849514,-0.048225414,-0.10787182,0.16128813,-0.24559492,-0.20960134,-0.93267274
volume_sn_voxels_feature_5,-1.1036515,-0.20297284,-0.56250864,0.8814673,0.5972454,-0.596843,0.7433362,-0.3671026,-0.38285652,-0.9875078,0.5171119,-1.5677834,-0.0013313533,-0.31438932,0.54682195,-0.19389124,0.62866074,0.9315239,-1.0168748,1.3513451
volume_sn_voxels_feature_6,-0.56238556,0.20714192,-0.4676502,0.9298928,0.47248316,0.25798607,0.84723437,0.062100977,0.08953323,-0.8668071,0.4771603,-1.502148,0.54214656,0.15400235,-0.0368166,-0.6512272,-0.007393914,0.5007008,-0.51589245,1.2717353
volume_sn_voxels_feature_7,-0.9898963,-0.19658557,-0.5074275,1.1026365,-0.039064758,0.03908474,0.69184625,-0.47709432,-0.04183114,-0.47203037,0.26083228,-1.0249082,0.45268482,-0.7299582,0.24244949,0.5788996,0.0022242242,1.195827,-0.47034004,1.7520183
volume_sn_voxels_feature_8,-0.05288788,-0.34079134,-0.19023633,-0.14118354,-0.19570251,0.48739576,-0.36595625,0.08122679,0.16077168,0.37925288,-0.4214216,-1.4504154,0.19868532,-0.5523486,-0.14713964,1.2629215,-0.9962041,-0.67036676,0.87559396,1.674731
volume_sn_voxels_feature_9,0.55307907,0.32582948,0.39766127,-0.8796462,0.16634776,0.13014014,-1.012068,0.3033198,0.12279116,0.7126415,-0.34319282,-0.9379476,-0.34291425,-0.22111711,-0.13611494,1.2202411,-0.84988546,-0.68624836,1.0346276,0.92095226
volume_sn_voxels_feature_10,-0.24988669,1.0704346,0.4679413,-0.7809391,0.48461747,-0.13225754,-1.302862,0.50641924,0.11792417,0.62988055,-0.46534014,-1.3051116,-0.27929235,-0.30216286,-0.031961627,1.2266936,-1.082953,-0.991005,1.2344887,1.0916097
volume_sn_voxels_feature_11,-0.9101676,0.2708352,-0.1041416,-0.59457403,-0.8073532,-0.25922164,-1.0570215,-0.22257648,1.0919486,-0.5848515,0.044795666,-1.6705282,0.43812075,-0.5033374,0.28005502,0.566349,-0.7747809,0.6411422,0.8336256,-1.2821463
volume_sn_voxels_feature_12,-0.1944823,0.42302516,-0.097924985,0.0065039443,0.41437638,-0.055991765,-0.3982029,-0.052355077,0.73404497,-0.3108249,0.064573996,-1.4794109,-0.03953935,-0.17513353,-0.231851,0.05740301,-0.15093416,0.31815466,0.2419258,-1.1737956
volume_sn_voxels_feature_13,0.28552294,-0.249181,0.2451048,0.33298916,0.6196493,0.11083118,0.25614402,0.22844686,-0.04076276,0.4581285,-0.278729,-1.3868333,-0.31416127,-0.30543357,-0.3056049,-0.2883306,0.1870654,-0.13716365,-0.47853297,-1.3678281
volume_sn_voxels_feature_14,-0.5481506,-0.6451895,-0.19518217,-0.22035293,-0.47560948,0.27758804,-0.34950393,-0.33115494,-0.28286737,0.7571207,-0.3613008,-1.0420336,-0.090946846,0.12316078,-0.92180437,0.09092459,0.74076873,-0.07061908,-0.65579987,-1.0210674
volume_sn_voxels_feature_15,0.9218674,-0.0920593,0.44172016,1.078653,0.84240526,-0.19416875,0.6424615,0.56702465,-0.039479136,-0.2947126,0.26967824,-1.9567258,-0.5144555,0.14739501,0.5166433,-0.7469968,-0.12783147,-0.6886425,0.4050768,0.7371818
volume_sn_voxels_feature_16,0.6445834,-0.3398051,0.573234,-0.05367523,0.30607355,-0.077738635,0.4860855,0.3318242,-0.8170234,0.42026475,-0.06976314,-1.573763,-0.28332055,0.069375575,0.095176615,-0.20324321,0.33066943,-0.6483984,-0.14033572,0.049929522
volume_sn_voxels_feature_17,0.378187,-0.17993519,0.2890814,0.61033744,0.025738684,-0.14376141,0.36053973,0.24506226,-0.92997366,-1.1738904,0.110639475,-2.063046,0.15472667,0.22119327,-0.19458953,-0.71938527,0.29333457,-0.58736914,0.15078552,1.4777845
volume_sn_voxels_feature_18,0.72757095,-0.24745327,0.7064525,-0.14321442,-0.11686158,-0.30149636,0.3099997,0.3858232,-0.8456245,0.0053487886,0.07450024,-1.7035277,-0.1816379,0.32228848,0.110860765,0.14611673,0.030721549,-1.0142038,0.010908745,1.4971066
volume_sn_voxels_feature_19,-0.4674939,-0.32927412,-0.28267556,0.20225434,-0.42941993,0.11985138,-0.13405845,-0.30377728,-0.09279836,-0.92521065,0.0779597,-0.9343089,-0.19004278,-0.46630332,-0.08466135,1.0362768,0.30961818,0.034214094,-0.45985058,1.4052175
volume_sn_voxels_feature_20,0.083449386,-0.68584883,0.4568464,-0.31861383,-0.70125,-0.121178165,-0.3276539,0.07578927,-0.72863597,-0.37963364,-0.29167253,-1.7576815,-0.30393624,0.018964166,-0.0024810568,0.6217642,-0.20838308,-0.88449347,-0.15153828,1.7929822
volume_sn_voxels_feature_21,-0.77412486,-0.67591107,-0.6314441,-0.10464212,-0.462932,-0.061238397,-0.3531972,-0.481002,0.30451244,-0.5673868,0.36754012,-1.1615198,0.003409905,-0.7292648,0.11702778,1.4905047,-0.0581711,0.89123654,-0.22072002,1.4327021
volume_sn_voxels_feature_22,0.4271537,-0.38033804,-0.12655953,-0.5024421,-0.1332649,-0.1886248,-1.3681052,-0.38969523,0.50464743,0.2006546,0.0019136348,-1.3670924,-0.042213846,-0.41660747,0.02539923,1.2010555,-0.31040552,0.2568052,0.84473515,1.1260874
volume_sn_voxels_feature_23,0.7130159,0.27055225,0.205324,-0.4166637,0.20095919,-0.47847828,-1.2379966,-0.08911688,0.5992736,0.3275916,0.04524622,-0.8456141,0.28709096,-0.44340053,0.19653876,1.0041721,-0.5051346,-0.37217158,1.3904854,0.9835447
volume_sn_voxels_feature_24,-0.23974417,0.33478653,0.2036803,-1.1432139,0.9028472,-0.16725238,-1.4885466,0.43254897,-0.05381922,0.38062805,-0.19054005,-1.2913492,-0.2809115,-0.29715067,-0.058868226,1.144613,-1.183839,-0.392434,0.9185182,1.5984434
volume_sn_voxels_feature_25,-0.9093914,-0.23175198,0.59894115,-0.08989376,-0.5530654,-0.57832617,-1.3836122,-0.5427974,0.8736789,-0.39733964,-0.27033556,-1.3413911,0.09294824,-0.07766557,-0.09323813,0.7433322,-0.60797036,0.36350816,1.0645506,-1.5042263
volume_sn_voxels_feature_26,0.12363706,-0.5697633,0.24488647,0.63071555,-0.61711997,-0.59989035,-0.57199097,-0.23888166,-0.7749021,-1.5035402,-0.2300539,-1.272592,-0.36291108,-0.46904615,0.27935243,-0.38438594,0.9929827,-0.65801495,0.16746472,1.4365067
volume_sn_voxels_feature_27,-1.2036321,0.29089856,-0.8381621,0.40388116,-0.31356847,-0.786036,-0.75322884,-0.8162149,0.1142503,-0.634059,0.951033,-0.39385456,0.0671486,0.03418047,0.6566558,1.1228399,0.37477586,0.76944035,-0.32255715,1.3019649
volume_sn_voxels_feature_28,-0.43091327,-0.66267276,-0.37404388,-0.68178123,-0.48510507,-0.055622768,-1.1009599,-0.42834404,0.49902037,-0.6178936,0.2414928,-1.1765015,0.09409461,-0.3379093,0.10420678,2.1646283,0.2971188,0.6097723,0.16322161,1.4994274
