Feature,Factor_0,Factor_1
rigidity_left,0.11354481,0.16995108
rigidity_right,-0.33375823,0.08169966
tremor_rest_left,0.10827303,-0.13030306
tremor_rest_right,-0.021139592,-0.43655804
tremor_postural_left,-0.11122053,0.53953195
tremor_postural_right,0.00813576,0.10757636
bradykinesia_speed_left,-0.3209289,0.20763917
bradykinesia_speed_right,0.09534221,0.45451856
bradykinesia_amplitude_left,-0.21477678,0.061336692
bradykinesia_amplitude_right,-0.70782435,0.21859577
bradykinesia_rhythm_left,-0.0012250915,-0.3420089
bradykinesia_rhythm_right,-0.2497413,-0.11545584
mirrormovement_left,0.07216709,0.3284643
mirrormovement_right,-0.21737248,-0.15927684
