Feature,Factor_14,Factor_16,Factor_21,Factor_22,Factor_24,Factor_33
volume_sn_voxels_feature_26,0.38692712783813477,-0.9558500647544861,-0.24299339950084686,-0.36106380820274353,-0.014786009676754475,0.6256666779518127
volume_sn_voxels_feature_27,0.8083681464195251,-0.8616846203804016,-1.2619163990020752,-0.3508901596069336,0.025289691984653473,0.1326836347579956
volume_sn_voxels_feature_28,-0.4017929136753082,-0.1102968081831932,-0.148844376206398,0.14963379502296448,-0.2556767463684082,0.4506087005138397
volume_sn_voxels_feature_29,0.8668753504753113,-0.2141878455877304,-0.9860568046569824,-0.03229963406920433,0.037862908095121384,0.2490759938955307
volume_sn_voxels_feature_30,-0.1259361356496811,0.5274670720100403,0.1597769409418106,0.16351135075092316,-0.25486263632774353,-0.05303085967898369
volume_sn_voxels_feature_31,-0.09330184012651443,0.6803364753723145,0.0820271298289299,0.2136455774307251,0.36786362528800964,-0.47984421253204346
volume_sn_voxels_feature_32,-0.31517866253852844,-0.10896334052085876,-0.2144487053155899,0.04670664668083191,1.1419594287872314,-0.7272970080375671
volume_sn_voxels_feature_33,-0.15714131295681,0.49732327461242676,0.5377952456474304,0.575322687625885,-0.48865899443626404,0.3067636787891388
volume_sn_voxels_feature_34,0.1780322939157486,1.0436345338821411,-1.4860423803329468,0.80791836977005,0.26298001408576965,-0.5278931260108948
volume_sn_voxels_feature_35,0.2514006793498993,0.9594550132751465,-1.6407538652420044,0.49754953384399414,0.03356938064098358,-0.12403219938278198
volume_sn_voxels_feature_36,-0.37665775418281555,1.0621341466903687,-0.5157373547554016,-0.05686144158244133,-0.8191935420036316,0.3734964430332184
volume_sn_voxels_feature_37,0.34694620966911316,0.755298376083374,-1.3219646215438843,0.33305424451828003,-0.23389677703380585,-0.31605517864227295
volume_sn_voxels_feature_38,-0.5674278140068054,-0.3545425832271576,-0.08906037360429764,-0.029487179592251778,0.4436376392841339,-0.7203846573829651
volume_sn_voxels_feature_39,-0.39093396067619324,-0.3637370765209198,-0.18725906312465668,-0.23868818581104279,-0.03507598116993904,-0.27582624554634094
volume_sn_voxels_feature_40,0.076144278049469,-0.17441339790821075,-1.2292338609695435,-0.17347300052642822,-0.12309831380844116,-0.06385191529989243
volume_sn_voxels_feature_41,0.2925862967967987,-0.15044857561588287,-1.5665936470031738,-0.18244099617004395,-0.3167262077331543,-0.07660534977912903
volume_sn_voxels_feature_42,0.19621799886226654,-0.28933557868003845,-1.401396632194519,-0.10815003514289856,-0.4574597179889679,-0.6327733993530273
volume_sn_voxels_feature_43,1.1286078691482544,0.27621838450431824,-0.6866612434387207,-0.4537353217601776,0.07406646758317947,-0.07863548398017883
volume_sn_voxels_feature_44,0.4417932331562042,-0.5829260945320129,0.5497443079948425,0.5952670574188232,0.6753632426261902,0.5921291708946228
volume_sn_voxels_feature_45,0.20614854991436005,-0.5696039795875549,0.6254727840423584,0.5995785593986511,-0.2347220629453659,0.4991123676300049
volume_sn_voxels_feature_46,-0.17995138466358185,0.7804229259490967,-1.633805274963379,-0.08129823952913284,0.41729235649108887,0.5509887933731079
volume_sn_voxels_feature_47,0.542660653591156,0.6080958247184753,0.3100864291191101,0.4818623960018158,-0.28608325123786926,0.14155735075473785
volume_sn_voxels_feature_48,-0.7219446301460266,1.2274271249771118,0.016387255862355232,-0.2647427022457123,-0.05816933140158653,0.18156124651432037
volume_sn_voxels_feature_49,-0.22673308849334717,-0.20632261037826538,-1.3947919607162476,-0.49704310297966003,-0.10505805164575577,0.6177425384521484
volume_sn_voxels_feature_50,0.8545951247215271,0.8296367526054382,-0.1293201595544815,0.07996431738138199,-0.12454184144735336,-0.09948435425758362
volume_sn_voxels_feature_51,-0.6392670273780823,0.9427132606506348,0.5981712341308594,0.16531683504581451,-0.3016132414340973,-0.04803014174103737
volume_sn_voxels_feature_52,-0.8793728947639465,0.8414496779441833,0.7227423787117004,0.007460178807377815,-0.41739848256111145,0.26796233654022217
volume_sn_voxels_feature_53,0.2088017463684082,0.011872435919940472,-1.7024140357971191,0.3369767963886261,0.24143250286579132,0.16987459361553192
volume_sn_voxels_feature_54,0.05149523541331291,-0.009491977281868458,0.19650082290172577,0.05980802699923515,0.21306560933589935,-0.056060124188661575
volume_sn_voxels_feature_55,-0.22230498492717743,-0.22853262722492218,0.28939905762672424,0.150659441947937,-0.16870546340942383,0.2978607416152954
volume_sn_voxels_feature_56,-0.05157938227057457,-0.1867440789937973,-0.3504776656627655,0.06452683359384537,-0.06007412448525429,0.38222208619117737
volume_sn_voxels_feature_57,0.2845405042171478,-0.029766149818897247,-1.1556652784347534,0.028372740373015404,-0.011819485574960709,0.24788427352905273
volume_sn_voxels_feature_58,0.1139710322022438,-0.2059141844511032,-1.6681872606277466,-0.05096304416656494,-0.17134152352809906,0.38285598158836365
volume_sn_voxels_feature_59,-0.011675451882183552,-0.7516714930534363,-1.4718774557113647,0.0057184211909770966,-0.3996258080005646,0.39061030745506287
volume_sn_voxels_feature_60,0.4403521716594696,-0.9534935355186462,-0.3908437192440033,0.13888822495937347,0.4202427566051483,-0.126662939786911
volume_sn_voxels_feature_61,0.42132702469825745,-0.5520398616790771,-0.9972617030143738,-0.022694945335388184,0.3682143986225128,0.13630156219005585
volume_sn_voxels_feature_62,0.29531773924827576,-0.22765254974365234,-1.4603748321533203,-0.1125865951180458,0.22920000553131104,0.22314321994781494
volume_sn_voxels_feature_63,0.04394211992621422,-0.20414216816425323,-1.374138355255127,-0.3739064931869507,-0.24729309976100922,0.19354893267154694
volume_sn_voxels_feature_64,0.1835097074508667,-0.3391146659851074,-0.3285452723503113,0.36079564690589905,1.096388578414917,-0.47081437706947327
volume_sn_voxels_feature_65,-0.4544990062713623,-0.8901479840278625,1.0655169486999512,0.7565017342567444,0.13215212523937225,0.8079755902290344
volume_sn_voxels_feature_66,-0.5053378939628601,0.0617196224629879,1.0843318700790405,0.515216052532196,0.37645211815834045,0.03587590157985687
volume_sn_voxels_feature_67,0.129786416888237,0.646399199962616,-1.7044597864151,-0.16088898479938507,0.15294018387794495,0.6268629431724548
volume_sn_voxels_feature_68,-0.301287442445755,0.003972580190747976,0.5606679320335388,-0.0072593786753714085,-0.1875784546136856,0.4975064694881439
volume_sn_voxels_feature_69,-0.7745503783226013,0.4512164890766144,0.4596298635005951,-0.32121536135673523,-0.140068918466568,-0.04758480563759804
volume_sn_voxels_feature_70,-0.3074956238269806,0.6611665487289429,-0.16235460340976715,-0.25185126066207886,0.323739230632782,-0.6154668927192688
volume_sn_voxels_feature_71,-0.20497030019760132,-0.18473689258098602,-1.254651665687561,-0.37877774238586426,0.22144107520580292,0.1885771006345749
volume_sn_voxels_feature_72,0.052373867481946945,-0.34430909156799316,-1.4175101518630981,-0.1616881787776947,0.10565921664237976,0.5708259344100952
volume_sn_voxels_feature_73,0.9990940690040588,0.34427937865257263,-0.4818929433822632,-0.5371193289756775,0.2818826138973236,0.2238600105047226
volume_sn_voxels_feature_74,-0.2968171238899231,0.21338970959186554,-0.18094748258590698,-0.41987180709838867,-0.26705360412597656,0.06872828304767609
volume_sn_voxels_feature_75,-0.6650078296661377,0.2656393051147461,0.34739890694618225,-0.18865735828876495,-0.08175251632928848,-0.17229469120502472
volume_sn_voxels_feature_76,-0.18407247960567474,0.31147119402885437,0.004516432527452707,-0.15729792416095734,0.273322731256485,-0.6464827656745911
volume_sn_voxels_feature_77,-0.3851235806941986,-0.994391918182373,-1.2028945684432983,0.2905716300010681,-0.11155440658330917,0.3568549156188965
volume_sn_voxels_feature_78,0.9670469164848328,-0.06117473915219307,-0.647298276424408,-0.5324913859367371,0.39727428555488586,0.1845274716615677
volume_sn_voxels_feature_79,0.1808689385652542,-0.3413390815258026,-0.25139960646629333,-0.41510212421417236,0.04792894795536995,-0.057164695113897324
volume_sn_voxels_feature_80,-0.3244597017765045,-0.2609451711177826,0.18057119846343994,0.02274364046752453,-0.08217865973711014,-0.005618433002382517
volume_sn_voxels_feature_81,-0.12058521062135696,-0.21158790588378906,0.36521396040916443,0.10356094688177109,0.0808209478855133,-0.20466040074825287
volume_sn_voxels_feature_82,-0.15921351313591003,0.13145394623279572,-1.4764598608016968,-0.02436605654656887,-0.40092095732688904,0.12376853078603745
volume_sn_voxels_feature_83,0.595085084438324,-1.0058594942092896,0.07265868782997131,0.43228253722190857,0.3709871768951416,0.1753906011581421
volume_sn_voxels_feature_84,0.05621863529086113,-0.5884604454040527,0.29562440514564514,0.4572516977787018,-0.10095950216054916,0.49954095482826233
volume_sn_voxels_feature_85,-0.01635170914232731,-0.3236139714717865,0.4236600697040558,0.32698944211006165,0.10230574756860733,0.4021715819835663
volume_sn_voxels_feature_86,0.2678773105144501,0.14007581770420074,-0.04933948814868927,0.13595886528491974,0.006365766283124685,-0.0037637415807694197
volume_sn_voxels_feature_87,0.22908800840377808,0.21471650898456573,-0.8092517256736755,0.010879983194172382,0.12087317556142807,-0.11477930098772049
volume_sn_voxels_feature_88,-0.07747417688369751,0.03215548023581505,-1.3199890851974487,0.0071586123667657375,0.03429445996880531,0.4505302608013153
volume_sn_voxels_feature_89,-0.18334341049194336,0.12203363329172134,0.44624313712120056,0.40329626202583313,0.15022172033786774,0.5487787127494812
volume_sn_voxels_feature_90,0.20489650964736938,0.5337348580360413,0.32432496547698975,-0.0792195051908493,0.4150116741657257,0.31636980175971985
volume_sn_voxels_feature_91,0.33008185029029846,0.6589540839195251,-0.3258405923843384,-0.1905522346496582,0.46478164196014404,0.09193848818540573
volume_sn_voxels_feature_92,0.009089578874409199,0.2025146335363388,-1.3444026708602905,0.042166441679000854,0.1801147609949112,0.38853397965431213
volume_sn_voxels_feature_93,-0.1150275394320488,1.213468074798584,-1.3312090635299683,-0.11133190989494324,0.03885622322559357,-0.6303281784057617
volume_sn_voxels_feature_94,0.17390942573547363,0.765725314617157,-1.0920952558517456,0.1302080601453781,0.004864548798650503,0.3941520154476166
volume_sn_voxels_feature_95,-0.39470458030700684,1.069090723991394,-1.440254807472229,-0.273716539144516,0.2943718433380127,-0.7866743206977844
volume_sn_voxels_feature_96,0.1792617291212082,0.9864553809165955,-1.193595290184021,0.0252227783203125,0.004477534908801317,-0.013345074839890003
volume_sn_voxels_feature_97,0.2378922700881958,-0.5200856328010559,-0.06553078442811966,0.40208005905151367,0.04046490788459778,-0.1679050177335739
volume_sn_voxels_feature_98,-0.35069766640663147,0.08630935102701187,-1.2029541730880737,-0.5771117806434631,0.08052302151918411,-0.21167413890361786
volume_sn_voxels_feature_99,-0.15184912085533142,0.016469398513436317,-1.3809027671813965,-0.17564760148525238,-0.08626938611268997,-0.004530815407633781
volume_sn_voxels_feature_100,0.2060575634241104,-0.11854525655508041,-0.8636509776115417,-0.07831769436597824,0.08291026949882507,0.2270938605070114
volume_sn_voxels_feature_101,0.30400553345680237,0.15348516404628754,-0.9875082969665527,-0.6177287697792053,0.05961928889155388,0.23828959465026855
volume_sn_voxels_feature_102,0.0337783508002758,0.03979550674557686,-0.7610962986946106,-0.059321701526641846,-0.16324828565120697,-0.4973773956298828
volume_sn_voxels_feature_103,0.3916473388671875,-0.30948102474212646,-0.4331939220428467,-0.02091948129236698,-0.22838909924030304,-1.0033725500106812
volume_sn_voxels_feature_104,-0.22038482129573822,-0.3711729347705841,-1.303804874420166,-0.29017844796180725,-0.18193702399730682,-0.10249380022287369
volume_sn_voxels_feature_105,-0.09062691777944565,-0.5720227956771851,-1.1132702827453613,-0.13397367298603058,0.05083317682147026,0.20397250354290009
volume_sn_voxels_feature_106,0.024348555132746696,-0.8761658072471619,-0.8480854034423828,0.11894778162240982,0.25016674399375916,-0.23056046664714813
volume_sn_voxels_feature_107,0.11372828483581543,0.15865616500377655,-1.15409255027771,-0.7879794239997864,0.175992950797081,-0.019594712182879448
volume_sn_voxels_feature_108,-0.20687134563922882,0.09362408518791199,-0.5101280808448792,-0.09076640754938126,-0.48200345039367676,-0.36858054995536804
volume_sn_voxels_feature_109,0.05763787031173706,0.15609216690063477,0.24194277822971344,-0.014574553817510605,-0.3152037560939789,-0.9265463948249817
volume_sn_voxels_feature_110,-0.39436307549476624,0.27780666947364807,-1.1412941217422485,-0.21448592841625214,-0.2396150380373001,0.29681265354156494
volume_sn_voxels_feature_111,0.1951986402273178,-0.44099941849708557,-0.2354210466146469,-0.0698944553732872,0.20790813863277435,-0.028176652267575264
volume_sn_voxels_feature_112,-0.5335496068000793,-0.006252072751522064,0.3276999294757843,0.2880602777004242,-0.3000444173812866,0.1594504565000534
volume_sn_voxels_feature_113,-0.44259893894195557,0.186417818069458,1.0884588956832886,0.03723343461751938,-0.29529333114624023,-0.2053951770067215
volume_sn_voxels_feature_114,0.027156850323081017,1.0464824438095093,1.3520365953445435,-0.028078963980078697,0.32627251744270325,-0.7046090960502625
volume_sn_voxels_feature_115,-0.11204680055379868,1.0966356992721558,0.783846378326416,0.3230574131011963,0.4756849706172943,-0.3506197929382324
volume_sn_voxels_feature_116,-0.5771299004554749,-0.2825221121311188,-1.2437530755996704,0.5943610668182373,0.2567213773727417,-0.5705499053001404
volume_sn_voxels_feature_117,-0.4347952902317047,-0.8968217968940735,0.4770781099796295,-0.26555564999580383,-0.8927075862884521,-0.18490439653396606
volume_sn_voxels_feature_118,-0.3656650483608246,-1.3906164169311523,0.3888082206249237,-0.1807379275560379,-0.4308079779148102,0.4546860456466675
volume_sn_voxels_feature_119,0.2527710795402527,-1.6009336709976196,-1.1577602624893188,-0.3237575590610504,0.03962740674614906,-0.2502531111240387
volume_sn_voxels_feature_120,-0.028525933623313904,-0.9633169174194336,-1.244430661201477,-0.012011696584522724,-0.03365498408675194,-0.7249581813812256
volume_sn_voxels_feature_121,-0.04183022677898407,-1.226627230644226,-0.6777482032775879,-0.11183082312345505,0.08167911320924759,-0.3706494867801666
volume_sn_voxels_feature_122,-0.1654626727104187,0.31040775775909424,-1.189918041229248,0.08405652642250061,0.19923394918441772,-0.8659467101097107
volume_sn_voxels_feature_123,-0.18754322826862335,-0.012578924186527729,-0.44690999388694763,0.14109347760677338,-0.185455784201622,-0.2723253071308136
volume_sn_voxels_feature_124,-0.15454597771167755,-0.43191230297088623,0.08866176754236221,-0.01578686758875847,0.03497126325964928,0.5265100002288818
volume_sn_voxels_feature_125,-0.039526186883449554,1.0242384672164917,-0.7306063771247864,0.04518519341945648,0.012166261672973633,-0.6187543272972107
volume_sn_voxels_feature_126,0.08158387988805771,0.7075918316841125,0.1426229178905487,0.014888803474605083,-0.08564867824316025,0.053317729383707047
volume_sn_voxels_feature_127,0.06531401723623276,0.15445011854171753,0.24223192036151886,0.13788177073001862,-0.16515614092350006,0.5235726833343506
volume_sn_voxels_feature_128,-0.10074159502983093,0.7560334801673889,-1.0586260557174683,0.10043836385011673,-0.1395721286535263,-0.7134850025177002
volume_sn_voxels_feature_129,0.11554541438817978,1.1238479614257812,0.15434329211711884,0.05558739975094795,-0.12610727548599243,-0.03307875245809555
volume_sn_voxels_feature_130,0.20325560867786407,0.8859108090400696,0.7728947997093201,0.24114763736724854,-0.017747070640325546,0.2980482876300812
volume_sn_voxels_feature_131,0.3678399622440338,0.374003529548645,0.27852603793144226,0.24703288078308105,0.02772366814315319,0.4040403366088867
volume_sn_voxels_feature_132,0.021911034360527992,-0.3981262743473053,-1.2070975303649902,-0.10150470584630966,-0.017012326046824455,-0.3102852404117584
volume_sn_voxels_feature_133,0.10901158303022385,-0.2619927227497101,-0.037062108516693115,-0.11993085592985153,-0.10387969017028809,0.007510004099458456
volume_sn_voxels_feature_134,0.29186108708381653,0.05735738202929497,0.7105815410614014,0.07445727288722992,-0.02497846633195877,0.176145538687706
volume_sn_voxels_feature_135,0.29510048031806946,0.18829937279224396,0.674170196056366,0.0783994272351265,0.16149719059467316,-0.03442937135696411
volume_sn_voxels_feature_136,0.40405210852622986,0.17040352523326874,0.22026492655277252,0.4930013418197632,0.17025895416736603,-0.514266312122345
volume_sn_voxels_feature_137,0.1552613228559494,-0.6190714240074158,0.13346950709819794,-0.21247577667236328,-0.17642401158809662,0.14984549582004547
volume_sn_voxels_feature_138,0.1913711428642273,-0.5988528728485107,0.3429422378540039,0.033589258790016174,0.15730755031108856,-0.160005584359169
volume_sn_voxels_feature_139,-0.21854059398174286,0.38034868240356445,0.1611298769712448,-0.3493272066116333,-0.25178709626197815,0.07158854603767395
volume_sn_voxels_feature_140,-0.07059253007173538,0.002954632043838501,-0.9634529948234558,-0.382003515958786,-0.10347354412078857,-0.11103037744760513
volume_sn_voxels_feature_141,-0.35999611020088196,0.34980979561805725,-0.3557857275009155,0.07742026448249817,-0.5072034001350403,-0.06322764605283737
volume_sn_voxels_feature_142,-0.3832058012485504,0.1945127695798874,-0.10806723684072495,0.288953572511673,0.01277406420558691,-0.16822940111160278
volume_sn_voxels_feature_143,-0.3624453544616699,-0.29039183259010315,0.760460615158081,0.6707603335380554,-0.16929225623607635,0.17989110946655273
volume_sn_voxels_feature_144,-0.8914942741394043,0.0442962609231472,1.0325098037719727,0.525538980960846,-0.3253971338272095,0.7492902278900146
volume_sn_voxels_feature_145,-0.4276369512081146,-1.1152323484420776,0.3379420340061188,-0.07503051310777664,-0.004835508763790131,0.4011938273906708
volume_sn_voxels_feature_146,0.04507182911038399,-1.1303645372390747,-0.8445702195167542,-0.3156287670135498,-0.05640043318271637,0.13033036887645721
volume_sn_voxels_feature_147,0.044029366225004196,-1.4639040231704712,-0.017320668324828148,-0.011470827274024487,-0.006876484025269747,-0.20872415602207184
volume_sn_voxels_feature_148,0.09054318070411682,-1.3826823234558105,0.8496572375297546,0.1436394304037094,0.19106905162334442,0.13476179540157318
volume_sn_voxels_feature_149,-0.17063462734222412,-0.8482974171638489,-0.9072152972221375,-0.16728515923023224,0.13173025846481323,-0.38549184799194336
volume_sn_voxels_feature_150,-0.0010300221620127559,-1.3108277320861816,-0.18039222061634064,-0.015953974798321724,-0.16255034506320953,-0.23673932254314423
volume_sn_voxels_feature_151,0.22466035187244415,-1.2889209985733032,0.5124139785766602,0.19113858044147491,-0.19266559183597565,0.15820376574993134
volume_sn_voxels_feature_152,-0.3241935670375824,-0.6695208549499512,-0.5140545964241028,-0.024606427177786827,0.03594411909580231,-0.41656431555747986
volume_sn_voxels_feature_153,-0.19506323337554932,-0.6789097785949707,0.08860234171152115,-0.01861739717423916,-0.22044873237609863,-0.00976632535457611
volume_sn_voxels_feature_154,-0.15435278415679932,-0.8221612572669983,0.24987900257110596,-0.04067876562476158,-0.1600235551595688,0.30772608518600464
volume_sn_voxels_feature_155,0.025774426758289337,-0.28482332825660706,0.4129196107387543,-0.1491987407207489,-0.059275176376104355,0.6258265972137451
volume_sn_voxels_feature_156,0.039376307278871536,-0.0710749551653862,-0.891651451587677,0.09430798888206482,0.0881677195429802,-0.6784707903862
volume_sn_voxels_feature_157,-0.15643048286437988,0.4981144368648529,0.2764945924282074,0.0026768334209918976,0.04778851568698883,-0.07344600558280945
volume_sn_voxels_feature_158,-0.04147699102759361,0.6315717101097107,0.6323518753051758,0.060943443328142166,-0.19755303859710693,0.31203722953796387
volume_sn_voxels_feature_159,-0.02925018034875393,0.017277687788009644,0.19532816112041473,-0.0008409706060774624,-0.1611841470003128,0.4225238263607025
volume_sn_voxels_feature_160,-0.17764337360858917,0.06898811459541321,-0.44858965277671814,-0.10012342780828476,-0.10213019698858261,0.1528191715478897
volume_sn_voxels_feature_161,0.20203238725662231,-0.041570913046598434,-0.08396866917610168,0.25581982731819153,-0.02778138406574726,-0.35258781909942627
volume_sn_voxels_feature_162,0.08195578306913376,0.6533769965171814,0.7859656810760498,0.187644362449646,-0.08984416723251343,0.2674694359302521
volume_sn_voxels_feature_163,0.004115652292966843,0.7325975894927979,0.8895453810691833,0.15435050427913666,-0.1678519994020462,0.5869256854057312
volume_sn_voxels_feature_164,-0.0759965181350708,0.15492020547389984,-0.21225202083587646,0.05619044601917267,-0.07210003584623337,0.1740056723356247
volume_sn_voxels_feature_165,-0.18661749362945557,-0.17968249320983887,-0.7902128100395203,0.003915718290954828,0.040907178074121475,-0.4044416844844818
volume_sn_voxels_feature_166,0.17313234508037567,0.09041764587163925,0.9669343829154968,0.0917859673500061,0.03485880419611931,0.18846546113491058
volume_sn_voxels_feature_167,0.15323768556118011,0.1169419214129448,0.5399180054664612,-0.15261776745319366,-0.05925189331173897,0.09063255786895752
volume_sn_voxels_feature_168,0.28504571318626404,-0.2822272479534149,-0.8814620971679688,0.06544199585914612,0.2311389297246933,-0.6257760524749756
volume_sn_voxels_feature_169,0.19078539311885834,-0.12853500247001648,-1.0960789918899536,0.07752448320388794,0.3473872244358063,-1.065966248512268
volume_sn_voxels_feature_170,0.404471755027771,-1.267365574836731,-0.8075885772705078,0.15445488691329956,-0.7186607718467712,-0.13975301384925842
volume_sn_voxels_feature_171,0.2483033984899521,-0.5347233414649963,0.597292423248291,-0.3756413161754608,-0.11271560937166214,-0.2547479569911957
volume_sn_voxels_feature_172,-0.014258417300879955,-0.2973532974720001,0.49661388993263245,-0.5183565616607666,-0.09190434962511063,0.2802342176437378
volume_sn_voxels_feature_173,0.3473571240901947,0.3299499452114105,-0.03242417052388191,-0.03431962803006172,-0.3194155991077423,0.08381252735853195
volume_sn_voxels_feature_174,-0.3908878266811371,-1.0664023160934448,-0.4672333300113678,-0.0945332869887352,-0.19358748197555542,0.6441709399223328
volume_sn_voxels_feature_175,-0.25423386693000793,-1.4692574739456177,0.2466243952512741,0.10311637073755264,0.6261842846870422,-0.34188589453697205
volume_sn_voxels_feature_176,0.3304239511489868,-1.2903904914855957,0.12126181274652481,0.06650740653276443,0.5564752221107483,-0.20641376078128815
volume_sn_voxels_feature_177,0.21489281952381134,-1.3178871870040894,0.5558952689170837,0.41380226612091064,0.7963700294494629,-0.41056475043296814
volume_sn_voxels_feature_178,0.03090590238571167,-1.3868118524551392,-0.22589583694934845,-0.11213739961385727,-0.1047280803322792,0.3474855124950409
volume_sn_voxels_feature_179,0.415315717458725,-1.4406942129135132,0.0753265768289566,0.04802033305168152,-0.06232798099517822,0.0410037487745285
volume_sn_voxels_feature_180,0.3581431806087494,-1.3478807210922241,0.14421714842319489,0.2152400016784668,0.2809770405292511,-0.24684493243694305
volume_sn_voxels_feature_181,-0.12429720163345337,-1.1097080707550049,-0.10395035147666931,-0.23425771296024323,0.1936313658952713,0.32817542552948
volume_sn_voxels_feature_182,0.11435452848672867,-1.0216199159622192,-0.7359655499458313,0.0020605772733688354,-0.0977683737874031,-0.3081601858139038
volume_sn_voxels_feature_183,0.16790156066417694,-1.0708889961242676,-0.5406336784362793,0.14787034690380096,-0.016063079237937927,-0.24387423694133759
volume_sn_voxels_feature_184,-0.11395413428544998,-0.2997570037841797,0.5031242370605469,-0.10590090602636337,-0.21500509977340698,0.5598707795143127
volume_sn_voxels_feature_185,-0.053688567131757736,0.05066530033946037,0.5201190114021301,-0.2747058570384979,-0.1900375485420227,0.63895183801651
volume_sn_voxels_feature_186,-0.1720951646566391,-0.3537401258945465,-0.4034334719181061,-0.3210718333721161,-0.13632823526859283,0.39667344093322754
volume_sn_voxels_feature_187,-0.3508051633834839,-0.6001229882240295,-1.2773605585098267,-0.07796642184257507,-0.02101472020149231,-0.6546677947044373
volume_sn_voxels_feature_188,0.176846444606781,-0.7660903930664062,0.035121191293001175,0.3410196602344513,-0.4779547154903412,0.03446162864565849
volume_sn_voxels_feature_189,0.06713452190160751,0.12112516909837723,0.89983731508255,0.0632479265332222,-0.4641190469264984,0.5728995203971863
volume_sn_voxels_feature_190,-0.0651327595114708,0.2533731162548065,0.3695685565471649,-0.2988675832748413,-0.27607083320617676,0.7350919246673584
volume_sn_voxels_feature_191,-0.23651890456676483,-0.17135083675384521,-0.9349430203437805,-0.23981410264968872,0.1089867353439331,-0.29898858070373535
volume_sn_voxels_feature_192,0.25197333097457886,-0.012841264717280865,-0.6937298774719238,-0.572327733039856,-0.18882882595062256,0.0341954380273819
