Subject_ID,Factor_1,Factor_2
Subject_1,0.42036426,-0.17306262
Subject_2,-0.41974086,-0.65697473
Subject_3,0.21592972,1.8520881
Subject_4,-0.9132774,-0.5928001
Subject_5,0.14489833,0.5123894
Subject_6,0.41414016,-0.35876775
Subject_7,-0.20412621,-1.0467944
Subject_8,-2.576915,-0.060833246
Subject_9,-1.0210187,-3.1758082
Subject_10,2.2304518,-0.41487488
Subject_11,0.35390657,-0.016996874
Subject_12,-1.2783145,0.5684574
Subject_13,0.44506496,-1.2726603
Subject_14,0.9613192,1.4614234
Subject_15,0.29643753,0.21048303
Subject_16,2.3165407,0.24893138
Subject_17,-1.5508088,0.43090388
Subject_18,0.392933,2.149929
Subject_19,0.97055155,2.239431
Subject_20,0.73600626,-1.8054184
Subject_21,0.38270777,0.636322
Subject_22,0.7881628,-0.51818454
Subject_23,0.6650965,1.0398141
Subject_24,-1.0871928,-0.16031556
Subject_25,0.22396544,-1.1796186
Subject_26,-0.16269845,0.6591198
Subject_27,-0.23187529,-0.5157206
Subject_28,-0.1528575,-0.79520386
Subject_29,-0.40565845,-0.277454
Subject_30,1.1282911,-0.92724085
Subject_31,0.046877667,-1.450011
Subject_32,1.3941182,0.63395995
Subject_33,0.48053235,0.65991384
Subject_34,-2.086496,1.2576653
Subject_35,0.24243414,-0.3587048
Subject_36,-0.118547045,-1.207948
Subject_37,-0.14703679,-0.5560518
Subject_38,0.08551914,-2.5187802
Subject_39,-1.6510634,-0.34287295
Subject_40,-0.45999542,-0.2365792
Subject_41,0.48300135,-1.3293718
Subject_42,1.5892556,-0.574946
Subject_43,1.0285739,-0.42881328
Subject_44,-0.9100307,-0.1410037
Subject_45,1.2148222,-0.47249046
Subject_46,2.240977,-0.7959573
Subject_47,-0.12581742,0.90636027
Subject_48,1.029749,1.2746239
Subject_49,-0.5772627,-1.3467491
Subject_50,1.9939935,1.5285068
Subject_51,-0.8130441,1.2736788
Subject_52,1.4122446,-0.25446263
Subject_53,-0.5079043,0.8562466
Subject_54,-0.20331301,1.5179466
Subject_55,0.7101954,-1.0392495
Subject_56,-0.49173397,2.1767237
Subject_57,1.5345933,-1.8509225
Subject_58,0.24873441,-1.7467283
Subject_59,-0.2517855,0.3000696
Subject_60,-0.111891046,0.03725675
Subject_61,-0.31691402,-0.24809383
Subject_62,-0.13607718,1.1407709
Subject_63,1.1705257,-0.10977729
Subject_64,-0.7424018,-1.2015425
Subject_65,0.41977906,0.660762
Subject_66,-0.03159575,0.70123065
Subject_67,0.8004838,-0.9621661
Subject_68,-1.3682117,0.9049946
Subject_69,-1.728501,1.4941812
Subject_70,-1.7023566,-0.37990966
Subject_71,-0.98708224,-0.92155313
Subject_72,-0.26913637,-0.6540319
Subject_73,-0.29021043,0.19523515
Subject_74,0.69874185,-0.87018967
Subject_75,-0.42310593,-0.36235124
Subject_76,0.5840002,-1.4526691
Subject_77,0.04641019,-1.275211
Subject_78,-0.12010027,-0.76011354
Subject_79,-1.0965371,0.9333352
Subject_80,0.70931,-2.315243
Subject_81,0.42932436,0.3535855
Subject_82,2.2430823,-1.2633413
Subject_83,1.5635806,0.84828854
Subject_84,-1.9059689,-0.23956993
Subject_85,0.3492268,-1.1562964
Subject_86,-0.15367894,0.6345959
