Subject_ID,Factor_1,Factor_2
Subject_1,0.08438253,-1.4416226
Subject_2,1.3332525,0.39871454
Subject_3,0.4320634,-0.60811955
Subject_4,-0.8364673,1.839734
Subject_5,-0.18704759,0.14201795
Subject_6,0.361764,-1.2685331
Subject_7,0.5247877,-1.481823
Subject_8,0.1098604,-0.056068446
Subject_9,-0.10719269,-1.5616561
Subject_10,0.15218967,0.3548029
Subject_11,0.25516048,0.9327513
Subject_12,0.108326204,0.36408693
Subject_13,-0.044504773,-0.64030063
Subject_14,0.42179418,-0.056287475
Subject_15,-0.67974806,0.011244128
Subject_16,-0.5479225,-2.0451472
Subject_17,0.060717553,1.0901132
Subject_18,-0.64659005,1.102641
Subject_19,-0.4155067,-0.82344896
Subject_20,-1.5045301,2.103245
Subject_21,1.4644308,0.8755048
Subject_22,-0.004603456,-1.4152972
Subject_23,-0.49092862,0.67651665
Subject_24,1.1092023,-0.37838182
Subject_25,0.12799188,-0.036695678
Subject_26,1.6382409,2.3556402
Subject_27,-0.67794293,0.73808444
Subject_28,-1.0857447,1.1117698
Subject_29,0.19985533,-0.019473724
Subject_30,-0.72577286,0.22689006
Subject_31,0.029292906,-0.17987168
Subject_32,-1.3296467,0.916404
Subject_33,1.0068864,-0.1420977
Subject_34,0.6698637,0.65493053
Subject_35,-0.35737953,0.41458544
Subject_36,-1.1785651,0.7295269
Subject_37,0.5060292,-0.7063141
Subject_38,0.17958479,-0.037602868
Subject_39,-0.3003519,-2.3347695
Subject_40,-0.61306155,0.269177
Subject_41,-0.095683895,-0.46516922
Subject_42,-0.01133285,-0.060513
Subject_43,-0.12072318,-0.3575766
Subject_44,-1.6064687,-1.1970176
Subject_45,0.02588375,0.18269977
Subject_46,-0.7738892,-0.11902577
Subject_47,-0.5255139,1.0199674
Subject_48,0.033064533,-0.5715198
Subject_49,-1.5931735,1.8841871
Subject_50,-1.4806917,-0.82556564
Subject_51,-0.44916505,0.06628616
Subject_52,-0.53334486,0.71105105
Subject_53,-0.13000575,1.2919434
Subject_54,0.15242246,1.3443712
Subject_55,1.0365758,-0.08890433
Subject_56,2.2480955,-0.14227538
Subject_57,0.21824364,-1.018854
Subject_58,-0.25975534,0.46312445
Subject_59,0.070971474,-0.32994476
Subject_60,0.021207849,0.0033568987
Subject_61,-0.7605134,0.7331527
Subject_62,-0.061720952,-0.39673343
Subject_63,0.3077246,1.3382502
Subject_64,-0.15829058,-0.5001012
Subject_65,-0.12141963,0.0047247424
Subject_66,0.25329798,-0.58031285
Subject_67,-0.41376954,1.2576057
Subject_68,-0.7157374,0.593589
Subject_69,0.11064489,-0.20817317
Subject_70,1.0274019,0.39398387
Subject_71,0.2687111,-0.5026213
Subject_72,-0.10743388,-0.21102591
Subject_73,0.49281383,-0.33105892
Subject_74,-0.3611323,0.2608688
Subject_75,-0.99594015,0.46454978
Subject_76,-0.62194264,0.1569263
Subject_77,-0.14136253,-1.4426458
Subject_78,0.721152,1.3100448
Subject_79,1.0031799,1.4831626
Subject_80,-1.2476225,-0.80008215
Subject_81,1.692943,1.3156047
Subject_82,0.49324474,-0.20311181
Subject_83,-5.7726593,1.9443166
Subject_84,-0.24810107,0.07217643
Subject_85,0.05190427,0.6939466
Subject_86,0.019096537,-0.05234523
