Subject_ID,Factor_1,Factor_2
Subject_1,-0.4888912,-0.19429813
Subject_2,-0.7209743,0.40927237
Subject_3,-0.038456146,-0.29994532
Subject_4,-0.76821727,-1.2255703
Subject_5,-0.20049818,0.334272
Subject_6,0.5007072,-0.24652055
Subject_7,0.011641296,-0.30688056
Subject_8,-0.18524458,-0.63129133
Subject_9,-2.0288079,0.68445945
Subject_10,-0.9414598,0.389994
Subject_11,-0.06371449,0.59339917
Subject_12,0.44186682,1.6707357
Subject_13,-1.9040792,0.7005406
Subject_14,1.2263854,-0.8376826
Subject_15,0.5994392,-0.2796075
Subject_16,0.19092394,0.10717769
Subject_17,0.28349403,0.54681164
Subject_18,1.0554808,2.122973
Subject_19,0.6637389,1.7051145
Subject_20,-1.0254993,0.4554821
Subject_21,0.93676585,0.7597044
Subject_22,-0.5334439,-0.087833725
Subject_23,0.7936755,0.13391207
Subject_24,-0.4186575,0.14742886
Subject_25,-0.68344057,0.11228444
Subject_26,0.58518726,-0.27939358
Subject_27,-1.0472945,0.16619812
Subject_28,1.020398,-2.6359024
Subject_29,-0.0648146,-0.5769559
Subject_30,-0.7154079,-2.1819298
Subject_31,-0.62922454,0.17491402
Subject_32,0.2524036,0.8614453
Subject_33,0.91584533,-0.13166697
Subject_34,0.75377816,-0.39891022
Subject_35,1.4090762,-1.2649498
Subject_36,-0.46844706,0.070799656
Subject_37,-0.26749533,-0.2395798
Subject_38,-1.3991227,-1.0230912
Subject_39,-2.1910577,0.21058856
Subject_40,-1.3873724,0.10379226
Subject_41,-0.84865206,0.419619
Subject_42,1.0200411,-0.49716237
Subject_43,-0.5035382,0.06639811
Subject_44,-0.4078623,0.041073665
Subject_45,-0.5141946,0.21409582
Subject_46,-1.1956717,0.29124224
Subject_47,0.78491277,-0.16652668
Subject_48,-0.6961407,0.167217
Subject_49,-0.43550527,0.42510787
Subject_50,2.273397,0.05066161
Subject_51,1.1174016,-0.24775285
Subject_52,-0.7108936,-0.012126902
Subject_53,0.62205285,-0.6835613
Subject_54,1.4785445,-0.4230728
Subject_55,1.9941386,0.74460626
Subject_56,1.0290084,-0.05791653
Subject_57,1.8308873,-0.09579378
Subject_58,-1.5568011,0.44572827
Subject_59,0.8588076,-0.057457797
Subject_60,0.32934278,-0.075802796
Subject_61,-1.1343921,0.05034457
Subject_62,1.0462776,0.1738853
Subject_63,0.1618819,-1.1087916
Subject_64,-0.60770583,0.23852901
Subject_65,0.48972464,1.1506747
Subject_66,0.53733695,-0.32518935
Subject_67,0.0035142112,-0.4652062
Subject_68,0.9450116,-0.09994186
Subject_69,1.2166396,1.3413727
Subject_70,-0.3876036,-0.3558892
Subject_71,-0.052183323,-0.029073952
Subject_72,-0.31399614,-0.18353353
Subject_73,1.2723812,-0.7260097
Subject_74,-0.3265387,0.27639553
Subject_75,-0.23815985,0.6950158
Subject_76,-1.7809715,1.1832274
Subject_77,-1.0450162,-0.52079004
Subject_78,-0.68658364,-0.6026652
Subject_79,1.146319,-1.2720848
Subject_80,-1.351526,0.16186137
Subject_81,0.4091514,-1.297354
Subject_82,0.42553315,-0.7983365
Subject_83,1.467232,-0.92732596
Subject_84,-0.21863174,0.5679217
Subject_85,-1.5594995,1.2963712
Subject_86,0.42620364,-0.49024898
