Subject_ID,Factor_1,Factor_2
Subject_1,-0.1645356,-0.15428646
Subject_2,-1.4175788,-0.41638032
Subject_3,-0.19109066,0.8426607
Subject_4,-0.71804994,1.0195339
Subject_5,-0.1420002,1.8379806
Subject_6,0.3280769,1.1116419
Subject_7,-0.065003246,0.03154936
Subject_8,-0.59718144,-0.39505467
Subject_9,-3.055319,-0.7132062
Subject_10,-0.33119437,-0.5190232
Subject_11,-0.06624864,-0.5645044
Subject_12,0.9012068,1.5071666
Subject_13,-2.595078,1.9217544
Subject_14,-0.7478122,-0.8864187
Subject_15,-0.9729947,0.14007479
Subject_16,0.5518409,0.36034876
Subject_17,0.59683096,1.1085283
Subject_18,2.2269714,-5.0781975
Subject_19,1.4642204,0.741125
Subject_20,-0.7343298,-0.44669288
Subject_21,0.86226666,0.49659425
Subject_22,-0.92407435,-0.16044486
Subject_23,1.3207098,-0.31395593
Subject_24,-0.08999833,-0.04524626
Subject_25,2.5268745,-1.0962524
Subject_26,1.0092577,0.45456278
Subject_27,-1.0758415,-0.46294674
Subject_28,1.1821395,1.1144482
Subject_29,1.1116682,-0.3929627
Subject_30,-1.1760125,-0.40719932
Subject_31,-1.4859439,-1.323411
Subject_32,0.4299089,-0.18074924
Subject_33,-0.7160401,0.14840358
Subject_34,1.3981825,0.2866092
Subject_35,0.84280115,0.6248104
Subject_36,-1.4801416,1.4096268
Subject_37,-0.6179792,0.32230067
Subject_38,-1.3260691,-1.4184556
Subject_39,-0.345435,1.186051
Subject_40,-0.3171793,-0.28175467
Subject_41,-0.94196045,-0.9074463
Subject_42,-0.34546244,-0.38690105
Subject_43,-0.61451674,-1.2001376
Subject_44,0.018425172,-0.27684084
Subject_45,-0.6876124,0.79202545
Subject_46,0.7878747,-0.5817872
Subject_47,-0.92419744,1.263442
Subject_48,1.9484477,-0.38818595
Subject_49,-0.4538322,-0.13615184
Subject_50,2.113231,0.2773708
Subject_51,1.0867492,1.3725324
Subject_52,-0.46520147,1.3454566
Subject_53,1.3104968,1.7330831
Subject_54,-0.44773474,0.8933181
Subject_55,-1.761275,-1.4158244
Subject_56,0.7341034,0.13521853
Subject_57,-1.3720427,-0.76918495
Subject_58,-2.8357604,-0.81355524
Subject_59,0.48861116,0.2249436
Subject_60,0.64348644,-0.117331825
Subject_61,0.5689956,-0.4249451
Subject_62,1.6498389,0.5554107
Subject_63,-0.20614612,0.22721298
Subject_64,-0.9434139,-0.049471777
Subject_65,0.9968195,-1.0428892
Subject_66,0.54534996,1.4915314
Subject_67,0.010883157,1.038279
Subject_68,1.5202641,1.2094184
Subject_69,2.1770613,-1.6697441
Subject_70,-0.43798706,-0.7658238
Subject_71,0.011663649,0.6598138
Subject_72,-0.56773335,-0.5601475
Subject_73,0.48862427,-2.523827
Subject_74,-0.61642253,-0.19129817
Subject_75,-0.03280291,-0.0055039297
Subject_76,-1.2305146,-1.3372344
Subject_77,-1.3181393,-1.632236
Subject_78,0.4734186,0.24134815
Subject_79,2.3505664,-1.1409829
Subject_80,-2.1289778,-1.8545765
Subject_81,0.47632086,0.39459395
Subject_82,-0.23833552,0.27664098
Subject_83,0.8191792,1.246423
Subject_84,0.3602813,-0.51458293
Subject_85,-1.9266374,-1.0695182
Subject_86,1.290677,-0.11234398
