Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.0499085,-0.55188316,-2.3459234,-0.17548236
Subject_2,0.25356868,-0.51913714,0.769766,-1.7510079
Subject_3,0.5502787,0.4402256,1.0863973,-0.02699833
Subject_4,0.8744917,-1.8869495,-0.2600176,1.2844431
Subject_5,0.5753096,0.15142842,2.4017339,-1.1867439
Subject_6,-1.7414633,-0.65992147,0.6357483,-0.8768182
Subject_7,-0.10611244,-1.7239221,-0.7994409,-2.3061857
Subject_8,1.6199821,0.95883983,-0.9012663,0.646082
Subject_9,1.8697642,-0.4982247,1.0897026,-2.3523204
Subject_10,0.49012426,-0.011736045,-0.6958527,-0.38350052
Subject_11,1.2871718,-0.63906354,-0.79005975,-0.16624857
Subject_12,-0.19255498,-0.21061829,-0.333943,1.8621652
Subject_13,0.2956766,2.9209883,-0.37427568,-2.4935625
Subject_14,2.122296,0.70474786,-0.31122646,0.9224812
Subject_15,-0.11088982,-0.5714512,-0.10462352,0.48099223
Subject_16,-0.5971844,0.58732855,0.6580553,0.33734423
Subject_17,-0.7090769,-0.4373932,-0.14590687,0.6238687
Subject_18,0.6055339,-1.1598957,0.27126196,5.4391503
Subject_19,-0.69648266,0.47233477,1.0911609,5.557938
Subject_20,-0.49715552,-0.5802553,-0.7321125,0.8557597
Subject_21,1.0441422,0.78339726,-0.42443126,1.0437303
Subject_22,0.1559134,1.0691668,-0.30219287,0.6202645
Subject_23,-0.30316228,-1.8084848,-0.83256084,2.2862084
Subject_24,1.5413183,-0.92843974,0.454387,-1.6032996
Subject_25,-1.4005244,0.41645795,-1.6923164,-1.2294642
Subject_26,1.3821658,0.47503158,0.91357565,0.7613197
Subject_27,-0.75272566,-0.6360583,-0.15671943,-0.99903
Subject_28,-0.17639272,0.7759878,-0.095520236,-2.3843775
Subject_29,-0.05821246,0.7317084,-0.57889354,-0.3361067
Subject_30,1.9682418,-0.47703788,1.3840332,0.66157883
Subject_31,0.3088572,0.051432207,1.4505663,-0.875476
Subject_32,1.5850791,-0.9672637,1.6720338,0.5555097
Subject_33,-0.20011026,0.23550849,0.3091919,2.9778745
Subject_34,0.92932314,-0.23256114,1.4084381,1.4437622
Subject_35,-0.49205878,-0.42198718,-0.24329194,-2.2827404
Subject_36,-0.33372,0.27819762,1.1644577,-0.79260087
Subject_37,1.672348,-0.575799,0.5060871,-1.0972086
Subject_38,-1.6906049,0.0041515334,0.9015097,-1.8785751
Subject_39,2.105722,0.61723787,0.3391175,-0.4918683
Subject_40,1.1091343,-0.08101735,-1.0825733,-1.6094235
Subject_41,0.24102794,-0.64432305,1.1675122,-1.1311554
Subject_42,-0.6679087,-1.7805452,-0.5654517,-0.4240166
Subject_43,-1.8766977,0.17051625,0.7845095,-1.5482745
Subject_44,-1.0196038,-0.7029769,0.33012787,-0.16065986
Subject_45,-0.6261119,-0.022024775,-0.39362094,-2.2294788
Subject_46,-0.111639634,-0.20209208,0.944138,-1.4833531
Subject_47,-0.093349546,0.17783944,-0.65341055,0.5761141
Subject_48,1.5905746,-1.6459402,1.3117709,-1.3922322
Subject_49,-0.7189362,-0.16897522,1.3816223,-0.8285696
Subject_50,-0.583485,-0.67302483,-0.33453244,3.5160675
Subject_51,-0.1693672,-1.0425915,-0.0849986,1.2120786
Subject_52,0.54724205,0.007684499,0.7834366,-0.43343416
Subject_53,0.40092096,-0.25064835,0.1779459,0.7396636
Subject_54,1.2654936,-0.100481145,0.676731,1.2935071
Subject_55,0.025327802,0.41888383,0.36362708,-1.9954326
Subject_56,0.1617903,0.5271786,0.89595807,0.61901826
Subject_57,0.67144394,-1.1952062,1.0859398,0.49046814
Subject_58,0.71162885,0.27841488,0.0040364196,-2.300953
Subject_59,0.08357641,0.16786888,-0.23082724,-0.6961712
Subject_60,0.8838542,-0.2047841,-1.2158571,1.09557
Subject_61,0.3727339,0.2711535,-0.4985159,-0.43731588
Subject_62,1.5180923,-0.023380972,-0.41282004,1.7170525
Subject_63,0.613197,-0.40337354,-0.13372152,0.05352276
Subject_64,1.4554557,-0.8987923,0.7135143,-1.6168406
Subject_65,-1.6958407,-0.038239665,0.44471934,-0.45998624
Subject_66,1.1937629,-0.46687853,0.32096323,-1.0324333
Subject_67,0.022801025,-0.38968146,-0.86103153,-1.9852387
Subject_68,0.29953232,0.99178857,-0.9300055,2.120476
Subject_69,-0.17725833,-0.8644376,0.04098526,2.96209
Subject_70,-0.06636063,-0.07138204,-0.006427496,-1.9039059
Subject_71,0.03590988,0.543697,-1.4011347,-1.3224528
Subject_72,-0.4964783,0.31430492,-1.2100056,-0.73104554
Subject_73,0.1394976,0.9439834,1.2651453,0.36203095
Subject_74,0.9836316,-0.055770673,0.47702515,1.4858173
Subject_75,-0.50265944,0.42698783,-0.0836736,-0.3716113
Subject_76,-0.2840509,-0.55817926,-1.677428,1.5250627
Subject_77,1.4668622,1.4122382,-0.6219862,-2.0137608
Subject_78,-0.84424573,-0.46569937,0.083061285,1.5665689
Subject_79,0.36813977,1.0049695,-0.4254517,2.1978562
Subject_80,-0.89165986,-0.8851445,-0.106508054,-2.385266
Subject_81,-2.763412,-0.5193262,-1.735262,0.53927535
Subject_82,-0.46860018,0.15106902,-2.0760827,0.8147466
Subject_83,0.015127202,2.0099452,-0.17539866,1.6398023
Subject_84,0.7198752,-1.1820962,0.9367326,-0.48898444
Subject_85,-1.6646429,0.77924854,-0.053520247,-1.8280611
Subject_86,-0.65105045,0.37693477,-1.2279507,0.9227521
