Subject_ID,Factor_1,Factor_2
Subject_1,-0.29550385,-0.65110946
Subject_2,-0.35333076,0.30728826
Subject_3,-0.24010198,-0.12419762
Subject_4,2.7515311,-0.98438334
Subject_5,0.17611341,0.94143516
Subject_6,-0.06503246,-0.74283457
Subject_7,-0.19999559,0.210909
Subject_8,-0.35825634,0.017357737
Subject_9,-0.19182108,1.5197085
Subject_10,0.6046289,-0.13421947
Subject_11,-0.13656028,1.2107677
Subject_12,-0.08137398,-1.7048585
Subject_13,-0.64463335,2.406112
Subject_14,-0.46237683,-1.714157
Subject_15,-0.6069965,-1.1446289
Subject_16,0.23118572,-0.89981854
Subject_17,-0.45676994,0.31219256
Subject_18,0.4104312,-1.0444467
Subject_19,1.1543835,0.70701325
Subject_20,2.1233537,-1.3659695
Subject_21,1.1193265,-0.8581948
Subject_22,-0.8751593,1.1902918
Subject_23,0.4209534,-1.8943303
Subject_24,-0.26529497,-0.9244385
Subject_25,-0.22331963,-0.83725953
Subject_26,-0.99213606,-1.8219157
Subject_27,-1.7456255,1.0006691
Subject_28,-0.3059413,-1.8127135
Subject_29,1.3132184,-0.75100636
Subject_30,1.4081035,1.2947907
Subject_31,-0.10330031,1.3560747
Subject_32,0.09284106,0.86767256
Subject_33,-1.1044824,-1.1223011
Subject_34,1.0477073,0.38868603
Subject_35,-1.6509842,0.7423212
Subject_36,1.8675029,-0.5327833
Subject_37,-1.3390636,-0.57017934
Subject_38,-1.9267863,0.84639376
Subject_39,0.46204513,1.5076708
Subject_40,1.0900398,0.4612226
Subject_41,-0.26820618,1.2547604
Subject_42,0.0011043074,1.1832707
Subject_43,0.4839091,-1.5194776
Subject_44,0.55091417,1.0888925
Subject_45,-0.012467855,0.90398633
Subject_46,0.17082545,1.8811063
Subject_47,0.54037005,-1.4196756
Subject_48,-0.31365123,0.9328485
Subject_49,3.586512,-1.2068875
Subject_50,-0.2605187,1.1653407
Subject_51,0.35887787,0.29742342
Subject_52,3.2300327,-0.7254139
Subject_53,0.40357345,-1.7528358
Subject_54,-0.65720886,-1.4376379
Subject_55,-0.17553674,1.7308804
Subject_56,-0.13449095,0.6383583
Subject_57,-0.429728,-1.7720844
Subject_58,0.5255238,2.0136409
Subject_59,-0.12843296,-0.75414276
Subject_60,0.2795083,0.6294592
Subject_61,1.3606751,1.1052293
Subject_62,0.0055747367,-0.9225989
Subject_63,-0.41618496,0.8684355
Subject_64,0.14739953,1.7309575
Subject_65,0.25882712,1.0065143
Subject_66,-0.617503,2.0604587
Subject_67,1.9312629,-1.3269218
Subject_68,0.71601933,-0.5947401
Subject_69,-0.18209621,-1.3641378
Subject_70,-0.7303827,0.56847423
Subject_71,-1.7404785,-0.7519416
Subject_72,0.2111904,1.2563951
Subject_73,-0.14214434,-2.147868
Subject_74,0.49658713,-0.32459232
Subject_75,1.6495166,1.2744645
Subject_76,0.7201156,2.056408
Subject_77,0.26446107,1.8673512
Subject_78,0.68710786,-0.76586664
Subject_79,-0.8975518,-2.301944
Subject_80,-0.05984387,1.9782697
Subject_81,0.0010142827,-0.8203672
Subject_82,-0.19561632,-1.392988
Subject_83,2.8376107,-1.6673257
Subject_84,0.38506106,0.46267748
Subject_85,-0.26940277,1.9429309
Subject_86,-0.13357903,0.3914379
