Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.026507609,-1.8531684,-0.46744797,0.28143716
Subject_2,0.115881175,-0.03888937,-0.5498994,0.22093372
Subject_3,0.32639053,2.3347392,1.3825225,-0.24444838
Subject_4,1.1723017,-0.3249973,0.54773724,-0.5994362
Subject_5,-0.42267478,-1.3258895,1.3834726,0.53387153
Subject_6,2.3071508,1.3187604,-0.9974552,-0.1661212
Subject_7,0.28605476,0.7903331,0.44524685,0.28824213
Subject_8,-0.41627154,-0.44233033,-1.1548125,-1.1675116
Subject_9,-0.08223853,1.79369,1.7769927,0.053735327
Subject_10,0.64488953,-2.4313123,-1.2752992,1.2099272
Subject_11,-0.13379286,-2.2941213,-0.005406608,-0.3123088
Subject_12,0.80801904,-1.4108487,0.67624664,0.064101726
Subject_13,0.16884975,-0.16773453,1.6629635,1.2988205
Subject_14,0.2794777,-1.0666981,1.1374949,-0.4359302
Subject_15,0.2272609,0.7091436,-1.7869133,-0.036878206
Subject_16,-0.17697458,0.4156513,2.1757166,0.24386181
Subject_17,-0.7844461,-3.3124301,1.0921534,-0.39534461
Subject_18,0.3947414,-0.5214413,-1.3033792,-0.0858975
Subject_19,0.00039122294,-0.7250635,0.30329794,1.282013
Subject_20,-0.053157218,-0.40556926,1.2133167,-0.16817725
Subject_21,-0.48500562,-2.824036,-0.40395886,-0.039992116
Subject_22,0.18261997,-0.61453325,-1.3870912,0.29518127
Subject_23,-0.17676094,-2.8968878,-1.1285866,-1.0601484
Subject_24,0.124798104,-3.9348657,-2.1016614,0.0114335
Subject_25,-0.016914733,-1.3841605,-0.9162625,0.4921568
Subject_26,-0.023908354,-2.224562,-1.2934285,2.1589699
Subject_27,-0.075826764,-0.19355714,-1.3965678,0.2831667
Subject_28,-1.0293425,0.4609372,-0.70141494,1.2146536
Subject_29,0.024351358,1.9087452,0.19878846,0.15375456
Subject_30,0.42562553,0.43520463,-1.7026387,0.39327773
Subject_31,-0.06944602,0.57738286,-1.4163328,-0.13841851
Subject_32,0.09190768,1.5533919,-0.7350255,-0.33168706
Subject_33,0.26594418,-2.135811,0.09333818,1.0583755
Subject_34,-0.3800054,1.4636937,-1.7514037,-1.3699957
Subject_35,-1.5675391,-2.1492805,-0.80635613,-0.35471496
Subject_36,-0.3484248,-0.59801865,-1.5643392,0.19038795
Subject_37,0.25102997,-1.3213259,-0.018162759,-0.1801355
Subject_38,0.61058706,-0.9246446,-0.2243934,0.5118269
Subject_39,0.4876051,0.11583812,-0.73759246,0.42313662
Subject_40,0.21723981,-0.26762238,-1.6487733,-1.2804788
Subject_41,-1.0115902,1.2636777,0.47234812,0.68456423
Subject_42,2.3102467,-2.9806852,0.13424774,-0.82474184
Subject_43,-0.09055663,-0.41884804,1.3855762,1.6930999
Subject_44,-0.7612511,-0.040738355,0.50059223,0.64944345
Subject_45,0.01650707,0.6688762,0.0659792,1.3824675
Subject_46,-0.15912935,-0.5146167,0.28887725,0.16241586
Subject_47,-0.5853964,2.7117321,-0.14379711,-0.33479655
Subject_48,-1.2797927,2.6284099,-0.07169598,-1.0874865
Subject_49,0.32150823,1.0720664,0.77402294,-0.5362289
Subject_50,0.32549122,-0.08100759,-1.6521792,-0.26120326
Subject_51,-0.2305036,-1.4883018,1.7273409,0.43368044
Subject_52,-0.9265269,0.34774622,0.56371325,0.4292829
Subject_53,-0.68374455,0.08572085,0.6251629,-0.81973505
Subject_54,0.9642858,-1.0406779,2.3079822,2.1593473
Subject_55,0.631106,2.6311605,-0.33667734,-0.952996
Subject_56,0.060477283,0.262999,1.689356,0.4650837
Subject_57,-0.6783579,-1.1633157,0.1677634,-0.22466658
Subject_58,0.37482134,-0.69988704,0.41441688,-0.7606856
Subject_59,-0.003416067,-0.05382503,1.1207187,0.15529795
Subject_60,0.42038944,-1.2501048,-1.3369796,0.4018306
Subject_61,0.5640855,1.3303357,2.1176796,0.44259605
Subject_62,0.06441593,0.4203521,0.113252334,-1.1648941
Subject_63,-0.2227764,-0.5015866,-1.2671968,-0.13935828
Subject_64,0.09469054,2.332577,0.6248097,-0.55266297
Subject_65,0.12627727,-2.639237,1.3847888,-1.5363547
Subject_66,0.22665812,-2.6265447,0.03711199,-1.2314334
Subject_67,-0.23266993,0.18724863,-2.2648482,0.7314509
Subject_68,-1.8182693,2.8773916,-1.5527058,0.36895713
Subject_69,-0.53158915,-0.0104540195,0.73858,-0.107171886
Subject_70,-0.45105463,-0.98143214,1.626814,-0.19310161
Subject_71,-0.2580319,-0.62002313,-1.5032369,-0.41054183
Subject_72,-0.103610896,0.115766846,1.3217221,0.9372551
Subject_73,0.60122603,-0.21560822,-1.3550434,-0.29647934
Subject_74,0.2125229,-1.4318854,1.6429368,0.008626276
Subject_75,0.9143268,0.53995574,0.69411325,-0.30427152
Subject_76,-0.8794597,-1.1711693,0.6869901,-0.08322447
Subject_77,0.10609401,0.113249056,-0.86517805,0.59994954
Subject_78,0.93294436,-1.1084492,-1.1024973,0.13153636
Subject_79,-1.2886009,-0.5800674,0.94244105,1.6961715
Subject_80,-0.08903036,-0.6855312,1.5743175,0.089046314
Subject_81,0.5165071,0.022523878,-1.9815105,-0.26624623
Subject_82,0.09711711,-1.6440276,-0.0040746704,-0.1077562
Subject_83,1.4301168,-0.93573,1.6243852,0.17475322
Subject_84,-0.35490558,-0.34191665,-2.2458587,-0.08191623
Subject_85,0.2191045,2.2746902,-0.8237514,-0.27718645
Subject_86,-0.123140275,0.40879938,1.5032467,0.20814694
